,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
818418,872611,872900,21013A422,CRICKX (RUE),872900,17,1,female,parent,487644,4,single_with_child,6,Worker,21013A422,Saint-Gilles
818419,872612,872901,21013A422,CRICKX (RUE),872901,17,1,female,parent,487645,4,single_with_child,6,Worker,21013A422,Saint-Gilles
818420,872613,872902,21013A422,CRICKX (RUE),872902,17,1,female,parent,487646,4,single_with_child,6,Worker,21013A422,Saint-Gilles
818421,872614,872903,21013A422,CRICKX (RUE),872903,16,1,female,parent,487647,1,couple_with_child,6,Worker,21013A422,Saint-Gilles
818423,872622,872911,21013A422,CRICKX (RUE),872911,16,1,female,parent,487651,2,couple_no_child,6,Worker,21013A422,Saint-Gilles
818425,872626,872915,21013A422,CRICKX (RUE),872915,16,1,female,parent,487653,2,couple_no_child,6,Worker,21013A422,Saint-Gilles
818427,872630,872919,21013A422,CRICKX (RUE),872919,16,1,female,parent,487655,2,couple_no_child,6,Worker,21013A422,Saint-Gilles
818429,872662,872951,21013A422,CRICKX (RUE),872951,16,1,female,parent,487671,4,single_with_child,6,Worker,21013A422,Saint-Gilles
818430,872663,872952,21013A422,CRICKX (RUE),872952,16,1,female,parent,487672,4,single_with_child,6,Worker,21013A422,Saint-Gilles
818431,872664,872953,21013A422,CRICKX (RUE),872953,16,1,female,parent,487673,4,single_with_child,6,Worker,21013A422,Saint-Gilles
820445,874727,875017,21013A11-,PARME (RUE DE),875017,16,0,male,parent,488931,2,couple_no_child,6,Worker,21013A11-,Saint-Gilles
820453,874741,875031,21013A11-,PARME (RUE DE),875031,17,1,female,parent,488942,1,couple_with_child,6,Worker,21013A11-,Saint-Gilles
820455,874743,875033,21013A11-,PARME (RUE DE),875033,17,1,female,parent,488943,1,couple_with_child,6,Worker,21013A11-,Saint-Gilles
820457,874753,875043,21013A11-,PARME (RUE DE),875043,17,1,female,parent,488948,2,couple_no_child,6,Worker,21013A11-,Saint-Gilles
820459,874767,875057,21013A11-,PARME (RUE DE),875057,17,1,female,parent,488955,2,couple_no_child,6,Worker,21013A11-,Saint-Gilles
820461,874775,875065,21013A11-,PARME (RUE DE),875065,17,1,female,parent,488959,4,single_with_child,6,Worker,21013A11-,Saint-Gilles
820462,874776,875066,21013A11-,PARME (RUE DE),875066,17,1,female,parent,488960,4,single_with_child,6,Worker,21013A11-,Saint-Gilles
820463,874777,875067,21013A11-,PARME (RUE DE),875067,16,1,female,parent,488961,1,couple_with_child,6,Worker,21013A11-,Saint-Gilles
820465,874779,875069,21013A11-,PARME (RUE DE),875069,16,1,female,parent,488962,1,couple_with_child,6,Worker,21013A11-,Saint-Gilles
820467,874787,875077,21013A11-,PARME (RUE DE),875077,16,1,female,parent,488966,2,couple_no_child,6,Worker,21013A11-,Saint-Gilles
820469,874811,875101,21013A11-,PARME (RUE DE),875101,16,1,female,parent,488978,4,single_with_child,6,Worker,21013A11-,Saint-Gilles
820470,874812,875102,21013A11-,PARME (RUE DE),875102,16,1,female,parent,488979,4,single_with_child,6,Worker,21013A11-,Saint-Gilles
823577,878017,878307,21013A01-,ESPAGNE (RUE D'),878307,17,1,female,parent,490751,1,couple_with_child,6,Worker,21013A01-,Saint-Gilles
823579,878019,878309,21013A01-,ESPAGNE (RUE D'),878309,17,1,female,parent,490752,1,couple_with_child,6,Worker,21013A01-,Saint-Gilles
823581,878045,878335,21013A01-,ESPAGNE (RUE D'),878335,17,1,female,parent,490765,2,couple_no_child,6,Worker,21013A01-,Saint-Gilles
823583,878077,878367,21013A01-,ESPAGNE (RUE D'),878367,17,1,female,parent,490781,2,couple_no_child,6,Worker,21013A01-,Saint-Gilles
823585,878079,878369,21013A01-,ESPAGNE (RUE D'),878369,17,1,female,parent,490782,4,single_with_child,6,Worker,21013A01-,Saint-Gilles
823586,878080,878370,21013A01-,ESPAGNE (RUE D'),878370,17,1,female,parent,490783,4,single_with_child,6,Worker,21013A01-,Saint-Gilles
823587,878081,878371,21013A01-,ESPAGNE (RUE D'),878371,16,1,female,parent,490784,1,couple_with_child,6,Worker,21013A01-,Saint-Gilles
823589,878083,878373,21013A01-,ESPAGNE (RUE D'),878373,16,1,female,parent,490785,1,couple_with_child,6,Worker,21013A01-,Saint-Gilles
823591,878119,878409,21013A01-,ESPAGNE (RUE D'),878409,16,1,female,parent,490803,2,couple_no_child,6,Worker,21013A01-,Saint-Gilles
823593,878127,878417,21013A01-,ESPAGNE (RUE D'),878417,16,1,female,parent,490807,2,couple_no_child,6,Worker,21013A01-,Saint-Gilles
823595,878129,878419,21013A01-,ESPAGNE (RUE D'),878419,16,1,female,parent,490808,2,couple_no_child,6,Worker,21013A01-,Saint-Gilles
823597,878143,878433,21013A01-,ESPAGNE (RUE D'),878433,16,1,female,parent,490815,4,single_with_child,6,Worker,21013A01-,Saint-Gilles
823598,878144,878434,21013A01-,ESPAGNE (RUE D'),878434,16,1,female,parent,490816,4,single_with_child,6,Worker,21013A01-,Saint-Gilles
825672,880266,880556,21013A04-,PRISON,880556,17,1,female,parent,492120,1,couple_with_child,6,Worker,21013A04-,Saint-Gilles
825674,880268,880558,21013A04-,PRISON,880558,17,1,female,parent,492121,1,couple_with_child,6,Worker,21013A04-,Saint-Gilles
825676,880294,880584,21013A04-,PRISON,880584,17,1,female,parent,492134,2,couple_no_child,6,Worker,21013A04-,Saint-Gilles
825678,880296,880586,21013A04-,PRISON,880586,17,1,female,parent,492135,4,single_with_child,6,Worker,21013A04-,Saint-Gilles
825679,880297,880587,21013A04-,PRISON,880587,16,1,female,parent,492136,1,couple_with_child,6,Worker,21013A04-,Saint-Gilles
825681,880299,880589,21013A04-,PRISON,880589,16,1,female,parent,492137,1,couple_with_child,6,Worker,21013A04-,Saint-Gilles
825683,880311,880601,21013A04-,PRISON,880601,16,1,female,parent,492143,2,couple_no_child,6,Worker,21013A04-,Saint-Gilles
825685,880313,880603,21013A04-,PRISON,880603,16,1,female,parent,492144,2,couple_no_child,6,Worker,21013A04-,Saint-Gilles
825687,880327,880617,21013A04-,PRISON,880617,16,1,female,parent,492151,4,single_with_child,6,Worker,21013A04-,Saint-Gilles
827872,882556,882846,21013A201,ANGLETERRE (RUE D'),882846,17,1,female,parent,493316,1,couple_with_child,6,Worker,21013A201,Saint-Gilles
827874,882584,882874,21013A201,ANGLETERRE (RUE D'),882874,17,1,female,parent,493330,4,single_with_child,6,Worker,21013A201,Saint-Gilles
827875,882585,882875,21013A201,ANGLETERRE (RUE D'),882875,17,1,female,parent,493331,4,single_with_child,6,Worker,21013A201,Saint-Gilles
827876,882586,882876,21013A201,ANGLETERRE (RUE D'),882876,16,1,female,parent,493332,1,couple_with_child,6,Worker,21013A201,Saint-Gilles
827878,882614,882904,21013A201,ANGLETERRE (RUE D'),882904,16,1,female,parent,493346,4,single_with_child,6,Worker,21013A201,Saint-Gilles
827879,882615,882905,21013A201,ANGLETERRE (RUE D'),882905,16,1,female,parent,493347,4,single_with_child,6,Worker,21013A201,Saint-Gilles
828699,883435,883725,21013A201,ANGLETERRE (RUE D'),883725,16,0,male,parent,492817,1,couple_with_child,6,Worker,21013A201,Saint-Gilles
828700,883436,883726,21013A201,ANGLETERRE (RUE D'),883726,16,0,male,parent,492785,1,couple_with_child,6,Worker,21013A201,Saint-Gilles
830005,884791,885081,21013A252,DANEMARK (RUE DE),885081,17,1,female,parent,494558,1,couple_with_child,6,Worker,21013A252,Saint-Gilles
830007,884819,885109,21013A252,DANEMARK (RUE DE),885109,17,1,female,parent,494572,4,single_with_child,6,Worker,21013A252,Saint-Gilles
830008,884820,885110,21013A252,DANEMARK (RUE DE),885110,16,1,female,parent,494573,1,couple_with_child,6,Worker,21013A252,Saint-Gilles
830010,884834,885124,21013A252,DANEMARK (RUE DE),885124,16,1,female,parent,494580,2,couple_no_child,6,Worker,21013A252,Saint-Gilles
830011,884835,885125,21013A252,DANEMARK (RUE DE),885125,16,0,male,parent,494580,2,couple_no_child,6,Worker,21013A252,Saint-Gilles
830012,884848,885138,21013A252,DANEMARK (RUE DE),885138,16,1,female,parent,494587,4,single_with_child,6,Worker,21013A252,Saint-Gilles
830755,885591,885882,21013A252,DANEMARK (RUE DE),885882,17,0,male,parent,494307,1,couple_with_child,6,Worker,21013A252,Saint-Gilles
830756,885592,885883,21013A252,DANEMARK (RUE DE),885883,17,0,male,parent,494393,1,couple_with_child,6,Worker,21013A252,Saint-Gilles
830757,885593,885884,21013A252,DANEMARK (RUE DE),885884,17,0,male,parent,494841,4,single_with_child,6,Worker,21013A252,Saint-Gilles
830758,885594,885885,21013A252,DANEMARK (RUE DE),885885,17,0,male,parent,494434,1,couple_with_child,6,Worker,21013A252,Saint-Gilles
831671,886545,886837,21013A23-,ROI (AVENUE DU),886837,17,1,female,parent,495544,1,couple_with_child,6,Worker,21013A23-,Saint-Gilles
831673,886547,886839,21013A23-,ROI (AVENUE DU),886839,17,1,female,parent,495545,1,couple_with_child,6,Worker,21013A23-,Saint-Gilles
831675,886549,886841,21013A23-,ROI (AVENUE DU),886841,17,1,female,parent,495546,1,couple_with_child,6,Worker,21013A23-,Saint-Gilles
831677,886555,886847,21013A23-,ROI (AVENUE DU),886847,17,1,female,parent,495549,2,couple_no_child,6,Worker,21013A23-,Saint-Gilles
831679,886563,886855,21013A23-,ROI (AVENUE DU),886855,17,1,female,parent,495553,2,couple_no_child,6,Worker,21013A23-,Saint-Gilles
831681,886571,886863,21013A23-,ROI (AVENUE DU),886863,17,1,female,parent,495557,4,single_with_child,6,Worker,21013A23-,Saint-Gilles
831682,886572,886864,21013A23-,ROI (AVENUE DU),886864,16,1,female,parent,495558,1,couple_with_child,6,Worker,21013A23-,Saint-Gilles
831684,886574,886866,21013A23-,ROI (AVENUE DU),886866,16,1,female,parent,495559,1,couple_with_child,6,Worker,21013A23-,Saint-Gilles
831686,886576,886868,21013A23-,ROI (AVENUE DU),886868,16,1,female,parent,495560,1,couple_with_child,6,Worker,21013A23-,Saint-Gilles
831688,886582,886874,21013A23-,ROI (AVENUE DU),886874,16,1,female,parent,495563,2,couple_no_child,6,Worker,21013A23-,Saint-Gilles
831690,886598,886890,21013A23-,ROI (AVENUE DU),886890,16,1,female,parent,495571,4,single_with_child,6,Worker,21013A23-,Saint-Gilles
834504,889500,889796,21013A02-,CAPOUILLET (RUE),889796,17,1,female,parent,497374,1,couple_with_child,6,Worker,21013A02-,Saint-Gilles
834506,889514,889810,21013A02-,CAPOUILLET (RUE),889810,17,1,female,parent,497381,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834508,889520,889816,21013A02-,CAPOUILLET (RUE),889816,17,1,female,parent,497384,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834510,889552,889848,21013A02-,CAPOUILLET (RUE),889848,17,1,female,parent,497400,4,single_with_child,6,Worker,21013A02-,Saint-Gilles
834511,889553,889849,21013A02-,CAPOUILLET (RUE),889849,17,1,female,parent,497401,4,single_with_child,6,Worker,21013A02-,Saint-Gilles
834512,889554,889850,21013A02-,CAPOUILLET (RUE),889850,16,1,female,parent,497402,1,couple_with_child,6,Worker,21013A02-,Saint-Gilles
834514,889578,889874,21013A02-,CAPOUILLET (RUE),889874,16,1,female,parent,497414,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834516,889580,889876,21013A02-,CAPOUILLET (RUE),889876,16,1,female,parent,497415,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834518,889582,889878,21013A02-,CAPOUILLET (RUE),889878,16,1,female,parent,497416,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834520,889586,889882,21013A02-,CAPOUILLET (RUE),889882,16,1,female,parent,497418,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834522,889588,889884,21013A02-,CAPOUILLET (RUE),889884,16,1,female,parent,497419,2,couple_no_child,6,Worker,21013A02-,Saint-Gilles
834524,889606,889902,21013A02-,CAPOUILLET (RUE),889902,16,1,female,parent,497428,4,single_with_child,6,Worker,21013A02-,Saint-Gilles
834525,889607,889903,21013A02-,CAPOUILLET (RUE),889903,16,1,female,parent,497429,4,single_with_child,6,Worker,21013A02-,Saint-Gilles
838694,893874,894170,21013A22-,REGIES,894170,16,0,male,parent,499837,2,couple_no_child,6,Worker,21013A22-,Saint-Gilles
838702,893882,894178,21013A22-,REGIES,894178,17,1,female,parent,499845,1,couple_with_child,6,Worker,21013A22-,Saint-Gilles
838704,893884,894180,21013A22-,REGIES,894180,17,1,female,parent,499846,1,couple_with_child,6,Worker,21013A22-,Saint-Gilles
838706,893900,894196,21013A22-,REGIES,894196,17,1,female,parent,499854,2,couple_no_child,6,Worker,21013A22-,Saint-Gilles
838708,893916,894212,21013A22-,REGIES,894212,17,1,female,parent,499862,2,couple_no_child,6,Worker,21013A22-,Saint-Gilles
838710,893920,894216,21013A22-,REGIES,894216,17,1,female,parent,499864,2,couple_no_child,6,Worker,21013A22-,Saint-Gilles
838712,893928,894224,21013A22-,REGIES,894224,17,1,female,parent,499868,4,single_with_child,6,Worker,21013A22-,Saint-Gilles
838713,893929,894225,21013A22-,REGIES,894225,17,1,female,parent,499869,4,single_with_child,6,Worker,21013A22-,Saint-Gilles
838714,893930,894226,21013A22-,REGIES,894226,17,1,female,parent,499870,4,single_with_child,6,Worker,21013A22-,Saint-Gilles
838715,893931,894227,21013A22-,REGIES,894227,16,1,female,parent,499871,1,couple_with_child,6,Worker,21013A22-,Saint-Gilles
838717,893933,894229,21013A22-,REGIES,894229,16,1,female,parent,499872,1,couple_with_child,6,Worker,21013A22-,Saint-Gilles
838719,893977,894273,21013A22-,REGIES,894273,16,1,female,parent,499894,4,single_with_child,6,Worker,21013A22-,Saint-Gilles
838720,893978,894274,21013A22-,REGIES,894274,16,1,female,parent,499895,4,single_with_child,6,Worker,21013A22-,Saint-Gilles
838721,893979,894275,21013A22-,REGIES,894275,16,1,female,parent,499896,4,single_with_child,6,Worker,21013A22-,Saint-Gilles
841677,897001,897297,21013A211,FONTAINAS,897297,17,1,female,parent,501773,1,couple_with_child,6,Worker,21013A211,Saint-Gilles
841679,897007,897303,21013A211,FONTAINAS,897303,17,1,female,parent,501776,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841681,897019,897315,21013A211,FONTAINAS,897315,17,1,female,parent,501782,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841682,897020,897316,21013A211,FONTAINAS,897316,16,0,male,parent,501782,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841683,897023,897319,21013A211,FONTAINAS,897319,17,1,female,parent,501784,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841685,897039,897335,21013A211,FONTAINAS,897335,17,1,female,parent,501792,4,single_with_child,6,Worker,21013A211,Saint-Gilles
841686,897040,897336,21013A211,FONTAINAS,897336,17,1,female,parent,501793,4,single_with_child,6,Worker,21013A211,Saint-Gilles
841687,897041,897337,21013A211,FONTAINAS,897337,17,1,female,parent,501794,4,single_with_child,6,Worker,21013A211,Saint-Gilles
841688,897042,897338,21013A211,FONTAINAS,897338,16,1,female,parent,501795,1,couple_with_child,6,Worker,21013A211,Saint-Gilles
841690,897046,897342,21013A211,FONTAINAS,897342,16,1,female,parent,501797,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841692,897048,897344,21013A211,FONTAINAS,897344,16,1,female,parent,501798,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841694,897056,897352,21013A211,FONTAINAS,897352,16,1,female,parent,501802,2,couple_no_child,6,Worker,21013A211,Saint-Gilles
841696,897080,897376,21013A211,FONTAINAS,897376,16,1,female,parent,501814,4,single_with_child,6,Worker,21013A211,Saint-Gilles
841697,897081,897377,21013A211,FONTAINAS,897377,16,1,female,parent,501815,4,single_with_child,6,Worker,21013A211,Saint-Gilles
841698,897082,897378,21013A211,FONTAINAS,897378,16,1,female,parent,501816,4,single_with_child,6,Worker,21013A211,Saint-Gilles
843360,898786,899082,21013A052,FAIDER (RUE),899082,17,1,female,parent,502908,1,couple_with_child,6,Worker,21013A052,Saint-Gilles
843362,898796,899092,21013A052,FAIDER (RUE),899092,17,1,female,parent,502913,2,couple_no_child,6,Worker,21013A052,Saint-Gilles
843364,898800,899096,21013A052,FAIDER (RUE),899096,17,1,female,parent,502915,2,couple_no_child,6,Worker,21013A052,Saint-Gilles
843366,898810,899106,21013A052,FAIDER (RUE),899106,17,1,female,parent,502920,4,single_with_child,6,Worker,21013A052,Saint-Gilles
843367,898811,899107,21013A052,FAIDER (RUE),899107,16,1,female,parent,502921,1,couple_with_child,6,Worker,21013A052,Saint-Gilles
843369,898825,899121,21013A052,FAIDER (RUE),899121,16,1,female,parent,502928,2,couple_no_child,6,Worker,21013A052,Saint-Gilles
843371,898835,899131,21013A052,FAIDER (RUE),899131,16,1,female,parent,502933,4,single_with_child,6,Worker,21013A052,Saint-Gilles
845179,900657,900953,21013A151,METAL (RUE DU),900953,17,0,male,parent,504004,2,couple_no_child,6,Worker,21013A151,Saint-Gilles
845206,900714,901010,21013A151,METAL (RUE DU),901010,17,1,female,parent,504042,1,couple_with_child,6,Worker,21013A151,Saint-Gilles
845208,900716,901012,21013A151,METAL (RUE DU),901012,17,1,female,parent,504043,1,couple_with_child,6,Worker,21013A151,Saint-Gilles
845210,900730,901026,21013A151,METAL (RUE DU),901026,17,1,female,parent,504050,2,couple_no_child,6,Worker,21013A151,Saint-Gilles
845212,900734,901030,21013A151,METAL (RUE DU),901030,17,1,female,parent,504052,2,couple_no_child,6,Worker,21013A151,Saint-Gilles
845214,900744,901040,21013A151,METAL (RUE DU),901040,17,1,female,parent,504057,4,single_with_child,6,Worker,21013A151,Saint-Gilles
845215,900745,901041,21013A151,METAL (RUE DU),901041,17,1,female,parent,504058,4,single_with_child,6,Worker,21013A151,Saint-Gilles
845216,900746,901042,21013A151,METAL (RUE DU),901042,16,1,female,parent,504059,1,couple_with_child,6,Worker,21013A151,Saint-Gilles
845218,900748,901044,21013A151,METAL (RUE DU),901044,16,1,female,parent,504060,1,couple_with_child,6,Worker,21013A151,Saint-Gilles
845220,900758,901054,21013A151,METAL (RUE DU),901054,16,1,female,parent,504065,2,couple_no_child,6,Worker,21013A151,Saint-Gilles
845222,900760,901056,21013A151,METAL (RUE DU),901056,16,1,female,parent,504066,2,couple_no_child,6,Worker,21013A151,Saint-Gilles
845224,900766,901062,21013A151,METAL (RUE DU),901062,16,1,female,parent,504069,2,couple_no_child,6,Worker,21013A151,Saint-Gilles
845226,900776,901072,21013A151,METAL (RUE DU),901072,16,1,female,parent,504074,4,single_with_child,6,Worker,21013A151,Saint-Gilles
845227,900777,901073,21013A151,METAL (RUE DU),901073,16,1,female,parent,504075,4,single_with_child,6,Worker,21013A151,Saint-Gilles
847106,902689,902986,21013A522,RUE D'ECOSSE,902986,16,0,male,parent,505368,2,couple_no_child,6,Worker,21013A522,Saint-Gilles
847120,902721,903018,21013A522,RUE D'ECOSSE,903018,17,1,female,parent,505390,1,couple_with_child,6,Worker,21013A522,Saint-Gilles
847122,902735,903032,21013A522,RUE D'ECOSSE,903032,17,1,female,parent,505397,2,couple_no_child,6,Worker,21013A522,Saint-Gilles
847124,902751,903048,21013A522,RUE D'ECOSSE,903048,17,1,female,parent,505405,4,single_with_child,6,Worker,21013A522,Saint-Gilles
847125,902752,903049,21013A522,RUE D'ECOSSE,903049,16,1,female,parent,505406,1,couple_with_child,6,Worker,21013A522,Saint-Gilles
847127,902772,903069,21013A522,RUE D'ECOSSE,903069,16,1,female,parent,505416,2,couple_no_child,6,Worker,21013A522,Saint-Gilles
847129,902782,903079,21013A522,RUE D'ECOSSE,903079,16,1,female,parent,505421,4,single_with_child,6,Worker,21013A522,Saint-Gilles
849365,905072,905369,21013A40-,BARRIERE,905369,17,0,male,parent,506794,2,couple_no_child,6,Worker,21013A40-,Saint-Gilles
849372,905083,905380,21013A40-,BARRIERE,905380,17,1,female,parent,506803,1,couple_with_child,6,Worker,21013A40-,Saint-Gilles
849374,905119,905416,21013A40-,BARRIERE,905416,17,1,female,parent,506821,4,single_with_child,6,Worker,21013A40-,Saint-Gilles
849375,905120,905417,21013A40-,BARRIERE,905417,16,1,female,parent,506822,1,couple_with_child,6,Worker,21013A40-,Saint-Gilles
849377,905156,905453,21013A40-,BARRIERE,905453,16,1,female,parent,506840,4,single_with_child,6,Worker,21013A40-,Saint-Gilles
852146,907925,908222,21013A41-,VILLAS (AVENUE DES),908222,17,0,male,parent,508372,1,couple_with_child,6,Worker,21013A41-,Saint-Gilles
852175,907994,908291,21013A41-,VILLAS (AVENUE DES),908291,17,1,female,parent,508416,1,couple_with_child,6,Worker,21013A41-,Saint-Gilles
852177,908002,908299,21013A41-,VILLAS (AVENUE DES),908299,17,1,female,parent,508420,2,couple_no_child,6,Worker,21013A41-,Saint-Gilles
852179,908020,908317,21013A41-,VILLAS (AVENUE DES),908317,17,1,female,parent,508429,4,single_with_child,6,Worker,21013A41-,Saint-Gilles
852180,908021,908318,21013A41-,VILLAS (AVENUE DES),908318,17,1,female,parent,508430,4,single_with_child,6,Worker,21013A41-,Saint-Gilles
852181,908022,908319,21013A41-,VILLAS (AVENUE DES),908319,16,1,female,parent,508431,1,couple_with_child,6,Worker,21013A41-,Saint-Gilles
852183,908048,908345,21013A41-,VILLAS (AVENUE DES),908345,16,1,female,parent,508444,4,single_with_child,6,Worker,21013A41-,Saint-Gilles
852184,908049,908346,21013A41-,VILLAS (AVENUE DES),908346,16,1,female,parent,508445,4,single_with_child,6,Worker,21013A41-,Saint-Gilles
853971,909889,910187,21013A031,AMAZONE (RUE DE),910187,17,1,female,parent,509622,1,couple_with_child,6,Worker,21013A031,Saint-Gilles
853973,909891,910189,21013A031,AMAZONE (RUE DE),910189,17,1,female,parent,509623,2,couple_no_child,6,Worker,21013A031,Saint-Gilles
853975,909897,910195,21013A031,AMAZONE (RUE DE),910195,17,1,female,parent,509626,2,couple_no_child,6,Worker,21013A031,Saint-Gilles
853977,909899,910197,21013A031,AMAZONE (RUE DE),910197,17,1,female,parent,509627,2,couple_no_child,6,Worker,21013A031,Saint-Gilles
853979,909913,910211,21013A031,AMAZONE (RUE DE),910211,17,1,female,parent,509634,2,couple_no_child,6,Worker,21013A031,Saint-Gilles
853981,909919,910217,21013A031,AMAZONE (RUE DE),910217,17,1,female,parent,509637,4,single_with_child,6,Worker,21013A031,Saint-Gilles
853982,909920,910218,21013A031,AMAZONE (RUE DE),910218,16,1,female,parent,509638,1,couple_with_child,6,Worker,21013A031,Saint-Gilles
853984,909924,910222,21013A031,AMAZONE (RUE DE),910222,16,1,female,parent,509640,2,couple_no_child,6,Worker,21013A031,Saint-Gilles
853986,909950,910248,21013A031,AMAZONE (RUE DE),910248,16,1,female,parent,509653,4,single_with_child,6,Worker,21013A031,Saint-Gilles
856761,912811,913109,21013A00-,HOTEL DE VILLE,913109,17,1,female,parent,511240,1,couple_with_child,6,Worker,21013A00-,Saint-Gilles
856763,912817,913115,21013A00-,HOTEL DE VILLE,913115,17,1,female,parent,511243,2,couple_no_child,6,Worker,21013A00-,Saint-Gilles
856765,912841,913139,21013A00-,HOTEL DE VILLE,913139,17,1,female,parent,511255,2,couple_no_child,6,Worker,21013A00-,Saint-Gilles
856767,912859,913157,21013A00-,HOTEL DE VILLE,913157,17,1,female,parent,511264,4,single_with_child,6,Worker,21013A00-,Saint-Gilles
856768,912860,913158,21013A00-,HOTEL DE VILLE,913158,17,1,female,parent,511265,4,single_with_child,6,Worker,21013A00-,Saint-Gilles
856769,912861,913159,21013A00-,HOTEL DE VILLE,913159,16,1,female,parent,511266,1,couple_with_child,6,Worker,21013A00-,Saint-Gilles
856771,912875,913173,21013A00-,HOTEL DE VILLE,913173,16,1,female,parent,511273,2,couple_no_child,6,Worker,21013A00-,Saint-Gilles
856773,912895,913193,21013A00-,HOTEL DE VILLE,913193,16,1,female,parent,511283,2,couple_no_child,6,Worker,21013A00-,Saint-Gilles
856775,912907,913205,21013A00-,HOTEL DE VILLE,913205,16,1,female,parent,511289,2,couple_no_child,6,Worker,21013A00-,Saint-Gilles
856777,912909,913207,21013A00-,HOTEL DE VILLE,913207,16,1,female,parent,511290,4,single_with_child,6,Worker,21013A00-,Saint-Gilles
856778,912910,913208,21013A00-,HOTEL DE VILLE,913208,16,1,female,parent,511291,4,single_with_child,6,Worker,21013A00-,Saint-Gilles
859115,915315,915613,21013A51-,TOISON D'OR (AVENUE),915613,17,1,female,parent,512970,1,couple_with_child,6,Worker,21013A51-,Saint-Gilles
859117,915353,915651,21013A51-,TOISON D'OR (AVENUE),915651,17,1,female,parent,512989,4,single_with_child,6,Worker,21013A51-,Saint-Gilles
859118,915354,915652,21013A51-,TOISON D'OR (AVENUE),915652,16,1,female,parent,512990,1,couple_with_child,6,Worker,21013A51-,Saint-Gilles
859120,915364,915662,21013A51-,TOISON D'OR (AVENUE),915662,16,1,female,parent,512995,2,couple_no_child,6,Worker,21013A51-,Saint-Gilles
859121,915365,915663,21013A51-,TOISON D'OR (AVENUE),915663,16,0,male,parent,512995,2,couple_no_child,6,Worker,21013A51-,Saint-Gilles
859122,915388,915686,21013A51-,TOISON D'OR (AVENUE),915686,16,1,female,parent,513007,2,couple_no_child,6,Worker,21013A51-,Saint-Gilles
859124,915392,915690,21013A51-,TOISON D'OR (AVENUE),915690,16,1,female,parent,513009,4,single_with_child,6,Worker,21013A51-,Saint-Gilles
859818,916086,916384,21013A51-,TOISON D'OR (AVENUE),916384,17,0,male,parent,512872,1,couple_with_child,6,Worker,21013A51-,Saint-Gilles
862145,918499,918797,21014A00-,PLACE SAINT-JOSSE,918797,17,1,female,parent,514635,1,couple_with_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862147,918501,918799,21014A00-,PLACE SAINT-JOSSE,918799,17,1,female,parent,514636,1,couple_with_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862149,918505,918803,21014A00-,PLACE SAINT-JOSSE,918803,17,1,female,parent,514638,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862151,918507,918805,21014A00-,PLACE SAINT-JOSSE,918805,17,1,female,parent,514639,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862153,918529,918827,21014A00-,PLACE SAINT-JOSSE,918827,17,1,female,parent,514650,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862155,918539,918837,21014A00-,PLACE SAINT-JOSSE,918837,17,1,female,parent,514655,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862157,918551,918849,21014A00-,PLACE SAINT-JOSSE,918849,17,1,female,parent,514661,4,single_with_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862158,918552,918850,21014A00-,PLACE SAINT-JOSSE,918850,17,1,female,parent,514662,4,single_with_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862159,918553,918851,21014A00-,PLACE SAINT-JOSSE,918851,16,1,female,parent,514663,1,couple_with_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862161,918555,918853,21014A00-,PLACE SAINT-JOSSE,918853,16,1,female,parent,514664,1,couple_with_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862163,918559,918857,21014A00-,PLACE SAINT-JOSSE,918857,16,1,female,parent,514666,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862165,918565,918863,21014A00-,PLACE SAINT-JOSSE,918863,16,1,female,parent,514669,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
862167,918567,918865,21014A00-,PLACE SAINT-JOSSE,918865,16,1,female,parent,514670,2,couple_no_child,6,Worker,21014A00-,Saint-Josse-ten-Noode
