,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
482,931227,21014A03-,MADOU,931227,19,0,male,parent,521689,1,couple_with_child,,,21014A03-,Saint-Josse-ten-Noode,21014A03-,MADOU,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
483,477057,21006A25-,GIBET,477057,19,0,male,parent,266330,1,couple_with_child,,,21006A25-,Evere,21006A25-,GIBET,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
484,440393,21005A12-,SAINT-ANTOINE,440393,19,0,male,parent,246062,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
485,417055,21005A20-,PORTE DE TERVUEREN - TONGRES,417055,19,0,male,parent,232291,3,single,,,21005A20-,Etterbeek,21005A20-,PORTE DE TERVUEREN - TONGRES,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
486,160886,21002A12-,AVENUE SCHALLER,160886,19,0,male,child,87032,1,couple_with_child,,,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,5,Unif off campus,21010A4MJ,VUB
487,1183870,21017A11-,FLOREAL,1183870,19,0,male,child,657632,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
488,892892,21013A22-,REGIES,892892,19,0,male,child,499308,4,single_with_child,,,21013A22-,Saint-Gilles,21013A22-,REGIES,Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
489,1183662,21017A11-,FLOREAL,1183662,19,0,male,child,657539,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
490,133827,21002A511,INVALIDES (BOULEVARD DES),133827,19,0,male,parent,72156,3,single,,,21002A511,Auderghem,21002A511,INVALIDES (BOULEVARD DES),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
491,456223,21006A201,HAUT-EVERE,456223,19,0,male,child,254926,1,couple_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
492,433430,21005A00-,HOTEL COMMUNAL,433430,19,0,male,parent,241805,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
493,908191,21013A41-,VILLAS (AVENUE DES),908191,19,0,male,parent,508353,1,couple_with_child,,,21013A41-,Saint-Gilles,21013A41-,VILLAS (AVENUE DES),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
494,454180,21006A403,QUARTIER CICERO,454180,19,0,male,parent,253821,3,single,,,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
495,911605,21013A00-,HOTEL DE VILLE,911605,19,0,male,child,510503,1,couple_with_child,,,21013A00-,Saint-Gilles,21013A00-,HOTEL DE VILLE,Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
496,1293831,21019A33-,MIMOSAS (AVENUE),1293831,19,0,male,parent,720010,3,single,,,21019A33-,Woluwe Saint-Pierre,21019A33-,MIMOSAS (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
497,1199958,21017A12-,LE LOGIS-NORD,1199958,19,0,male,parent,666792,2,couple_no_child,,,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
498,1285473,21019A03-,CAPITAINE PIRET (AVENUE),1285473,19,0,male,child,715517,1,couple_with_child,,,21019A03-,Woluwe Saint-Pierre,21019A03-,CAPITAINE PIRET (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
499,460576,21006A23-,DU BONHEUR,460576,19,0,male,child,257305,4,single_with_child,,,21006A23-,Evere,21006A23-,DU BONHEUR,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
500,1197406,21017A01-,COIN DU BALAI,1197406,19,0,male,child,665436,1,couple_with_child,,,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
501,1219410,21018A34-,HOF TEN BERG-SUD,1219410,19,0,male,child,678127,1,couple_with_child,,,21018A34-,Woluwe Saint-Lambert,21018A34-,HOF TEN BERG-SUD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
502,924970,21014A41-,BOSSUET,924970,19,0,male,child,518288,4,single_with_child,,,21014A41-,Saint-Josse-ten-Noode,21014A41-,BOSSUET,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
503,1286264,21019A03-,CAPITAINE PIRET (AVENUE),1286264,19,0,male,parent,715916,3,single,,,21019A03-,Woluwe Saint-Pierre,21019A03-,CAPITAINE PIRET (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
504,1207490,21017A041,DREVE DU DUC,1207490,19,0,male,child,671257,1,couple_with_child,,,21017A041,Watermael-Boitsfort,21017A041,DREVE DU DUC,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
505,1203580,21017A212,AVENUE DE LA TENDERIE,1203580,19,0,male,parent,668852,2,couple_no_child,,,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
506,1180706,21017A512,VANDER ELST - BIEN FAIRE,1180706,19,0,male,child,655816,1,couple_with_child,,,21017A512,Watermael-Boitsfort,21017A512,VANDER ELST - BIEN FAIRE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
507,1203572,21017A212,AVENUE DE LA TENDERIE,1203572,19,0,male,parent,668848,1,couple_with_child,,,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
508,475163,21006A414,P. DUPONT (RUE),475163,19,0,male,parent,265164,3,single,,,21006A414,Evere,21006A414,P. DUPONT (RUE),Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
509,1235558,21018A37-,COMMUNAUTES,1235558,19,0,male,child,687301,1,couple_with_child,,,21018A37-,Woluwe Saint-Lambert,21018A37-,COMMUNAUTES,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
510,190695,21003A10-,HOPITAL FRANCAIS,190695,19,0,male,child,102697,1,couple_with_child,,,21003A10-,Berchem Sainte-Agathe,21003A10-,HOPITAL FRANCAIS,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
511,163760,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,163760,19,0,male,parent,88565,3,single,,,21002A43-,Auderghem,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,Auderghem,5,Unif off campus,21001C6PB,ZONE RURALE
512,1199952,21017A12-,LE LOGIS-NORD,1199952,19,0,male,parent,666789,1,couple_with_child,,,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
513,1229779,21018A512,QUARTIER DES PEINTRES,1229779,19,0,male,parent,684120,3,single,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
514,1254845,21018A00-,TOMBERG,1254845,19,0,male,child,698216,1,couple_with_child,,,21018A00-,Woluwe Saint-Lambert,21018A00-,TOMBERG,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
515,909453,21013A031,AMAZONE (RUE DE),909453,19,0,male,child,509231,1,couple_with_child,,,21013A031,Saint-Gilles,21013A031,AMAZONE (RUE DE),Saint-Gilles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
516,1215263,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1215263,19,0,male,child,675815,4,single_with_child,,,21018A21-,Woluwe Saint-Lambert,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
517,1240674,21018A61-,HEYDENBERG-EST,1240674,19,0,male,parent,689971,1,couple_with_child,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
518,1194437,21017A534,RUE DES BEGONIAS,1194437,19,0,male,child,663922,1,couple_with_child,,,21017A534,Watermael-Boitsfort,21017A534,RUE DES BEGONIAS,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
519,1311658,21019A40-,SAINTE-ALIX,1311658,19,0,male,child,729880,1,couple_with_child,,,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
520,1194856,21017A501,CENTRE DE WATERMAEL,1194856,19,0,male,child,664130,1,couple_with_child,,,21017A501,Watermael-Boitsfort,21017A501,CENTRE DE WATERMAEL,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
521,1298113,21019A32-,CHANT D'OISEAU,1298113,19,0,male,child,722405,4,single_with_child,,,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
522,1221388,21018A311,PARC SCHUMAN,1221388,19,0,male,child,679256,1,couple_with_child,,,21018A311,Woluwe Saint-Lambert,21018A311,PARC SCHUMAN,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
523,933058,21014A01-,STEURS,933058,19,0,male,parent,522655,3,single,,,21014A01-,Saint-Josse-ten-Noode,21014A01-,STEURS,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
524,1277360,21019A131,KONKEL,1277360,19,0,male,child,711072,1,couple_with_child,,,21019A131,Woluwe Saint-Pierre,21019A131,KONKEL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
525,1266500,21018A83-,KLAKKEDELLE,1266500,19,0,male,child,704808,1,couple_with_child,,,21018A83-,Woluwe Saint-Lambert,21018A83-,KLAKKEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
526,153333,21002A02-,CENTRE-SUD,153333,19,0,male,parent,83024,3,single,,,21002A02-,Auderghem,21002A02-,CENTRE-SUD,Auderghem,5,Unif off campus,21010A4MJ,VUB
527,1268230,21018A87-,SAINT-LUC,1268230,19,0,male,parent,706041,3,single,,,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
528,433428,21005A00-,HOTEL COMMUNAL,433428,19,0,male,parent,241803,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
529,1268232,21018A87-,SAINT-LUC,1268232,19,0,male,parent,706043,3,single,,,21018A87-,Woluwe Saint-Lambert,21018A87-,SAINT-LUC,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
530,403834,21005A14-,ARMEE (AVENUE DE L'),403834,19,0,male,child,224606,4,single_with_child,,,21005A14-,Etterbeek,21005A14-,ARMEE (AVENUE DE L'),Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
531,1215387,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1215387,19,0,male,child,675873,1,couple_with_child,,,21018A21-,Woluwe Saint-Lambert,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
532,1287045,21019A052,DON BOSCO,1287045,19,0,male,child,716354,1,couple_with_child,,,21019A052,Woluwe Saint-Pierre,21019A052,DON BOSCO,Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
533,412465,21005A01-,SAINTE-GERTRUDE,412465,19,0,male,parent,229653,3,single,,,21005A01-,Etterbeek,21005A01-,SAINTE-GERTRUDE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
534,403287,21005A33-,CARDINAL LAVIGERIE (RUE),403287,19,0,male,parent,224222,3,single,,,21005A33-,Etterbeek,21005A33-,CARDINAL LAVIGERIE (RUE),Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
535,142893,21002A130,PARC DES PRINCES,142893,19,0,male,parent,77010,1,couple_with_child,,,21002A130,Auderghem,21002A130,PARC DES PRINCES,Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
536,1203036,21017A212,AVENUE DE LA TENDERIE,1203036,19,0,male,child,668604,1,couple_with_child,,,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
537,885111,21013A252,DANEMARK (RUE DE),885111,19,0,male,parent,494573,1,couple_with_child,,,21013A252,Saint-Gilles,21013A252,DANEMARK (RUE DE),Saint-Gilles,5,Unif off campus,21002A190,FORET DE SOIGNES
538,1184316,21017A11-,FLOREAL,1184316,19,0,male,parent,657818,1,couple_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
539,137259,21002A24-,AVENUE DE BROUCKERE,137259,19,0,male,child,74042,1,couple_with_child,,,21002A24-,Auderghem,21002A24-,AVENUE DE BROUCKERE,Auderghem,5,Unif off campus,21010A4MJ,VUB
540,1230380,21018A031,ABELOOS,1230380,19,0,male,child,684493,1,couple_with_child,,,21018A031,Woluwe Saint-Lambert,21018A031,ABELOOS,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
541,1272944,21019A231,KELLE,1272944,19,0,male,child,708638,1,couple_with_child,,,21019A231,Woluwe Saint-Pierre,21019A231,KELLE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
542,1269515,21018A3MJ,GULLEDELLE,1269515,19,0,male,child,706761,1,couple_with_child,,,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
543,413138,21005A322,NOUVELLE AVENUE-SUD,413138,19,0,male,child,230096,1,couple_with_child,,,21005A322,Etterbeek,21005A322,NOUVELLE AVENUE-SUD,Etterbeek,5,Unif off campus,21001C5PA,MEERVELD
544,1236256,21018A63-,CONSTELLATIONS,1236256,19,0,male,child,687719,4,single_with_child,,,21018A63-,Woluwe Saint-Lambert,21018A63-,CONSTELLATIONS,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
545,1182860,21017A635,PRINCES BRABANCONS,1182860,19,0,male,child,657085,1,couple_with_child,,,21017A635,Watermael-Boitsfort,21017A635,PRINCES BRABANCONS,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
546,921640,21014A02-,CHARITE,921640,19,0,male,parent,516552,3,single,,,21014A02-,Saint-Josse-ten-Noode,21014A02-,CHARITE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
547,458017,21006A201,HAUT-EVERE,458017,19,0,male,parent,255750,3,single,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
548,390870,21005A10-,GENERAL HENRI (RUE),390870,19,0,male,child,216921,4,single_with_child,,,21005A10-,Etterbeek,21005A10-,GENERAL HENRI (RUE),Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
549,900103,21013A151,METAL (RUE DU),900103,19,0,male,child,503579,1,couple_with_child,,,21013A151,Saint-Gilles,21013A151,METAL (RUE DU),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
550,880863,21013A04-,PRISON,880863,19,0,male,parent,492397,3,single,,,21013A04-,Saint-Gilles,21013A04-,PRISON,Saint-Gilles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
551,911115,21013A00-,HOTEL DE VILLE,911115,19,0,male,child,510274,1,couple_with_child,,,21013A00-,Saint-Gilles,21013A00-,HOTEL DE VILLE,Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
552,1278861,21019A12-,ESCRIME (AVENUE DE L'),1278861,19,0,male,child,711882,1,couple_with_child,,,21019A12-,Woluwe Saint-Pierre,21019A12-,ESCRIME (AVENUE DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
553,1244878,21018A62-,HEYDENBERG-OUEST,1244878,19,0,male,parent,692401,3,single,,,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
554,938486,21014A05-,HOUWAERT,938486,19,0,male,child,525489,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
555,426915,21005A11-,NOTRE-DAME DU SACRE-COEUR,426915,19,0,male,child,238042,1,couple_with_child,,,21005A11-,Etterbeek,21005A11-,NOTRE-DAME DU SACRE-COEUR,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
556,1202669,21017A212,AVENUE DE LA TENDERIE,1202669,19,0,male,child,668438,1,couple_with_child,,,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
557,464717,21006A101,CONSCIENCE,464717,19,0,male,child,259682,1,couple_with_child,,,21006A101,Evere,21006A101,CONSCIENCE,Evere,5,Unif off campus,21016A533,MOENSBERG
558,1228487,21018A512,QUARTIER DES PEINTRES,1228487,19,0,male,child,683428,1,couple_with_child,,,21018A512,Woluwe Saint-Lambert,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
559,479817,21006A22-,SAINT-EXUPERY,479817,19,0,male,parent,267961,3,single,,,21006A22-,Evere,21006A22-,SAINT-EXUPERY,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
560,393263,21005A10-,GENERAL HENRI (RUE),393263,19,0,male,parent,218271,3,single,,,21005A10-,Etterbeek,21005A10-,GENERAL HENRI (RUE),Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
561,866855,21013A101,PARVIS,866855,19,0,male,parent,484563,3,single,,,21013A101,Saint-Gilles,21013A101,PARVIS,Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
562,883302,21013A201,ANGLETERRE (RUE D'),883302,19,0,male,parent,493744,3,single,,,21013A201,Saint-Gilles,21013A201,ANGLETERRE (RUE D'),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
563,1294174,21019A01-,BOULEVARD DE LA WOLUWE,1294174,19,0,male,child,720228,1,couple_with_child,,,21019A01-,Woluwe Saint-Pierre,21019A01-,BOULEVARD DE LA WOLUWE,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
564,899394,21013A052,FAIDER (RUE),899394,19,0,male,parent,503196,3,single,,,21013A052,Saint-Gilles,21013A052,FAIDER (RUE),Saint-Gilles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
565,1271338,21018A3MJ,GULLEDELLE,1271338,19,0,male,parent,707528,2,couple_no_child,,,21018A3MJ,Woluwe Saint-Lambert,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
566,1182454,21017A541,LOUTRIER - WIENER,1182454,19,0,male,parent,656803,3,single,,,21017A541,Watermael-Boitsfort,21017A541,LOUTRIER - WIENER,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
567,1246054,21018A24-,LAMBEAU (AVENUE),1246054,19,0,male,child,693086,4,single_with_child,,,21018A24-,Woluwe Saint-Lambert,21018A24-,LAMBEAU (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
568,417905,21005A15-,SAINT-MICHEL COLLEGE,417905,19,0,male,child,232773,1,couple_with_child,,,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
569,919425,21014A00-,PLACE SAINT-JOSSE,919425,19,0,male,parent,515211,3,single,,,21014A00-,Saint-Josse-ten-Noode,21014A00-,PLACE SAINT-JOSSE,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
570,878950,21013A01-,ESPAGNE (RUE D'),878950,19,0,male,parent,491332,3,single,,,21013A01-,Saint-Gilles,21013A01-,ESPAGNE (RUE D'),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
571,1202885,21017A212,AVENUE DE LA TENDERIE,1202885,19,0,male,child,668533,1,couple_with_child,,,21017A212,Watermael-Boitsfort,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
572,937554,21014A05-,HOUWAERT,937554,19,0,male,child,525140,4,single_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
573,1183567,21017A11-,FLOREAL,1183567,19,0,male,child,657502,4,single_with_child,,,21017A11-,Watermael-Boitsfort,21017A11-,FLOREAL,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
574,417921,21005A15-,SAINT-MICHEL COLLEGE,417921,19,0,male,child,232782,4,single_with_child,,,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
575,1197152,21017A01-,COIN DU BALAI,1197152,19,0,male,child,665332,1,couple_with_child,,,21017A01-,Watermael-Boitsfort,21017A01-,COIN DU BALAI,Watermael-Boitsfort,5,Unif off campus,21004E82-,CITE MODELE
576,159028,21002A10-,TRANSVAAL,159028,19,0,male,parent,85928,1,couple_with_child,,,21002A10-,Auderghem,21002A10-,TRANSVAAL,Auderghem,5,Unif off campus,21010A4MJ,VUB
577,131054,21002A53-,PECHERIES,131054,19,0,male,parent,70712,3,single,,,21002A53-,Auderghem,21002A53-,PECHERIES,Auderghem,5,Unif off campus,21010A4MJ,VUB
578,185641,21003A11-,CITE MODERNE,185641,19,0,male,child,100005,1,couple_with_child,,,21003A11-,Berchem Sainte-Agathe,21003A11-,CITE MODERNE,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
579,894923,21013A22-,REGIES,894923,19,0,male,parent,500544,3,single,,,21013A22-,Saint-Gilles,21013A22-,REGIES,Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
580,431124,21005A00-,HOTEL COMMUNAL,431124,19,0,male,child,240404,1,couple_with_child,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
581,399235,21005A02-,CHAMP DU ROI (RUE),399235,19,0,male,child,221746,1,couple_with_child,,,21005A02-,Etterbeek,21005A02-,CHAMP DU ROI (RUE),Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
582,869954,21013A121,GUILLAUME TELL-SUD,869954,19,0,male,child,486237,1,couple_with_child,,,21013A121,Saint-Gilles,21013A121,GUILLAUME TELL-SUD,Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
583,397798,21005A042,PH. BAUCQ (RUE),397798,19,0,male,parent,220836,3,single,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
584,394476,21005A042,PH. BAUCQ (RUE),394476,19,0,male,child,218938,1,couple_with_child,,,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
585,433429,21005A00-,HOTEL COMMUNAL,433429,19,0,male,parent,241804,3,single,,,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
586,1311780,21019A40-,SAINTE-ALIX,1311780,19,0,male,child,729930,4,single_with_child,,,21019A40-,Woluwe Saint-Pierre,21019A40-,SAINTE-ALIX,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
587,880864,21013A04-,PRISON,880864,19,0,male,parent,492398,3,single,,,21013A04-,Saint-Gilles,21013A04-,PRISON,Saint-Gilles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
588,486431,21006A052,CHAMP DE REPOS,486431,19,0,male,child,271292,1,couple_with_child,,,21006A052,Evere,21006A052,CHAMP DE REPOS,Evere,5,Unif off campus,21016A533,MOENSBERG
589,456310,21006A201,HAUT-EVERE,456310,19,0,male,child,254956,4,single_with_child,,,21006A201,Evere,21006A201,HAUT-EVERE,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
590,1240668,21018A61-,HEYDENBERG-EST,1240668,19,0,male,parent,689968,1,couple_with_child,,,21018A61-,Woluwe Saint-Lambert,21018A61-,HEYDENBERG-EST,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
591,146289,21002A30-,TRIOMPHE (BOULEVARD DU),146289,19,0,male,parent,78923,3,single,,,21002A30-,Auderghem,21002A30-,TRIOMPHE (BOULEVARD DU),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
592,1303343,21019A20-,SAINT-PAUL,1303343,19,0,male,parent,725118,1,couple_with_child,,,21019A20-,Woluwe Saint-Pierre,21019A20-,SAINT-PAUL,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
593,442568,21005A22-,PORTE DE TERVUEREN - L. DE LAN,442568,19,0,male,parent,247422,3,single,,,21005A22-,Etterbeek,21005A22-,PORTE DE TERVUEREN - L. DE LAN,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
594,942286,21014A05-,HOUWAERT,942286,19,0,male,parent,527031,1,couple_with_child,,,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
595,871686,21013A422,CRICKX (RUE),871686,19,0,male,child,487116,1,couple_with_child,,,21013A422,Saint-Gilles,21013A422,CRICKX (RUE),Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
596,1309288,21019A21-,MANOIR,1309288,19,0,male,child,728644,1,couple_with_child,,,21019A21-,Woluwe Saint-Pierre,21019A21-,MANOIR,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
597,440397,21005A12-,SAINT-ANTOINE,440397,19,0,male,parent,246066,3,single,,,21005A12-,Etterbeek,21005A12-,SAINT-ANTOINE,Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
598,445577,21006A153,KEET,445577,19,0,male,child,249107,1,couple_with_child,,,21006A153,Evere,21006A153,KEET,Evere,5,Unif off campus,21016A533,MOENSBERG
599,1239016,21018A05-,DRIES,1239016,19,0,male,parent,689179,3,single,,,21018A05-,Woluwe Saint-Lambert,21018A05-,DRIES,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
