,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune,WorkerID,WorkerType
10719,1019137,1019470,21015A12-,HUART HAMOIR (AVENUE),1019470,76,1,female,parent,568933,6,collectif,,,21015A12-,Schaerbeek,8,Nursing Home
10720,1077842,1078206,21015A231,J. BLOCKX (RUE),1078206,80,1,female,parent,598397,6,collectif,,,21015A231,Schaerbeek,8,Nursing Home
10721,1006836,1007165,21015A54-,EMERAUDE (AVENUE),1007165,84,1,female,parent,562261,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10722,978388,978706,21015A03-,JOSAPHAT (RUE),978706,77,1,female,parent,547174,6,collectif,,,21015A03-,Schaerbeek,8,Nursing Home
10723,1001245,1001571,21015A53-,DAILLY (PLACE),1001571,88,1,female,parent,559206,6,collectif,,,21015A53-,Schaerbeek,8,Nursing Home
10724,950280,950591,21015A50-,OPALE,950591,74,1,female,parent,532092,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
10725,1031293,1031632,21015A71-,JARDINS,1031632,89,1,female,parent,575098,6,collectif,,,21015A71-,Schaerbeek,8,Nursing Home
10726,967601,967919,21015A883,THEUNIS PIERRE (RUE),967919,65,0,male,parent,541970,6,collectif,,,21015A883,Schaerbeek,8,Nursing Home
10727,1042318,1042663,21015A40-,BRABANT (RUE DE),1042663,76,0,male,parent,580756,6,collectif,,,21015A40-,Schaerbeek,8,Nursing Home
10728,1086156,1086522,21015A21-,GUIDO GEZELLE (RUE),1086522,78,0,male,parent,602486,6,collectif,,,21015A21-,Schaerbeek,8,Nursing Home
10729,1009951,1010280,21015A52-,LINTHOUT (RUE),1010280,84,1,female,parent,564106,6,collectif,,,21015A52-,Schaerbeek,8,Nursing Home
10730,1019418,1019752,21015A12-,HUART HAMOIR (AVENUE),1019752,80,0,male,parent,569215,6,collectif,,,21015A12-,Schaerbeek,8,Nursing Home
10731,1012094,1012424,21015A51-,CERISIERS (AVENUE DES),1012424,81,0,male,parent,565371,6,collectif,,,21015A51-,Schaerbeek,8,Nursing Home
10732,952851,953162,21015A77-,R.T.B.,953162,89,1,female,parent,533843,6,collectif,,,21015A77-,Schaerbeek,8,Nursing Home
10733,973168,973486,21015A831,LATINIS (AVENUE G.),973486,67,1,female,parent,544925,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10734,1064951,1065304,21015A00-,COLIGNON (PLACE),1065304,77,1,female,parent,591548,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10735,1016222,1016552,21015A05-,ROYALE SAINTE-MARIE (RUE),1016552,69,1,female,parent,567282,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10736,1012014,1012343,21015A51-,CERISIERS (AVENUE DES),1012343,81,1,female,parent,565290,6,collectif,,,21015A51-,Schaerbeek,8,Nursing Home
10737,1057816,1058169,21015A45-,STEPHENSON (PLACE),1058169,83,0,male,parent,588444,6,collectif,,,21015A45-,Schaerbeek,8,Nursing Home
10738,1029546,1029885,21015A622,BRUSILIA,1029885,79,1,female,parent,574174,6,collectif,,,21015A622,Schaerbeek,8,Nursing Home
10739,1016589,1016920,21015A05-,ROYALE SAINTE-MARIE (RUE),1016920,69,0,male,parent,567650,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10740,961748,962065,21015A70-,P. HYMANS (RUE),962065,74,1,female,parent,538863,6,collectif,,,21015A70-,Schaerbeek,8,Nursing Home
10741,1042342,1042687,21015A40-,BRABANT (RUE DE),1042687,68,0,male,parent,580780,6,collectif,,,21015A40-,Schaerbeek,8,Nursing Home
10742,959710,960027,21015A36-,CAMBIER (AVENUE E.),960027,89,0,male,parent,537757,6,collectif,,,21015A36-,Schaerbeek,8,Nursing Home
10743,973294,973612,21015A831,LATINIS (AVENUE G.),973612,75,0,male,parent,545051,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10744,1064979,1065332,21015A00-,COLIGNON (PLACE),1065332,74,1,female,parent,591576,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10745,973302,973620,21015A831,LATINIS (AVENUE G.),973620,74,0,male,parent,545059,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10746,973256,973574,21015A831,LATINIS (AVENUE G.),973574,82,0,male,parent,545013,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10747,997939,998265,21015A35-,JEAN STOBBAERTS (AVENUE),998265,74,0,male,parent,557488,6,collectif,,,21015A35-,Schaerbeek,8,Nursing Home
10748,954974,955290,21015A782,CIMETIERE DE SAINT-JOSSE,955290,77,1,female,parent,535124,6,collectif,,,21015A782,Schaerbeek,8,Nursing Home
10749,1069520,1069876,21015A24-,WAELHEM (RUE),1069876,86,1,female,parent,594094,6,collectif,,,21015A24-,Schaerbeek,8,Nursing Home
10750,978361,978679,21015A03-,JOSAPHAT (RUE),978679,83,1,female,parent,547147,6,collectif,,,21015A03-,Schaerbeek,8,Nursing Home
10751,989511,989834,21015A32-,CONSOLATION (RUE DE LA),989834,65,1,female,parent,553130,6,collectif,,,21015A32-,Schaerbeek,8,Nursing Home
10752,1083800,1084164,21015A20-,HELMET,1084164,77,0,male,parent,601226,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10753,1047998,1048344,21015A44-,REINE (AVENUE),1048344,85,0,male,parent,583571,6,collectif,,,21015A44-,Schaerbeek,8,Nursing Home
10754,1055691,1056042,21015A612,BRICHAUT (RUE DE),1056042,77,1,female,parent,587229,6,collectif,,,21015A612,Schaerbeek,8,Nursing Home
10755,1009984,1010313,21015A52-,LINTHOUT (RUE),1010313,74,1,female,parent,564139,6,collectif,,,21015A52-,Schaerbeek,8,Nursing Home
10756,1001438,1001766,21015A53-,DAILLY (PLACE),1001766,83,0,male,parent,559401,6,collectif,,,21015A53-,Schaerbeek,8,Nursing Home
10757,992547,992870,21015A64-,DUPLOYE SQUARE,992870,72,1,female,parent,554538,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10758,1022876,1023210,21015A152,PR. ELISABETH-NORD,1023210,78,1,female,parent,570735,6,collectif,,,21015A152,Schaerbeek,8,Nursing Home
10759,1016228,1016558,21015A05-,ROYALE SAINTE-MARIE (RUE),1016558,68,1,female,parent,567288,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10760,995445,995769,21015A33-,BIENFAITEURS (PLACE DE),995769,82,1,female,parent,556107,6,collectif,,,21015A33-,Schaerbeek,8,Nursing Home
10761,1047772,1048117,21015A44-,REINE (AVENUE),1048117,87,1,female,parent,583344,6,collectif,,,21015A44-,Schaerbeek,8,Nursing Home
10762,953041,953356,21015A77-,R.T.B.,953356,76,0,male,parent,534037,6,collectif,,,21015A77-,Schaerbeek,8,Nursing Home
10763,978376,978694,21015A03-,JOSAPHAT (RUE),978694,79,1,female,parent,547162,6,collectif,,,21015A03-,Schaerbeek,8,Nursing Home
10764,1001458,1001786,21015A53-,DAILLY (PLACE),1001786,75,0,male,parent,559421,6,collectif,,,21015A53-,Schaerbeek,8,Nursing Home
10765,1048055,1048401,21015A44-,REINE (AVENUE),1048401,70,0,male,parent,583628,6,collectif,,,21015A44-,Schaerbeek,8,Nursing Home
10766,1065382,1065736,21015A00-,COLIGNON (PLACE),1065736,78,0,male,parent,591980,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10767,1047803,1048148,21015A44-,REINE (AVENUE),1048148,78,1,female,parent,583375,6,collectif,,,21015A44-,Schaerbeek,8,Nursing Home
10768,1009937,1010266,21015A52-,LINTHOUT (RUE),1010266,89,1,female,parent,564092,6,collectif,,,21015A52-,Schaerbeek,8,Nursing Home
10769,1036184,1036525,21015A04-,L'OLIVIER (RUE),1036525,89,0,male,parent,577409,6,collectif,,,21015A04-,Schaerbeek,8,Nursing Home
10770,1042308,1042653,21015A40-,BRABANT (RUE DE),1042653,79,0,male,parent,580746,6,collectif,,,21015A40-,Schaerbeek,8,Nursing Home
10771,950528,950839,21015A50-,OPALE,950839,71,0,male,parent,532340,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
10772,973272,973590,21015A831,LATINIS (AVENUE G.),973590,79,0,male,parent,545029,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10773,966796,967113,21015A63-,DESCHANEL P. (AVENUE),967113,84,1,female,parent,541352,6,collectif,,,21015A63-,Schaerbeek,8,Nursing Home
10774,967584,967902,21015A883,THEUNIS PIERRE (RUE),967902,73,0,male,parent,541953,6,collectif,,,21015A883,Schaerbeek,8,Nursing Home
10775,1075681,1076042,21015A22-,MARBOTIN A. (RUE),1076042,72,0,male,parent,597227,6,collectif,,,21015A22-,Schaerbeek,8,Nursing Home
10776,992522,992845,21015A64-,DUPLOYE SQUARE,992845,77,1,female,parent,554513,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10777,1031301,1031640,21015A71-,JARDINS,1031640,85,1,female,parent,575106,6,collectif,,,21015A71-,Schaerbeek,8,Nursing Home
10778,1076195,1076559,21015A272,HOPITAL P. BRIEN,1076559,94,1,female,parent,597587,6,collectif,,,21015A272,Schaerbeek,8,Nursing Home
10779,997925,998251,21015A35-,JEAN STOBBAERTS (AVENUE),998251,78,0,male,parent,557474,6,collectif,,,21015A35-,Schaerbeek,8,Nursing Home
10780,1010143,1010472,21015A52-,LINTHOUT (RUE),1010472,72,0,male,parent,564298,6,collectif,,,21015A52-,Schaerbeek,8,Nursing Home
10781,992857,993181,21015A64-,DUPLOYE SQUARE,993181,65,0,male,parent,554849,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10782,1064913,1065266,21015A00-,COLIGNON (PLACE),1065266,81,1,female,parent,591510,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10783,1075417,1075776,21015A22-,MARBOTIN A. (RUE),1075776,75,1,female,parent,596961,6,collectif,,,21015A22-,Schaerbeek,8,Nursing Home
10784,986321,986643,21015A30-,GRANDE RUE AU BOIS,986643,66,1,female,parent,551406,6,collectif,,,21015A30-,Schaerbeek,8,Nursing Home
10785,961833,962150,21015A70-,P. HYMANS (RUE),962150,71,0,male,parent,538948,6,collectif,,,21015A70-,Schaerbeek,8,Nursing Home
10786,992856,993180,21015A64-,DUPLOYE SQUARE,993180,65,0,male,parent,554848,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10787,1075463,1075822,21015A22-,MARBOTIN A. (RUE),1075822,65,1,female,parent,597007,6,collectif,,,21015A22-,Schaerbeek,8,Nursing Home
10788,1069686,1070043,21015A24-,WAELHEM (RUE),1070043,82,0,male,parent,594261,6,collectif,,,21015A24-,Schaerbeek,8,Nursing Home
10789,989513,989836,21015A32-,CONSOLATION (RUE DE LA),989836,65,1,female,parent,553132,6,collectif,,,21015A32-,Schaerbeek,8,Nursing Home
10790,978797,979117,21015A03-,JOSAPHAT (RUE),979117,74,0,male,parent,547585,6,collectif,,,21015A03-,Schaerbeek,8,Nursing Home
10791,1042337,1042682,21015A40-,BRABANT (RUE DE),1042682,68,0,male,parent,580775,6,collectif,,,21015A40-,Schaerbeek,8,Nursing Home
10792,1007115,1007444,21015A54-,EMERAUDE (AVENUE),1007444,67,0,male,parent,562540,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10793,1075392,1075751,21015A22-,MARBOTIN A. (RUE),1075751,81,1,female,parent,596936,6,collectif,,,21015A22-,Schaerbeek,8,Nursing Home
10794,1066851,1067207,21015A01-,VAN YSENDYCK (RUE),1067207,74,1,female,parent,592870,6,collectif,,,21015A01-,Schaerbeek,8,Nursing Home
10795,997796,998120,21015A35-,JEAN STOBBAERTS (AVENUE),998120,78,1,female,parent,557343,6,collectif,,,21015A35-,Schaerbeek,8,Nursing Home
10796,1027974,1028310,21015A111,MAETERLINCK,1028310,86,1,female,parent,573243,6,collectif,,,21015A111,Schaerbeek,8,Nursing Home
10797,967481,967799,21015A883,THEUNIS PIERRE (RUE),967799,84,1,female,parent,541850,6,collectif,,,21015A883,Schaerbeek,8,Nursing Home
10798,1083776,1084140,21015A20-,HELMET,1084140,83,0,male,parent,601202,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10799,1077941,1078305,21015A231,J. BLOCKX (RUE),1078305,81,0,male,parent,598496,6,collectif,,,21015A231,Schaerbeek,8,Nursing Home
10800,1065017,1065370,21015A00-,COLIGNON (PLACE),1065370,65,1,female,parent,591614,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10801,1007095,1007424,21015A54-,EMERAUDE (AVENUE),1007424,69,0,male,parent,562520,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10802,1056024,1056376,21015A612,BRICHAUT (RUE DE),1056376,67,0,male,parent,587563,6,collectif,,,21015A612,Schaerbeek,8,Nursing Home
10803,969067,969385,21015A811,TERDELT,969385,65,0,male,parent,542731,6,collectif,,,21015A811,Schaerbeek,8,Nursing Home
10804,1019148,1019481,21015A12-,HUART HAMOIR (AVENUE),1019481,73,1,female,parent,568944,6,collectif,,,21015A12-,Schaerbeek,8,Nursing Home
10805,959714,960031,21015A36-,CAMBIER (AVENUE E.),960031,87,0,male,parent,537761,6,collectif,,,21015A36-,Schaerbeek,8,Nursing Home
10806,973241,973559,21015A831,LATINIS (AVENUE G.),973559,86,0,male,parent,544998,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10807,986322,986644,21015A30-,GRANDE RUE AU BOIS,986644,66,1,female,parent,551407,6,collectif,,,21015A30-,Schaerbeek,8,Nursing Home
10808,950333,950644,21015A50-,OPALE,950644,65,1,female,parent,532145,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
10809,982191,982512,21015A021,HOUFFALIZE (PLACE),982512,79,1,female,parent,549147,6,collectif,,,21015A021,Schaerbeek,8,Nursing Home
10810,952890,953201,21015A77-,R.T.B.,953201,80,1,female,parent,533882,6,collectif,,,21015A77-,Schaerbeek,8,Nursing Home
10811,961720,962037,21015A70-,P. HYMANS (RUE),962037,86,1,female,parent,538835,6,collectif,,,21015A70-,Schaerbeek,8,Nursing Home
10812,1086031,1086396,21015A21-,GUIDO GEZELLE (RUE),1086396,78,1,female,parent,602360,6,collectif,,,21015A21-,Schaerbeek,8,Nursing Home
10813,1057692,1058044,21015A45-,STEPHENSON (PLACE),1058044,80,1,female,parent,588319,6,collectif,,,21015A45-,Schaerbeek,8,Nursing Home
10814,995480,995804,21015A33-,BIENFAITEURS (PLACE DE),995804,68,1,female,parent,556142,6,collectif,,,21015A33-,Schaerbeek,8,Nursing Home
10815,1019421,1019755,21015A12-,HUART HAMOIR (AVENUE),1019755,79,0,male,parent,569218,6,collectif,,,21015A12-,Schaerbeek,8,Nursing Home
10816,982461,982782,21015A021,HOUFFALIZE (PLACE),982782,78,0,male,parent,549417,6,collectif,,,21015A021,Schaerbeek,8,Nursing Home
10817,1055708,1056059,21015A612,BRICHAUT (RUE DE),1056059,74,1,female,parent,587246,6,collectif,,,21015A612,Schaerbeek,8,Nursing Home
10818,1083312,1083676,21015A20-,HELMET,1083676,83,1,female,parent,600738,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10819,992854,993178,21015A64-,DUPLOYE SQUARE,993178,66,0,male,parent,554846,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10820,973337,973655,21015A831,LATINIS (AVENUE G.),973655,70,0,male,parent,545094,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10821,1057808,1058161,21015A45-,STEPHENSON (PLACE),1058161,89,0,male,parent,588436,6,collectif,,,21015A45-,Schaerbeek,8,Nursing Home
10822,1083783,1084147,21015A20-,HELMET,1084147,81,0,male,parent,601209,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10823,997784,998108,21015A35-,JEAN STOBBAERTS (AVENUE),998108,84,1,female,parent,557331,6,collectif,,,21015A35-,Schaerbeek,8,Nursing Home
10824,1042065,1042409,21015A40-,BRABANT (RUE DE),1042409,79,1,female,parent,580502,6,collectif,,,21015A40-,Schaerbeek,8,Nursing Home
10825,995453,995777,21015A33-,BIENFAITEURS (PLACE DE),995777,78,1,female,parent,556115,6,collectif,,,21015A33-,Schaerbeek,8,Nursing Home
10826,959643,959959,21015A36-,CAMBIER (AVENUE E.),959959,71,1,female,parent,537689,6,collectif,,,21015A36-,Schaerbeek,8,Nursing Home
10827,1016185,1016515,21015A05-,ROYALE SAINTE-MARIE (RUE),1016515,76,1,female,parent,567245,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10828,967451,967769,21015A883,THEUNIS PIERRE (RUE),967769,94,1,female,parent,541820,6,collectif,,,21015A883,Schaerbeek,8,Nursing Home
10829,1075431,1075790,21015A22-,MARBOTIN A. (RUE),1075790,73,1,female,parent,596975,6,collectif,,,21015A22-,Schaerbeek,8,Nursing Home
10830,973183,973501,21015A831,LATINIS (AVENUE G.),973501,65,1,female,parent,544940,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10831,986474,986797,21015A30-,GRANDE RUE AU BOIS,986797,67,0,male,parent,551560,6,collectif,,,21015A30-,Schaerbeek,8,Nursing Home
10832,973170,973488,21015A831,LATINIS (AVENUE G.),973488,67,1,female,parent,544927,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10833,1010107,1010436,21015A52-,LINTHOUT (RUE),1010436,82,0,male,parent,564262,6,collectif,,,21015A52-,Schaerbeek,8,Nursing Home
10834,1001466,1001794,21015A53-,DAILLY (PLACE),1001794,72,0,male,parent,559429,6,collectif,,,21015A53-,Schaerbeek,8,Nursing Home
10835,1007133,1007462,21015A54-,EMERAUDE (AVENUE),1007462,65,0,male,parent,562558,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10836,1019129,1019462,21015A12-,HUART HAMOIR (AVENUE),1019462,79,1,female,parent,568925,6,collectif,,,21015A12-,Schaerbeek,8,Nursing Home
10837,982449,982770,21015A021,HOUFFALIZE (PLACE),982770,81,0,male,parent,549405,6,collectif,,,21015A021,Schaerbeek,8,Nursing Home
10838,1056006,1056358,21015A612,BRICHAUT (RUE DE),1056358,74,0,male,parent,587545,6,collectif,,,21015A612,Schaerbeek,8,Nursing Home
10839,950262,950573,21015A50-,OPALE,950573,76,1,female,parent,532074,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
10840,950495,950806,21015A50-,OPALE,950806,78,0,male,parent,532307,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
10841,963452,963769,21015A822,CH. GILISQUET - SUD (AVENUE),963769,75,0,male,parent,539757,6,collectif,,,21015A822,Schaerbeek,8,Nursing Home
10842,1007024,1007353,21015A54-,EMERAUDE (AVENUE),1007353,82,0,male,parent,562449,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10843,1071941,1072298,21015A13-,PORTAELS (RUE),1072298,68,1,female,parent,595284,6,collectif,,,21015A13-,Schaerbeek,8,Nursing Home
10844,986484,986807,21015A30-,GRANDE RUE AU BOIS,986807,65,0,male,parent,551570,6,collectif,,,21015A30-,Schaerbeek,8,Nursing Home
10845,1077931,1078295,21015A231,J. BLOCKX (RUE),1078295,91,0,male,parent,598486,6,collectif,,,21015A231,Schaerbeek,8,Nursing Home
10846,1025010,1025345,21015A101,GARE,1025345,77,1,female,parent,571870,6,collectif,,,21015A101,Schaerbeek,8,Nursing Home
10847,1035865,1036204,21015A04-,L'OLIVIER (RUE),1036204,77,1,female,parent,577088,6,collectif,,,21015A04-,Schaerbeek,8,Nursing Home
10848,989441,989764,21015A32-,CONSOLATION (RUE DE LA),989764,80,1,female,parent,553060,6,collectif,,,21015A32-,Schaerbeek,8,Nursing Home
10849,982470,982791,21015A021,HOUFFALIZE (PLACE),982791,76,0,male,parent,549426,6,collectif,,,21015A021,Schaerbeek,8,Nursing Home
10850,1065020,1065373,21015A00-,COLIGNON (PLACE),1065373,65,1,female,parent,591617,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10851,952880,953191,21015A77-,R.T.B.,953191,82,1,female,parent,533872,6,collectif,,,21015A77-,Schaerbeek,8,Nursing Home
10852,973338,973656,21015A831,LATINIS (AVENUE G.),973656,70,0,male,parent,545095,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10853,992537,992860,21015A64-,DUPLOYE SQUARE,992860,74,1,female,parent,554528,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10854,1019158,1019491,21015A12-,HUART HAMOIR (AVENUE),1019491,71,1,female,parent,568954,6,collectif,,,21015A12-,Schaerbeek,8,Nursing Home
10855,1016171,1016501,21015A05-,ROYALE SAINTE-MARIE (RUE),1016501,79,1,female,parent,567231,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10856,1006920,1007249,21015A54-,EMERAUDE (AVENUE),1007249,72,1,female,parent,562345,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10857,1065430,1065784,21015A00-,COLIGNON (PLACE),1065784,74,0,male,parent,592028,6,collectif,,,21015A00-,Schaerbeek,8,Nursing Home
10858,1023084,1023418,21015A152,PR. ELISABETH-NORD,1023418,79,0,male,parent,570943,6,collectif,,,21015A152,Schaerbeek,8,Nursing Home
10859,969031,969349,21015A811,TERDELT,969349,84,0,male,parent,542695,6,collectif,,,21015A811,Schaerbeek,8,Nursing Home
10860,1036200,1036541,21015A04-,L'OLIVIER (RUE),1036541,82,0,male,parent,577425,6,collectif,,,21015A04-,Schaerbeek,8,Nursing Home
10861,1031335,1031674,21015A71-,JARDINS,1031674,75,1,female,parent,575140,6,collectif,,,21015A71-,Schaerbeek,8,Nursing Home
10862,1083778,1084142,21015A20-,HELMET,1084142,82,0,male,parent,601204,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10863,1042307,1042652,21015A40-,BRABANT (RUE DE),1042652,79,0,male,parent,580745,6,collectif,,,21015A40-,Schaerbeek,8,Nursing Home
10864,957537,957853,21015A31-,PATRIE,957853,79,1,female,parent,536458,6,collectif,,,21015A31-,Schaerbeek,8,Nursing Home
10865,1051323,1051671,21015A41-,VANDERLINDEN (RUE),1051671,72,1,female,parent,585104,6,collectif,,,21015A41-,Schaerbeek,8,Nursing Home
10866,973246,973564,21015A831,LATINIS (AVENUE G.),973564,84,0,male,parent,545003,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10867,953040,953355,21015A77-,R.T.B.,953355,76,0,male,parent,534036,6,collectif,,,21015A77-,Schaerbeek,8,Nursing Home
10868,1031336,1031675,21015A71-,JARDINS,1031675,75,1,female,parent,575141,6,collectif,,,21015A71-,Schaerbeek,8,Nursing Home
10869,1047838,1048183,21015A44-,REINE (AVENUE),1048183,72,1,female,parent,583410,6,collectif,,,21015A44-,Schaerbeek,8,Nursing Home
10870,973083,973401,21015A831,LATINIS (AVENUE G.),973401,78,1,female,parent,544840,6,collectif,,,21015A831,Schaerbeek,8,Nursing Home
10871,1057834,1058187,21015A45-,STEPHENSON (PLACE),1058187,74,0,male,parent,588462,6,collectif,,,21015A45-,Schaerbeek,8,Nursing Home
10872,1028126,1028463,21015A111,MAETERLINCK,1028463,80,0,male,parent,573396,6,collectif,,,21015A111,Schaerbeek,8,Nursing Home
10873,1076237,1076601,21015A272,HOPITAL P. BRIEN,1076601,75,1,female,parent,597629,6,collectif,,,21015A272,Schaerbeek,8,Nursing Home
10874,1069517,1069873,21015A24-,WAELHEM (RUE),1069873,87,1,female,parent,594091,6,collectif,,,21015A24-,Schaerbeek,8,Nursing Home
10875,992526,992849,21015A64-,DUPLOYE SQUARE,992849,77,1,female,parent,554517,6,collectif,,,21015A64-,Schaerbeek,8,Nursing Home
10876,1066914,1067270,21015A01-,VAN YSENDYCK (RUE),1067270,73,0,male,parent,592933,6,collectif,,,21015A01-,Schaerbeek,8,Nursing Home
10877,950513,950824,21015A50-,OPALE,950824,74,0,male,parent,532325,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
10878,1001242,1001568,21015A53-,DAILLY (PLACE),1001568,89,1,female,parent,559203,6,collectif,,,21015A53-,Schaerbeek,8,Nursing Home
10879,1069715,1070072,21015A24-,WAELHEM (RUE),1070072,69,0,male,parent,594290,6,collectif,,,21015A24-,Schaerbeek,8,Nursing Home
10880,1006900,1007229,21015A54-,EMERAUDE (AVENUE),1007229,74,1,female,parent,562325,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10881,1035838,1036177,21015A04-,L'OLIVIER (RUE),1036177,81,1,female,parent,577061,6,collectif,,,21015A04-,Schaerbeek,8,Nursing Home
10882,1035867,1036206,21015A04-,L'OLIVIER (RUE),1036206,77,1,female,parent,577090,6,collectif,,,21015A04-,Schaerbeek,8,Nursing Home
10883,1077938,1078302,21015A231,J. BLOCKX (RUE),1078302,84,0,male,parent,598493,6,collectif,,,21015A231,Schaerbeek,8,Nursing Home
10884,1077944,1078308,21015A231,J. BLOCKX (RUE),1078308,79,0,male,parent,598499,6,collectif,,,21015A231,Schaerbeek,8,Nursing Home
10885,1016192,1016522,21015A05-,ROYALE SAINTE-MARIE (RUE),1016522,75,1,female,parent,567252,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10886,982442,982763,21015A021,HOUFFALIZE (PLACE),982763,84,0,male,parent,549398,6,collectif,,,21015A021,Schaerbeek,8,Nursing Home
10887,1057682,1058034,21015A45-,STEPHENSON (PLACE),1058034,85,1,female,parent,588309,6,collectif,,,21015A45-,Schaerbeek,8,Nursing Home
10888,962910,963227,21015A721,F. COURTENS (AVENUE),963227,82,1,female,parent,539439,6,collectif,,,21015A721,Schaerbeek,8,Nursing Home
10889,967458,967776,21015A883,THEUNIS PIERRE (RUE),967776,92,1,female,parent,541827,6,collectif,,,21015A883,Schaerbeek,8,Nursing Home
10890,968958,969276,21015A811,TERDELT,969276,72,1,female,parent,542622,6,collectif,,,21015A811,Schaerbeek,8,Nursing Home
10891,1083369,1083733,21015A20-,HELMET,1083733,72,1,female,parent,600795,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10892,1047781,1048126,21015A44-,REINE (AVENUE),1048126,83,1,female,parent,583353,6,collectif,,,21015A44-,Schaerbeek,8,Nursing Home
10893,1055721,1056072,21015A612,BRICHAUT (RUE DE),1056072,72,1,female,parent,587259,6,collectif,,,21015A612,Schaerbeek,8,Nursing Home
10894,1077843,1078207,21015A231,J. BLOCKX (RUE),1078207,80,1,female,parent,598398,6,collectif,,,21015A231,Schaerbeek,8,Nursing Home
10895,1028115,1028452,21015A111,MAETERLINCK,1028452,86,0,male,parent,573385,6,collectif,,,21015A111,Schaerbeek,8,Nursing Home
10896,1083830,1084194,21015A20-,HELMET,1084194,71,0,male,parent,601256,6,collectif,,,21015A20-,Schaerbeek,8,Nursing Home
10897,959599,959915,21015A36-,CAMBIER (AVENUE E.),959915,81,1,female,parent,537645,6,collectif,,,21015A36-,Schaerbeek,8,Nursing Home
10898,978444,978762,21015A03-,JOSAPHAT (RUE),978762,70,1,female,parent,547230,6,collectif,,,21015A03-,Schaerbeek,8,Nursing Home
10899,1016619,1016950,21015A05-,ROYALE SAINTE-MARIE (RUE),1016950,65,0,male,parent,567680,6,collectif,,,21015A05-,Schaerbeek,8,Nursing Home
10900,1075445,1075804,21015A22-,MARBOTIN A. (RUE),1075804,71,1,female,parent,596989,6,collectif,,,21015A22-,Schaerbeek,8,Nursing Home
10901,995435,995759,21015A33-,BIENFAITEURS (PLACE DE),995759,89,1,female,parent,556097,6,collectif,,,21015A33-,Schaerbeek,8,Nursing Home
10902,1006873,1007202,21015A54-,EMERAUDE (AVENUE),1007202,77,1,female,parent,562298,6,collectif,,,21015A54-,Schaerbeek,8,Nursing Home
10903,950263,950574,21015A50-,OPALE,950574,76,1,female,parent,532075,6,collectif,,,21015A50-,Schaerbeek,8,Nursing Home
