,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName
1423,21001A041,VEEWEYDE-SUD,1423,34,0,male,parent,605,1,couple_with_child
1424,21001A041,VEEWEYDE-SUD,1424,12,0,male,child,605,1,couple_with_child
1425,21001A041,VEEWEYDE-SUD,1425,19,1,female,child,605,1,couple_with_child
1426,21001A041,VEEWEYDE-SUD,1426,36,1,female,parent,606,1,couple_with_child
1427,21001A041,VEEWEYDE-SUD,1427,40,0,male,parent,606,1,couple_with_child
1428,21001A041,VEEWEYDE-SUD,1428,13,1,female,child,606,1,couple_with_child
1429,21001A041,VEEWEYDE-SUD,1429,36,1,female,parent,607,1,couple_with_child
1430,21001A041,VEEWEYDE-SUD,1430,43,0,male,parent,607,1,couple_with_child
1431,21001A041,VEEWEYDE-SUD,1431,8,0,male,child,607,1,couple_with_child
1432,21001A041,VEEWEYDE-SUD,1432,36,1,female,parent,608,1,couple_with_child
1433,21001A041,VEEWEYDE-SUD,1433,41,0,male,parent,608,1,couple_with_child
1434,21001A041,VEEWEYDE-SUD,1434,4,1,female,child,608,1,couple_with_child
1435,21001A041,VEEWEYDE-SUD,1435,3,1,female,child,608,1,couple_with_child
1436,21001A041,VEEWEYDE-SUD,1436,15,0,male,child,608,1,couple_with_child
1437,21001A041,VEEWEYDE-SUD,1437,36,1,female,parent,609,1,couple_with_child
1438,21001A041,VEEWEYDE-SUD,1438,33,0,male,parent,609,1,couple_with_child
1439,21001A041,VEEWEYDE-SUD,1439,0,0,male,child,609,1,couple_with_child
1440,21001A041,VEEWEYDE-SUD,1440,19,0,male,child,609,1,couple_with_child
1441,21001A041,VEEWEYDE-SUD,1441,3,1,female,child,609,1,couple_with_child
1442,21001A041,VEEWEYDE-SUD,1442,36,1,female,parent,610,2,couple_no_child
1443,21001A041,VEEWEYDE-SUD,1443,29,0,male,parent,610,2,couple_no_child
1444,21001A041,VEEWEYDE-SUD,1444,36,1,female,parent,611,2,couple_no_child
1445,21001A041,VEEWEYDE-SUD,1445,33,0,male,parent,611,2,couple_no_child
1446,21001A041,VEEWEYDE-SUD,1446,36,1,female,parent,612,3,single
1447,21001A041,VEEWEYDE-SUD,1447,36,1,female,parent,613,3,single
1448,21001A041,VEEWEYDE-SUD,1448,36,1,female,parent,614,3,single
1449,21001A041,VEEWEYDE-SUD,1449,36,1,female,parent,615,3,single
1450,21001A041,VEEWEYDE-SUD,1450,36,1,female,parent,616,3,single
1451,21001A041,VEEWEYDE-SUD,1451,36,1,female,parent,617,3,single
1452,21001A041,VEEWEYDE-SUD,1452,36,1,female,parent,618,4,single_with_child
1453,21001A041,VEEWEYDE-SUD,1453,8,0,male,child,618,4,single_with_child
1454,21001A041,VEEWEYDE-SUD,1454,36,1,female,parent,619,4,single_with_child
1455,21001A041,VEEWEYDE-SUD,1455,9,0,male,child,619,4,single_with_child
1456,21001A041,VEEWEYDE-SUD,1456,10,0,male,child,619,4,single_with_child
1457,21001A041,VEEWEYDE-SUD,1457,35,1,female,parent,620,1,couple_with_child
1458,21001A041,VEEWEYDE-SUD,1458,32,0,male,parent,620,1,couple_with_child
1459,21001A041,VEEWEYDE-SUD,1459,1,1,female,child,620,1,couple_with_child
1460,21001A041,VEEWEYDE-SUD,1460,35,1,female,parent,621,1,couple_with_child
1461,21001A041,VEEWEYDE-SUD,1461,36,0,male,parent,621,1,couple_with_child
1462,21001A041,VEEWEYDE-SUD,1462,13,1,female,child,621,1,couple_with_child
1463,21001A041,VEEWEYDE-SUD,1463,1,0,male,child,621,1,couple_with_child
1464,21001A041,VEEWEYDE-SUD,1464,15,0,male,child,621,1,couple_with_child
1465,21001A041,VEEWEYDE-SUD,1465,35,1,female,parent,622,1,couple_with_child
1466,21001A041,VEEWEYDE-SUD,1466,28,0,male,parent,622,1,couple_with_child
1467,21001A041,VEEWEYDE-SUD,1467,1,0,male,child,622,1,couple_with_child
1468,21001A041,VEEWEYDE-SUD,1468,12,1,female,child,622,1,couple_with_child
1469,21001A041,VEEWEYDE-SUD,1469,35,1,female,parent,623,1,couple_with_child
1470,21001A041,VEEWEYDE-SUD,1470,34,0,male,parent,623,1,couple_with_child
1471,21001A041,VEEWEYDE-SUD,1471,14,1,female,child,623,1,couple_with_child
1472,21001A041,VEEWEYDE-SUD,1472,2,0,male,child,623,1,couple_with_child
1473,21001A041,VEEWEYDE-SUD,1473,35,1,female,parent,624,1,couple_with_child
1474,21001A041,VEEWEYDE-SUD,1474,41,0,male,parent,624,1,couple_with_child
1475,21001A041,VEEWEYDE-SUD,1475,1,1,female,child,624,1,couple_with_child
1476,21001A041,VEEWEYDE-SUD,1476,35,1,female,parent,625,1,couple_with_child
1477,21001A041,VEEWEYDE-SUD,1477,39,0,male,parent,625,1,couple_with_child
1478,21001A041,VEEWEYDE-SUD,1478,13,0,male,child,625,1,couple_with_child
1479,21001A041,VEEWEYDE-SUD,1479,14,1,female,child,625,1,couple_with_child
1480,21001A041,VEEWEYDE-SUD,1480,19,1,female,child,625,1,couple_with_child
1481,21001A041,VEEWEYDE-SUD,1481,35,1,female,parent,626,1,couple_with_child
1482,21001A041,VEEWEYDE-SUD,1482,29,0,male,parent,626,1,couple_with_child
1483,21001A041,VEEWEYDE-SUD,1483,17,0,male,child,626,1,couple_with_child
1484,21001A041,VEEWEYDE-SUD,1484,35,1,female,parent,627,1,couple_with_child
1485,21001A041,VEEWEYDE-SUD,1485,30,0,male,parent,627,1,couple_with_child
1486,21001A041,VEEWEYDE-SUD,1486,4,0,male,child,627,1,couple_with_child
1487,21001A041,VEEWEYDE-SUD,1487,8,1,female,child,627,1,couple_with_child
1488,21001A041,VEEWEYDE-SUD,1488,35,1,female,parent,628,2,couple_no_child
1489,21001A041,VEEWEYDE-SUD,1489,35,0,male,parent,628,2,couple_no_child
1490,21001A041,VEEWEYDE-SUD,1490,35,1,female,parent,629,2,couple_no_child
1491,21001A041,VEEWEYDE-SUD,1491,42,0,male,parent,629,2,couple_no_child
1492,21001A041,VEEWEYDE-SUD,1492,35,1,female,parent,630,3,single
1493,21001A041,VEEWEYDE-SUD,1493,35,1,female,parent,631,3,single
1494,21001A041,VEEWEYDE-SUD,1494,35,1,female,parent,632,3,single
1495,21001A041,VEEWEYDE-SUD,1495,35,1,female,parent,633,3,single
1496,21001A041,VEEWEYDE-SUD,1496,35,1,female,parent,634,3,single
1497,21001A041,VEEWEYDE-SUD,1497,35,1,female,parent,635,3,single
1498,21001A041,VEEWEYDE-SUD,1498,35,1,female,parent,636,4,single_with_child
1499,21001A041,VEEWEYDE-SUD,1499,6,0,male,child,636,4,single_with_child
1500,21001A041,VEEWEYDE-SUD,1500,16,1,female,child,636,4,single_with_child
1501,21001A041,VEEWEYDE-SUD,1501,35,1,female,parent,637,4,single_with_child
1502,21001A041,VEEWEYDE-SUD,1502,16,0,male,child,637,4,single_with_child
1503,21001A041,VEEWEYDE-SUD,1503,9,0,male,child,637,4,single_with_child
1504,21001A041,VEEWEYDE-SUD,1504,11,0,male,child,637,4,single_with_child
1505,21001A041,VEEWEYDE-SUD,1505,34,1,female,parent,638,1,couple_with_child
1506,21001A041,VEEWEYDE-SUD,1506,39,0,male,parent,638,1,couple_with_child
1507,21001A041,VEEWEYDE-SUD,1507,0,0,male,child,638,1,couple_with_child
1508,21001A041,VEEWEYDE-SUD,1508,7,0,male,child,638,1,couple_with_child
1509,21001A041,VEEWEYDE-SUD,1509,3,1,female,child,638,1,couple_with_child
1510,21001A041,VEEWEYDE-SUD,1510,34,1,female,parent,639,1,couple_with_child
1511,21001A041,VEEWEYDE-SUD,1511,30,0,male,parent,639,1,couple_with_child
1512,21001A041,VEEWEYDE-SUD,1512,12,1,female,child,639,1,couple_with_child
1513,21001A041,VEEWEYDE-SUD,1513,4,1,female,child,639,1,couple_with_child
1514,21001A041,VEEWEYDE-SUD,1514,34,1,female,parent,640,1,couple_with_child
1515,21001A041,VEEWEYDE-SUD,1515,38,0,male,parent,640,1,couple_with_child
1516,21001A041,VEEWEYDE-SUD,1516,11,0,male,child,640,1,couple_with_child
1517,21001A041,VEEWEYDE-SUD,1517,34,1,female,parent,641,1,couple_with_child
1518,21001A041,VEEWEYDE-SUD,1518,32,0,male,parent,641,1,couple_with_child
1519,21001A041,VEEWEYDE-SUD,1519,11,0,male,child,641,1,couple_with_child
1520,21001A041,VEEWEYDE-SUD,1520,11,1,female,child,641,1,couple_with_child
1521,21001A041,VEEWEYDE-SUD,1521,34,1,female,parent,642,1,couple_with_child
1522,21001A041,VEEWEYDE-SUD,1522,32,0,male,parent,642,1,couple_with_child
1523,21001A041,VEEWEYDE-SUD,1523,10,0,male,child,642,1,couple_with_child
1524,21001A041,VEEWEYDE-SUD,1524,34,1,female,parent,643,1,couple_with_child
1525,21001A041,VEEWEYDE-SUD,1525,35,0,male,parent,643,1,couple_with_child
1526,21001A041,VEEWEYDE-SUD,1526,5,1,female,child,643,1,couple_with_child
1527,21001A041,VEEWEYDE-SUD,1527,8,1,female,child,643,1,couple_with_child
1528,21001A041,VEEWEYDE-SUD,1528,34,1,female,parent,644,1,couple_with_child
1529,21001A041,VEEWEYDE-SUD,1529,35,0,male,parent,644,1,couple_with_child
1530,21001A041,VEEWEYDE-SUD,1530,3,0,male,child,644,1,couple_with_child
1531,21001A041,VEEWEYDE-SUD,1531,2,0,male,child,644,1,couple_with_child
1532,21001A041,VEEWEYDE-SUD,1532,9,1,female,child,644,1,couple_with_child
1533,21001A041,VEEWEYDE-SUD,1533,34,1,female,parent,645,1,couple_with_child
1534,21001A041,VEEWEYDE-SUD,1534,29,0,male,parent,645,1,couple_with_child
1535,21001A041,VEEWEYDE-SUD,1535,0,0,male,child,645,1,couple_with_child
1536,21001A041,VEEWEYDE-SUD,1536,17,1,female,child,645,1,couple_with_child
1537,21001A041,VEEWEYDE-SUD,1537,5,0,male,child,645,1,couple_with_child
1538,21001A041,VEEWEYDE-SUD,1538,34,1,female,parent,646,2,couple_no_child
1539,21001A041,VEEWEYDE-SUD,1539,32,0,male,parent,646,2,couple_no_child
1540,21001A041,VEEWEYDE-SUD,1540,34,1,female,parent,647,2,couple_no_child
1541,21001A041,VEEWEYDE-SUD,1541,35,0,male,parent,647,2,couple_no_child
1542,21001A041,VEEWEYDE-SUD,1542,34,1,female,parent,648,3,single
1543,21001A041,VEEWEYDE-SUD,1543,34,1,female,parent,649,3,single
1544,21001A041,VEEWEYDE-SUD,1544,34,1,female,parent,650,3,single
1545,21001A041,VEEWEYDE-SUD,1545,34,1,female,parent,651,3,single
1546,21001A041,VEEWEYDE-SUD,1546,34,1,female,parent,652,3,single
1547,21001A041,VEEWEYDE-SUD,1547,34,1,female,parent,653,3,single
1548,21001A041,VEEWEYDE-SUD,1548,34,1,female,parent,654,4,single_with_child
1549,21001A041,VEEWEYDE-SUD,1549,0,0,male,child,654,4,single_with_child
1550,21001A041,VEEWEYDE-SUD,1550,34,1,female,parent,655,4,single_with_child
1551,21001A041,VEEWEYDE-SUD,1551,10,1,female,child,655,4,single_with_child
1552,21001A041,VEEWEYDE-SUD,1552,4,1,female,child,655,4,single_with_child
1553,21001A041,VEEWEYDE-SUD,1553,33,1,female,parent,656,1,couple_with_child
1554,21001A041,VEEWEYDE-SUD,1554,34,0,male,parent,656,1,couple_with_child
1555,21001A041,VEEWEYDE-SUD,1555,15,1,female,child,656,1,couple_with_child
1556,21001A041,VEEWEYDE-SUD,1556,11,0,male,child,656,1,couple_with_child
1557,21001A041,VEEWEYDE-SUD,1557,16,0,male,child,656,1,couple_with_child
1558,21001A041,VEEWEYDE-SUD,1558,33,1,female,parent,657,1,couple_with_child
1559,21001A041,VEEWEYDE-SUD,1559,33,0,male,parent,657,1,couple_with_child
1560,21001A041,VEEWEYDE-SUD,1560,1,1,female,child,657,1,couple_with_child
1561,21001A041,VEEWEYDE-SUD,1561,16,1,female,child,657,1,couple_with_child
1562,21001A041,VEEWEYDE-SUD,1562,6,1,female,child,657,1,couple_with_child
1563,21001A041,VEEWEYDE-SUD,1563,33,1,female,parent,658,1,couple_with_child
1564,21001A041,VEEWEYDE-SUD,1564,27,0,male,parent,658,1,couple_with_child
1565,21001A041,VEEWEYDE-SUD,1565,10,0,male,child,658,1,couple_with_child
1566,21001A041,VEEWEYDE-SUD,1566,2,1,female,child,658,1,couple_with_child
1567,21001A041,VEEWEYDE-SUD,1567,33,1,female,parent,659,1,couple_with_child
1568,21001A041,VEEWEYDE-SUD,1568,35,0,male,parent,659,1,couple_with_child
1569,21001A041,VEEWEYDE-SUD,1569,8,1,female,child,659,1,couple_with_child
1570,21001A041,VEEWEYDE-SUD,1570,33,1,female,parent,660,1,couple_with_child
1571,21001A041,VEEWEYDE-SUD,1571,34,0,male,parent,660,1,couple_with_child
1572,21001A041,VEEWEYDE-SUD,1572,1,1,female,child,660,1,couple_with_child
1573,21001A041,VEEWEYDE-SUD,1573,8,1,female,child,660,1,couple_with_child
1574,21001A041,VEEWEYDE-SUD,1574,33,1,female,parent,661,1,couple_with_child
1575,21001A041,VEEWEYDE-SUD,1575,27,0,male,parent,661,1,couple_with_child
1576,21001A041,VEEWEYDE-SUD,1576,4,1,female,child,661,1,couple_with_child
1577,21001A041,VEEWEYDE-SUD,1577,14,1,female,child,661,1,couple_with_child
1578,21001A041,VEEWEYDE-SUD,1578,16,0,male,child,661,1,couple_with_child
1579,21001A041,VEEWEYDE-SUD,1579,33,1,female,parent,662,1,couple_with_child
1580,21001A041,VEEWEYDE-SUD,1580,27,0,male,parent,662,1,couple_with_child
1581,21001A041,VEEWEYDE-SUD,1581,13,0,male,child,662,1,couple_with_child
1582,21001A041,VEEWEYDE-SUD,1582,33,1,female,parent,663,1,couple_with_child
1583,21001A041,VEEWEYDE-SUD,1583,28,0,male,parent,663,1,couple_with_child
1584,21001A041,VEEWEYDE-SUD,1584,9,1,female,child,663,1,couple_with_child
1585,21001A041,VEEWEYDE-SUD,1585,33,1,female,parent,664,2,couple_no_child
1586,21001A041,VEEWEYDE-SUD,1586,36,0,male,parent,664,2,couple_no_child
1587,21001A041,VEEWEYDE-SUD,1587,33,1,female,parent,665,2,couple_no_child
1588,21001A041,VEEWEYDE-SUD,1588,31,0,male,parent,665,2,couple_no_child
1589,21001A041,VEEWEYDE-SUD,1589,33,1,female,parent,666,3,single
1590,21001A041,VEEWEYDE-SUD,1590,33,1,female,parent,667,3,single
1591,21001A041,VEEWEYDE-SUD,1591,33,1,female,parent,668,3,single
1592,21001A041,VEEWEYDE-SUD,1592,33,1,female,parent,669,3,single
1593,21001A041,VEEWEYDE-SUD,1593,33,1,female,parent,670,3,single
1594,21001A041,VEEWEYDE-SUD,1594,33,1,female,parent,671,3,single
1595,21001A041,VEEWEYDE-SUD,1595,33,1,female,parent,672,4,single_with_child
1596,21001A041,VEEWEYDE-SUD,1596,13,0,male,child,672,4,single_with_child
1597,21001A041,VEEWEYDE-SUD,1597,8,1,female,child,672,4,single_with_child
1598,21001A041,VEEWEYDE-SUD,1598,33,1,female,parent,673,4,single_with_child
1599,21001A041,VEEWEYDE-SUD,1599,8,0,male,child,673,4,single_with_child
1600,21001A041,VEEWEYDE-SUD,1600,1,0,male,child,673,4,single_with_child
1601,21001A041,VEEWEYDE-SUD,1601,32,1,female,parent,674,1,couple_with_child
1602,21001A041,VEEWEYDE-SUD,1602,32,0,male,parent,674,1,couple_with_child
1603,21001A041,VEEWEYDE-SUD,1603,2,0,male,child,674,1,couple_with_child
1604,21001A041,VEEWEYDE-SUD,1604,12,1,female,child,674,1,couple_with_child
1605,21001A041,VEEWEYDE-SUD,1605,32,1,female,parent,675,1,couple_with_child
1606,21001A041,VEEWEYDE-SUD,1606,26,0,male,parent,675,1,couple_with_child
1607,21001A041,VEEWEYDE-SUD,1607,7,1,female,child,675,1,couple_with_child
1608,21001A041,VEEWEYDE-SUD,1608,32,1,female,parent,676,1,couple_with_child
1609,21001A041,VEEWEYDE-SUD,1609,33,0,male,parent,676,1,couple_with_child
1610,21001A041,VEEWEYDE-SUD,1610,7,1,female,child,676,1,couple_with_child
1611,21001A041,VEEWEYDE-SUD,1611,1,0,male,child,676,1,couple_with_child
1612,21001A041,VEEWEYDE-SUD,1612,32,1,female,parent,677,1,couple_with_child
1613,21001A041,VEEWEYDE-SUD,1613,33,0,male,parent,677,1,couple_with_child
1614,21001A041,VEEWEYDE-SUD,1614,9,0,male,child,677,1,couple_with_child
1615,21001A041,VEEWEYDE-SUD,1615,32,1,female,parent,678,1,couple_with_child
1616,21001A041,VEEWEYDE-SUD,1616,25,0,male,parent,678,1,couple_with_child
1617,21001A041,VEEWEYDE-SUD,1617,6,0,male,child,678,1,couple_with_child
1618,21001A041,VEEWEYDE-SUD,1618,32,1,female,parent,679,1,couple_with_child
1619,21001A041,VEEWEYDE-SUD,1619,35,0,male,parent,679,1,couple_with_child
1620,21001A041,VEEWEYDE-SUD,1620,7,0,male,child,679,1,couple_with_child
1621,21001A041,VEEWEYDE-SUD,1621,15,0,male,child,679,1,couple_with_child
1622,21001A041,VEEWEYDE-SUD,1622,32,1,female,parent,680,1,couple_with_child
1623,21001A041,VEEWEYDE-SUD,1623,26,0,male,parent,680,1,couple_with_child
1624,21001A041,VEEWEYDE-SUD,1624,8,0,male,child,680,1,couple_with_child
1625,21001A041,VEEWEYDE-SUD,1625,1,1,female,child,680,1,couple_with_child
1626,21001A041,VEEWEYDE-SUD,1626,32,1,female,parent,681,1,couple_with_child
1627,21001A041,VEEWEYDE-SUD,1627,38,0,male,parent,681,1,couple_with_child
1628,21001A041,VEEWEYDE-SUD,1628,11,0,male,child,681,1,couple_with_child
1629,21001A041,VEEWEYDE-SUD,1629,5,0,male,child,681,1,couple_with_child
1630,21001A041,VEEWEYDE-SUD,1630,32,1,female,parent,682,2,couple_no_child
1631,21001A041,VEEWEYDE-SUD,1631,30,0,male,parent,682,2,couple_no_child
1632,21001A041,VEEWEYDE-SUD,1632,32,1,female,parent,683,2,couple_no_child
1633,21001A041,VEEWEYDE-SUD,1633,25,0,male,parent,683,2,couple_no_child
1634,21001A041,VEEWEYDE-SUD,1634,32,1,female,parent,684,3,single
1635,21001A041,VEEWEYDE-SUD,1635,32,1,female,parent,685,3,single
1636,21001A041,VEEWEYDE-SUD,1636,32,1,female,parent,686,3,single
1637,21001A041,VEEWEYDE-SUD,1637,32,1,female,parent,687,3,single
1638,21001A041,VEEWEYDE-SUD,1638,32,1,female,parent,688,3,single
1639,21001A041,VEEWEYDE-SUD,1639,32,1,female,parent,689,3,single
1640,21001A041,VEEWEYDE-SUD,1640,32,1,female,parent,690,4,single_with_child
1641,21001A041,VEEWEYDE-SUD,1641,16,0,male,child,690,4,single_with_child
1642,21001A041,VEEWEYDE-SUD,1642,1,1,female,child,690,4,single_with_child
1643,21001A041,VEEWEYDE-SUD,1643,32,1,female,parent,691,4,single_with_child
1644,21001A041,VEEWEYDE-SUD,1644,4,0,male,child,691,4,single_with_child
1645,21001A041,VEEWEYDE-SUD,1645,31,1,female,parent,692,1,couple_with_child
1646,21001A041,VEEWEYDE-SUD,1646,25,0,male,parent,692,1,couple_with_child
1647,21001A041,VEEWEYDE-SUD,1647,6,1,female,child,692,1,couple_with_child
1648,21001A041,VEEWEYDE-SUD,1648,9,1,female,child,692,1,couple_with_child
1649,21001A041,VEEWEYDE-SUD,1649,31,1,female,parent,693,1,couple_with_child
1650,21001A041,VEEWEYDE-SUD,1650,35,0,male,parent,693,1,couple_with_child
1651,21001A041,VEEWEYDE-SUD,1651,0,1,female,child,693,1,couple_with_child
1652,21001A041,VEEWEYDE-SUD,1652,0,1,female,child,693,1,couple_with_child
1653,21001A041,VEEWEYDE-SUD,1653,31,1,female,parent,694,1,couple_with_child
1654,21001A041,VEEWEYDE-SUD,1654,31,0,male,parent,694,1,couple_with_child
1655,21001A041,VEEWEYDE-SUD,1655,12,1,female,child,694,1,couple_with_child
1656,21001A041,VEEWEYDE-SUD,1656,1,1,female,child,694,1,couple_with_child
1657,21001A041,VEEWEYDE-SUD,1657,0,1,female,child,694,1,couple_with_child
1658,21001A041,VEEWEYDE-SUD,1658,31,1,female,parent,695,1,couple_with_child
1659,21001A041,VEEWEYDE-SUD,1659,24,0,male,parent,695,1,couple_with_child
1660,21001A041,VEEWEYDE-SUD,1660,10,1,female,child,695,1,couple_with_child
1661,21001A041,VEEWEYDE-SUD,1661,31,1,female,parent,696,1,couple_with_child
1662,21001A041,VEEWEYDE-SUD,1662,37,0,male,parent,696,1,couple_with_child
1663,21001A041,VEEWEYDE-SUD,1663,6,1,female,child,696,1,couple_with_child
1664,21001A041,VEEWEYDE-SUD,1664,2,0,male,child,696,1,couple_with_child
1665,21001A041,VEEWEYDE-SUD,1665,9,1,female,child,696,1,couple_with_child
1666,21001A041,VEEWEYDE-SUD,1666,31,1,female,parent,697,1,couple_with_child
1667,21001A041,VEEWEYDE-SUD,1667,34,0,male,parent,697,1,couple_with_child
1668,21001A041,VEEWEYDE-SUD,1668,1,0,male,child,697,1,couple_with_child
1669,21001A041,VEEWEYDE-SUD,1669,31,1,female,parent,698,1,couple_with_child
1670,21001A041,VEEWEYDE-SUD,1670,28,0,male,parent,698,1,couple_with_child
1671,21001A041,VEEWEYDE-SUD,1671,15,1,female,child,698,1,couple_with_child
1672,21001A041,VEEWEYDE-SUD,1672,2,1,female,child,698,1,couple_with_child
1673,21001A041,VEEWEYDE-SUD,1673,4,0,male,child,698,1,couple_with_child
1674,21001A041,VEEWEYDE-SUD,1674,31,1,female,parent,699,1,couple_with_child
1675,21001A041,VEEWEYDE-SUD,1675,36,0,male,parent,699,1,couple_with_child
1676,21001A041,VEEWEYDE-SUD,1676,10,0,male,child,699,1,couple_with_child
1677,21001A041,VEEWEYDE-SUD,1677,8,1,female,child,699,1,couple_with_child
1678,21001A041,VEEWEYDE-SUD,1678,31,1,female,parent,700,2,couple_no_child
1679,21001A041,VEEWEYDE-SUD,1679,35,0,male,parent,700,2,couple_no_child
1680,21001A041,VEEWEYDE-SUD,1680,31,1,female,parent,701,2,couple_no_child
1681,21001A041,VEEWEYDE-SUD,1681,33,0,male,parent,701,2,couple_no_child
1682,21001A041,VEEWEYDE-SUD,1682,31,1,female,parent,702,3,single
1683,21001A041,VEEWEYDE-SUD,1683,31,1,female,parent,703,3,single
1684,21001A041,VEEWEYDE-SUD,1684,31,1,female,parent,704,3,single
1685,21001A041,VEEWEYDE-SUD,1685,31,1,female,parent,705,3,single
1686,21001A041,VEEWEYDE-SUD,1686,31,1,female,parent,706,3,single
1687,21001A041,VEEWEYDE-SUD,1687,31,1,female,parent,707,3,single
1688,21001A041,VEEWEYDE-SUD,1688,31,1,female,parent,708,4,single_with_child
1689,21001A041,VEEWEYDE-SUD,1689,9,0,male,child,708,4,single_with_child
1690,21001A041,VEEWEYDE-SUD,1690,8,1,female,child,708,4,single_with_child
1691,21001A041,VEEWEYDE-SUD,1691,5,1,female,child,708,4,single_with_child
1692,21001A041,VEEWEYDE-SUD,1692,31,1,female,parent,709,4,single_with_child
1693,21001A041,VEEWEYDE-SUD,1693,3,1,female,child,709,4,single_with_child
1694,21001A041,VEEWEYDE-SUD,1694,4,0,male,child,709,4,single_with_child
1695,21001A041,VEEWEYDE-SUD,1695,9,1,female,child,709,4,single_with_child
1696,21001A041,VEEWEYDE-SUD,1696,30,1,female,parent,710,1,couple_with_child
1697,21001A041,VEEWEYDE-SUD,1697,29,0,male,parent,710,1,couple_with_child
1698,21001A041,VEEWEYDE-SUD,1698,0,0,male,child,710,1,couple_with_child
1699,21001A041,VEEWEYDE-SUD,1699,30,1,female,parent,711,1,couple_with_child
1700,21001A041,VEEWEYDE-SUD,1700,23,0,male,parent,711,1,couple_with_child
1701,21001A041,VEEWEYDE-SUD,1701,14,1,female,child,711,1,couple_with_child
1702,21001A041,VEEWEYDE-SUD,1702,8,0,male,child,711,1,couple_with_child
1703,21001A041,VEEWEYDE-SUD,1703,2,0,male,child,711,1,couple_with_child
1704,21001A041,VEEWEYDE-SUD,1704,30,1,female,parent,712,1,couple_with_child
1705,21001A041,VEEWEYDE-SUD,1705,34,0,male,parent,712,1,couple_with_child
1706,21001A041,VEEWEYDE-SUD,1706,9,1,female,child,712,1,couple_with_child
1707,21001A041,VEEWEYDE-SUD,1707,0,0,male,child,712,1,couple_with_child
1708,21001A041,VEEWEYDE-SUD,1708,11,0,male,child,712,1,couple_with_child
1709,21001A041,VEEWEYDE-SUD,1709,30,1,female,parent,713,1,couple_with_child
1710,21001A041,VEEWEYDE-SUD,1710,26,0,male,parent,713,1,couple_with_child
1711,21001A041,VEEWEYDE-SUD,1711,1,1,female,child,713,1,couple_with_child
1712,21001A041,VEEWEYDE-SUD,1712,10,1,female,child,713,1,couple_with_child
1713,21001A041,VEEWEYDE-SUD,1713,2,0,male,child,713,1,couple_with_child
1714,21001A041,VEEWEYDE-SUD,1714,30,1,female,parent,714,1,couple_with_child
1715,21001A041,VEEWEYDE-SUD,1715,27,0,male,parent,714,1,couple_with_child
1716,21001A041,VEEWEYDE-SUD,1716,8,0,male,child,714,1,couple_with_child
1717,21001A041,VEEWEYDE-SUD,1717,12,0,male,child,714,1,couple_with_child
1718,21001A041,VEEWEYDE-SUD,1718,6,1,female,child,714,1,couple_with_child
1719,21001A041,VEEWEYDE-SUD,1719,30,1,female,parent,715,1,couple_with_child
1720,21001A041,VEEWEYDE-SUD,1720,28,0,male,parent,715,1,couple_with_child
1721,21001A041,VEEWEYDE-SUD,1721,9,0,male,child,715,1,couple_with_child
1722,21001A041,VEEWEYDE-SUD,1722,4,0,male,child,715,1,couple_with_child
1723,21001A041,VEEWEYDE-SUD,1723,14,0,male,child,715,1,couple_with_child
1724,21001A041,VEEWEYDE-SUD,1724,30,1,female,parent,716,1,couple_with_child
1725,21001A041,VEEWEYDE-SUD,1725,29,0,male,parent,716,1,couple_with_child
1726,21001A041,VEEWEYDE-SUD,1726,1,0,male,child,716,1,couple_with_child
1727,21001A041,VEEWEYDE-SUD,1727,8,1,female,child,716,1,couple_with_child
1728,21001A041,VEEWEYDE-SUD,1728,30,1,female,parent,717,1,couple_with_child
1729,21001A041,VEEWEYDE-SUD,1729,34,0,male,parent,717,1,couple_with_child
1730,21001A041,VEEWEYDE-SUD,1730,0,0,male,child,717,1,couple_with_child
1731,21001A041,VEEWEYDE-SUD,1731,8,0,male,child,717,1,couple_with_child
1732,21001A041,VEEWEYDE-SUD,1732,10,1,female,child,717,1,couple_with_child
1733,21001A041,VEEWEYDE-SUD,1733,30,1,female,parent,718,2,couple_no_child
1734,21001A041,VEEWEYDE-SUD,1734,27,0,male,parent,718,2,couple_no_child
1735,21001A041,VEEWEYDE-SUD,1735,30,1,female,parent,719,2,couple_no_child
1736,21001A041,VEEWEYDE-SUD,1736,33,0,male,parent,719,2,couple_no_child
1737,21001A041,VEEWEYDE-SUD,1737,30,1,female,parent,720,3,single
1738,21001A041,VEEWEYDE-SUD,1738,30,1,female,parent,721,3,single
1739,21001A041,VEEWEYDE-SUD,1739,30,1,female,parent,722,3,single
1740,21001A041,VEEWEYDE-SUD,1740,30,1,female,parent,723,3,single
1741,21001A041,VEEWEYDE-SUD,1741,30,1,female,parent,724,3,single
1742,21001A041,VEEWEYDE-SUD,1742,30,1,female,parent,725,3,single
1743,21001A041,VEEWEYDE-SUD,1743,30,1,female,parent,726,4,single_with_child
1744,21001A041,VEEWEYDE-SUD,1744,10,0,male,child,726,4,single_with_child
1745,21001A041,VEEWEYDE-SUD,1745,30,1,female,parent,727,4,single_with_child
1746,21001A041,VEEWEYDE-SUD,1746,5,1,female,child,727,4,single_with_child
1747,21001A041,VEEWEYDE-SUD,1747,10,0,male,child,727,4,single_with_child
