,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName
5180,2368,21001A041,VEEWEYDE-SUD,5180,42,0,male,parent,2432,3,single
5181,2369,21001A041,VEEWEYDE-SUD,5181,42,0,male,parent,2433,3,single
5182,2370,21001A041,VEEWEYDE-SUD,5182,42,0,male,parent,2434,3,single
5183,2371,21001A041,VEEWEYDE-SUD,5183,42,0,male,parent,2435,3,single
5184,2372,21001A041,VEEWEYDE-SUD,5184,42,0,male,parent,2436,3,single
5185,2373,21001A041,VEEWEYDE-SUD,5185,41,0,male,parent,2437,3,single
5186,2374,21001A041,VEEWEYDE-SUD,5186,41,0,male,parent,2438,3,single
5187,2375,21001A041,VEEWEYDE-SUD,5187,41,0,male,parent,2439,3,single
5188,2376,21001A041,VEEWEYDE-SUD,5188,41,0,male,parent,2440,3,single
5189,2377,21001A041,VEEWEYDE-SUD,5189,41,0,male,parent,2441,3,single
5190,2378,21001A041,VEEWEYDE-SUD,5190,41,0,male,parent,2442,3,single
5191,2379,21001A041,VEEWEYDE-SUD,5191,40,0,male,parent,2443,3,single
5192,2380,21001A041,VEEWEYDE-SUD,5192,40,0,male,parent,2444,3,single
5193,2381,21001A041,VEEWEYDE-SUD,5193,40,0,male,parent,2445,3,single
5194,2382,21001A041,VEEWEYDE-SUD,5194,40,0,male,parent,2446,3,single
5195,2383,21001A041,VEEWEYDE-SUD,5195,40,0,male,parent,2447,3,single
5196,2384,21001A041,VEEWEYDE-SUD,5196,40,0,male,parent,2448,3,single
5197,2385,21001A041,VEEWEYDE-SUD,5197,39,0,male,parent,2449,3,single
5198,2386,21001A041,VEEWEYDE-SUD,5198,39,0,male,parent,2450,3,single
5199,2387,21001A041,VEEWEYDE-SUD,5199,39,0,male,parent,2451,3,single
5200,2388,21001A041,VEEWEYDE-SUD,5200,39,0,male,parent,2452,3,single
5201,2389,21001A041,VEEWEYDE-SUD,5201,39,0,male,parent,2453,3,single
5202,2390,21001A041,VEEWEYDE-SUD,5202,39,0,male,parent,2454,3,single
5203,2391,21001A041,VEEWEYDE-SUD,5203,38,0,male,parent,2455,3,single
5204,2392,21001A041,VEEWEYDE-SUD,5204,38,0,male,parent,2456,3,single
5205,2393,21001A041,VEEWEYDE-SUD,5205,38,0,male,parent,2457,3,single
5206,2394,21001A041,VEEWEYDE-SUD,5206,38,0,male,parent,2458,3,single
5207,2395,21001A041,VEEWEYDE-SUD,5207,38,0,male,parent,2459,3,single
5208,2396,21001A041,VEEWEYDE-SUD,5208,38,0,male,parent,2460,3,single
5209,2397,21001A041,VEEWEYDE-SUD,5209,37,0,male,parent,2461,3,single
5210,2398,21001A041,VEEWEYDE-SUD,5210,37,0,male,parent,2462,3,single
5211,2399,21001A041,VEEWEYDE-SUD,5211,37,0,male,parent,2463,3,single
5212,2400,21001A041,VEEWEYDE-SUD,5212,37,0,male,parent,2464,3,single
5213,2401,21001A041,VEEWEYDE-SUD,5213,37,0,male,parent,2465,3,single
5214,2402,21001A041,VEEWEYDE-SUD,5214,37,0,male,parent,2466,3,single
5215,2403,21001A041,VEEWEYDE-SUD,5215,36,0,male,parent,2467,3,single
5216,2404,21001A041,VEEWEYDE-SUD,5216,36,0,male,parent,2468,3,single
5217,2405,21001A041,VEEWEYDE-SUD,5217,36,0,male,parent,2469,3,single
5218,2406,21001A041,VEEWEYDE-SUD,5218,36,0,male,parent,2470,3,single
5219,2407,21001A041,VEEWEYDE-SUD,5219,36,0,male,parent,2471,3,single
5220,2408,21001A041,VEEWEYDE-SUD,5220,36,0,male,parent,2472,3,single
5221,2409,21001A041,VEEWEYDE-SUD,5221,35,0,male,parent,2473,3,single
5222,2410,21001A041,VEEWEYDE-SUD,5222,35,0,male,parent,2474,3,single
5223,2411,21001A041,VEEWEYDE-SUD,5223,35,0,male,parent,2475,3,single
5224,2412,21001A041,VEEWEYDE-SUD,5224,35,0,male,parent,2476,3,single
5225,2413,21001A041,VEEWEYDE-SUD,5225,35,0,male,parent,2477,3,single
5226,2414,21001A041,VEEWEYDE-SUD,5226,35,0,male,parent,2478,3,single
5227,2415,21001A041,VEEWEYDE-SUD,5227,34,0,male,parent,2479,3,single
5228,2416,21001A041,VEEWEYDE-SUD,5228,34,0,male,parent,2480,3,single
5229,2417,21001A041,VEEWEYDE-SUD,5229,34,0,male,parent,2481,3,single
5230,2418,21001A041,VEEWEYDE-SUD,5230,34,0,male,parent,2482,3,single
5231,2419,21001A041,VEEWEYDE-SUD,5231,34,0,male,parent,2483,3,single
5232,2420,21001A041,VEEWEYDE-SUD,5232,34,0,male,parent,2484,3,single
5233,2421,21001A041,VEEWEYDE-SUD,5233,33,0,male,parent,2485,3,single
5234,2422,21001A041,VEEWEYDE-SUD,5234,33,0,male,parent,2486,3,single
5235,2423,21001A041,VEEWEYDE-SUD,5235,33,0,male,parent,2487,3,single
5236,2424,21001A041,VEEWEYDE-SUD,5236,33,0,male,parent,2488,3,single
5237,2425,21001A041,VEEWEYDE-SUD,5237,33,0,male,parent,2489,3,single
5238,2426,21001A041,VEEWEYDE-SUD,5238,33,0,male,parent,2490,3,single
5239,2427,21001A041,VEEWEYDE-SUD,5239,32,0,male,parent,2491,3,single
5240,2428,21001A041,VEEWEYDE-SUD,5240,32,0,male,parent,2492,3,single
5241,2429,21001A041,VEEWEYDE-SUD,5241,32,0,male,parent,2493,3,single
5242,2430,21001A041,VEEWEYDE-SUD,5242,32,0,male,parent,2494,3,single
5243,2431,21001A041,VEEWEYDE-SUD,5243,32,0,male,parent,2495,3,single
5244,2432,21001A041,VEEWEYDE-SUD,5244,32,0,male,parent,2496,3,single
5245,2433,21001A041,VEEWEYDE-SUD,5245,31,0,male,parent,2497,3,single
5246,2434,21001A041,VEEWEYDE-SUD,5246,31,0,male,parent,2498,3,single
5247,2435,21001A041,VEEWEYDE-SUD,5247,31,0,male,parent,2499,3,single
5248,2436,21001A041,VEEWEYDE-SUD,5248,31,0,male,parent,2500,3,single
5249,2437,21001A041,VEEWEYDE-SUD,5249,31,0,male,parent,2501,3,single
5250,2438,21001A041,VEEWEYDE-SUD,5250,31,0,male,parent,2502,3,single
5251,2439,21001A041,VEEWEYDE-SUD,5251,30,0,male,parent,2503,3,single
5252,2440,21001A041,VEEWEYDE-SUD,5252,30,0,male,parent,2504,3,single
5253,2441,21001A041,VEEWEYDE-SUD,5253,30,0,male,parent,2505,3,single
5254,2442,21001A041,VEEWEYDE-SUD,5254,30,0,male,parent,2506,3,single
5255,2443,21001A041,VEEWEYDE-SUD,5255,30,0,male,parent,2507,3,single
5256,2444,21001A041,VEEWEYDE-SUD,5256,30,0,male,parent,2508,3,single
5257,2445,21001A041,VEEWEYDE-SUD,5257,29,0,male,parent,2509,3,single
5258,2446,21001A041,VEEWEYDE-SUD,5258,29,0,male,parent,2510,3,single
5259,2447,21001A041,VEEWEYDE-SUD,5259,28,0,male,parent,2511,3,single
5260,2448,21001A041,VEEWEYDE-SUD,5260,28,0,male,parent,2512,3,single
5261,2449,21001A041,VEEWEYDE-SUD,5261,27,0,male,parent,2513,3,single
5262,2450,21001A041,VEEWEYDE-SUD,5262,27,0,male,parent,2514,3,single
5263,2451,21001A041,VEEWEYDE-SUD,5263,26,0,male,parent,2515,3,single
5264,2452,21001A041,VEEWEYDE-SUD,5264,26,0,male,parent,2516,3,single
5265,2453,21001A041,VEEWEYDE-SUD,5265,25,0,male,parent,2517,3,single
5266,2454,21001A041,VEEWEYDE-SUD,5266,25,0,male,parent,2518,3,single
5267,2455,21001A041,VEEWEYDE-SUD,5267,24,0,male,parent,2519,3,single
5268,2456,21001A041,VEEWEYDE-SUD,5268,24,0,male,parent,2520,3,single
5269,2457,21001A041,VEEWEYDE-SUD,5269,23,0,male,parent,2521,3,single
5270,2458,21001A041,VEEWEYDE-SUD,5270,23,0,male,parent,2522,3,single
5271,2459,21001A041,VEEWEYDE-SUD,5271,22,0,male,parent,2523,3,single
5272,2460,21001A041,VEEWEYDE-SUD,5272,22,0,male,parent,2524,3,single
5273,2461,21001A041,VEEWEYDE-SUD,5273,21,0,male,parent,2525,3,single
5274,2462,21001A041,VEEWEYDE-SUD,5274,21,0,male,parent,2526,3,single
5275,2463,21001A041,VEEWEYDE-SUD,5275,20,0,male,parent,2527,3,single
5276,2464,21001A041,VEEWEYDE-SUD,5276,20,0,male,parent,2528,3,single
5277,2465,21001A041,VEEWEYDE-SUD,5277,19,0,male,parent,2529,3,single
5278,2466,21001A041,VEEWEYDE-SUD,5278,19,0,male,parent,2530,3,single
5279,2467,21001A041,VEEWEYDE-SUD,5279,18,0,male,parent,2531,3,single
5280,2468,21001A041,VEEWEYDE-SUD,5280,18,0,male,parent,2532,3,single
5281,2469,21001A041,VEEWEYDE-SUD,5281,46,0,male,parent,2533,4,single_with_child
5282,2470,21001A041,VEEWEYDE-SUD,5282,30,0,male,child,2533,4,single_with_child
5283,2471,21001A041,VEEWEYDE-SUD,5283,39,0,male,parent,2534,4,single_with_child
5284,2472,21001A041,VEEWEYDE-SUD,5284,15,0,male,child,2534,4,single_with_child
5285,2473,21001A041,VEEWEYDE-SUD,5285,11,1,female,child,2534,4,single_with_child
5286,2474,21001A041,VEEWEYDE-SUD,5286,11,1,female,child,2534,4,single_with_child
5287,2475,21001A041,VEEWEYDE-SUD,5287,41,0,male,parent,2535,4,single_with_child
5288,2476,21001A041,VEEWEYDE-SUD,5288,16,1,female,child,2535,4,single_with_child
5289,2477,21001A041,VEEWEYDE-SUD,5289,18,1,female,child,2535,4,single_with_child
5290,2478,21001A041,VEEWEYDE-SUD,5290,7,0,male,child,2535,4,single_with_child
5291,2479,21001A041,VEEWEYDE-SUD,5291,57,0,male,parent,2536,4,single_with_child
5292,2480,21001A041,VEEWEYDE-SUD,5292,18,0,male,child,2536,4,single_with_child
5293,2481,21001A041,VEEWEYDE-SUD,5293,15,1,female,child,2536,4,single_with_child
5294,2482,21001A041,VEEWEYDE-SUD,5294,43,0,male,parent,2537,4,single_with_child
5295,2483,21001A041,VEEWEYDE-SUD,5295,10,0,male,child,2537,4,single_with_child
5296,2484,21001A041,VEEWEYDE-SUD,5296,27,1,female,child,2537,4,single_with_child
5297,2485,21001A041,VEEWEYDE-SUD,5297,16,1,female,child,2537,4,single_with_child
5298,2486,21001A041,VEEWEYDE-SUD,5298,42,0,male,parent,2538,4,single_with_child
5299,2487,21001A041,VEEWEYDE-SUD,5299,12,1,female,child,2538,4,single_with_child
5300,2488,21001A041,VEEWEYDE-SUD,5300,51,0,male,parent,2539,4,single_with_child
5301,2489,21001A041,VEEWEYDE-SUD,5301,18,0,male,child,2539,4,single_with_child
5302,2490,21001A041,VEEWEYDE-SUD,5302,42,0,male,parent,2540,4,single_with_child
5303,2491,21001A041,VEEWEYDE-SUD,5303,9,0,male,child,2540,4,single_with_child
5304,2492,21001A041,VEEWEYDE-SUD,5304,5,0,male,child,2540,4,single_with_child
5305,2493,21001A041,VEEWEYDE-SUD,5305,12,1,female,child,2540,4,single_with_child
5306,2494,21001A041,VEEWEYDE-SUD,5306,41,0,male,parent,2541,4,single_with_child
5307,2495,21001A041,VEEWEYDE-SUD,5307,16,0,male,child,2541,4,single_with_child
5308,2496,21001A041,VEEWEYDE-SUD,5308,15,1,female,child,2541,4,single_with_child
5309,2497,21001A041,VEEWEYDE-SUD,5309,43,0,male,parent,2542,4,single_with_child
5310,2498,21001A041,VEEWEYDE-SUD,5310,16,0,male,child,2542,4,single_with_child
5311,2499,21001A041,VEEWEYDE-SUD,5311,9,1,female,child,2542,4,single_with_child
5312,2500,21001A041,VEEWEYDE-SUD,5312,68,0,male,parent,2543,4,single_with_child
5313,2501,21001A041,VEEWEYDE-SUD,5313,36,0,male,child,2543,4,single_with_child
5314,2502,21001A041,VEEWEYDE-SUD,5314,50,0,male,parent,2544,4,single_with_child
5315,2503,21001A041,VEEWEYDE-SUD,5315,27,1,female,child,2544,4,single_with_child
5316,2504,21001A041,VEEWEYDE-SUD,5316,9,0,male,child,2544,4,single_with_child
5317,2505,21001A041,VEEWEYDE-SUD,5317,9,1,female,child,2544,4,single_with_child
5318,2506,21001A041,VEEWEYDE-SUD,5318,41,0,male,parent,2545,4,single_with_child
5319,2507,21001A041,VEEWEYDE-SUD,5319,7,1,female,child,2545,4,single_with_child
5320,2508,21001A041,VEEWEYDE-SUD,5320,30,0,male,parent,2546,4,single_with_child
5321,2509,21001A041,VEEWEYDE-SUD,5321,12,1,female,child,2546,4,single_with_child
5322,2510,21001A041,VEEWEYDE-SUD,5322,9,0,male,child,2546,4,single_with_child
5323,2511,21001A041,VEEWEYDE-SUD,5323,9,1,female,child,2546,4,single_with_child
5324,2512,21001A041,VEEWEYDE-SUD,5324,42,0,male,parent,2547,4,single_with_child
5325,2513,21001A041,VEEWEYDE-SUD,5325,7,0,male,child,2547,4,single_with_child
5326,2514,21001A041,VEEWEYDE-SUD,5326,25,1,female,child,2547,4,single_with_child
5327,2515,21001A041,VEEWEYDE-SUD,5327,45,0,male,parent,2548,4,single_with_child
5328,2516,21001A041,VEEWEYDE-SUD,5328,5,0,male,child,2548,4,single_with_child
5329,2517,21001A041,VEEWEYDE-SUD,5329,28,1,female,child,2548,4,single_with_child
5330,2518,21001A041,VEEWEYDE-SUD,5330,57,0,male,parent,2549,4,single_with_child
5331,2519,21001A041,VEEWEYDE-SUD,5331,12,1,female,child,2549,4,single_with_child
5332,2520,21001A041,VEEWEYDE-SUD,5332,69,0,male,parent,2550,4,single_with_child
5333,2521,21001A041,VEEWEYDE-SUD,5333,36,0,male,child,2550,4,single_with_child
5334,2522,21001A041,VEEWEYDE-SUD,5334,39,0,male,parent,2551,4,single_with_child
5335,2523,21001A041,VEEWEYDE-SUD,5335,14,0,male,child,2551,4,single_with_child
5336,2524,21001A041,VEEWEYDE-SUD,5336,16,1,female,child,2551,4,single_with_child
5337,2525,21001A041,VEEWEYDE-SUD,5337,15,0,male,child,2551,4,single_with_child
5338,2526,21001A041,VEEWEYDE-SUD,5338,46,1,female,parent,2552,5,colloc
5339,2527,21001A041,VEEWEYDE-SUD,5339,50,0,male,parent,2552,5,colloc
5340,2528,21001A041,VEEWEYDE-SUD,5340,49,0,male,parent,2552,5,colloc
5341,2529,21001A041,VEEWEYDE-SUD,5341,44,1,female,parent,2552,5,colloc
5342,2530,21001A041,VEEWEYDE-SUD,5342,41,0,male,parent,2552,5,colloc
5343,2531,21001A041,VEEWEYDE-SUD,5343,39,0,male,parent,2552,5,colloc
5344,2532,21001A041,VEEWEYDE-SUD,5344,50,0,male,parent,2552,5,colloc
5345,2533,21001A041,VEEWEYDE-SUD,5345,42,0,male,parent,2552,5,colloc
5346,2534,21001A041,VEEWEYDE-SUD,5346,49,1,female,parent,2552,5,colloc
5347,2535,21001A041,VEEWEYDE-SUD,5347,43,1,female,parent,2553,5,colloc
5348,2536,21001A041,VEEWEYDE-SUD,5348,49,0,male,parent,2553,5,colloc
5349,2537,21001A041,VEEWEYDE-SUD,5349,38,1,female,parent,2553,5,colloc
5350,2538,21001A041,VEEWEYDE-SUD,5350,40,0,male,parent,2553,5,colloc
5351,2539,21001A041,VEEWEYDE-SUD,5351,44,1,female,parent,2553,5,colloc
5352,2540,21001A041,VEEWEYDE-SUD,5352,49,0,male,parent,2553,5,colloc
5353,2541,21001A041,VEEWEYDE-SUD,5353,36,0,male,parent,2553,5,colloc
5354,2542,21001A041,VEEWEYDE-SUD,5354,38,0,male,parent,2553,5,colloc
5355,2543,21001A041,VEEWEYDE-SUD,5355,49,1,female,parent,2553,5,colloc
5356,2544,21001A041,VEEWEYDE-SUD,5356,18,1,female,parent,2554,5,colloc
5357,2545,21001A041,VEEWEYDE-SUD,5357,18,1,female,parent,2554,5,colloc
5358,2546,21001A041,VEEWEYDE-SUD,5358,18,1,female,parent,2554,5,colloc
5359,2547,21001A041,VEEWEYDE-SUD,5359,18,1,female,parent,2554,5,colloc
5360,2548,21001A041,VEEWEYDE-SUD,5360,25,1,female,parent,2554,5,colloc
5361,2549,21001A041,VEEWEYDE-SUD,5361,25,1,female,parent,2554,5,colloc
5362,2550,21001A041,VEEWEYDE-SUD,5362,25,1,female,parent,2554,5,colloc
5363,2551,21001A041,VEEWEYDE-SUD,5363,48,1,female,parent,2555,5,colloc
5364,2552,21001A041,VEEWEYDE-SUD,5364,53,0,male,parent,2555,5,colloc
5365,2553,21001A041,VEEWEYDE-SUD,5365,50,0,male,parent,2555,5,colloc
5366,2554,21001A041,VEEWEYDE-SUD,5366,43,0,male,parent,2555,5,colloc
5367,2555,21001A041,VEEWEYDE-SUD,5367,53,0,male,parent,2555,5,colloc
5368,2556,21001A041,VEEWEYDE-SUD,5368,44,0,male,parent,2555,5,colloc
5369,2557,21001A041,VEEWEYDE-SUD,5369,66,1,female,parent,2556,5,colloc
5370,2558,21001A041,VEEWEYDE-SUD,5370,73,0,male,parent,2556,5,colloc
5371,2559,21001A041,VEEWEYDE-SUD,5371,68,0,male,parent,2556,5,colloc
5372,2560,21001A041,VEEWEYDE-SUD,5372,71,1,female,parent,2556,5,colloc
5373,2561,21001A041,VEEWEYDE-SUD,5373,66,0,male,parent,2556,5,colloc
5374,2562,21001A041,VEEWEYDE-SUD,5374,69,0,male,parent,2556,5,colloc
5375,2563,21001A041,VEEWEYDE-SUD,5375,70,1,female,parent,2556,5,colloc
5376,2564,21001A041,VEEWEYDE-SUD,5376,65,1,female,parent,2556,5,colloc
5377,2565,21001A041,VEEWEYDE-SUD,5377,65,1,female,parent,2557,5,colloc
5378,2566,21001A041,VEEWEYDE-SUD,5378,67,1,female,parent,2557,5,colloc
5379,2567,21001A041,VEEWEYDE-SUD,5379,68,0,male,parent,2557,5,colloc
5380,2568,21001A041,VEEWEYDE-SUD,5380,71,1,female,parent,2557,5,colloc
5381,2569,21001A041,VEEWEYDE-SUD,5381,67,0,male,parent,2557,5,colloc
5382,2570,21001A041,VEEWEYDE-SUD,5382,64,0,male,parent,2557,5,colloc
5383,2571,21001A041,VEEWEYDE-SUD,5383,71,0,male,parent,2557,5,colloc
5384,2572,21001A041,VEEWEYDE-SUD,5384,68,1,female,parent,2557,5,colloc
5385,2573,21001A041,VEEWEYDE-SUD,5385,70,0,male,parent,2557,5,colloc
5386,2574,21001A041,VEEWEYDE-SUD,5386,31,1,female,parent,2558,5,colloc
5387,2575,21001A041,VEEWEYDE-SUD,5387,30,0,male,parent,2558,5,colloc
5388,2576,21001A041,VEEWEYDE-SUD,5388,37,0,male,parent,2558,5,colloc
5389,2577,21001A041,VEEWEYDE-SUD,5389,38,0,male,parent,2558,5,colloc
5390,2578,21001A041,VEEWEYDE-SUD,5390,37,1,female,parent,2558,5,colloc
5391,2579,21001A041,VEEWEYDE-SUD,5391,67,1,female,parent,2559,5,colloc
5392,2580,21001A041,VEEWEYDE-SUD,5392,65,0,male,parent,2559,5,colloc
5393,2581,21001A041,VEEWEYDE-SUD,5393,65,1,female,parent,2559,5,colloc
5394,2582,21001A041,VEEWEYDE-SUD,5394,69,0,male,parent,2559,5,colloc
5395,2583,21001A041,VEEWEYDE-SUD,5395,66,1,female,parent,2560,5,colloc
5396,2584,21001A041,VEEWEYDE-SUD,5396,68,0,male,parent,2560,5,colloc
5397,2585,21001A041,VEEWEYDE-SUD,5397,68,1,female,parent,2560,5,colloc
5398,2586,21001A041,VEEWEYDE-SUD,5398,72,1,female,parent,2560,5,colloc
5399,2587,21001A041,VEEWEYDE-SUD,5399,16,1,female,parent,2561,5,colloc
5400,2588,21001A041,VEEWEYDE-SUD,5400,16,1,female,parent,2561,5,colloc
5401,2589,21001A041,VEEWEYDE-SUD,5401,43,0,male,parent,2562,5,colloc
5402,2590,21001A041,VEEWEYDE-SUD,5402,44,0,male,parent,2562,5,colloc
5403,2591,21001A041,VEEWEYDE-SUD,5403,37,0,male,parent,2562,5,colloc
5404,2592,21001A041,VEEWEYDE-SUD,5404,43,0,male,parent,2562,5,colloc
5405,2593,21001A041,VEEWEYDE-SUD,5405,40,0,male,parent,2562,5,colloc
5406,2594,21001A041,VEEWEYDE-SUD,5406,45,0,male,parent,2562,5,colloc
5407,2595,21001A041,VEEWEYDE-SUD,5407,50,0,male,parent,2562,5,colloc
5408,2596,21001A041,VEEWEYDE-SUD,5408,49,0,male,parent,2563,5,colloc
5409,2597,21001A041,VEEWEYDE-SUD,5409,43,0,male,parent,2563,5,colloc
5410,2598,21001A041,VEEWEYDE-SUD,5410,43,0,male,parent,2563,5,colloc
5411,2599,21001A041,VEEWEYDE-SUD,5411,49,0,male,parent,2563,5,colloc
5412,2600,21001A041,VEEWEYDE-SUD,5412,58,0,male,parent,2564,5,colloc
5413,2601,21001A041,VEEWEYDE-SUD,5413,58,0,male,parent,2564,5,colloc
5414,2602,21001A041,VEEWEYDE-SUD,5414,64,0,male,parent,2564,5,colloc
5415,2603,21001A041,VEEWEYDE-SUD,5415,56,0,male,parent,2564,5,colloc
5416,2604,21001A041,VEEWEYDE-SUD,5416,65,0,male,parent,2564,5,colloc
5417,2605,21001A041,VEEWEYDE-SUD,5417,65,0,male,parent,2564,5,colloc
5418,2606,21001A041,VEEWEYDE-SUD,5418,57,0,male,parent,2564,5,colloc
5419,2607,21001A041,VEEWEYDE-SUD,5419,43,0,male,parent,2565,5,colloc
5420,2608,21001A041,VEEWEYDE-SUD,5420,42,0,male,parent,2565,5,colloc
5421,2609,21001A041,VEEWEYDE-SUD,5421,41,0,male,parent,2565,5,colloc
5422,2610,21001A041,VEEWEYDE-SUD,5422,42,0,male,parent,2565,5,colloc
5423,2611,21001A041,VEEWEYDE-SUD,5423,38,0,male,parent,2565,5,colloc
5424,2612,21001A041,VEEWEYDE-SUD,5424,40,0,male,parent,2565,5,colloc
5425,2613,21001A041,VEEWEYDE-SUD,5425,45,0,male,parent,2565,5,colloc
5426,2614,21001A041,VEEWEYDE-SUD,5426,43,0,male,parent,2566,5,colloc
5427,2615,21001A041,VEEWEYDE-SUD,5427,38,0,male,parent,2566,5,colloc
5428,2616,21001A041,VEEWEYDE-SUD,5428,40,0,male,parent,2566,5,colloc
5429,2617,21001A041,VEEWEYDE-SUD,5429,84,1,female,parent,2567,6,collectif
5430,2618,21001A041,VEEWEYDE-SUD,5430,84,1,female,parent,2568,6,collectif
5431,2619,21001A041,VEEWEYDE-SUD,5431,84,1,female,parent,2569,6,collectif
5432,2620,21001A041,VEEWEYDE-SUD,5432,83,1,female,parent,2570,6,collectif
5433,2621,21001A041,VEEWEYDE-SUD,5433,83,1,female,parent,2571,6,collectif
5434,2622,21001A041,VEEWEYDE-SUD,5434,83,1,female,parent,2572,6,collectif
5435,2623,21001A041,VEEWEYDE-SUD,5435,82,1,female,parent,2573,6,collectif
5436,2624,21001A041,VEEWEYDE-SUD,5436,82,1,female,parent,2574,6,collectif
5437,2625,21001A041,VEEWEYDE-SUD,5437,82,1,female,parent,2575,6,collectif
5438,2626,21001A041,VEEWEYDE-SUD,5438,81,1,female,parent,2576,6,collectif
5439,2627,21001A041,VEEWEYDE-SUD,5439,81,1,female,parent,2577,6,collectif
5440,2628,21001A041,VEEWEYDE-SUD,5440,81,1,female,parent,2578,6,collectif
5441,2629,21001A041,VEEWEYDE-SUD,5441,80,1,female,parent,2579,6,collectif
5442,2630,21001A041,VEEWEYDE-SUD,5442,80,1,female,parent,2580,6,collectif
5443,2631,21001A041,VEEWEYDE-SUD,5443,80,1,female,parent,2581,6,collectif
5444,2632,21001A041,VEEWEYDE-SUD,5444,79,1,female,parent,2582,6,collectif
5445,2633,21001A041,VEEWEYDE-SUD,5445,79,1,female,parent,2583,6,collectif
5446,2634,21001A041,VEEWEYDE-SUD,5446,79,1,female,parent,2584,6,collectif
5447,2635,21001A041,VEEWEYDE-SUD,5447,78,1,female,parent,2585,6,collectif
5448,2636,21001A041,VEEWEYDE-SUD,5448,78,1,female,parent,2586,6,collectif
5449,2637,21001A041,VEEWEYDE-SUD,5449,78,1,female,parent,2587,6,collectif
5450,2638,21001A041,VEEWEYDE-SUD,5450,77,1,female,parent,2588,6,collectif
5451,2639,21001A041,VEEWEYDE-SUD,5451,77,1,female,parent,2589,6,collectif
5452,2640,21001A041,VEEWEYDE-SUD,5452,77,1,female,parent,2590,6,collectif
5453,2641,21001A041,VEEWEYDE-SUD,5453,76,1,female,parent,2591,6,collectif
5454,2642,21001A041,VEEWEYDE-SUD,5454,76,1,female,parent,2592,6,collectif
5455,2643,21001A041,VEEWEYDE-SUD,5455,76,1,female,parent,2593,6,collectif
5456,2644,21001A041,VEEWEYDE-SUD,5456,75,1,female,parent,2594,6,collectif
5457,2645,21001A041,VEEWEYDE-SUD,5457,75,1,female,parent,2595,6,collectif
5458,2646,21001A041,VEEWEYDE-SUD,5458,75,1,female,parent,2596,6,collectif
5459,2647,21001A041,VEEWEYDE-SUD,5459,74,1,female,parent,2597,6,collectif
5460,2648,21001A041,VEEWEYDE-SUD,5460,74,1,female,parent,2598,6,collectif
5461,2649,21001A041,VEEWEYDE-SUD,5461,74,1,female,parent,2599,6,collectif
5462,2650,21001A041,VEEWEYDE-SUD,5462,74,1,female,parent,2600,6,collectif
5463,2651,21001A041,VEEWEYDE-SUD,5463,74,1,female,parent,2601,6,collectif
5464,2652,21001A041,VEEWEYDE-SUD,5464,73,1,female,parent,2602,6,collectif
5465,2653,21001A041,VEEWEYDE-SUD,5465,73,1,female,parent,2603,6,collectif
5466,2654,21001A041,VEEWEYDE-SUD,5466,73,1,female,parent,2604,6,collectif
5467,2655,21001A041,VEEWEYDE-SUD,5467,73,1,female,parent,2605,6,collectif
5468,2656,21001A041,VEEWEYDE-SUD,5468,73,1,female,parent,2606,6,collectif
5469,2657,21001A041,VEEWEYDE-SUD,5469,72,1,female,parent,2607,6,collectif
5470,2658,21001A041,VEEWEYDE-SUD,5470,72,1,female,parent,2608,6,collectif
5471,2659,21001A041,VEEWEYDE-SUD,5471,72,1,female,parent,2609,6,collectif
5472,2660,21001A041,VEEWEYDE-SUD,5472,72,1,female,parent,2610,6,collectif
5473,2661,21001A041,VEEWEYDE-SUD,5473,71,1,female,parent,2611,6,collectif
5474,2662,21001A041,VEEWEYDE-SUD,5474,71,1,female,parent,2612,6,collectif
5475,2663,21001A041,VEEWEYDE-SUD,5475,71,1,female,parent,2613,6,collectif
5476,2664,21001A041,VEEWEYDE-SUD,5476,70,1,female,parent,2614,6,collectif
5477,2665,21001A041,VEEWEYDE-SUD,5477,69,1,female,parent,2615,6,collectif
5478,2666,21001A041,VEEWEYDE-SUD,5478,69,1,female,parent,2616,6,collectif
5479,2667,21001A041,VEEWEYDE-SUD,5479,69,1,female,parent,2617,6,collectif
5480,2668,21001A041,VEEWEYDE-SUD,5480,68,1,female,parent,2618,6,collectif
5481,2669,21001A041,VEEWEYDE-SUD,5481,67,1,female,parent,2619,6,collectif
5482,2670,21001A041,VEEWEYDE-SUD,5482,66,1,female,parent,2620,6,collectif
5483,2671,21001A041,VEEWEYDE-SUD,5483,48,1,female,parent,2621,6,collectif
5484,2672,21001A041,VEEWEYDE-SUD,5484,47,1,female,parent,2622,6,collectif
5485,2673,21001A041,VEEWEYDE-SUD,5485,38,1,female,parent,2623,6,collectif
5486,2674,21001A041,VEEWEYDE-SUD,5486,37,1,female,parent,2624,6,collectif
5487,2675,21001A041,VEEWEYDE-SUD,5487,37,1,female,parent,2625,6,collectif
5488,2676,21001A041,VEEWEYDE-SUD,5488,35,1,female,parent,2626,6,collectif
5489,2677,21001A041,VEEWEYDE-SUD,5489,35,1,female,parent,2627,6,collectif
5490,2678,21001A041,VEEWEYDE-SUD,5490,35,1,female,parent,2628,6,collectif
5491,2679,21001A041,VEEWEYDE-SUD,5491,29,1,female,parent,2629,6,collectif
