,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,long,lat
1251,1251,21001A041,VEEWEYDE-SUD,1251,20,0,male,child,546,4,single_with_child,4.301314966817025,50.83016044162608
1252,1252,21001A041,VEEWEYDE-SUD,1252,40,1,female,parent,547,4,single_with_child,4.301314966817025,50.83016044162608
1253,1253,21001A041,VEEWEYDE-SUD,1253,0,0,male,child,547,4,single_with_child,4.301314966817025,50.83016044162608
1254,1254,21001A041,VEEWEYDE-SUD,1254,39,1,female,parent,548,1,couple_with_child,4.301314966817025,50.83016044162608
1255,1255,21001A041,VEEWEYDE-SUD,1255,41,0,male,parent,548,1,couple_with_child,4.301314966817025,50.83016044162608
1256,1256,21001A041,VEEWEYDE-SUD,1256,16,0,male,child,548,1,couple_with_child,4.301314966817025,50.83016044162608
1257,1257,21001A041,VEEWEYDE-SUD,1257,20,1,female,child,548,1,couple_with_child,4.301314966817025,50.83016044162608
1258,1258,21001A041,VEEWEYDE-SUD,1258,6,0,male,child,548,1,couple_with_child,4.301314966817025,50.83016044162608
1259,1259,21001A041,VEEWEYDE-SUD,1259,39,1,female,parent,549,1,couple_with_child,4.301314966817025,50.83016044162608
1260,1260,21001A041,VEEWEYDE-SUD,1260,35,0,male,parent,549,1,couple_with_child,4.301314966817025,50.83016044162608
1261,1261,21001A041,VEEWEYDE-SUD,1261,11,1,female,child,549,1,couple_with_child,4.301314966817025,50.83016044162608
1262,1262,21001A041,VEEWEYDE-SUD,1262,1,0,male,child,549,1,couple_with_child,4.301314966817025,50.83016044162608
1263,1263,21001A041,VEEWEYDE-SUD,1263,2,1,female,child,549,1,couple_with_child,4.301314966817025,50.83016044162608
1264,1264,21001A041,VEEWEYDE-SUD,1264,39,1,female,parent,550,1,couple_with_child,4.301314966817025,50.83016044162608
1265,1265,21001A041,VEEWEYDE-SUD,1265,40,0,male,parent,550,1,couple_with_child,4.301314966817025,50.83016044162608
1266,1266,21001A041,VEEWEYDE-SUD,1266,16,0,male,child,550,1,couple_with_child,4.301314966817025,50.83016044162608
1267,1267,21001A041,VEEWEYDE-SUD,1267,17,1,female,child,550,1,couple_with_child,4.301314966817025,50.83016044162608
1268,1268,21001A041,VEEWEYDE-SUD,1268,4,1,female,child,550,1,couple_with_child,4.301314966817025,50.83016044162608
1269,1269,21001A041,VEEWEYDE-SUD,1269,39,1,female,parent,551,1,couple_with_child,4.301314966817025,50.83016044162608
1270,1270,21001A041,VEEWEYDE-SUD,1270,46,0,male,parent,551,1,couple_with_child,4.301314966817025,50.83016044162608
1271,1271,21001A041,VEEWEYDE-SUD,1271,21,0,male,child,551,1,couple_with_child,4.301314966817025,50.83016044162608
1272,1272,21001A041,VEEWEYDE-SUD,1272,39,1,female,parent,552,1,couple_with_child,4.301314966817025,50.83016044162608
1273,1273,21001A041,VEEWEYDE-SUD,1273,36,0,male,parent,552,1,couple_with_child,4.301314966817025,50.83016044162608
1274,1274,21001A041,VEEWEYDE-SUD,1274,13,1,female,child,552,1,couple_with_child,4.301314966817025,50.83016044162608
1275,1275,21001A041,VEEWEYDE-SUD,1275,22,0,male,child,552,1,couple_with_child,4.301314966817025,50.83016044162608
1276,1276,21001A041,VEEWEYDE-SUD,1276,21,1,female,child,552,1,couple_with_child,4.301314966817025,50.83016044162608
1277,1277,21001A041,VEEWEYDE-SUD,1277,39,1,female,parent,553,1,couple_with_child,4.301314966817025,50.83016044162608
1278,1278,21001A041,VEEWEYDE-SUD,1278,45,0,male,parent,553,1,couple_with_child,4.301314966817025,50.83016044162608
1279,1279,21001A041,VEEWEYDE-SUD,1279,12,0,male,child,553,1,couple_with_child,4.301314966817025,50.83016044162608
1280,1280,21001A041,VEEWEYDE-SUD,1280,21,0,male,child,553,1,couple_with_child,4.301314966817025,50.83016044162608
1281,1281,21001A041,VEEWEYDE-SUD,1281,0,1,female,child,553,1,couple_with_child,4.301314966817025,50.83016044162608
1282,1282,21001A041,VEEWEYDE-SUD,1282,39,1,female,parent,554,1,couple_with_child,4.301314966817025,50.83016044162608
1283,1283,21001A041,VEEWEYDE-SUD,1283,41,0,male,parent,554,1,couple_with_child,4.301314966817025,50.83016044162608
1284,1284,21001A041,VEEWEYDE-SUD,1284,2,1,female,child,554,1,couple_with_child,4.301314966817025,50.83016044162608
1285,1285,21001A041,VEEWEYDE-SUD,1285,39,1,female,parent,555,1,couple_with_child,4.301314966817025,50.83016044162608
1286,1286,21001A041,VEEWEYDE-SUD,1286,39,0,male,parent,555,1,couple_with_child,4.301314966817025,50.83016044162608
1287,1287,21001A041,VEEWEYDE-SUD,1287,2,0,male,child,555,1,couple_with_child,4.301314966817025,50.83016044162608
1288,1288,21001A041,VEEWEYDE-SUD,1288,20,0,male,child,555,1,couple_with_child,4.301314966817025,50.83016044162608
1289,1289,21001A041,VEEWEYDE-SUD,1289,39,1,female,parent,556,2,couple_no_child,4.301314966817025,50.83016044162608
1290,1290,21001A041,VEEWEYDE-SUD,1290,34,0,male,parent,556,2,couple_no_child,4.301314966817025,50.83016044162608
1291,1291,21001A041,VEEWEYDE-SUD,1291,39,1,female,parent,557,2,couple_no_child,4.301314966817025,50.83016044162608
1292,1292,21001A041,VEEWEYDE-SUD,1292,32,0,male,parent,557,2,couple_no_child,4.301314966817025,50.83016044162608
1293,1293,21001A041,VEEWEYDE-SUD,1293,39,1,female,parent,558,3,single,4.301314966817025,50.83016044162608
1294,1294,21001A041,VEEWEYDE-SUD,1294,39,1,female,parent,559,3,single,4.301314966817025,50.83016044162608
1295,1295,21001A041,VEEWEYDE-SUD,1295,39,1,female,parent,560,3,single,4.301314966817025,50.83016044162608
1296,1296,21001A041,VEEWEYDE-SUD,1296,39,1,female,parent,561,3,single,4.301314966817025,50.83016044162608
1297,1297,21001A041,VEEWEYDE-SUD,1297,39,1,female,parent,562,3,single,4.301314966817025,50.83016044162608
1298,1298,21001A041,VEEWEYDE-SUD,1298,39,1,female,parent,563,3,single,4.301314966817025,50.83016044162608
1299,1299,21001A041,VEEWEYDE-SUD,1299,39,1,female,parent,564,4,single_with_child,4.301314966817025,50.83016044162608
1300,1300,21001A041,VEEWEYDE-SUD,1300,2,0,male,child,564,4,single_with_child,4.301314966817025,50.83016044162608
1301,1301,21001A041,VEEWEYDE-SUD,1301,7,1,female,child,564,4,single_with_child,4.301314966817025,50.83016044162608
1302,1302,21001A041,VEEWEYDE-SUD,1302,13,1,female,child,564,4,single_with_child,4.301314966817025,50.83016044162608
1303,1303,21001A041,VEEWEYDE-SUD,1303,39,1,female,parent,565,4,single_with_child,4.301314966817025,50.83016044162608
1304,1304,21001A041,VEEWEYDE-SUD,1304,6,1,female,child,565,4,single_with_child,4.301314966817025,50.83016044162608
1305,1305,21001A041,VEEWEYDE-SUD,1305,12,0,male,child,565,4,single_with_child,4.301314966817025,50.83016044162608
1306,1306,21001A041,VEEWEYDE-SUD,1306,11,1,female,child,565,4,single_with_child,4.301314966817025,50.83016044162608
1307,1307,21001A041,VEEWEYDE-SUD,1307,38,1,female,parent,566,1,couple_with_child,4.301314966817025,50.83016044162608
1308,1308,21001A041,VEEWEYDE-SUD,1308,40,0,male,parent,566,1,couple_with_child,4.301314966817025,50.83016044162608
1309,1309,21001A041,VEEWEYDE-SUD,1309,13,0,male,child,566,1,couple_with_child,4.301314966817025,50.83016044162608
1310,1310,21001A041,VEEWEYDE-SUD,1310,11,1,female,child,566,1,couple_with_child,4.301314966817025,50.83016044162608
1311,1311,21001A041,VEEWEYDE-SUD,1311,38,1,female,parent,567,1,couple_with_child,4.301314966817025,50.83016044162608
1312,1312,21001A041,VEEWEYDE-SUD,1312,35,0,male,parent,567,1,couple_with_child,4.301314966817025,50.83016044162608
1313,1313,21001A041,VEEWEYDE-SUD,1313,0,0,male,child,567,1,couple_with_child,4.301314966817025,50.83016044162608
1314,1314,21001A041,VEEWEYDE-SUD,1314,15,0,male,child,567,1,couple_with_child,4.301314966817025,50.83016044162608
1315,1315,21001A041,VEEWEYDE-SUD,1315,10,0,male,child,567,1,couple_with_child,4.301314966817025,50.83016044162608
1316,1316,21001A041,VEEWEYDE-SUD,1316,38,1,female,parent,568,1,couple_with_child,4.301314966817025,50.83016044162608
1317,1317,21001A041,VEEWEYDE-SUD,1317,43,0,male,parent,568,1,couple_with_child,4.301314966817025,50.83016044162608
1318,1318,21001A041,VEEWEYDE-SUD,1318,6,0,male,child,568,1,couple_with_child,4.301314966817025,50.83016044162608
1319,1319,21001A041,VEEWEYDE-SUD,1319,21,1,female,child,568,1,couple_with_child,4.301314966817025,50.83016044162608
1320,1320,21001A041,VEEWEYDE-SUD,1320,38,1,female,parent,569,1,couple_with_child,4.301314966817025,50.83016044162608
1321,1321,21001A041,VEEWEYDE-SUD,1321,42,0,male,parent,569,1,couple_with_child,4.301314966817025,50.83016044162608
1322,1322,21001A041,VEEWEYDE-SUD,1322,21,0,male,child,569,1,couple_with_child,4.301314966817025,50.83016044162608
1323,1323,21001A041,VEEWEYDE-SUD,1323,21,0,male,child,569,1,couple_with_child,4.301314966817025,50.83016044162608
1324,1324,21001A041,VEEWEYDE-SUD,1324,38,1,female,parent,570,1,couple_with_child,4.301314966817025,50.83016044162608
1325,1325,21001A041,VEEWEYDE-SUD,1325,44,0,male,parent,570,1,couple_with_child,4.301314966817025,50.83016044162608
1326,1326,21001A041,VEEWEYDE-SUD,1326,21,0,male,child,570,1,couple_with_child,4.301314966817025,50.83016044162608
1327,1327,21001A041,VEEWEYDE-SUD,1327,17,0,male,child,570,1,couple_with_child,4.301314966817025,50.83016044162608
1328,1328,21001A041,VEEWEYDE-SUD,1328,38,1,female,parent,571,1,couple_with_child,4.301314966817025,50.83016044162608
1329,1329,21001A041,VEEWEYDE-SUD,1329,38,0,male,parent,571,1,couple_with_child,4.301314966817025,50.83016044162608
1330,1330,21001A041,VEEWEYDE-SUD,1330,1,1,female,child,571,1,couple_with_child,4.301314966817025,50.83016044162608
1331,1331,21001A041,VEEWEYDE-SUD,1331,13,1,female,child,571,1,couple_with_child,4.301314966817025,50.83016044162608
1332,1332,21001A041,VEEWEYDE-SUD,1332,38,1,female,parent,572,1,couple_with_child,4.301314966817025,50.83016044162608
1333,1333,21001A041,VEEWEYDE-SUD,1333,34,0,male,parent,572,1,couple_with_child,4.301314966817025,50.83016044162608
1334,1334,21001A041,VEEWEYDE-SUD,1334,20,1,female,child,572,1,couple_with_child,4.301314966817025,50.83016044162608
1335,1335,21001A041,VEEWEYDE-SUD,1335,1,0,male,child,572,1,couple_with_child,4.301314966817025,50.83016044162608
1336,1336,21001A041,VEEWEYDE-SUD,1336,8,0,male,child,572,1,couple_with_child,4.301314966817025,50.83016044162608
1337,1337,21001A041,VEEWEYDE-SUD,1337,38,1,female,parent,573,1,couple_with_child,4.301314966817025,50.83016044162608
1338,1338,21001A041,VEEWEYDE-SUD,1338,37,0,male,parent,573,1,couple_with_child,4.301314966817025,50.83016044162608
1339,1339,21001A041,VEEWEYDE-SUD,1339,11,1,female,child,573,1,couple_with_child,4.301314966817025,50.83016044162608
1340,1340,21001A041,VEEWEYDE-SUD,1340,6,1,female,child,573,1,couple_with_child,4.301314966817025,50.83016044162608
1341,1341,21001A041,VEEWEYDE-SUD,1341,6,1,female,child,573,1,couple_with_child,4.301314966817025,50.83016044162608
1342,1342,21001A041,VEEWEYDE-SUD,1342,38,1,female,parent,574,2,couple_no_child,4.301314966817025,50.83016044162608
1343,1343,21001A041,VEEWEYDE-SUD,1343,36,0,male,parent,574,2,couple_no_child,4.301314966817025,50.83016044162608
1344,1344,21001A041,VEEWEYDE-SUD,1344,38,1,female,parent,575,2,couple_no_child,4.301314966817025,50.83016044162608
1345,1345,21001A041,VEEWEYDE-SUD,1345,37,0,male,parent,575,2,couple_no_child,4.301314966817025,50.83016044162608
1346,1346,21001A041,VEEWEYDE-SUD,1346,38,1,female,parent,576,3,single,4.301314966817025,50.83016044162608
1347,1347,21001A041,VEEWEYDE-SUD,1347,38,1,female,parent,577,3,single,4.301314966817025,50.83016044162608
1348,1348,21001A041,VEEWEYDE-SUD,1348,38,1,female,parent,578,3,single,4.301314966817025,50.83016044162608
1349,1349,21001A041,VEEWEYDE-SUD,1349,38,1,female,parent,579,3,single,4.301314966817025,50.83016044162608
1350,1350,21001A041,VEEWEYDE-SUD,1350,38,1,female,parent,580,3,single,4.301314966817025,50.83016044162608
1351,1351,21001A041,VEEWEYDE-SUD,1351,38,1,female,parent,581,3,single,4.301314966817025,50.83016044162608
1352,1352,21001A041,VEEWEYDE-SUD,1352,38,1,female,parent,582,4,single_with_child,4.301314966817025,50.83016044162608
1353,1353,21001A041,VEEWEYDE-SUD,1353,6,0,male,child,582,4,single_with_child,4.301314966817025,50.83016044162608
1354,1354,21001A041,VEEWEYDE-SUD,1354,2,1,female,child,582,4,single_with_child,4.301314966817025,50.83016044162608
1355,1355,21001A041,VEEWEYDE-SUD,1355,17,0,male,child,582,4,single_with_child,4.301314966817025,50.83016044162608
1356,1356,21001A041,VEEWEYDE-SUD,1356,38,1,female,parent,583,4,single_with_child,4.301314966817025,50.83016044162608
1357,1357,21001A041,VEEWEYDE-SUD,1357,12,1,female,child,583,4,single_with_child,4.301314966817025,50.83016044162608
1358,1358,21001A041,VEEWEYDE-SUD,1358,11,0,male,child,583,4,single_with_child,4.301314966817025,50.83016044162608
1359,1359,21001A041,VEEWEYDE-SUD,1359,37,1,female,parent,584,1,couple_with_child,4.301314966817025,50.83016044162608
1360,1360,21001A041,VEEWEYDE-SUD,1360,31,0,male,parent,584,1,couple_with_child,4.301314966817025,50.83016044162608
1361,1361,21001A041,VEEWEYDE-SUD,1361,4,0,male,child,584,1,couple_with_child,4.301314966817025,50.83016044162608
1362,1362,21001A041,VEEWEYDE-SUD,1362,2,1,female,child,584,1,couple_with_child,4.301314966817025,50.83016044162608
1363,1363,21001A041,VEEWEYDE-SUD,1363,17,0,male,child,584,1,couple_with_child,4.301314966817025,50.83016044162608
1364,1364,21001A041,VEEWEYDE-SUD,1364,37,1,female,parent,585,1,couple_with_child,4.301314966817025,50.83016044162608
1365,1365,21001A041,VEEWEYDE-SUD,1365,42,0,male,parent,585,1,couple_with_child,4.301314966817025,50.83016044162608
1366,1366,21001A041,VEEWEYDE-SUD,1366,4,1,female,child,585,1,couple_with_child,4.301314966817025,50.83016044162608
1367,1367,21001A041,VEEWEYDE-SUD,1367,15,0,male,child,585,1,couple_with_child,4.301314966817025,50.83016044162608
1368,1368,21001A041,VEEWEYDE-SUD,1368,17,1,female,child,585,1,couple_with_child,4.301314966817025,50.83016044162608
1369,1369,21001A041,VEEWEYDE-SUD,1369,37,1,female,parent,586,1,couple_with_child,4.301314966817025,50.83016044162608
1370,1370,21001A041,VEEWEYDE-SUD,1370,35,0,male,parent,586,1,couple_with_child,4.301314966817025,50.83016044162608
1371,1371,21001A041,VEEWEYDE-SUD,1371,2,1,female,child,586,1,couple_with_child,4.301314966817025,50.83016044162608
1372,1372,21001A041,VEEWEYDE-SUD,1372,19,1,female,child,586,1,couple_with_child,4.301314966817025,50.83016044162608
1373,1373,21001A041,VEEWEYDE-SUD,1373,37,1,female,parent,587,1,couple_with_child,4.301314966817025,50.83016044162608
1374,1374,21001A041,VEEWEYDE-SUD,1374,44,0,male,parent,587,1,couple_with_child,4.301314966817025,50.83016044162608
1375,1375,21001A041,VEEWEYDE-SUD,1375,19,1,female,child,587,1,couple_with_child,4.301314966817025,50.83016044162608
1376,1376,21001A041,VEEWEYDE-SUD,1376,37,1,female,parent,588,1,couple_with_child,4.301314966817025,50.83016044162608
1377,1377,21001A041,VEEWEYDE-SUD,1377,38,0,male,parent,588,1,couple_with_child,4.301314966817025,50.83016044162608
1378,1378,21001A041,VEEWEYDE-SUD,1378,8,1,female,child,588,1,couple_with_child,4.301314966817025,50.83016044162608
1379,1379,21001A041,VEEWEYDE-SUD,1379,37,1,female,parent,589,1,couple_with_child,4.301314966817025,50.83016044162608
1380,1380,21001A041,VEEWEYDE-SUD,1380,35,0,male,parent,589,1,couple_with_child,4.301314966817025,50.83016044162608
1381,1381,21001A041,VEEWEYDE-SUD,1381,19,0,male,child,589,1,couple_with_child,4.301314966817025,50.83016044162608
1382,1382,21001A041,VEEWEYDE-SUD,1382,18,0,male,child,589,1,couple_with_child,4.301314966817025,50.83016044162608
1383,1383,21001A041,VEEWEYDE-SUD,1383,37,1,female,parent,590,1,couple_with_child,4.301314966817025,50.83016044162608
1384,1384,21001A041,VEEWEYDE-SUD,1384,41,0,male,parent,590,1,couple_with_child,4.301314966817025,50.83016044162608
1385,1385,21001A041,VEEWEYDE-SUD,1385,13,0,male,child,590,1,couple_with_child,4.301314966817025,50.83016044162608
1386,1386,21001A041,VEEWEYDE-SUD,1386,2,0,male,child,590,1,couple_with_child,4.301314966817025,50.83016044162608
1387,1387,21001A041,VEEWEYDE-SUD,1387,1,0,male,child,590,1,couple_with_child,4.301314966817025,50.83016044162608
1388,1388,21001A041,VEEWEYDE-SUD,1388,37,1,female,parent,591,1,couple_with_child,4.301314966817025,50.83016044162608
1389,1389,21001A041,VEEWEYDE-SUD,1389,35,0,male,parent,591,1,couple_with_child,4.301314966817025,50.83016044162608
1390,1390,21001A041,VEEWEYDE-SUD,1390,16,1,female,child,591,1,couple_with_child,4.301314966817025,50.83016044162608
1391,1391,21001A041,VEEWEYDE-SUD,1391,11,0,male,child,591,1,couple_with_child,4.301314966817025,50.83016044162608
1392,1392,21001A041,VEEWEYDE-SUD,1392,37,1,female,parent,592,2,couple_no_child,4.301314966817025,50.83016044162608
1393,1393,21001A041,VEEWEYDE-SUD,1393,41,0,male,parent,592,2,couple_no_child,4.301314966817025,50.83016044162608
1394,1394,21001A041,VEEWEYDE-SUD,1394,37,1,female,parent,593,2,couple_no_child,4.301314966817025,50.83016044162608
1395,1395,21001A041,VEEWEYDE-SUD,1395,36,0,male,parent,593,2,couple_no_child,4.301314966817025,50.83016044162608
1396,1396,21001A041,VEEWEYDE-SUD,1396,37,1,female,parent,594,3,single,4.301314966817025,50.83016044162608
1397,1397,21001A041,VEEWEYDE-SUD,1397,37,1,female,parent,595,3,single,4.301314966817025,50.83016044162608
1398,1398,21001A041,VEEWEYDE-SUD,1398,37,1,female,parent,596,3,single,4.301314966817025,50.83016044162608
1399,1399,21001A041,VEEWEYDE-SUD,1399,37,1,female,parent,597,3,single,4.301314966817025,50.83016044162608
1400,1400,21001A041,VEEWEYDE-SUD,1400,37,1,female,parent,598,3,single,4.301314966817025,50.83016044162608
1401,1401,21001A041,VEEWEYDE-SUD,1401,37,1,female,parent,599,3,single,4.301314966817025,50.83016044162608
1402,1402,21001A041,VEEWEYDE-SUD,1402,37,1,female,parent,600,4,single_with_child,4.301314966817025,50.83016044162608
1403,1403,21001A041,VEEWEYDE-SUD,1403,6,1,female,child,600,4,single_with_child,4.301314966817025,50.83016044162608
1404,1404,21001A041,VEEWEYDE-SUD,1404,12,0,male,child,600,4,single_with_child,4.301314966817025,50.83016044162608
1405,1405,21001A041,VEEWEYDE-SUD,1405,17,0,male,child,600,4,single_with_child,4.301314966817025,50.83016044162608
1406,1406,21001A041,VEEWEYDE-SUD,1406,37,1,female,parent,601,4,single_with_child,4.301314966817025,50.83016044162608
1407,1407,21001A041,VEEWEYDE-SUD,1407,7,1,female,child,601,4,single_with_child,4.301314966817025,50.83016044162608
1408,1408,21001A041,VEEWEYDE-SUD,1408,4,1,female,child,601,4,single_with_child,4.301314966817025,50.83016044162608
1409,1409,21001A041,VEEWEYDE-SUD,1409,14,1,female,child,601,4,single_with_child,4.301314966817025,50.83016044162608
1410,1410,21001A041,VEEWEYDE-SUD,1410,36,1,female,parent,602,1,couple_with_child,4.301314966817025,50.83016044162608
1411,1411,21001A041,VEEWEYDE-SUD,1411,37,0,male,parent,602,1,couple_with_child,4.301314966817025,50.83016044162608
1412,1412,21001A041,VEEWEYDE-SUD,1412,2,0,male,child,602,1,couple_with_child,4.301314966817025,50.83016044162608
1413,1413,21001A041,VEEWEYDE-SUD,1413,7,0,male,child,602,1,couple_with_child,4.301314966817025,50.83016044162608
1414,1414,21001A041,VEEWEYDE-SUD,1414,10,1,female,child,602,1,couple_with_child,4.301314966817025,50.83016044162608
1415,1415,21001A041,VEEWEYDE-SUD,1415,36,1,female,parent,603,1,couple_with_child,4.301314966817025,50.83016044162608
1416,1416,21001A041,VEEWEYDE-SUD,1416,39,0,male,parent,603,1,couple_with_child,4.301314966817025,50.83016044162608
1417,1417,21001A041,VEEWEYDE-SUD,1417,6,1,female,child,603,1,couple_with_child,4.301314966817025,50.83016044162608
1418,1418,21001A041,VEEWEYDE-SUD,1418,36,1,female,parent,604,1,couple_with_child,4.301314966817025,50.83016044162608
1419,1419,21001A041,VEEWEYDE-SUD,1419,33,0,male,parent,604,1,couple_with_child,4.301314966817025,50.83016044162608
1420,1420,21001A041,VEEWEYDE-SUD,1420,17,1,female,child,604,1,couple_with_child,4.301314966817025,50.83016044162608
1421,1421,21001A041,VEEWEYDE-SUD,1421,11,1,female,child,604,1,couple_with_child,4.301314966817025,50.83016044162608
1422,1422,21001A041,VEEWEYDE-SUD,1422,36,1,female,parent,605,1,couple_with_child,4.301314966817025,50.83016044162608
1423,1423,21001A041,VEEWEYDE-SUD,1423,34,0,male,parent,605,1,couple_with_child,4.301314966817025,50.83016044162608
1424,1424,21001A041,VEEWEYDE-SUD,1424,12,0,male,child,605,1,couple_with_child,4.301314966817025,50.83016044162608
1425,1425,21001A041,VEEWEYDE-SUD,1425,19,1,female,child,605,1,couple_with_child,4.301314966817025,50.83016044162608
1426,1426,21001A041,VEEWEYDE-SUD,1426,36,1,female,parent,606,1,couple_with_child,4.301314966817025,50.83016044162608
1427,1427,21001A041,VEEWEYDE-SUD,1427,40,0,male,parent,606,1,couple_with_child,4.301314966817025,50.83016044162608
1428,1428,21001A041,VEEWEYDE-SUD,1428,13,1,female,child,606,1,couple_with_child,4.301314966817025,50.83016044162608
1429,1429,21001A041,VEEWEYDE-SUD,1429,36,1,female,parent,607,1,couple_with_child,4.301314966817025,50.83016044162608
1430,1430,21001A041,VEEWEYDE-SUD,1430,43,0,male,parent,607,1,couple_with_child,4.301314966817025,50.83016044162608
1431,1431,21001A041,VEEWEYDE-SUD,1431,8,0,male,child,607,1,couple_with_child,4.301314966817025,50.83016044162608
1432,1432,21001A041,VEEWEYDE-SUD,1432,36,1,female,parent,608,1,couple_with_child,4.301314966817025,50.83016044162608
1433,1433,21001A041,VEEWEYDE-SUD,1433,41,0,male,parent,608,1,couple_with_child,4.301314966817025,50.83016044162608
1434,1434,21001A041,VEEWEYDE-SUD,1434,4,1,female,child,608,1,couple_with_child,4.301314966817025,50.83016044162608
1435,1435,21001A041,VEEWEYDE-SUD,1435,3,1,female,child,608,1,couple_with_child,4.301314966817025,50.83016044162608
1436,1436,21001A041,VEEWEYDE-SUD,1436,15,0,male,child,608,1,couple_with_child,4.301314966817025,50.83016044162608
1437,1437,21001A041,VEEWEYDE-SUD,1437,36,1,female,parent,609,1,couple_with_child,4.301314966817025,50.83016044162608
1438,1438,21001A041,VEEWEYDE-SUD,1438,33,0,male,parent,609,1,couple_with_child,4.301314966817025,50.83016044162608
1439,1439,21001A041,VEEWEYDE-SUD,1439,0,0,male,child,609,1,couple_with_child,4.301314966817025,50.83016044162608
1440,1440,21001A041,VEEWEYDE-SUD,1440,19,0,male,child,609,1,couple_with_child,4.301314966817025,50.83016044162608
1441,1441,21001A041,VEEWEYDE-SUD,1441,3,1,female,child,609,1,couple_with_child,4.301314966817025,50.83016044162608
1442,1442,21001A041,VEEWEYDE-SUD,1442,36,1,female,parent,610,2,couple_no_child,4.301314966817025,50.83016044162608
1443,1443,21001A041,VEEWEYDE-SUD,1443,29,0,male,parent,610,2,couple_no_child,4.301314966817025,50.83016044162608
1444,1444,21001A041,VEEWEYDE-SUD,1444,36,1,female,parent,611,2,couple_no_child,4.301314966817025,50.83016044162608
1445,1445,21001A041,VEEWEYDE-SUD,1445,33,0,male,parent,611,2,couple_no_child,4.301314966817025,50.83016044162608
1446,1446,21001A041,VEEWEYDE-SUD,1446,36,1,female,parent,612,3,single,4.301314966817025,50.83016044162608
1447,1447,21001A041,VEEWEYDE-SUD,1447,36,1,female,parent,613,3,single,4.301314966817025,50.83016044162608
1448,1448,21001A041,VEEWEYDE-SUD,1448,36,1,female,parent,614,3,single,4.301314966817025,50.83016044162608
1449,1449,21001A041,VEEWEYDE-SUD,1449,36,1,female,parent,615,3,single,4.301314966817025,50.83016044162608
1450,1450,21001A041,VEEWEYDE-SUD,1450,36,1,female,parent,616,3,single,4.301314966817025,50.83016044162608
1451,1451,21001A041,VEEWEYDE-SUD,1451,36,1,female,parent,617,3,single,4.301314966817025,50.83016044162608
1452,1452,21001A041,VEEWEYDE-SUD,1452,36,1,female,parent,618,4,single_with_child,4.301314966817025,50.83016044162608
1453,1453,21001A041,VEEWEYDE-SUD,1453,8,0,male,child,618,4,single_with_child,4.301314966817025,50.83016044162608
1454,1454,21001A041,VEEWEYDE-SUD,1454,36,1,female,parent,619,4,single_with_child,4.301314966817025,50.83016044162608
1455,1455,21001A041,VEEWEYDE-SUD,1455,9,0,male,child,619,4,single_with_child,4.301314966817025,50.83016044162608
1456,1456,21001A041,VEEWEYDE-SUD,1456,10,0,male,child,619,4,single_with_child,4.301314966817025,50.83016044162608
1457,1457,21001A041,VEEWEYDE-SUD,1457,35,1,female,parent,620,1,couple_with_child,4.301314966817025,50.83016044162608
1458,1458,21001A041,VEEWEYDE-SUD,1458,32,0,male,parent,620,1,couple_with_child,4.301314966817025,50.83016044162608
1459,1459,21001A041,VEEWEYDE-SUD,1459,1,1,female,child,620,1,couple_with_child,4.301314966817025,50.83016044162608
1460,1460,21001A041,VEEWEYDE-SUD,1460,35,1,female,parent,621,1,couple_with_child,4.301314966817025,50.83016044162608
1461,1461,21001A041,VEEWEYDE-SUD,1461,36,0,male,parent,621,1,couple_with_child,4.301314966817025,50.83016044162608
1462,1462,21001A041,VEEWEYDE-SUD,1462,13,1,female,child,621,1,couple_with_child,4.301314966817025,50.83016044162608
1463,1463,21001A041,VEEWEYDE-SUD,1463,1,0,male,child,621,1,couple_with_child,4.301314966817025,50.83016044162608
1464,1464,21001A041,VEEWEYDE-SUD,1464,15,0,male,child,621,1,couple_with_child,4.301314966817025,50.83016044162608
1465,1465,21001A041,VEEWEYDE-SUD,1465,35,1,female,parent,622,1,couple_with_child,4.301314966817025,50.83016044162608
1466,1466,21001A041,VEEWEYDE-SUD,1466,28,0,male,parent,622,1,couple_with_child,4.301314966817025,50.83016044162608
1467,1467,21001A041,VEEWEYDE-SUD,1467,1,0,male,child,622,1,couple_with_child,4.301314966817025,50.83016044162608
1468,1468,21001A041,VEEWEYDE-SUD,1468,12,1,female,child,622,1,couple_with_child,4.301314966817025,50.83016044162608
1469,1469,21001A041,VEEWEYDE-SUD,1469,35,1,female,parent,623,1,couple_with_child,4.301314966817025,50.83016044162608
1470,1470,21001A041,VEEWEYDE-SUD,1470,34,0,male,parent,623,1,couple_with_child,4.301314966817025,50.83016044162608
1471,1471,21001A041,VEEWEYDE-SUD,1471,14,1,female,child,623,1,couple_with_child,4.301314966817025,50.83016044162608
1472,1472,21001A041,VEEWEYDE-SUD,1472,2,0,male,child,623,1,couple_with_child,4.301314966817025,50.83016044162608
1473,1473,21001A041,VEEWEYDE-SUD,1473,35,1,female,parent,624,1,couple_with_child,4.301314966817025,50.83016044162608
1474,1474,21001A041,VEEWEYDE-SUD,1474,41,0,male,parent,624,1,couple_with_child,4.301314966817025,50.83016044162608
