,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkID,WorkType
18793,21012A851,CONDOR,696814,18,0,male,parent,382889,1,couple_with_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,6,Worker
18803,21012A851,CONDOR,696908,18,1,female,parent,382923,1,couple_with_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,6,Worker
18804,21012A851,CONDOR,696909,18,0,male,parent,382923,1,couple_with_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,6,Worker
18806,21012A851,CONDOR,696913,18,0,male,parent,382924,1,couple_with_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,6,Worker
18808,21012A851,CONDOR,696916,18,0,male,parent,382925,2,couple_no_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,6,Worker
18815,21012A851,CONDOR,696054,18,1,female,child,382572,1,couple_with_child,21012A851,Molenbeek Saint-Jean,21012A851,CONDOR,Molenbeek Saint-Jean,6,Worker
18828,21012A882,DARING,697694,18,0,male,parent,383377,1,couple_with_child,21012A882,Molenbeek Saint-Jean,21012A882,DARING,Molenbeek Saint-Jean,6,Worker
18833,21012A882,DARING,697713,18,1,female,parent,383382,1,couple_with_child,21012A882,Molenbeek Saint-Jean,21012A882,DARING,Molenbeek Saint-Jean,6,Worker
18834,21012A882,DARING,697714,18,0,male,parent,383382,1,couple_with_child,21012A882,Molenbeek Saint-Jean,21012A882,DARING,Molenbeek Saint-Jean,6,Worker
18837,21012A882,DARING,697472,18,1,female,child,383308,1,couple_with_child,21012A882,Molenbeek Saint-Jean,21012A882,DARING,Molenbeek Saint-Jean,6,Worker
18847,21012A13-,BIRMINGHAM-NORD,699302,18,0,male,parent,384110,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18850,21012A13-,BIRMINGHAM-NORD,699339,18,0,male,parent,384122,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18851,21012A13-,BIRMINGHAM-NORD,699344,18,0,male,parent,384123,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18858,21012A13-,BIRMINGHAM-NORD,699367,18,1,female,parent,384133,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18860,21012A13-,BIRMINGHAM-NORD,699370,18,1,female,parent,384134,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18861,21012A13-,BIRMINGHAM-NORD,699375,18,1,female,parent,384135,2,couple_no_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18862,21012A13-,BIRMINGHAM-NORD,699376,18,0,male,parent,384135,2,couple_no_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18863,21012A13-,BIRMINGHAM-NORD,699377,18,1,female,parent,384136,3,single,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18869,21012A13-,BIRMINGHAM-NORD,699560,18,0,male,parent,384309,3,single,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18875,21012A13-,BIRMINGHAM-NORD,698690,18,1,female,child,383900,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18878,21012A13-,BIRMINGHAM-NORD,698792,18,1,female,child,383939,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18880,21012A13-,BIRMINGHAM-NORD,698950,18,1,female,child,383994,1,couple_with_child,21012A13-,Molenbeek Saint-Jean,21012A13-,BIRMINGHAM-NORD,Molenbeek Saint-Jean,6,Worker
18887,21012A12-,BIRMINGHAM-SUD,700695,18,0,male,parent,384802,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18889,21012A12-,BIRMINGHAM-SUD,700723,18,0,male,parent,384812,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18896,21012A12-,BIRMINGHAM-SUD,700754,18,1,female,parent,384823,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18898,21012A12-,BIRMINGHAM-SUD,700759,18,0,male,parent,384824,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18899,21012A12-,BIRMINGHAM-SUD,700762,18,1,female,parent,384825,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18901,21012A12-,BIRMINGHAM-SUD,700780,18,0,male,parent,384830,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18905,21012A12-,BIRMINGHAM-SUD,700906,18,0,male,parent,384952,3,single,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18911,21012A12-,BIRMINGHAM-SUD,699971,18,1,female,child,384560,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18913,21012A12-,BIRMINGHAM-SUD,700148,18,0,male,child,384619,4,single_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18914,21012A12-,BIRMINGHAM-SUD,700195,18,0,male,child,384634,1,couple_with_child,21012A12-,Molenbeek Saint-Jean,21012A12-,BIRMINGHAM-SUD,Molenbeek Saint-Jean,6,Worker
18925,21012A672,ULENS,702967,18,0,male,parent,385817,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18926,21012A672,ULENS,703047,18,0,male,parent,385842,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18930,21012A672,ULENS,703134,18,0,male,parent,385868,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18942,21012A672,ULENS,703194,18,0,male,parent,385888,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18946,21012A672,ULENS,703212,18,1,female,parent,385895,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18949,21012A672,ULENS,703218,18,1,female,parent,385897,2,couple_no_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18950,21012A672,ULENS,703220,18,1,female,parent,385898,3,single,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18951,21012A672,ULENS,703221,18,1,female,parent,385899,3,single,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18960,21012A672,ULENS,703468,18,0,male,parent,386120,3,single,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18961,21012A672,ULENS,703469,18,0,male,parent,386121,3,single,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18962,21012A672,ULENS,703470,18,0,male,parent,386122,3,single,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18963,21012A672,ULENS,703528,18,1,female,parent,386141,5,colloc,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18964,21012A672,ULENS,703529,18,1,female,parent,386141,5,colloc,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18968,21012A672,ULENS,701419,18,0,male,child,385322,4,single_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,6,Worker
18996,21012A60-,LAEKENVELD,707207,18,0,male,parent,387675,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
18997,21012A60-,LAEKENVELD,707237,18,0,male,parent,387682,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
18999,21012A60-,LAEKENVELD,707301,18,0,male,parent,387704,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19002,21012A60-,LAEKENVELD,707339,18,0,male,parent,387714,2,couple_no_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19003,21012A60-,LAEKENVELD,707376,18,0,male,parent,387727,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19005,21012A60-,LAEKENVELD,707422,18,0,male,parent,387739,2,couple_no_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19027,21012A60-,LAEKENVELD,707643,18,0,male,parent,387810,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19042,21012A60-,LAEKENVELD,707700,18,1,female,parent,387835,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19043,21012A60-,LAEKENVELD,707703,18,1,female,parent,387836,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19044,21012A60-,LAEKENVELD,707706,18,1,female,parent,387837,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19045,21012A60-,LAEKENVELD,707709,18,1,female,parent,387838,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19046,21012A60-,LAEKENVELD,707712,18,1,female,parent,387839,2,couple_no_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19048,21012A60-,LAEKENVELD,707715,18,1,female,parent,387841,3,single,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19051,21012A60-,LAEKENVELD,707732,18,0,male,parent,387848,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19052,21012A60-,LAEKENVELD,707746,18,0,male,parent,387851,2,couple_no_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19060,21012A60-,LAEKENVELD,708184,18,0,male,parent,388283,3,single,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19075,21012A60-,LAEKENVELD,704911,18,0,male,child,386933,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19076,21012A60-,LAEKENVELD,704926,18,1,female,child,386936,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19077,21012A60-,LAEKENVELD,705026,18,0,male,child,386972,4,single_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19078,21012A60-,LAEKENVELD,705078,18,1,female,child,386986,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19083,21012A60-,LAEKENVELD,705263,18,0,male,child,387051,4,single_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19084,21012A60-,LAEKENVELD,705287,18,1,female,child,387057,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19086,21012A60-,LAEKENVELD,705305,18,1,female,child,387062,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19092,21012A60-,LAEKENVELD,705434,18,1,female,child,387105,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19097,21012A60-,LAEKENVELD,705719,18,1,female,child,387194,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19102,21012A60-,LAEKENVELD,705803,18,0,male,child,387222,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19104,21012A60-,LAEKENVELD,705842,18,0,male,child,387239,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19105,21012A60-,LAEKENVELD,705856,18,1,female,child,387242,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19107,21012A60-,LAEKENVELD,705864,18,0,male,child,387244,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19108,21012A60-,LAEKENVELD,705903,18,0,male,child,387259,4,single_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19113,21012A60-,LAEKENVELD,706000,18,1,female,child,387288,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19121,21012A60-,LAEKENVELD,706192,18,1,female,child,387348,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19122,21012A60-,LAEKENVELD,706269,18,1,female,child,387373,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19128,21012A60-,LAEKENVELD,706499,18,0,male,child,387448,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,6,Worker
19142,21012A63-,DUBRUCQ-NORD,711087,18,0,male,parent,389714,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19153,21012A63-,DUBRUCQ-NORD,711125,18,1,female,parent,389728,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19154,21012A63-,DUBRUCQ-NORD,711128,18,1,female,parent,389729,2,couple_no_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19155,21012A63-,DUBRUCQ-NORD,711130,18,1,female,parent,389730,3,single,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19161,21012A63-,DUBRUCQ-NORD,711320,18,0,male,parent,389903,3,single,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19162,21012A63-,DUBRUCQ-NORD,711321,18,0,male,parent,389904,3,single,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19163,21012A63-,DUBRUCQ-NORD,711411,18,1,female,parent,389931,5,colloc,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19166,21012A63-,DUBRUCQ-NORD,711442,18,0,male,parent,389936,5,colloc,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19168,21012A63-,DUBRUCQ-NORD,709399,18,1,female,child,389176,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19169,21012A63-,DUBRUCQ-NORD,709400,18,1,female,child,389176,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19173,21012A63-,DUBRUCQ-NORD,709555,18,1,female,child,389228,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19174,21012A63-,DUBRUCQ-NORD,709565,18,0,male,child,389230,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19176,21012A63-,DUBRUCQ-NORD,709743,18,0,male,child,389288,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19184,21012A63-,DUBRUCQ-NORD,710029,18,0,male,child,389382,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19190,21012A63-,DUBRUCQ-NORD,710149,18,0,male,child,389420,4,single_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19191,21012A63-,DUBRUCQ-NORD,710156,18,1,female,child,389422,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19192,21012A63-,DUBRUCQ-NORD,710167,18,0,male,child,389425,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19196,21012A63-,DUBRUCQ-NORD,710322,18,0,male,child,389475,4,single_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19198,21012A63-,DUBRUCQ-NORD,710392,18,1,female,child,389497,1,couple_with_child,21012A63-,Molenbeek Saint-Jean,21012A63-,DUBRUCQ-NORD,Molenbeek Saint-Jean,6,Worker
19202,21012A62-,LIBERATEURS,714862,18,0,male,parent,391325,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19206,21012A62-,LIBERATEURS,715113,18,0,male,parent,391410,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19212,21012A62-,LIBERATEURS,715260,18,0,male,parent,391461,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19239,21012A62-,LIBERATEURS,715357,18,1,female,parent,391501,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19243,21012A62-,LIBERATEURS,715373,18,1,female,parent,391505,2,couple_no_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19244,21012A62-,LIBERATEURS,715375,18,1,female,parent,391506,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19245,21012A62-,LIBERATEURS,715376,18,1,female,parent,391507,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19248,21012A62-,LIBERATEURS,715379,18,1,female,parent,391510,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19249,21012A62-,LIBERATEURS,715380,18,1,female,parent,391511,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19263,21012A62-,LIBERATEURS,716116,18,0,male,parent,392205,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19264,21012A62-,LIBERATEURS,716117,18,0,male,parent,392206,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19265,21012A62-,LIBERATEURS,716118,18,0,male,parent,392207,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19266,21012A62-,LIBERATEURS,716119,18,0,male,parent,392208,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19268,21012A62-,LIBERATEURS,716121,18,0,male,parent,392210,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19277,21012A62-,LIBERATEURS,716308,18,0,male,parent,392261,5,colloc,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19284,21012A62-,LIBERATEURS,712389,18,0,male,child,390447,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19290,21012A62-,LIBERATEURS,712682,18,0,male,child,390552,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19292,21012A62-,LIBERATEURS,712723,18,1,female,child,390563,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19301,21012A62-,LIBERATEURS,713081,18,1,female,child,390699,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19305,21012A62-,LIBERATEURS,713490,18,1,female,child,390845,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19307,21012A62-,LIBERATEURS,713580,18,0,male,child,390876,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19311,21012A62-,LIBERATEURS,713775,18,0,male,child,390939,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19313,21012A62-,LIBERATEURS,713894,18,1,female,child,390986,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,6,Worker
19323,21012A511,STEYNS,719335,18,0,male,parent,393781,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19331,21012A511,STEYNS,719426,18,0,male,parent,393809,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19340,21012A511,STEYNS,719478,18,1,female,parent,393828,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19341,21012A511,STEYNS,719481,18,1,female,parent,393829,2,couple_no_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19342,21012A511,STEYNS,719482,18,0,male,parent,393829,2,couple_no_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19351,21012A511,STEYNS,719789,18,0,male,parent,394118,3,single,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19352,21012A511,STEYNS,719790,18,0,male,parent,394119,3,single,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19353,21012A511,STEYNS,719791,18,0,male,parent,394120,3,single,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19356,21012A511,STEYNS,719930,18,0,male,parent,394157,5,colloc,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19357,21012A511,STEYNS,719933,18,0,male,parent,394157,5,colloc,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19381,21012A511,STEYNS,718563,18,0,male,child,393559,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19384,21012A511,STEYNS,718597,18,1,female,child,393568,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19387,21012A511,STEYNS,718639,18,1,female,child,393580,1,couple_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19389,21012A511,STEYNS,719838,18,0,male,child,394136,4,single_with_child,21012A511,Molenbeek Saint-Jean,21012A511,STEYNS,Molenbeek Saint-Jean,6,Worker
19391,21012A20-,BAECK,721826,18,0,male,parent,395158,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19392,21012A20-,BAECK,721854,18,0,male,parent,395166,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19395,21012A20-,BAECK,721933,18,0,male,parent,395188,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19399,21012A20-,BAECK,721962,18,0,male,parent,395197,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19406,21012A20-,BAECK,721979,18,0,male,parent,395201,2,couple_no_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19408,21012A20-,BAECK,721989,18,0,male,parent,395204,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19413,21012A20-,BAECK,722001,18,0,male,parent,395207,2,couple_no_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19414,21012A20-,BAECK,722009,18,1,female,parent,395210,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19415,21012A20-,BAECK,722010,18,0,male,parent,395210,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
19418,21012A20-,BAECK,722019,18,0,male,parent,395212,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,6,Worker
