,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType
558,21012A152,ETANGS NOIRS,741718,12,0,male,child,405361,1,couple_with_child,2,Primaires
559,21012A152,ETANGS NOIRS,742914,12,0,male,child,405757,1,couple_with_child,2,Primaires
560,21012A152,ETANGS NOIRS,742281,12,0,male,child,405550,4,single_with_child,2,Primaires
561,21012A152,ETANGS NOIRS,746559,12,0,male,parent,405798,1,couple_with_child,2,Primaires
562,21012A152,ETANGS NOIRS,743662,12,0,male,child,406002,1,couple_with_child,2,Primaires
563,21012A152,ETANGS NOIRS,743160,12,0,male,child,405840,4,single_with_child,2,Primaires
564,21012A152,ETANGS NOIRS,741441,12,0,male,child,405270,1,couple_with_child,2,Primaires
565,21012A52-,NEEP (QUARTIER DU),750754,12,0,male,parent,408396,4,single_with_child,2,Primaires
566,21012A52-,NEEP (QUARTIER DU),750176,12,0,male,child,409732,4,single_with_child,2,Primaires
567,21012A52-,NEEP (QUARTIER DU),748331,12,0,male,child,408853,1,couple_with_child,2,Primaires
568,21012A52-,NEEP (QUARTIER DU),748961,12,0,male,child,409093,1,couple_with_child,2,Primaires
569,21012A52-,NEEP (QUARTIER DU),750755,12,0,male,parent,408728,1,couple_with_child,2,Primaires
570,21012A30-,METTEWIE - IDYLLE,753245,12,0,male,parent,410485,4,single_with_child,2,Primaires
571,21012A30-,METTEWIE - IDYLLE,752429,12,0,male,child,411031,1,couple_with_child,2,Primaires
572,21012A30-,METTEWIE - IDYLLE,752435,12,0,male,child,411033,1,couple_with_child,2,Primaires
573,21012A23-,MACHTENS-SUD,757142,12,0,male,parent,412738,1,couple_with_child,2,Primaires
574,21012A23-,MACHTENS-SUD,755530,12,0,male,child,412579,1,couple_with_child,2,Primaires
575,21012A23-,MACHTENS-SUD,755753,12,0,male,child,412669,4,single_with_child,2,Primaires
576,21012A23-,MACHTENS-SUD,757134,12,0,male,parent,412690,1,couple_with_child,2,Primaires
577,21012A41-,MOORTEBEEK,758828,12,0,male,parent,413844,1,couple_with_child,2,Primaires
578,21012A41-,MOORTEBEEK,758826,12,0,male,parent,413815,1,couple_with_child,2,Primaires
579,21012A822,KORENBEEK,761487,12,0,male,child,415528,1,couple_with_child,2,Primaires
580,21012A822,KORENBEEK,761849,12,0,male,child,415658,1,couple_with_child,2,Primaires
581,21012A822,KORENBEEK,763946,12,0,male,parent,414720,1,couple_with_child,2,Primaires
582,21012A822,KORENBEEK,763937,12,0,male,parent,415900,1,couple_with_child,2,Primaires
583,21012A822,KORENBEEK,763948,12,0,male,parent,414905,1,couple_with_child,2,Primaires
584,21012A822,KORENBEEK,760179,12,0,male,child,415054,4,single_with_child,2,Primaires
585,21012A811,MYRTES-NORD,764359,12,0,male,child,417104,1,couple_with_child,2,Primaires
586,21012A141,INDEPENDANCE,767745,12,0,male,parent,417909,4,single_with_child,2,Primaires
587,21012A141,INDEPENDANCE,767742,12,0,male,parent,418191,4,single_with_child,2,Primaires
588,21012A141,INDEPENDANCE,765576,12,0,male,child,417776,1,couple_with_child,2,Primaires
589,21012A141,INDEPENDANCE,767737,12,0,male,parent,418050,1,couple_with_child,2,Primaires
590,21012A03-,RANSFORT,769722,12,0,male,parent,419249,1,couple_with_child,2,Primaires
591,21012A03-,RANSFORT,768647,12,0,male,child,419210,1,couple_with_child,2,Primaires
592,21012A11-,INDUSTRIE,770041,12,0,male,child,420025,1,couple_with_child,2,Primaires
593,21012A11-,INDUSTRIE,770119,12,0,male,child,420050,1,couple_with_child,2,Primaires
594,21012A02-,BRUNFAUT (QUARTIER),772141,12,0,male,parent,420840,1,couple_with_child,2,Primaires
595,21012A011,CANAL-SUD,773450,12,0,male,parent,421523,1,couple_with_child,2,Primaires
596,21012A011,CANAL-SUD,773449,12,0,male,parent,421457,4,single_with_child,2,Primaires
597,21012A732,CANAL-NORD,774807,12,0,male,parent,422105,4,single_with_child,2,Primaires
598,21012A732,CANAL-NORD,774033,12,0,male,child,422163,1,couple_with_child,2,Primaires
599,21013A242,BETHLEEM (PLACE DE),775599,12,0,male,child,422992,1,couple_with_child,2,Primaires
600,21013A101,PARVIS,778748,12,0,male,child,424642,1,couple_with_child,2,Primaires
601,21013A101,PARVIS,779608,12,0,male,child,425242,4,single_with_child,2,Primaires
602,21013A13-,DETHY (RUE),780834,12,0,male,child,425842,1,couple_with_child,2,Primaires
603,21013A121,GUILLAUME TELL-SUD,782817,12,0,male,child,426940,1,couple_with_child,2,Primaires
604,21013A422,CRICKX (RUE),785158,12,0,male,child,428114,1,couple_with_child,2,Primaires
605,21013A422,CRICKX (RUE),784175,12,0,male,child,427710,4,single_with_child,2,Primaires
606,21013A11-,PARME (RUE DE),787274,12,0,male,child,429354,1,couple_with_child,2,Primaires
607,21013A01-,ESPAGNE (RUE D'),789634,12,0,male,child,430676,1,couple_with_child,2,Primaires
608,21013A01-,ESPAGNE (RUE D'),788973,12,0,male,child,430370,4,single_with_child,2,Primaires
609,21013A04-,PRISON,792726,12,0,male,child,432491,1,couple_with_child,2,Primaires
610,21013A201,ANGLETERRE (RUE D'),795411,12,0,male,child,433850,1,couple_with_child,2,Primaires
611,21013A201,ANGLETERRE (RUE D'),795199,12,0,male,child,433773,1,couple_with_child,2,Primaires
612,21013A252,DANEMARK (RUE DE),797550,12,0,male,child,435022,4,single_with_child,2,Primaires
613,21013A23-,ROI (AVENUE DU),799507,12,0,male,child,435996,1,couple_with_child,2,Primaires
614,21013A02-,CAPOUILLET (RUE),800834,12,0,male,child,436863,4,single_with_child,2,Primaires
615,21013A02-,CAPOUILLET (RUE),801629,12,0,male,child,437267,1,couple_with_child,2,Primaires
616,21013A22-,REGIES,805719,12,0,male,child,439820,1,couple_with_child,2,Primaires
617,21013A22-,REGIES,805232,12,0,male,child,439613,1,couple_with_child,2,Primaires
618,21013A22-,REGIES,804656,12,0,male,child,439368,4,single_with_child,2,Primaires
619,21013A211,FONTAINAS,808657,12,0,male,child,441612,4,single_with_child,2,Primaires
620,21013A052,FAIDER (RUE),812266,12,0,male,parent,442792,4,single_with_child,2,Primaires
621,21013A151,METAL (RUE DU),812953,12,0,male,child,444069,1,couple_with_child,2,Primaires
622,21013A522,RUE D'ECOSSE,814679,12,0,male,child,445249,1,couple_with_child,2,Primaires
623,21013A40-,BARRIERE,818748,12,0,male,parent,446884,1,couple_with_child,2,Primaires
624,21013A41-,VILLAS (AVENUE DES),820316,12,0,male,child,448533,4,single_with_child,2,Primaires
625,21013A41-,VILLAS (AVENUE DES),820081,12,0,male,child,448435,1,couple_with_child,2,Primaires
626,21013A031,AMAZONE (RUE DE),822922,12,0,male,child,450178,4,single_with_child,2,Primaires
627,21013A00-,HOTEL DE VILLE,824094,12,0,male,child,450894,1,couple_with_child,2,Primaires
628,21013A00-,HOTEL DE VILLE,824278,12,0,male,child,450974,1,couple_with_child,2,Primaires
629,21013A51-,TOISON D'OR (AVENUE),827815,12,0,male,child,453124,4,single_with_child,2,Primaires
630,21014A00-,PLACE SAINT-JOSSE,830704,12,0,male,child,454720,1,couple_with_child,2,Primaires
631,21014A00-,PLACE SAINT-JOSSE,829336,12,0,male,child,454193,4,single_with_child,2,Primaires
632,21014A00-,PLACE SAINT-JOSSE,830425,12,0,male,child,454615,1,couple_with_child,2,Primaires
633,21014A00-,PLACE SAINT-JOSSE,832053,12,0,male,child,455561,4,single_with_child,2,Primaires
634,21014A02-,CHARITE,832880,12,0,male,child,456028,4,single_with_child,2,Primaires
635,21014A02-,CHARITE,832862,12,0,male,child,456019,1,couple_with_child,2,Primaires
636,21014A14-,PRAIRIE,835522,12,0,male,child,457651,4,single_with_child,2,Primaires
637,21014A14-,PRAIRIE,834965,12,0,male,child,457316,1,couple_with_child,2,Primaires
638,21014A41-,BOSSUET,837129,12,0,male,child,458415,1,couple_with_child,2,Primaires
639,21014A41-,BOSSUET,837506,12,0,male,child,458545,1,couple_with_child,2,Primaires
640,21014A41-,BOSSUET,839980,12,0,male,parent,458110,1,couple_with_child,2,Primaires
641,21014A41-,BOSSUET,837569,12,0,male,child,458568,1,couple_with_child,2,Primaires
642,21014A41-,BOSSUET,837601,12,0,male,child,458582,1,couple_with_child,2,Primaires
643,21014A10-,SAINT-FRANCOIS,840775,12,0,male,child,460174,4,single_with_child,2,Primaires
644,21014A10-,SAINT-FRANCOIS,842722,12,0,male,parent,460246,4,single_with_child,2,Primaires
645,21014A10-,SAINT-FRANCOIS,842719,12,0,male,parent,460044,1,couple_with_child,2,Primaires
646,21014A03-,MADOU,844028,12,0,male,parent,461541,1,couple_with_child,2,Primaires
647,21014A01-,STEURS,844885,12,0,male,child,462439,1,couple_with_child,2,Primaires
648,21014A04-,HAECHT (CHAUSSEE DE),847201,12,0,male,child,463451,1,couple_with_child,2,Primaires
649,21014A04-,HAECHT (CHAUSSEE DE),845886,12,0,male,child,462963,1,couple_with_child,2,Primaires
650,21014A04-,HAECHT (CHAUSSEE DE),846963,12,0,male,child,463363,1,couple_with_child,2,Primaires
651,21014A04-,HAECHT (CHAUSSEE DE),848464,12,0,male,child,464246,4,single_with_child,2,Primaires
652,21014A05-,HOUWAERT,850562,12,0,male,child,465382,4,single_with_child,2,Primaires
653,21014A05-,HOUWAERT,850956,12,0,male,child,465525,1,couple_with_child,2,Primaires
654,21014A05-,HOUWAERT,853099,12,0,male,child,466319,1,couple_with_child,2,Primaires
655,21014A05-,HOUWAERT,853652,12,0,male,child,466531,1,couple_with_child,2,Primaires
656,21014A05-,HOUWAERT,851590,12,0,male,child,465757,1,couple_with_child,2,Primaires
657,21014A05-,HOUWAERT,851839,12,0,male,child,465847,1,couple_with_child,2,Primaires
658,21014A05-,HOUWAERT,852970,12,0,male,child,466271,1,couple_with_child,2,Primaires
659,21014A05-,HOUWAERT,852189,12,0,male,child,465982,4,single_with_child,2,Primaires
660,21014A05-,HOUWAERT,852390,12,0,male,child,466048,1,couple_with_child,2,Primaires
661,21014A3MJ,MANHATTAN,857330,12,0,male,child,468770,1,couple_with_child,2,Primaires
662,21015A50-,OPALE,859985,12,0,male,child,470173,1,couple_with_child,2,Primaires
663,21015A50-,OPALE,858976,12,0,male,child,469742,4,single_with_child,2,Primaires
664,21015A50-,OPALE,860570,12,0,male,child,470433,1,couple_with_child,2,Primaires
665,21015A50-,OPALE,859960,12,0,male,child,470167,1,couple_with_child,2,Primaires
666,21015A50-,OPALE,859599,12,0,male,child,470012,1,couple_with_child,2,Primaires
667,21015A50-,OPALE,860554,12,0,male,child,470429,1,couple_with_child,2,Primaires
668,21015A77-,R.T.B.,865628,12,0,male,parent,472348,1,couple_with_child,2,Primaires
669,21015A77-,R.T.B.,863985,12,0,male,child,472570,4,single_with_child,2,Primaires
670,21015A77-,R.T.B.,864114,12,0,male,child,472627,1,couple_with_child,2,Primaires
671,21015A73-,H. EVENEPOEL (RUE),866039,12,0,male,child,473899,1,couple_with_child,2,Primaires
672,21015A73-,H. EVENEPOEL (RUE),866107,12,0,male,child,473921,1,couple_with_child,2,Primaires
673,21015A31-,PATRIE,868904,12,0,male,child,475373,4,single_with_child,2,Primaires
674,21015A31-,PATRIE,869848,12,0,male,child,475965,4,single_with_child,2,Primaires
675,21015A31-,PATRIE,868138,12,0,male,child,475049,4,single_with_child,2,Primaires
676,21015A36-,CAMBIER (AVENUE E.),871117,12,0,male,child,476645,4,single_with_child,2,Primaires
677,21015A36-,CAMBIER (AVENUE E.),870529,12,0,male,child,476383,1,couple_with_child,2,Primaires
678,21015A70-,P. HYMANS (RUE),872665,12,0,male,child,477588,1,couple_with_child,2,Primaires
679,21015A70-,P. HYMANS (RUE),872732,12,0,male,child,477614,1,couple_with_child,2,Primaires
680,21015A721,F. COURTENS (AVENUE),874716,12,0,male,child,478673,1,couple_with_child,2,Primaires
681,21015A822,CH. GILISQUET - SUD (AVENUE),875732,12,0,male,parent,479082,1,couple_with_child,2,Primaires
682,21015A34-,PAQUERETTES (RUE),876152,12,0,male,child,479437,1,couple_with_child,2,Primaires
683,21015A34-,PAQUERETTES (RUE),876659,12,0,male,child,479640,1,couple_with_child,2,Primaires
684,21015A63-,DESCHANEL P. (AVENUE),878367,12,0,male,child,480482,4,single_with_child,2,Primaires
685,21015A63-,DESCHANEL P. (AVENUE),878507,12,0,male,child,480536,1,couple_with_child,2,Primaires
686,21015A883,THEUNIS PIERRE (RUE),879499,12,0,male,child,481164,1,couple_with_child,2,Primaires
687,21015A811,TERDELT,880568,12,0,male,child,481772,1,couple_with_child,2,Primaires
688,21015A811,TERDELT,880642,12,0,male,child,481799,1,couple_with_child,2,Primaires
689,21015A831,LATINIS (AVENUE G.),882935,12,0,male,child,483026,1,couple_with_child,2,Primaires
690,21015A831,LATINIS (AVENUE G.),884020,12,0,male,child,483464,1,couple_with_child,2,Primaires
691,21015A831,LATINIS (AVENUE G.),882706,12,0,male,child,482928,1,couple_with_child,2,Primaires
692,21015A831,LATINIS (AVENUE G.),882867,12,0,male,child,482998,4,single_with_child,2,Primaires
693,21015A03-,JOSAPHAT (RUE),890978,12,0,male,parent,484835,4,single_with_child,2,Primaires
694,21015A03-,JOSAPHAT (RUE),890977,12,0,male,parent,485496,1,couple_with_child,2,Primaires
695,21015A03-,JOSAPHAT (RUE),888815,12,0,male,child,485590,1,couple_with_child,2,Primaires
696,21015A03-,JOSAPHAT (RUE),890988,12,0,male,parent,485119,1,couple_with_child,2,Primaires
697,21015A03-,JOSAPHAT (RUE),886971,12,0,male,child,484977,1,couple_with_child,2,Primaires
698,21015A03-,JOSAPHAT (RUE),890980,12,0,male,parent,485759,1,couple_with_child,2,Primaires
699,21015A021,HOUFFALIZE (PLACE),892265,12,0,male,child,487367,1,couple_with_child,2,Primaires
700,21015A021,HOUFFALIZE (PLACE),894593,12,0,male,parent,487270,1,couple_with_child,2,Primaires
701,21015A021,HOUFFALIZE (PLACE),894595,12,0,male,parent,487407,1,couple_with_child,2,Primaires
702,21015A021,HOUFFALIZE (PLACE),891526,12,0,male,child,487121,1,couple_with_child,2,Primaires
703,21015A30-,GRANDE RUE AU BOIS,896987,12,0,male,child,489608,1,couple_with_child,2,Primaires
704,21015A30-,GRANDE RUE AU BOIS,897059,12,0,male,child,489633,1,couple_with_child,2,Primaires
705,21015A30-,GRANDE RUE AU BOIS,895740,12,0,male,child,489126,4,single_with_child,2,Primaires
706,21015A30-,GRANDE RUE AU BOIS,896451,12,0,male,child,489402,1,couple_with_child,2,Primaires
707,21015A32-,CONSOLATION (RUE DE LA),898890,12,0,male,child,490836,1,couple_with_child,2,Primaires
708,21015A32-,CONSOLATION (RUE DE LA),899763,12,0,male,child,491176,1,couple_with_child,2,Primaires
709,21015A32-,CONSOLATION (RUE DE LA),900251,12,0,male,child,491371,1,couple_with_child,2,Primaires
710,21015A64-,DUPLOYE SQUARE,903402,12,0,male,child,492812,1,couple_with_child,2,Primaires
711,21015A64-,DUPLOYE SQUARE,902561,12,0,male,child,492578,1,couple_with_child,2,Primaires
712,21015A64-,DUPLOYE SQUARE,902995,12,0,male,child,492698,1,couple_with_child,2,Primaires
713,21015A64-,DUPLOYE SQUARE,903278,12,0,male,child,492775,1,couple_with_child,2,Primaires
714,21015A33-,BIENFAITEURS (PLACE DE),905704,12,0,male,child,494165,1,couple_with_child,2,Primaires
715,21015A33-,BIENFAITEURS (PLACE DE),906238,12,0,male,child,494362,1,couple_with_child,2,Primaires
716,21015A33-,BIENFAITEURS (PLACE DE),906277,12,0,male,child,494377,1,couple_with_child,2,Primaires
717,21015A35-,JEAN STOBBAERTS (AVENUE),909864,12,0,male,parent,495807,1,couple_with_child,2,Primaires
718,21015A35-,JEAN STOBBAERTS (AVENUE),909862,12,0,male,parent,495349,1,couple_with_child,2,Primaires
719,21015A53-,DAILLY (PLACE),912054,12,0,male,child,497365,4,single_with_child,2,Primaires
720,21015A53-,DAILLY (PLACE),913515,12,0,male,parent,497551,1,couple_with_child,2,Primaires
721,21015A53-,DAILLY (PLACE),911708,12,0,male,child,497219,1,couple_with_child,2,Primaires
722,21015A53-,DAILLY (PLACE),910536,12,0,male,child,496741,4,single_with_child,2,Primaires
723,21015A54-,EMERAUDE (AVENUE),914544,12,0,male,child,498928,1,couple_with_child,2,Primaires
724,21015A54-,EMERAUDE (AVENUE),915515,12,0,male,child,499341,1,couple_with_child,2,Primaires
725,21015A54-,EMERAUDE (AVENUE),916915,12,0,male,child,499944,1,couple_with_child,2,Primaires
726,21015A54-,EMERAUDE (AVENUE),914209,12,0,male,child,498798,4,single_with_child,2,Primaires
727,21015A54-,EMERAUDE (AVENUE),916811,12,0,male,child,499901,4,single_with_child,2,Primaires
728,21015A54-,EMERAUDE (AVENUE),916125,12,0,male,child,499602,1,couple_with_child,2,Primaires
729,21015A52-,LINTHOUT (RUE),920565,12,0,male,child,502017,1,couple_with_child,2,Primaires
730,21015A52-,LINTHOUT (RUE),921441,12,0,male,child,502579,4,single_with_child,2,Primaires
731,21015A52-,LINTHOUT (RUE),920294,12,0,male,child,501895,4,single_with_child,2,Primaires
732,21015A51-,CERISIERS (AVENUE DES),922913,12,0,male,child,503373,1,couple_with_child,2,Primaires
733,21015A51-,CERISIERS (AVENUE DES),922609,12,0,male,child,503249,4,single_with_child,2,Primaires
734,21015A05-,ROYALE SAINTE-MARIE (RUE),924431,12,0,male,child,504174,1,couple_with_child,2,Primaires
735,21015A05-,ROYALE SAINTE-MARIE (RUE),924954,12,0,male,child,504348,1,couple_with_child,2,Primaires
736,21015A05-,ROYALE SAINTE-MARIE (RUE),926103,12,0,male,child,504733,1,couple_with_child,2,Primaires
737,21015A05-,ROYALE SAINTE-MARIE (RUE),925953,12,0,male,child,504683,1,couple_with_child,2,Primaires
738,21015A05-,ROYALE SAINTE-MARIE (RUE),926140,12,0,male,child,504748,4,single_with_child,2,Primaires
739,21015A05-,ROYALE SAINTE-MARIE (RUE),928393,12,0,male,parent,504730,1,couple_with_child,2,Primaires
740,21015A12-,HUART HAMOIR (AVENUE),928959,12,0,male,child,506458,1,couple_with_child,2,Primaires
741,21015A12-,HUART HAMOIR (AVENUE),929645,12,0,male,child,506671,4,single_with_child,2,Primaires
742,21015A12-,HUART HAMOIR (AVENUE),929843,12,0,male,child,506731,1,couple_with_child,2,Primaires
743,21015A152,PR. ELISABETH-NORD,931617,12,0,male,child,507795,4,single_with_child,2,Primaires
744,21015A152,PR. ELISABETH-NORD,934741,12,0,male,parent,507925,1,couple_with_child,2,Primaires
745,21015A152,PR. ELISABETH-NORD,932220,12,0,male,child,508000,1,couple_with_child,2,Primaires
746,21015A152,PR. ELISABETH-NORD,932077,12,0,male,child,507948,1,couple_with_child,2,Primaires
747,21015A101,GARE,935710,12,0,male,child,509640,1,couple_with_child,2,Primaires
748,21015A101,GARE,935670,12,0,male,child,509626,1,couple_with_child,2,Primaires
749,21015A111,MAETERLINCK,937842,12,0,male,child,510726,1,couple_with_child,2,Primaires
750,21015A111,MAETERLINCK,938536,12,0,male,child,510960,1,couple_with_child,2,Primaires
751,21015A111,MAETERLINCK,937340,12,0,male,child,510557,1,couple_with_child,2,Primaires
752,21015A622,BRUSILIA,940781,12,0,male,child,512116,1,couple_with_child,2,Primaires
753,21015A71-,JARDINS,941751,12,0,male,child,512704,4,single_with_child,2,Primaires
754,21015A71-,JARDINS,942101,12,0,male,child,512849,1,couple_with_child,2,Primaires
755,21015A04-,L'OLIVIER (RUE),945790,12,0,male,child,514294,1,couple_with_child,2,Primaires
756,21015A04-,L'OLIVIER (RUE),947946,12,0,male,parent,513795,1,couple_with_child,2,Primaires
757,21015A04-,L'OLIVIER (RUE),945771,12,0,male,child,514289,4,single_with_child,2,Primaires
758,21015A04-,L'OLIVIER (RUE),943708,12,0,male,child,513621,1,couple_with_child,2,Primaires
759,21015A04-,L'OLIVIER (RUE),947937,12,0,male,parent,514472,1,couple_with_child,2,Primaires
760,21015A04-,L'OLIVIER (RUE),945786,12,0,male,child,514293,1,couple_with_child,2,Primaires
761,21015A421,PALAIS (RUE DE),949050,12,0,male,child,516071,4,single_with_child,2,Primaires
762,21015A421,PALAIS (RUE DE),949981,12,0,male,parent,516031,1,couple_with_child,2,Primaires
763,21015A40-,BRABANT (RUE DE),950614,12,0,male,child,517047,1,couple_with_child,2,Primaires
764,21015A40-,BRABANT (RUE DE),950545,12,0,male,child,517022,4,single_with_child,2,Primaires
765,21015A40-,BRABANT (RUE DE),950387,12,0,male,child,516959,4,single_with_child,2,Primaires
766,21015A40-,BRABANT (RUE DE),950666,12,0,male,child,517065,4,single_with_child,2,Primaires
767,21015A40-,BRABANT (RUE DE),951323,12,0,male,child,517301,1,couple_with_child,2,Primaires
768,21015A43-,GARE DU NORD,955769,12,0,male,parent,519197,1,couple_with_child,2,Primaires
769,21015A43-,GARE DU NORD,955772,12,0,male,parent,519472,4,single_with_child,2,Primaires
770,21015A44-,REINE (AVENUE),957373,12,0,male,child,520313,1,couple_with_child,2,Primaires
771,21015A44-,REINE (AVENUE),957690,12,0,male,child,520413,1,couple_with_child,2,Primaires
772,21015A44-,REINE (AVENUE),958867,12,0,male,child,520971,4,single_with_child,2,Primaires
773,21015A44-,REINE (AVENUE),957240,12,0,male,child,520272,1,couple_with_child,2,Primaires
774,21015A41-,VANDERLINDEN (RUE),962931,12,0,male,parent,521695,1,couple_with_child,2,Primaires
775,21015A41-,VANDERLINDEN (RUE),962928,12,0,male,parent,521612,1,couple_with_child,2,Primaires
776,21015A41-,VANDERLINDEN (RUE),960350,12,0,male,child,521747,1,couple_with_child,2,Primaires
777,21015A41-,VANDERLINDEN (RUE),961324,12,0,male,child,522064,1,couple_with_child,2,Primaires
778,21015A612,BRICHAUT (RUE DE),963330,12,0,male,child,523213,1,couple_with_child,2,Primaires
779,21015A612,BRICHAUT (RUE DE),963622,12,0,male,child,523319,1,couple_with_child,2,Primaires
780,21015A612,BRICHAUT (RUE DE),963826,12,0,male,child,523386,1,couple_with_child,2,Primaires
781,21015A612,BRICHAUT (RUE DE),967346,12,0,male,parent,523515,4,single_with_child,2,Primaires
782,21015A612,BRICHAUT (RUE DE),963911,12,0,male,child,523412,1,couple_with_child,2,Primaires
783,21015A45-,STEPHENSON (PLACE),969065,12,0,male,parent,525350,4,single_with_child,2,Primaires
784,21015A45-,STEPHENSON (PLACE),968181,12,0,male,child,525427,1,couple_with_child,2,Primaires
785,21015A00-,COLIGNON (PLACE),972541,12,0,male,child,527188,1,couple_with_child,2,Primaires
786,21015A00-,COLIGNON (PLACE),976835,12,0,male,parent,527431,1,couple_with_child,2,Primaires
787,21015A00-,COLIGNON (PLACE),973671,12,0,male,child,527564,1,couple_with_child,2,Primaires
788,21015A00-,COLIGNON (PLACE),976828,12,0,male,parent,526704,4,single_with_child,2,Primaires
789,21015A00-,COLIGNON (PLACE),973248,12,0,male,child,527428,1,couple_with_child,2,Primaires
790,21015A00-,COLIGNON (PLACE),976830,12,0,male,parent,526137,1,couple_with_child,2,Primaires
791,21015A00-,COLIGNON (PLACE),973440,12,0,male,child,527486,1,couple_with_child,2,Primaires
792,21015A00-,COLIGNON (PLACE),973323,12,0,male,child,527446,1,couple_with_child,2,Primaires
793,21015A00-,COLIGNON (PLACE),972571,12,0,male,child,527196,1,couple_with_child,2,Primaires
794,21015A01-,VAN YSENDYCK (RUE),978037,12,0,male,parent,529722,1,couple_with_child,2,Primaires
795,21015A24-,WAELHEM (RUE),980932,12,0,male,parent,530825,1,couple_with_child,2,Primaires
796,21015A24-,WAELHEM (RUE),979719,12,0,male,child,530775,1,couple_with_child,2,Primaires
797,21015A24-,WAELHEM (RUE),980936,12,0,male,parent,530484,1,couple_with_child,2,Primaires
798,21015A13-,PORTAELS (RUE),982321,12,0,male,child,532098,1,couple_with_child,2,Primaires
799,21015A13-,PORTAELS (RUE),983314,12,0,male,parent,532216,1,couple_with_child,2,Primaires
800,21015A13-,PORTAELS (RUE),982216,12,0,male,child,532068,1,couple_with_child,2,Primaires
801,21015A22-,MARBOTIN A. (RUE),985466,12,0,male,child,533560,1,couple_with_child,2,Primaires
802,21015A22-,MARBOTIN A. (RUE),987067,12,0,male,parent,533623,1,couple_with_child,2,Primaires
803,21015A22-,MARBOTIN A. (RUE),985105,12,0,male,child,533433,1,couple_with_child,2,Primaires
804,21015A22-,MARBOTIN A. (RUE),984626,12,0,male,child,533263,1,couple_with_child,2,Primaires
805,21015A231,J. BLOCKX (RUE),988152,12,0,male,child,535064,1,couple_with_child,2,Primaires
806,21015A231,J. BLOCKX (RUE),988500,12,0,male,child,535192,1,couple_with_child,2,Primaires
807,21015A20-,HELMET,992504,12,0,male,child,536729,1,couple_with_child,2,Primaires
808,21015A20-,HELMET,991998,12,0,male,child,536588,1,couple_with_child,2,Primaires
809,21015A20-,HELMET,991910,12,0,male,child,536563,1,couple_with_child,2,Primaires
810,21015A20-,HELMET,990242,12,0,male,child,536089,4,single_with_child,2,Primaires
811,21015A20-,HELMET,994230,12,0,male,child,537646,4,single_with_child,2,Primaires
812,21015A20-,HELMET,991229,12,0,male,child,536369,1,couple_with_child,2,Primaires
813,21015A20-,HELMET,991154,12,0,male,child,536347,1,couple_with_child,2,Primaires
814,21015A21-,GUIDO GEZELLE (RUE),997410,12,0,male,parent,538814,4,single_with_child,2,Primaires
815,21015A21-,GUIDO GEZELLE (RUE),996520,12,0,male,child,538816,1,couple_with_child,2,Primaires
816,21016A901,CENTRE-OUEST,999666,12,0,male,parent,540144,1,couple_with_child,2,Primaires
817,21016A81-,BASCULE,1000478,12,0,male,child,541098,4,single_with_child,2,Primaires
818,21016A82-,CHURCHILL,1005733,12,0,male,child,544115,1,couple_with_child,2,Primaires
819,21016A82-,CHURCHILL,1005581,12,0,male,child,544042,1,couple_with_child,2,Primaires
820,21016A232,BEAU SEJOUR,1009674,12,0,male,child,546443,4,single_with_child,2,Primaires
821,21016A831,LONGCHAMP,1012159,12,0,male,child,547768,4,single_with_child,2,Primaires
822,21016A85-,BRUGMANN,1015980,12,0,male,child,550153,4,single_with_child,2,Primaires
823,21016A03-,COGHEN,1019195,12,0,male,child,552075,1,couple_with_child,2,Primaires
824,21016A02-,ALSEMBERG-NORD,1024665,12,0,male,child,555062,4,single_with_child,2,Primaires
825,21016A933,VOSSEGAT-OUEST,1029711,12,0,male,child,557747,1,couple_with_child,2,Primaires
826,21016A701,MERLO,1033470,12,0,male,child,559806,4,single_with_child,2,Primaires
827,21016A71-,KEIENBEMPT,1037299,12,0,male,child,561921,4,single_with_child,2,Primaires
828,21016A80-,VANDERKINDERE,1041366,12,0,male,child,564344,4,single_with_child,2,Primaires
829,21016A64-,MOLENSTEEN,1043272,12,0,male,child,565442,1,couple_with_child,2,Primaires
830,21016A05-,LE CHAT,1046291,12,0,male,child,567004,4,single_with_child,2,Primaires
831,21016A05-,LE CHAT,1045668,12,0,male,child,566730,1,couple_with_child,2,Primaires
832,21016A01-,DIEWEG,1054990,12,0,male,child,571820,1,couple_with_child,2,Primaires
833,21016A01-,DIEWEG,1055026,12,0,male,child,571837,1,couple_with_child,2,Primaires
834,21016A00-,GLOBE-EST,1063037,12,0,male,child,575916,4,single_with_child,2,Primaires
835,21016A00-,GLOBE-EST,1060076,12,0,male,child,574395,4,single_with_child,2,Primaires
836,21016A102,GROESELENBERG,1065556,12,0,male,child,577118,4,single_with_child,2,Primaires
837,21016A12-,HAMOIR,1068433,12,0,male,parent,578195,4,single_with_child,2,Primaires
838,21016A44-,PECHERIE,1069121,12,0,male,child,579288,4,single_with_child,2,Primaires
839,21016A400,SAINT-JOB,1075643,12,0,male,parent,582620,4,single_with_child,2,Primaires
840,21016A429,CARLOO,1077552,12,0,male,parent,583737,4,single_with_child,2,Primaires
