,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
9701,814279,21013A151,METAL (RUE DU),814279,66,0,male,parent,444963,6,collectif,21013A151,Saint-Gilles,8,Nursing Home
9702,782364,21013A13-,DETHY (RUE),782364,68,0,male,parent,426680,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9703,776745,21013A242,BETHLEEM (PLACE DE),776745,73,0,male,parent,423618,6,collectif,21013A242,Saint-Gilles,8,Nursing Home
9704,803491,21013A02-,CAPOUILLET (RUE),803491,76,1,female,parent,438493,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9705,812187,21013A052,FAIDER (RUE),812187,71,0,male,parent,443662,6,collectif,21013A052,Saint-Gilles,8,Nursing Home
9706,800200,21013A23-,ROI (AVENUE DU),800200,81,0,male,parent,436444,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9707,776740,21013A242,BETHLEEM (PLACE DE),776740,79,0,male,parent,423613,6,collectif,21013A242,Saint-Gilles,8,Nursing Home
9708,803523,21013A02-,CAPOUILLET (RUE),803523,69,1,female,parent,438525,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9709,793895,21013A04-,PRISON,793895,92,1,female,parent,433127,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9710,783350,21013A121,GUILLAUME TELL-SUD,783350,72,0,male,parent,427250,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9711,803477,21013A02-,CAPOUILLET (RUE),803477,78,1,female,parent,438479,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9712,821555,21013A41-,VILLAS (AVENUE DES),821555,79,1,female,parent,449247,6,collectif,21013A41-,Saint-Gilles,8,Nursing Home
9713,807949,21013A22-,REGIES,807949,82,1,female,parent,441039,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9714,810644,21013A211,FONTAINAS,810644,77,1,female,parent,442616,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9715,828716,21013A51-,TOISON D'OR (AVENUE),828716,67,1,female,parent,453732,6,collectif,21013A51-,Saint-Gilles,8,Nursing Home
9716,800202,21013A23-,ROI (AVENUE DU),800202,80,0,male,parent,436446,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9717,798489,21013A252,DANEMARK (RUE DE),798489,77,1,female,parent,435488,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9718,779866,21013A101,PARVIS,779866,65,1,female,parent,425314,6,collectif,21013A101,Saint-Gilles,8,Nursing Home
9719,807945,21013A22-,REGIES,807945,84,1,female,parent,441035,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9720,810649,21013A211,FONTAINAS,810649,76,1,female,parent,442621,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9721,803697,21013A02-,CAPOUILLET (RUE),803697,69,0,male,parent,438699,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9722,803490,21013A02-,CAPOUILLET (RUE),803490,76,1,female,parent,438492,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9723,826963,21013A00-,HOTEL DE VILLE,826963,66,0,male,parent,452629,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9724,783343,21013A121,GUILLAUME TELL-SUD,783343,80,0,male,parent,427243,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9725,826717,21013A00-,HOTEL DE VILLE,826717,81,1,female,parent,452383,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9726,807967,21013A22-,REGIES,807967,78,1,female,parent,441057,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9727,800192,21013A23-,ROI (AVENUE DU),800192,85,0,male,parent,436436,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9728,800205,21013A23-,ROI (AVENUE DU),800205,78,0,male,parent,436449,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9729,786447,21013A422,CRICKX (RUE),786447,72,1,female,parent,428887,6,collectif,21013A422,Saint-Gilles,8,Nursing Home
9730,818667,21013A40-,BARRIERE,818667,74,0,male,parent,447725,6,collectif,21013A40-,Saint-Gilles,8,Nursing Home
9731,796475,21013A201,ANGLETERRE (RUE D'),796475,68,0,male,parent,434525,6,collectif,21013A201,Saint-Gilles,8,Nursing Home
9732,783333,21013A121,GUILLAUME TELL-SUD,783333,86,0,male,parent,427233,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9733,826695,21013A00-,HOTEL DE VILLE,826695,88,1,female,parent,452361,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9734,776677,21013A242,BETHLEEM (PLACE DE),776677,79,1,female,parent,423550,6,collectif,21013A242,Saint-Gilles,8,Nursing Home
9735,810645,21013A211,FONTAINAS,810645,77,1,female,parent,442617,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9736,826700,21013A00-,HOTEL DE VILLE,826700,86,1,female,parent,452366,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9737,800197,21013A23-,ROI (AVENUE DU),800197,82,0,male,parent,436441,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9738,798598,21013A252,DANEMARK (RUE DE),798598,70,0,male,parent,435597,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9739,782273,21013A13-,DETHY (RUE),782273,80,1,female,parent,426589,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9740,807998,21013A22-,REGIES,807998,72,1,female,parent,441088,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9741,803487,21013A02-,CAPOUILLET (RUE),803487,76,1,female,parent,438489,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9742,818573,21013A40-,BARRIERE,818573,67,1,female,parent,447631,6,collectif,21013A40-,Saint-Gilles,8,Nursing Home
9743,826958,21013A00-,HOTEL DE VILLE,826958,67,0,male,parent,452624,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9744,814277,21013A151,METAL (RUE DU),814277,67,0,male,parent,444961,6,collectif,21013A151,Saint-Gilles,8,Nursing Home
9745,803705,21013A02-,CAPOUILLET (RUE),803705,68,0,male,parent,438707,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9746,796382,21013A201,ANGLETERRE (RUE D'),796382,72,1,female,parent,434432,6,collectif,21013A201,Saint-Gilles,8,Nursing Home
9747,808122,21013A22-,REGIES,808122,72,0,male,parent,441212,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9748,793892,21013A04-,PRISON,793892,94,1,female,parent,433124,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9749,798592,21013A252,DANEMARK (RUE DE),798592,73,0,male,parent,435591,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9750,800207,21013A23-,ROI (AVENUE DU),800207,77,0,male,parent,436451,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9751,796478,21013A201,ANGLETERRE (RUE D'),796478,67,0,male,parent,434528,6,collectif,21013A201,Saint-Gilles,8,Nursing Home
9752,786506,21013A422,CRICKX (RUE),786506,82,0,male,parent,428946,6,collectif,21013A422,Saint-Gilles,8,Nursing Home
9753,810636,21013A211,FONTAINAS,810636,78,1,female,parent,442608,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9754,826931,21013A00-,HOTEL DE VILLE,826931,73,0,male,parent,452597,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9755,788417,21013A11-,PARME (RUE DE),788417,65,0,male,parent,430043,6,collectif,21013A11-,Saint-Gilles,8,Nursing Home
9756,816195,21013A522,RUE D'ECOSSE,816195,74,1,female,parent,446251,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9757,776688,21013A242,BETHLEEM (PLACE DE),776688,74,1,female,parent,423561,6,collectif,21013A242,Saint-Gilles,8,Nursing Home
9758,807982,21013A22-,REGIES,807982,75,1,female,parent,441072,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9759,810642,21013A211,FONTAINAS,810642,77,1,female,parent,442614,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9760,793910,21013A04-,PRISON,793910,87,1,female,parent,433142,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9761,814124,21013A151,METAL (RUE DU),814124,76,1,female,parent,444808,6,collectif,21013A151,Saint-Gilles,8,Nursing Home
9762,782363,21013A13-,DETHY (RUE),782363,71,0,male,parent,426679,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9763,803689,21013A02-,CAPOUILLET (RUE),803689,76,0,male,parent,438691,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9764,826926,21013A00-,HOTEL DE VILLE,826926,77,0,male,parent,452592,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9765,776743,21013A242,BETHLEEM (PLACE DE),776743,74,0,male,parent,423616,6,collectif,21013A242,Saint-Gilles,8,Nursing Home
9766,804188,21013A612,JAMAR,804188,66,1,female,parent,439048,6,collectif,21013A612,Saint-Gilles,8,Nursing Home
9767,798599,21013A252,DANEMARK (RUE DE),798599,67,0,male,parent,435598,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9768,810622,21013A211,FONTAINAS,810622,88,1,female,parent,442594,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9769,782295,21013A13-,DETHY (RUE),782295,72,1,female,parent,426611,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9770,779861,21013A101,PARVIS,779861,74,1,female,parent,425309,6,collectif,21013A101,Saint-Gilles,8,Nursing Home
9771,793921,21013A04-,PRISON,793921,84,1,female,parent,433153,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9772,812085,21013A052,FAIDER (RUE),812085,77,1,female,parent,443560,6,collectif,21013A052,Saint-Gilles,8,Nursing Home
9773,798593,21013A252,DANEMARK (RUE DE),798593,72,0,male,parent,435592,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9774,782357,21013A13-,DETHY (RUE),782357,78,0,male,parent,426673,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9775,807983,21013A22-,REGIES,807983,74,1,female,parent,441073,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9776,803475,21013A02-,CAPOUILLET (RUE),803475,78,1,female,parent,438477,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9777,807971,21013A22-,REGIES,807971,77,1,female,parent,441061,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9778,794017,21013A04-,PRISON,794017,83,0,male,parent,433249,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9779,810694,21013A211,FONTAINAS,810694,77,0,male,parent,442666,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9780,818574,21013A40-,BARRIERE,818574,65,1,female,parent,447632,6,collectif,21013A40-,Saint-Gilles,8,Nursing Home
9781,810656,21013A211,FONTAINAS,810656,74,1,female,parent,442628,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9782,803722,21013A02-,CAPOUILLET (RUE),803722,66,0,male,parent,438724,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9783,814116,21013A151,METAL (RUE DU),814116,84,1,female,parent,444800,6,collectif,21013A151,Saint-Gilles,8,Nursing Home
9784,826745,21013A00-,HOTEL DE VILLE,826745,76,1,female,parent,452411,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9785,782301,21013A13-,DETHY (RUE),782301,71,1,female,parent,426617,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9786,826962,21013A00-,HOTEL DE VILLE,826962,66,0,male,parent,452628,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9787,826749,21013A00-,HOTEL DE VILLE,826749,75,1,female,parent,452415,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9788,826960,21013A00-,HOTEL DE VILLE,826960,66,0,male,parent,452626,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9789,807973,21013A22-,REGIES,807973,76,1,female,parent,441063,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9790,782354,21013A13-,DETHY (RUE),782354,79,0,male,parent,426670,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9791,803695,21013A02-,CAPOUILLET (RUE),803695,69,0,male,parent,438697,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9792,782271,21013A13-,DETHY (RUE),782271,81,1,female,parent,426587,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9793,783340,21013A121,GUILLAUME TELL-SUD,783340,82,0,male,parent,427240,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9794,798591,21013A252,DANEMARK (RUE DE),798591,73,0,male,parent,435590,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9795,810650,21013A211,FONTAINAS,810650,75,1,female,parent,442622,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9796,788365,21013A11-,PARME (RUE DE),788365,75,1,female,parent,429991,6,collectif,21013A11-,Saint-Gilles,8,Nursing Home
9797,796473,21013A201,ANGLETERRE (RUE D'),796473,73,0,male,parent,434523,6,collectif,21013A201,Saint-Gilles,8,Nursing Home
9798,777216,21013A102,PARVIS,777216,81,1,female,parent,423897,6,collectif,21013A102,Saint-Gilles,8,Nursing Home
9799,810702,21013A211,FONTAINAS,810702,74,0,male,parent,442674,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9800,818569,21013A40-,BARRIERE,818569,72,1,female,parent,447627,6,collectif,21013A40-,Saint-Gilles,8,Nursing Home
9801,810687,21013A211,FONTAINAS,810687,82,0,male,parent,442659,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9802,779850,21013A101,PARVIS,779850,79,1,female,parent,425298,6,collectif,21013A101,Saint-Gilles,8,Nursing Home
9803,828846,21013A51-,TOISON D'OR (AVENUE),828846,66,0,male,parent,453862,6,collectif,21013A51-,Saint-Gilles,8,Nursing Home
9804,786512,21013A422,CRICKX (RUE),786512,74,0,male,parent,428952,6,collectif,21013A422,Saint-Gilles,8,Nursing Home
9805,814123,21013A151,METAL (RUE DU),814123,77,1,female,parent,444807,6,collectif,21013A151,Saint-Gilles,8,Nursing Home
9806,798491,21013A252,DANEMARK (RUE DE),798491,76,1,female,parent,435490,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9807,807966,21013A22-,REGIES,807966,78,1,female,parent,441056,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9808,826715,21013A00-,HOTEL DE VILLE,826715,82,1,female,parent,452381,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9809,798584,21013A252,DANEMARK (RUE DE),798584,79,0,male,parent,435583,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9810,826938,21013A00-,HOTEL DE VILLE,826938,72,0,male,parent,452604,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9811,800195,21013A23-,ROI (AVENUE DU),800195,83,0,male,parent,436439,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9812,779858,21013A101,PARVIS,779858,75,1,female,parent,425306,6,collectif,21013A101,Saint-Gilles,8,Nursing Home
9813,816197,21013A522,RUE D'ECOSSE,816197,73,1,female,parent,446253,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9814,826746,21013A00-,HOTEL DE VILLE,826746,75,1,female,parent,452412,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9815,826943,21013A00-,HOTEL DE VILLE,826943,71,0,male,parent,452609,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9816,803716,21013A02-,CAPOUILLET (RUE),803716,66,0,male,parent,438718,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9817,818565,21013A40-,BARRIERE,818565,76,1,female,parent,447623,6,collectif,21013A40-,Saint-Gilles,8,Nursing Home
9818,800014,21013A23-,ROI (AVENUE DU),800014,82,1,female,parent,436258,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9819,826954,21013A00-,HOTEL DE VILLE,826954,67,0,male,parent,452620,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9820,800217,21013A23-,ROI (AVENUE DU),800217,71,0,male,parent,436461,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9821,828844,21013A51-,TOISON D'OR (AVENUE),828844,68,0,male,parent,453860,6,collectif,21013A51-,Saint-Gilles,8,Nursing Home
9822,791931,21013A01-,ESPAGNE (RUE D'),791931,68,1,female,parent,431980,6,collectif,21013A01-,Saint-Gilles,8,Nursing Home
9823,808106,21013A22-,REGIES,808106,79,0,male,parent,441196,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9824,816330,21013A522,RUE D'ECOSSE,816330,79,0,male,parent,446386,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9825,826747,21013A00-,HOTEL DE VILLE,826747,75,1,female,parent,452413,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9826,812174,21013A052,FAIDER (RUE),812174,86,0,male,parent,443649,6,collectif,21013A052,Saint-Gilles,8,Nursing Home
9827,788361,21013A11-,PARME (RUE DE),788361,77,1,female,parent,429987,6,collectif,21013A11-,Saint-Gilles,8,Nursing Home
9828,793906,21013A04-,PRISON,793906,88,1,female,parent,433138,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9829,808119,21013A22-,REGIES,808119,73,0,male,parent,441209,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9830,826690,21013A00-,HOTEL DE VILLE,826690,89,1,female,parent,452356,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9831,788368,21013A11-,PARME (RUE DE),788368,74,1,female,parent,429994,6,collectif,21013A11-,Saint-Gilles,8,Nursing Home
9832,793926,21013A04-,PRISON,793926,74,1,female,parent,433158,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9833,826936,21013A00-,HOTEL DE VILLE,826936,72,0,male,parent,452602,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9834,810712,21013A211,FONTAINAS,810712,66,0,male,parent,442684,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9835,807993,21013A22-,REGIES,807993,73,1,female,parent,441083,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9836,810643,21013A211,FONTAINAS,810643,77,1,female,parent,442615,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9837,800204,21013A23-,ROI (AVENUE DU),800204,79,0,male,parent,436448,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9838,808129,21013A22-,REGIES,808129,70,0,male,parent,441219,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9839,816193,21013A522,RUE D'ECOSSE,816193,75,1,female,parent,446249,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9840,783298,21013A121,GUILLAUME TELL-SUD,783298,72,1,female,parent,427198,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9841,823051,21013A031,AMAZONE (RUE DE),823051,72,1,female,parent,450205,6,collectif,21013A031,Saint-Gilles,8,Nursing Home
9842,826716,21013A00-,HOTEL DE VILLE,826716,82,1,female,parent,452382,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9843,791932,21013A01-,ESPAGNE (RUE D'),791932,68,1,female,parent,431981,6,collectif,21013A01-,Saint-Gilles,8,Nursing Home
9844,807965,21013A22-,REGIES,807965,78,1,female,parent,441055,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9845,810664,21013A211,FONTAINAS,810664,72,1,female,parent,442636,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9846,786442,21013A422,CRICKX (RUE),786442,73,1,female,parent,428882,6,collectif,21013A422,Saint-Gilles,8,Nursing Home
9847,823181,21013A031,AMAZONE (RUE DE),823181,67,0,male,parent,450335,6,collectif,21013A031,Saint-Gilles,8,Nursing Home
9848,798492,21013A252,DANEMARK (RUE DE),798492,76,1,female,parent,435491,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9849,818681,21013A40-,BARRIERE,818681,66,0,male,parent,447739,6,collectif,21013A40-,Saint-Gilles,8,Nursing Home
9850,816182,21013A522,RUE D'ECOSSE,816182,81,1,female,parent,446238,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9851,798586,21013A252,DANEMARK (RUE DE),798586,77,0,male,parent,435585,6,collectif,21013A252,Saint-Gilles,8,Nursing Home
9852,779852,21013A101,PARVIS,779852,78,1,female,parent,425300,6,collectif,21013A101,Saint-Gilles,8,Nursing Home
9853,826953,21013A00-,HOTEL DE VILLE,826953,67,0,male,parent,452619,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9854,793923,21013A04-,PRISON,793923,82,1,female,parent,433155,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9855,810658,21013A211,FONTAINAS,810658,73,1,female,parent,442630,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9856,786427,21013A422,CRICKX (RUE),786427,80,1,female,parent,428867,6,collectif,21013A422,Saint-Gilles,8,Nursing Home
9857,776681,21013A242,BETHLEEM (PLACE DE),776681,77,1,female,parent,423554,6,collectif,21013A242,Saint-Gilles,8,Nursing Home
9858,826950,21013A00-,HOTEL DE VILLE,826950,67,0,male,parent,452616,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9859,816190,21013A522,RUE D'ECOSSE,816190,76,1,female,parent,446246,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9860,783297,21013A121,GUILLAUME TELL-SUD,783297,74,1,female,parent,427197,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9861,786430,21013A422,CRICKX (RUE),786430,78,1,female,parent,428870,6,collectif,21013A422,Saint-Gilles,8,Nursing Home
9862,826920,21013A00-,HOTEL DE VILLE,826920,78,0,male,parent,452586,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9863,810641,21013A211,FONTAINAS,810641,77,1,female,parent,442613,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9864,807970,21013A22-,REGIES,807970,77,1,female,parent,441060,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9865,810637,21013A211,FONTAINAS,810637,78,1,female,parent,442609,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9866,807987,21013A22-,REGIES,807987,74,1,female,parent,441077,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9867,793903,21013A04-,PRISON,793903,89,1,female,parent,433135,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9868,807994,21013A22-,REGIES,807994,73,1,female,parent,441084,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9869,793930,21013A04-,PRISON,793930,73,1,female,parent,433162,6,collectif,21013A04-,Saint-Gilles,8,Nursing Home
9870,803702,21013A02-,CAPOUILLET (RUE),803702,69,0,male,parent,438704,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9871,782287,21013A13-,DETHY (RUE),782287,73,1,female,parent,426603,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9872,808000,21013A22-,REGIES,808000,72,1,female,parent,441090,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9873,803500,21013A02-,CAPOUILLET (RUE),803500,74,1,female,parent,438502,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9874,791927,21013A01-,ESPAGNE (RUE D'),791927,69,1,female,parent,431976,6,collectif,21013A01-,Saint-Gilles,8,Nursing Home
9875,810647,21013A211,FONTAINAS,810647,76,1,female,parent,442619,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9876,826912,21013A00-,HOTEL DE VILLE,826912,80,0,male,parent,452578,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9877,810708,21013A211,FONTAINAS,810708,71,0,male,parent,442680,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9878,783349,21013A121,GUILLAUME TELL-SUD,783349,74,0,male,parent,427249,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9879,783351,21013A121,GUILLAUME TELL-SUD,783351,69,0,male,parent,427251,6,collectif,21013A121,Saint-Gilles,8,Nursing Home
9880,807958,21013A22-,REGIES,807958,79,1,female,parent,441048,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9881,808103,21013A22-,REGIES,808103,80,0,male,parent,441193,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9882,812173,21013A052,FAIDER (RUE),812173,87,0,male,parent,443648,6,collectif,21013A052,Saint-Gilles,8,Nursing Home
9883,808111,21013A22-,REGIES,808111,76,0,male,parent,441201,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9884,812176,21013A052,FAIDER (RUE),812176,84,0,male,parent,443651,6,collectif,21013A052,Saint-Gilles,8,Nursing Home
9885,828843,21013A51-,TOISON D'OR (AVENUE),828843,70,0,male,parent,453859,6,collectif,21013A51-,Saint-Gilles,8,Nursing Home
9886,816183,21013A522,RUE D'ECOSSE,816183,80,1,female,parent,446239,6,collectif,21013A522,Saint-Gilles,8,Nursing Home
9887,791909,21013A01-,ESPAGNE (RUE D'),791909,79,1,female,parent,431958,6,collectif,21013A01-,Saint-Gilles,8,Nursing Home
9888,803720,21013A02-,CAPOUILLET (RUE),803720,66,0,male,parent,438722,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9889,808135,21013A22-,REGIES,808135,67,0,male,parent,441225,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9890,800211,21013A23-,ROI (AVENUE DU),800211,74,0,male,parent,436455,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9891,828713,21013A51-,TOISON D'OR (AVENUE),828713,69,1,female,parent,453729,6,collectif,21013A51-,Saint-Gilles,8,Nursing Home
9892,804186,21013A612,JAMAR,804186,68,1,female,parent,439046,6,collectif,21013A612,Saint-Gilles,8,Nursing Home
9893,788357,21013A11-,PARME (RUE DE),788357,79,1,female,parent,429983,6,collectif,21013A11-,Saint-Gilles,8,Nursing Home
9894,782293,21013A13-,DETHY (RUE),782293,72,1,female,parent,426609,6,collectif,21013A13-,Saint-Gilles,8,Nursing Home
9895,810706,21013A211,FONTAINAS,810706,72,0,male,parent,442678,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9896,826765,21013A00-,HOTEL DE VILLE,826765,72,1,female,parent,452431,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9897,826734,21013A00-,HOTEL DE VILLE,826734,78,1,female,parent,452400,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9898,807976,21013A22-,REGIES,807976,76,1,female,parent,441066,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9899,821550,21013A41-,VILLAS (AVENUE DES),821550,84,1,female,parent,449242,6,collectif,21013A41-,Saint-Gilles,8,Nursing Home
9900,826711,21013A00-,HOTEL DE VILLE,826711,83,1,female,parent,452377,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9901,826723,21013A00-,HOTEL DE VILLE,826723,80,1,female,parent,452389,6,collectif,21013A00-,Saint-Gilles,8,Nursing Home
9902,807947,21013A22-,REGIES,807947,83,1,female,parent,441037,6,collectif,21013A22-,Saint-Gilles,8,Nursing Home
9903,814267,21013A151,METAL (RUE DU),814267,79,0,male,parent,444951,6,collectif,21013A151,Saint-Gilles,8,Nursing Home
9904,803506,21013A02-,CAPOUILLET (RUE),803506,73,1,female,parent,438508,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9905,796470,21013A201,ANGLETERRE (RUE D'),796470,77,0,male,parent,434520,6,collectif,21013A201,Saint-Gilles,8,Nursing Home
9906,803496,21013A02-,CAPOUILLET (RUE),803496,75,1,female,parent,438498,6,collectif,21013A02-,Saint-Gilles,8,Nursing Home
9907,810683,21013A211,FONTAINAS,810683,83,0,male,parent,442655,6,collectif,21013A211,Saint-Gilles,8,Nursing Home
9908,800223,21013A23-,ROI (AVENUE DU),800223,68,0,male,parent,436467,6,collectif,21013A23-,Saint-Gilles,8,Nursing Home
9909,791924,21013A01-,ESPAGNE (RUE D'),791924,71,1,female,parent,431973,6,collectif,21013A01-,Saint-Gilles,8,Nursing Home
