,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseHorldTypeName,WorkerID,WorkerType
235262,21004A02-,SAINT-FRANCOIS XAVIER,250566,4,1,female,parent,134780,6,collectif,10,Hospital
235263,21004A02-,SAINT-FRANCOIS XAVIER,250567,3,1,female,parent,134781,6,collectif,10,Hospital
235264,21004A02-,SAINT-FRANCOIS XAVIER,250570,3,1,female,parent,134784,6,collectif,10,Hospital
235454,21004A02-,SAINT-FRANCOIS XAVIER,250788,5,0,male,parent,135002,6,collectif,10,Hospital
235455,21004A02-,SAINT-FRANCOIS XAVIER,250789,5,0,male,parent,135003,6,collectif,10,Hospital
235456,21004A02-,SAINT-FRANCOIS XAVIER,250791,5,0,male,parent,135005,6,collectif,10,Hospital
235457,21004A02-,SAINT-FRANCOIS XAVIER,250794,4,0,male,parent,135008,6,collectif,10,Hospital
235458,21004A02-,SAINT-FRANCOIS XAVIER,250796,4,0,male,parent,135010,6,collectif,10,Hospital
235459,21004A02-,SAINT-FRANCOIS XAVIER,250797,4,0,male,parent,135011,6,collectif,10,Hospital
235460,21004A02-,SAINT-FRANCOIS XAVIER,250798,3,0,male,parent,135012,6,collectif,10,Hospital
235461,21004A02-,SAINT-FRANCOIS XAVIER,250799,3,0,male,parent,135013,6,collectif,10,Hospital
240239,21004A70-,BLAES (RUE)-SUD,255763,5,0,male,parent,137804,6,collectif,10,Hospital
240240,21004A70-,BLAES (RUE)-SUD,255764,5,0,male,parent,137805,6,collectif,10,Hospital
242241,21004A03-,BON SECOURS - PALAIS DU MIDI,257854,4,1,female,parent,139182,6,collectif,10,Hospital
242309,21004A03-,BON SECOURS - PALAIS DU MIDI,258026,4,0,male,parent,139354,6,collectif,10,Hospital
242310,21004A03-,BON SECOURS - PALAIS DU MIDI,258029,3,0,male,parent,139357,6,collectif,10,Hospital
245356,21004A23-,NOUVEAU MARCHE AU GRAIN,261191,4,1,female,parent,141198,6,collectif,10,Hospital
245357,21004A23-,NOUVEAU MARCHE AU GRAIN,261192,4,1,female,parent,141199,6,collectif,10,Hospital
245594,21004A23-,NOUVEAU MARCHE AU GRAIN,261500,5,0,male,parent,141507,6,collectif,10,Hospital
246449,21004A01-,VIEILLE HALLE AUX BLES,262357,5,1,female,parent,142126,6,collectif,10,Hospital
246450,21004A01-,VIEILLE HALLE AUX BLES,262358,5,1,female,parent,142127,6,collectif,10,Hospital
246451,21004A01-,VIEILLE HALLE AUX BLES,262359,5,1,female,parent,142128,6,collectif,10,Hospital
246452,21004A01-,VIEILLE HALLE AUX BLES,262360,4,1,female,parent,142129,6,collectif,10,Hospital
246453,21004A01-,VIEILLE HALLE AUX BLES,262361,4,1,female,parent,142130,6,collectif,10,Hospital
246454,21004A01-,VIEILLE HALLE AUX BLES,262362,4,1,female,parent,142131,6,collectif,10,Hospital
246455,21004A01-,VIEILLE HALLE AUX BLES,262363,4,1,female,parent,142132,6,collectif,10,Hospital
246456,21004A01-,VIEILLE HALLE AUX BLES,262364,3,1,female,parent,142133,6,collectif,10,Hospital
246457,21004A01-,VIEILLE HALLE AUX BLES,262365,3,1,female,parent,142134,6,collectif,10,Hospital
246458,21004A01-,VIEILLE HALLE AUX BLES,262366,3,1,female,parent,142135,6,collectif,10,Hospital
246459,21004A01-,VIEILLE HALLE AUX BLES,262367,3,1,female,parent,142136,6,collectif,10,Hospital
246530,21004A01-,VIEILLE HALLE AUX BLES,262484,4,0,male,parent,142253,6,collectif,10,Hospital
246531,21004A01-,VIEILLE HALLE AUX BLES,262485,4,0,male,parent,142254,6,collectif,10,Hospital
250042,21004A22-,SENNE (RUE DE LA),266106,5,0,male,parent,144343,6,collectif,10,Hospital
250043,21004A22-,SENNE (RUE DE LA),266108,5,0,male,parent,144345,6,collectif,10,Hospital
250044,21004A22-,SENNE (RUE DE LA),266110,5,0,male,parent,144347,6,collectif,10,Hospital
250045,21004A22-,SENNE (RUE DE LA),266112,5,0,male,parent,144349,6,collectif,10,Hospital
250046,21004A22-,SENNE (RUE DE LA),266117,4,0,male,parent,144354,6,collectif,10,Hospital
250047,21004A22-,SENNE (RUE DE LA),266119,4,0,male,parent,144356,6,collectif,10,Hospital
250048,21004A22-,SENNE (RUE DE LA),266120,4,0,male,parent,144357,6,collectif,10,Hospital
250049,21004A22-,SENNE (RUE DE LA),266121,4,0,male,parent,144358,6,collectif,10,Hospital
250050,21004A22-,SENNE (RUE DE LA),266122,4,0,male,parent,144359,6,collectif,10,Hospital
250051,21004A22-,SENNE (RUE DE LA),266123,4,0,male,parent,144360,6,collectif,10,Hospital
250052,21004A22-,SENNE (RUE DE LA),266124,4,0,male,parent,144361,6,collectif,10,Hospital
250053,21004A22-,SENNE (RUE DE LA),266125,4,0,male,parent,144362,6,collectif,10,Hospital
250054,21004A22-,SENNE (RUE DE LA),266126,4,0,male,parent,144363,6,collectif,10,Hospital
252110,21004A72-,SAINT-THOMAS (INSTITUT),268376,4,0,male,parent,145757,6,collectif,10,Hospital
252111,21004A72-,SAINT-THOMAS (INSTITUT),268380,4,0,male,parent,145761,6,collectif,10,Hospital
252112,21004A72-,SAINT-THOMAS (INSTITUT),268385,4,0,male,parent,145766,6,collectif,10,Hospital
253615,21004A71-,BLAES (RUE)-CENTRE,269936,5,1,female,parent,146803,6,collectif,10,Hospital
253616,21004A71-,BLAES (RUE)-CENTRE,269937,5,1,female,parent,146804,6,collectif,10,Hospital
253617,21004A71-,BLAES (RUE)-CENTRE,269939,5,1,female,parent,146806,6,collectif,10,Hospital
253618,21004A71-,BLAES (RUE)-CENTRE,269940,5,1,female,parent,146807,6,collectif,10,Hospital
253619,21004A71-,BLAES (RUE)-CENTRE,269941,5,1,female,parent,146808,6,collectif,10,Hospital
253620,21004A71-,BLAES (RUE)-CENTRE,269943,3,1,female,parent,146810,6,collectif,10,Hospital
253621,21004A71-,BLAES (RUE)-CENTRE,269944,3,1,female,parent,146811,6,collectif,10,Hospital
253802,21004A71-,BLAES (RUE)-CENTRE,270152,5,0,male,parent,147019,6,collectif,10,Hospital
253803,21004A71-,BLAES (RUE)-CENTRE,270153,4,0,male,parent,147020,6,collectif,10,Hospital
253804,21004A71-,BLAES (RUE)-CENTRE,270154,4,0,male,parent,147021,6,collectif,10,Hospital
253805,21004A71-,BLAES (RUE)-CENTRE,270155,4,0,male,parent,147022,6,collectif,10,Hospital
253806,21004A71-,BLAES (RUE)-CENTRE,270156,4,0,male,parent,147023,6,collectif,10,Hospital
253807,21004A71-,BLAES (RUE)-CENTRE,270157,3,0,male,parent,147024,6,collectif,10,Hospital
253808,21004A71-,BLAES (RUE)-CENTRE,270158,3,0,male,parent,147025,6,collectif,10,Hospital
253809,21004A71-,BLAES (RUE)-CENTRE,270159,3,0,male,parent,147026,6,collectif,10,Hospital
254367,21004A002,BOURSE,270728,3,1,female,parent,147419,6,collectif,10,Hospital
255251,21004A34-,MONNAIE,271659,5,1,female,parent,148135,6,collectif,10,Hospital
255252,21004A34-,MONNAIE,271660,5,1,female,parent,148136,6,collectif,10,Hospital
255364,21004A34-,MONNAIE,271799,5,0,male,parent,148275,6,collectif,10,Hospital
255365,21004A34-,MONNAIE,271800,5,0,male,parent,148276,6,collectif,10,Hospital
255366,21004A34-,MONNAIE,271801,5,0,male,parent,148277,6,collectif,10,Hospital
255367,21004A34-,MONNAIE,271802,4,0,male,parent,148278,6,collectif,10,Hospital
255368,21004A34-,MONNAIE,271804,4,0,male,parent,148280,6,collectif,10,Hospital
255369,21004A34-,MONNAIE,271805,3,0,male,parent,148281,6,collectif,10,Hospital
255370,21004A34-,MONNAIE,271806,3,0,male,parent,148282,6,collectif,10,Hospital
255920,21004A15-,JACOBS (PLACE),272372,3,1,female,parent,148668,6,collectif,10,Hospital
255951,21004A15-,JACOBS (PLACE),272425,5,0,male,parent,148721,6,collectif,10,Hospital
257122,21004A04-,NOTRE-DAME DE LA CHAPELLE,273668,5,0,male,parent,149470,6,collectif,10,Hospital
257123,21004A04-,NOTRE-DAME DE LA CHAPELLE,273669,5,0,male,parent,149471,6,collectif,10,Hospital
259784,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,276384,5,1,female,parent,151294,6,collectif,10,Hospital
264199,21004A14-,GRAND SABLON,281299,3,0,male,parent,154611,6,collectif,10,Hospital
264200,21004A14-,GRAND SABLON,281300,3,0,male,parent,154612,6,collectif,10,Hospital
264201,21004A14-,GRAND SABLON,281301,3,0,male,parent,154613,6,collectif,10,Hospital
267480,21004C52-,LOUISE (AVENUE)-NORD-OUEST,284829,5,1,female,parent,157090,6,collectif,10,Hospital
267481,21004C52-,LOUISE (AVENUE)-NORD-OUEST,284831,4,1,female,parent,157092,6,collectif,10,Hospital
267482,21004C52-,LOUISE (AVENUE)-NORD-OUEST,284835,3,1,female,parent,157096,6,collectif,10,Hospital
280127,21004A21-,ANNEESSENS (PLACE),298424,5,1,female,parent,165147,6,collectif,10,Hospital
280128,21004A21-,ANNEESSENS (PLACE),298425,5,1,female,parent,165148,6,collectif,10,Hospital
280129,21004A21-,ANNEESSENS (PLACE),298427,5,1,female,parent,165150,6,collectif,10,Hospital
280130,21004A21-,ANNEESSENS (PLACE),298428,5,1,female,parent,165151,6,collectif,10,Hospital
280131,21004A21-,ANNEESSENS (PLACE),298433,4,1,female,parent,165156,6,collectif,10,Hospital
280132,21004A21-,ANNEESSENS (PLACE),298436,4,1,female,parent,165159,6,collectif,10,Hospital
280133,21004A21-,ANNEESSENS (PLACE),298440,3,1,female,parent,165163,6,collectif,10,Hospital
280134,21004A21-,ANNEESSENS (PLACE),298443,3,1,female,parent,165166,6,collectif,10,Hospital
280135,21004A21-,ANNEESSENS (PLACE),298445,3,1,female,parent,165168,6,collectif,10,Hospital
280136,21004A21-,ANNEESSENS (PLACE),298446,3,1,female,parent,165169,6,collectif,10,Hospital
280523,21004A21-,ANNEESSENS (PLACE),298924,5,0,male,parent,165647,6,collectif,10,Hospital
280524,21004A21-,ANNEESSENS (PLACE),298925,5,0,male,parent,165648,6,collectif,10,Hospital
280525,21004A21-,ANNEESSENS (PLACE),298926,5,0,male,parent,165649,6,collectif,10,Hospital
280526,21004A21-,ANNEESSENS (PLACE),298927,5,0,male,parent,165650,6,collectif,10,Hospital
280527,21004A21-,ANNEESSENS (PLACE),298928,5,0,male,parent,165651,6,collectif,10,Hospital
280528,21004A21-,ANNEESSENS (PLACE),298929,5,0,male,parent,165652,6,collectif,10,Hospital
280529,21004A21-,ANNEESSENS (PLACE),298931,5,0,male,parent,165654,6,collectif,10,Hospital
280530,21004A21-,ANNEESSENS (PLACE),298932,5,0,male,parent,165655,6,collectif,10,Hospital
280531,21004A21-,ANNEESSENS (PLACE),298933,5,0,male,parent,165656,6,collectif,10,Hospital
280532,21004A21-,ANNEESSENS (PLACE),298935,5,0,male,parent,165658,6,collectif,10,Hospital
280533,21004A21-,ANNEESSENS (PLACE),298936,5,0,male,parent,165659,6,collectif,10,Hospital
280534,21004A21-,ANNEESSENS (PLACE),298937,5,0,male,parent,165660,6,collectif,10,Hospital
280535,21004A21-,ANNEESSENS (PLACE),298939,5,0,male,parent,165662,6,collectif,10,Hospital
280536,21004A21-,ANNEESSENS (PLACE),298940,4,0,male,parent,165663,6,collectif,10,Hospital
280537,21004A21-,ANNEESSENS (PLACE),298941,4,0,male,parent,165664,6,collectif,10,Hospital
280538,21004A21-,ANNEESSENS (PLACE),298942,4,0,male,parent,165665,6,collectif,10,Hospital
280539,21004A21-,ANNEESSENS (PLACE),298943,4,0,male,parent,165666,6,collectif,10,Hospital
280540,21004A21-,ANNEESSENS (PLACE),298944,4,0,male,parent,165667,6,collectif,10,Hospital
280541,21004A21-,ANNEESSENS (PLACE),298945,4,0,male,parent,165668,6,collectif,10,Hospital
280542,21004A21-,ANNEESSENS (PLACE),298946,4,0,male,parent,165669,6,collectif,10,Hospital
280543,21004A21-,ANNEESSENS (PLACE),298947,4,0,male,parent,165670,6,collectif,10,Hospital
280544,21004A21-,ANNEESSENS (PLACE),298948,4,0,male,parent,165671,6,collectif,10,Hospital
280545,21004A21-,ANNEESSENS (PLACE),298949,4,0,male,parent,165672,6,collectif,10,Hospital
280546,21004A21-,ANNEESSENS (PLACE),298950,4,0,male,parent,165673,6,collectif,10,Hospital
280547,21004A21-,ANNEESSENS (PLACE),298952,4,0,male,parent,165675,6,collectif,10,Hospital
280548,21004A21-,ANNEESSENS (PLACE),298953,3,0,male,parent,165676,6,collectif,10,Hospital
280549,21004A21-,ANNEESSENS (PLACE),298954,3,0,male,parent,165677,6,collectif,10,Hospital
280550,21004A21-,ANNEESSENS (PLACE),298955,3,0,male,parent,165678,6,collectif,10,Hospital
280551,21004A21-,ANNEESSENS (PLACE),298956,3,0,male,parent,165679,6,collectif,10,Hospital
280552,21004A21-,ANNEESSENS (PLACE),298957,3,0,male,parent,165680,6,collectif,10,Hospital
280553,21004A21-,ANNEESSENS (PLACE),298958,3,0,male,parent,165681,6,collectif,10,Hospital
280554,21004A21-,ANNEESSENS (PLACE),298959,3,0,male,parent,165682,6,collectif,10,Hospital
280555,21004A21-,ANNEESSENS (PLACE),298960,3,0,male,parent,165683,6,collectif,10,Hospital
280556,21004A21-,ANNEESSENS (PLACE),298961,3,0,male,parent,165684,6,collectif,10,Hospital
280557,21004A21-,ANNEESSENS (PLACE),298963,3,0,male,parent,165686,6,collectif,10,Hospital
280558,21004A21-,ANNEESSENS (PLACE),298965,3,0,male,parent,165688,6,collectif,10,Hospital
280559,21004A21-,ANNEESSENS (PLACE),298966,3,0,male,parent,165689,6,collectif,10,Hospital
280560,21004A21-,ANNEESSENS (PLACE),298967,3,0,male,parent,165690,6,collectif,10,Hospital
280561,21004A21-,ANNEESSENS (PLACE),298968,3,0,male,parent,165691,6,collectif,10,Hospital
281498,21004A13-,PETIT SABLON,299987,3,0,male,parent,166423,6,collectif,10,Hospital
287171,21004E70-,MARIE-CHRISTINE (RUE),305824,5,0,male,parent,169133,6,collectif,10,Hospital
287172,21004E70-,MARIE-CHRISTINE (RUE),305825,5,0,male,parent,169134,6,collectif,10,Hospital
287173,21004E70-,MARIE-CHRISTINE (RUE),305827,5,0,male,parent,169136,6,collectif,10,Hospital
287174,21004E70-,MARIE-CHRISTINE (RUE),305828,5,0,male,parent,169137,6,collectif,10,Hospital
287175,21004E70-,MARIE-CHRISTINE (RUE),305830,5,0,male,parent,169139,6,collectif,10,Hospital
287176,21004E70-,MARIE-CHRISTINE (RUE),305831,4,0,male,parent,169140,6,collectif,10,Hospital
287177,21004E70-,MARIE-CHRISTINE (RUE),305832,4,0,male,parent,169141,6,collectif,10,Hospital
287178,21004E70-,MARIE-CHRISTINE (RUE),305834,4,0,male,parent,169143,6,collectif,10,Hospital
287179,21004E70-,MARIE-CHRISTINE (RUE),305835,4,0,male,parent,169144,6,collectif,10,Hospital
287180,21004E70-,MARIE-CHRISTINE (RUE),305837,4,0,male,parent,169146,6,collectif,10,Hospital
287181,21004E70-,MARIE-CHRISTINE (RUE),305839,4,0,male,parent,169148,6,collectif,10,Hospital
287182,21004E70-,MARIE-CHRISTINE (RUE),305840,4,0,male,parent,169149,6,collectif,10,Hospital
287183,21004E70-,MARIE-CHRISTINE (RUE),305841,4,0,male,parent,169150,6,collectif,10,Hospital
287184,21004E70-,MARIE-CHRISTINE (RUE),305842,4,0,male,parent,169151,6,collectif,10,Hospital
287185,21004E70-,MARIE-CHRISTINE (RUE),305843,4,0,male,parent,169152,6,collectif,10,Hospital
287186,21004E70-,MARIE-CHRISTINE (RUE),305844,4,0,male,parent,169153,6,collectif,10,Hospital
287187,21004E70-,MARIE-CHRISTINE (RUE),305845,4,0,male,parent,169154,6,collectif,10,Hospital
295493,21004E74-,EM. DELVA (RUE),314571,5,0,male,parent,173214,6,collectif,10,Hospital
295494,21004E74-,EM. DELVA (RUE),314572,5,0,male,parent,173215,6,collectif,10,Hospital
295495,21004E74-,EM. DELVA (RUE),314574,5,0,male,parent,173217,6,collectif,10,Hospital
295496,21004E74-,EM. DELVA (RUE),314575,5,0,male,parent,173218,6,collectif,10,Hospital
295497,21004E74-,EM. DELVA (RUE),314577,5,0,male,parent,173220,6,collectif,10,Hospital
295498,21004E74-,EM. DELVA (RUE),314580,5,0,male,parent,173223,6,collectif,10,Hospital
295499,21004E74-,EM. DELVA (RUE),314583,5,0,male,parent,173226,6,collectif,10,Hospital
295500,21004E74-,EM. DELVA (RUE),314584,5,0,male,parent,173227,6,collectif,10,Hospital
295501,21004E74-,EM. DELVA (RUE),314585,5,0,male,parent,173228,6,collectif,10,Hospital
295502,21004E74-,EM. DELVA (RUE),314586,5,0,male,parent,173229,6,collectif,10,Hospital
295503,21004E74-,EM. DELVA (RUE),314587,5,0,male,parent,173230,6,collectif,10,Hospital
295504,21004E74-,EM. DELVA (RUE),314588,5,0,male,parent,173231,6,collectif,10,Hospital
295505,21004E74-,EM. DELVA (RUE),314590,5,0,male,parent,173233,6,collectif,10,Hospital
295506,21004E74-,EM. DELVA (RUE),314591,5,0,male,parent,173234,6,collectif,10,Hospital
295507,21004E74-,EM. DELVA (RUE),314592,5,0,male,parent,173235,6,collectif,10,Hospital
295508,21004E74-,EM. DELVA (RUE),314593,5,0,male,parent,173236,6,collectif,10,Hospital
295509,21004E74-,EM. DELVA (RUE),314596,4,0,male,parent,173239,6,collectif,10,Hospital
295510,21004E74-,EM. DELVA (RUE),314597,4,0,male,parent,173240,6,collectif,10,Hospital
295511,21004E74-,EM. DELVA (RUE),314598,4,0,male,parent,173241,6,collectif,10,Hospital
295512,21004E74-,EM. DELVA (RUE),314600,4,0,male,parent,173243,6,collectif,10,Hospital
295513,21004E74-,EM. DELVA (RUE),314602,4,0,male,parent,173245,6,collectif,10,Hospital
295514,21004E74-,EM. DELVA (RUE),314603,4,0,male,parent,173246,6,collectif,10,Hospital
295515,21004E74-,EM. DELVA (RUE),314604,4,0,male,parent,173247,6,collectif,10,Hospital
295516,21004E74-,EM. DELVA (RUE),314605,4,0,male,parent,173248,6,collectif,10,Hospital
295517,21004E74-,EM. DELVA (RUE),314606,4,0,male,parent,173249,6,collectif,10,Hospital
295518,21004E74-,EM. DELVA (RUE),314607,4,0,male,parent,173250,6,collectif,10,Hospital
295519,21004E74-,EM. DELVA (RUE),314608,4,0,male,parent,173251,6,collectif,10,Hospital
295520,21004E74-,EM. DELVA (RUE),314610,3,0,male,parent,173253,6,collectif,10,Hospital
295521,21004E74-,EM. DELVA (RUE),314611,3,0,male,parent,173254,6,collectif,10,Hospital
295522,21004E74-,EM. DELVA (RUE),314612,3,0,male,parent,173255,6,collectif,10,Hospital
295523,21004E74-,EM. DELVA (RUE),314613,3,0,male,parent,173256,6,collectif,10,Hospital
295524,21004E74-,EM. DELVA (RUE),314615,3,0,male,parent,173258,6,collectif,10,Hospital
310887,21004E130,SACRE-COEUR,330512,3,1,female,parent,180871,6,collectif,10,Hospital
311089,21004E130,SACRE-COEUR,330766,4,0,male,parent,181125,6,collectif,10,Hospital
311090,21004E130,SACRE-COEUR,330767,4,0,male,parent,181126,6,collectif,10,Hospital
311091,21004E130,SACRE-COEUR,330768,4,0,male,parent,181127,6,collectif,10,Hospital
311092,21004E130,SACRE-COEUR,330770,4,0,male,parent,181129,6,collectif,10,Hospital
311093,21004E130,SACRE-COEUR,330772,4,0,male,parent,181131,6,collectif,10,Hospital
311094,21004E130,SACRE-COEUR,330773,4,0,male,parent,181132,6,collectif,10,Hospital
311095,21004E130,SACRE-COEUR,330774,4,0,male,parent,181133,6,collectif,10,Hospital
311096,21004E130,SACRE-COEUR,330776,4,0,male,parent,181135,6,collectif,10,Hospital
314814,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334631,5,1,female,parent,182854,6,collectif,10,Hospital
314815,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334635,4,1,female,parent,182858,6,collectif,10,Hospital
314998,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334876,4,0,male,parent,183099,6,collectif,10,Hospital
314999,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334877,4,0,male,parent,183100,6,collectif,10,Hospital
315000,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334878,4,0,male,parent,183101,6,collectif,10,Hospital
315001,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334879,4,0,male,parent,183102,6,collectif,10,Hospital
315002,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334880,4,0,male,parent,183103,6,collectif,10,Hospital
315003,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334881,4,0,male,parent,183104,6,collectif,10,Hospital
315004,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334883,4,0,male,parent,183106,6,collectif,10,Hospital
315005,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334884,4,0,male,parent,183107,6,collectif,10,Hospital
315006,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334885,4,0,male,parent,183108,6,collectif,10,Hospital
315007,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334886,4,0,male,parent,183109,6,collectif,10,Hospital
315008,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334887,4,0,male,parent,183110,6,collectif,10,Hospital
315009,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334888,4,0,male,parent,183111,6,collectif,10,Hospital
315010,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334889,4,0,male,parent,183112,6,collectif,10,Hospital
315011,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334890,4,0,male,parent,183113,6,collectif,10,Hospital
315012,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334892,4,0,male,parent,183115,6,collectif,10,Hospital
315013,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334894,3,0,male,parent,183117,6,collectif,10,Hospital
315014,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334895,3,0,male,parent,183118,6,collectif,10,Hospital
315015,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334898,3,0,male,parent,183121,6,collectif,10,Hospital
315016,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334899,3,0,male,parent,183122,6,collectif,10,Hospital
315017,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334900,3,0,male,parent,183123,6,collectif,10,Hospital
315018,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334903,3,0,male,parent,183126,6,collectif,10,Hospital
315019,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334904,3,0,male,parent,183127,6,collectif,10,Hospital
315020,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334905,3,0,male,parent,183128,6,collectif,10,Hospital
320907,21004E72-,MAISON ROUGE (PLACE)-SUD,340959,5,1,female,parent,185815,6,collectif,10,Hospital
320908,21004E72-,MAISON ROUGE (PLACE)-SUD,340963,5,1,female,parent,185819,6,collectif,10,Hospital
320909,21004E72-,MAISON ROUGE (PLACE)-SUD,340965,5,1,female,parent,185821,6,collectif,10,Hospital
320910,21004E72-,MAISON ROUGE (PLACE)-SUD,340968,5,1,female,parent,185824,6,collectif,10,Hospital
320911,21004E72-,MAISON ROUGE (PLACE)-SUD,340969,5,1,female,parent,185825,6,collectif,10,Hospital
320912,21004E72-,MAISON ROUGE (PLACE)-SUD,340971,4,1,female,parent,185827,6,collectif,10,Hospital
321147,21004E72-,MAISON ROUGE (PLACE)-SUD,341266,5,0,male,parent,186122,6,collectif,10,Hospital
321148,21004E72-,MAISON ROUGE (PLACE)-SUD,341267,5,0,male,parent,186123,6,collectif,10,Hospital
321149,21004E72-,MAISON ROUGE (PLACE)-SUD,341268,5,0,male,parent,186124,6,collectif,10,Hospital
321150,21004E72-,MAISON ROUGE (PLACE)-SUD,341269,5,0,male,parent,186125,6,collectif,10,Hospital
321151,21004E72-,MAISON ROUGE (PLACE)-SUD,341270,5,0,male,parent,186126,6,collectif,10,Hospital
321152,21004E72-,MAISON ROUGE (PLACE)-SUD,341271,5,0,male,parent,186127,6,collectif,10,Hospital
321153,21004E72-,MAISON ROUGE (PLACE)-SUD,341272,5,0,male,parent,186128,6,collectif,10,Hospital
321154,21004E72-,MAISON ROUGE (PLACE)-SUD,341273,5,0,male,parent,186129,6,collectif,10,Hospital
321155,21004E72-,MAISON ROUGE (PLACE)-SUD,341274,5,0,male,parent,186130,6,collectif,10,Hospital
321156,21004E72-,MAISON ROUGE (PLACE)-SUD,341275,5,0,male,parent,186131,6,collectif,10,Hospital
321157,21004E72-,MAISON ROUGE (PLACE)-SUD,341277,4,0,male,parent,186133,6,collectif,10,Hospital
321158,21004E72-,MAISON ROUGE (PLACE)-SUD,341278,4,0,male,parent,186134,6,collectif,10,Hospital
321159,21004E72-,MAISON ROUGE (PLACE)-SUD,341279,4,0,male,parent,186135,6,collectif,10,Hospital
322185,21004D64-,MASUI (PLACE)-NORD,342360,5,0,male,parent,186628,6,collectif,10,Hospital
322186,21004D64-,MASUI (PLACE)-NORD,342361,5,0,male,parent,186629,6,collectif,10,Hospital
322187,21004D64-,MASUI (PLACE)-NORD,342364,3,0,male,parent,186632,6,collectif,10,Hospital
322188,21004D64-,MASUI (PLACE)-NORD,342365,3,0,male,parent,186633,6,collectif,10,Hospital
322189,21004D64-,MASUI (PLACE)-NORD,342368,3,0,male,parent,186636,6,collectif,10,Hospital
322585,21004E112,RUE DES CHRYSANTHEMES,342765,5,1,female,parent,186848,6,collectif,10,Hospital
322586,21004E112,RUE DES CHRYSANTHEMES,342766,5,1,female,parent,186849,6,collectif,10,Hospital
322587,21004E112,RUE DES CHRYSANTHEMES,342767,4,1,female,parent,186850,6,collectif,10,Hospital
322588,21004E112,RUE DES CHRYSANTHEMES,342768,4,1,female,parent,186851,6,collectif,10,Hospital
322589,21004E112,RUE DES CHRYSANTHEMES,342769,4,1,female,parent,186852,6,collectif,10,Hospital
322590,21004E112,RUE DES CHRYSANTHEMES,342770,4,1,female,parent,186853,6,collectif,10,Hospital
322591,21004E112,RUE DES CHRYSANTHEMES,342771,3,1,female,parent,186854,6,collectif,10,Hospital
322694,21004E112,RUE DES CHRYSANTHEMES,342874,5,0,male,parent,186957,6,collectif,10,Hospital
322695,21004E112,RUE DES CHRYSANTHEMES,342875,5,0,male,parent,186958,6,collectif,10,Hospital
322696,21004E112,RUE DES CHRYSANTHEMES,342876,5,0,male,parent,186959,6,collectif,10,Hospital
322697,21004E112,RUE DES CHRYSANTHEMES,342877,4,0,male,parent,186960,6,collectif,10,Hospital
322698,21004E112,RUE DES CHRYSANTHEMES,342878,3,0,male,parent,186961,6,collectif,10,Hospital
322699,21004E112,RUE DES CHRYSANTHEMES,342879,3,0,male,parent,186962,6,collectif,10,Hospital
322700,21004E112,RUE DES CHRYSANTHEMES,342880,3,0,male,parent,186963,6,collectif,10,Hospital
326185,21004D62-,ANVERS (CHAUSSEE D')-NORD,346449,5,1,female,parent,188618,6,collectif,10,Hospital
326186,21004D62-,ANVERS (CHAUSSEE D')-NORD,346450,5,1,female,parent,188619,6,collectif,10,Hospital
326288,21004D62-,ANVERS (CHAUSSEE D')-NORD,346593,4,0,male,parent,188762,6,collectif,10,Hospital
326289,21004D62-,ANVERS (CHAUSSEE D')-NORD,346594,4,0,male,parent,188763,6,collectif,10,Hospital
326290,21004D62-,ANVERS (CHAUSSEE D')-NORD,346595,4,0,male,parent,188764,6,collectif,10,Hospital
326291,21004D62-,ANVERS (CHAUSSEE D')-NORD,346596,4,0,male,parent,188765,6,collectif,10,Hospital
327149,21004E211,RUE DE WAND,347468,5,1,female,parent,189208,6,collectif,10,Hospital
