,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Name,Commune_x,Commune_y,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
1731,21015A04-,L'OLIVIER (RUE),944872,18,0,male,child,513992,4,single_with_child,3,Secondaires,L'OLIVIER (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21001C5PA,MEERVELD,Anderlecht
1732,21014A04-,HAECHT (CHAUSSEE DE),846566,15,0,male,child,463216,4,single_with_child,3,Secondaires,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Chaussée de Haecht,21002A190,FORET DE SOIGNES,Auderghem
1733,21015A05-,ROYALE SAINTE-MARIE (RUE),928068,15,1,female,parent,504269,1,couple_with_child,3,Secondaires,ROYALE SAINTE-MARIE (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1734,21015A04-,L'OLIVIER (RUE),944653,13,1,female,child,513919,1,couple_with_child,3,Secondaires,L'OLIVIER (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21001C5PA,MEERVELD,Anderlecht
1735,21015A03-,JOSAPHAT (RUE),886130,17,0,male,child,484698,1,couple_with_child,3,Secondaires,JOSAPHAT (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1736,21014A04-,HAECHT (CHAUSSEE DE),847168,17,0,male,child,463438,1,couple_with_child,3,Secondaires,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Chaussée de Haecht,21002A190,FORET DE SOIGNES,Auderghem
1737,21015A03-,JOSAPHAT (RUE),888678,14,1,female,child,485547,4,single_with_child,3,Secondaires,JOSAPHAT (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1738,21015A04-,L'OLIVIER (RUE),945653,13,1,female,child,514250,1,couple_with_child,3,Secondaires,L'OLIVIER (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21001C5PA,MEERVELD,Anderlecht
1739,21015A03-,JOSAPHAT (RUE),888191,17,0,male,child,485381,1,couple_with_child,3,Secondaires,JOSAPHAT (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1740,21015A04-,L'OLIVIER (RUE),943489,17,1,female,child,513550,1,couple_with_child,3,Secondaires,L'OLIVIER (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21001C5PA,MEERVELD,Anderlecht
1741,21015A03-,JOSAPHAT (RUE),890971,13,0,male,parent,484754,1,couple_with_child,3,Secondaires,JOSAPHAT (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1742,21015A04-,L'OLIVIER (RUE),945369,13,0,male,child,514155,1,couple_with_child,3,Secondaires,L'OLIVIER (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21001C5PA,MEERVELD,Anderlecht
1743,21015A05-,ROYALE SAINTE-MARIE (RUE),928073,14,1,female,parent,504292,4,single_with_child,3,Secondaires,ROYALE SAINTE-MARIE (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1744,21015A05-,ROYALE SAINTE-MARIE (RUE),928386,13,0,male,parent,504688,1,couple_with_child,3,Secondaires,ROYALE SAINTE-MARIE (RUE),Schaerbeek,Schaerbeek,Chaussée de Haecht,21016A521,VERREWINKEL,Uccle
1745,21015A41-,VANDERLINDEN (RUE),961075,17,0,male,child,521982,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1746,21014A10-,SAINT-FRANCOIS,840912,16,1,female,child,460211,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1747,21015A41-,VANDERLINDEN (RUE),962729,12,1,female,parent,522178,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1748,21015A612,BRICHAUT (RUE DE),964249,19,1,female,child,523524,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1749,21015A421,PALAIS (RUE DE),948097,18,1,female,child,515753,4,single_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1750,21015A421,PALAIS (RUE DE),948090,14,1,female,child,515750,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1751,21015A45-,STEPHENSON (PLACE),968105,13,0,male,child,525403,1,couple_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1752,21015A41-,VANDERLINDEN (RUE),961248,13,1,female,child,522038,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1753,21015A45-,STEPHENSON (PLACE),967602,16,1,female,child,525249,1,couple_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1754,21015A612,BRICHAUT (RUE DE),963781,14,1,female,child,523369,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1755,21015A421,PALAIS (RUE DE),949808,12,1,female,parent,516086,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1756,21015A45-,STEPHENSON (PLACE),968283,13,1,female,child,525458,1,couple_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1757,21015A45-,STEPHENSON (PLACE),968000,19,1,female,child,525369,1,couple_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1758,21015A40-,BRABANT (RUE DE),953566,14,1,female,parent,517007,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1759,21015A612,BRICHAUT (RUE DE),964784,14,0,male,child,523703,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1760,21014A12-,SAINT-LAZARE,844099,14,0,male,child,462065,1,couple_with_child,3,Secondaires,SAINT-LAZARE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1761,21015A612,BRICHAUT (RUE DE),964826,16,1,female,child,523718,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1762,21015A40-,BRABANT (RUE DE),950676,15,1,female,child,517068,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1763,21015A612,BRICHAUT (RUE DE),963810,17,0,male,child,523382,4,single_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1764,21015A421,PALAIS (RUE DE),949809,12,1,female,parent,515739,4,single_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1765,21015A421,PALAIS (RUE DE),948343,14,1,female,child,515835,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1766,21014A10-,SAINT-FRANCOIS,842703,13,0,male,parent,460153,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1767,21015A612,BRICHAUT (RUE DE),964498,18,0,male,child,523611,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1768,21014A10-,SAINT-FRANCOIS,840932,14,1,female,child,460216,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1769,21014A10-,SAINT-FRANCOIS,840806,12,0,male,child,460182,4,single_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1770,21014A10-,SAINT-FRANCOIS,842677,15,0,male,parent,460033,4,single_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1771,21015A40-,BRABANT (RUE DE),951098,12,0,male,child,517219,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1772,21015A612,BRICHAUT (RUE DE),965242,14,0,male,child,523854,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1773,21015A41-,VANDERLINDEN (RUE),962925,13,0,male,parent,521514,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1774,21015A421,PALAIS (RUE DE),948776,16,0,male,child,515976,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1775,21014A10-,SAINT-FRANCOIS,840824,14,1,female,child,460187,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1776,21015A421,PALAIS (RUE DE),949982,12,0,male,parent,515748,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1777,21015A41-,VANDERLINDEN (RUE),962918,14,0,male,parent,522086,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1778,21014A10-,SAINT-FRANCOIS,841335,12,1,female,child,460339,4,single_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1779,21014A10-,SAINT-FRANCOIS,842720,12,0,male,parent,460093,4,single_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1780,21015A40-,BRABANT (RUE DE),951977,17,0,male,child,517547,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1781,21015A612,BRICHAUT (RUE DE),966590,13,1,female,child,524576,4,single_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1782,21015A41-,VANDERLINDEN (RUE),962910,15,0,male,parent,521643,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1783,21014A12-,SAINT-LAZARE,844150,14,1,female,child,462087,1,couple_with_child,3,Secondaires,SAINT-LAZARE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1784,21015A40-,BRABANT (RUE DE),952269,12,1,female,child,517649,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1785,21015A612,BRICHAUT (RUE DE),963844,14,0,male,child,523390,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1786,21015A40-,BRABANT (RUE DE),953560,14,1,female,parent,517700,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1787,21015A612,BRICHAUT (RUE DE),964615,12,0,male,child,523650,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1788,21015A40-,BRABANT (RUE DE),952116,13,0,male,child,517596,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1789,21015A612,BRICHAUT (RUE DE),965467,13,1,female,child,523929,4,single_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1790,21015A45-,STEPHENSON (PLACE),969058,13,0,male,parent,525254,4,single_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1791,21015A41-,VANDERLINDEN (RUE),959972,17,0,male,child,521627,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1792,21015A40-,BRABANT (RUE DE),952021,15,0,male,child,517559,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1793,21015A41-,VANDERLINDEN (RUE),961321,15,0,male,child,522063,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1794,21015A41-,VANDERLINDEN (RUE),960797,18,0,male,child,521895,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1795,21015A45-,STEPHENSON (PLACE),968945,12,1,female,parent,525237,1,couple_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1796,21015A41-,VANDERLINDEN (RUE),961193,18,1,female,child,522021,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1797,21015A41-,VANDERLINDEN (RUE),962720,13,1,female,parent,521591,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1798,21015A421,PALAIS (RUE DE),948614,12,1,female,child,515924,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1799,21015A41-,VANDERLINDEN (RUE),960647,15,0,male,child,521846,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1800,21015A612,BRICHAUT (RUE DE),967320,15,0,male,parent,523997,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1801,21015A612,BRICHAUT (RUE DE),967336,13,0,male,parent,523549,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1802,21014A10-,SAINT-FRANCOIS,841133,15,0,male,child,460278,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1803,21015A40-,BRABANT (RUE DE),950960,13,1,female,child,517169,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1804,21015A45-,STEPHENSON (PLACE),968188,17,1,female,child,525430,4,single_with_child,3,Secondaires,STEPHENSON (PLACE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1805,21015A612,BRICHAUT (RUE DE),967343,13,0,male,parent,523359,4,single_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1806,21015A612,BRICHAUT (RUE DE),966601,14,0,male,child,524580,4,single_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1807,21015A40-,BRABANT (RUE DE),953252,12,1,female,child,518293,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1808,21014A10-,SAINT-FRANCOIS,842692,14,0,male,parent,460333,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1809,21015A612,BRICHAUT (RUE DE),964950,16,1,female,child,523759,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1810,21015A612,BRICHAUT (RUE DE),963524,17,0,male,child,523283,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1811,21014A10-,SAINT-FRANCOIS,842696,14,0,male,parent,460212,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1812,21015A40-,BRABANT (RUE DE),951818,14,0,male,child,517487,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1813,21015A421,PALAIS (RUE DE),948357,19,1,female,child,515841,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1814,21015A41-,VANDERLINDEN (RUE),961095,13,0,male,child,521987,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1815,21015A40-,BRABANT (RUE DE),951876,12,0,male,child,517508,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1816,21015A612,BRICHAUT (RUE DE),964685,16,0,male,child,523672,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1817,21014A14-,PRAIRIE,835682,13,1,female,parent,457365,1,couple_with_child,3,Secondaires,PRAIRIE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1818,21015A421,PALAIS (RUE DE),948083,15,1,female,child,515748,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1819,21014A14-,PRAIRIE,834841,13,0,male,child,457261,1,couple_with_child,3,Secondaires,PRAIRIE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1820,21015A612,BRICHAUT (RUE DE),964093,16,1,female,child,523473,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1821,21015A40-,BRABANT (RUE DE),950318,19,0,male,child,516924,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1822,21014A14-,PRAIRIE,834936,15,1,female,child,457302,1,couple_with_child,3,Secondaires,PRAIRIE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1823,21014A10-,SAINT-FRANCOIS,841225,13,1,female,child,460306,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1824,21015A612,BRICHAUT (RUE DE),964350,18,1,female,child,523561,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1825,21015A421,PALAIS (RUE DE),948214,14,1,female,child,515791,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1826,21015A421,PALAIS (RUE DE),948198,16,0,male,child,515787,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1827,21015A41-,VANDERLINDEN (RUE),961009,18,1,female,child,521961,1,couple_with_child,3,Secondaires,VANDERLINDEN (RUE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1828,21015A421,PALAIS (RUE DE),949970,14,0,male,parent,516170,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1829,21015A40-,BRABANT (RUE DE),953857,14,0,male,parent,517617,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1830,21015A612,BRICHAUT (RUE DE),965209,16,1,female,child,523846,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1831,21015A612,BRICHAUT (RUE DE),963893,15,1,female,child,523408,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1832,21015A40-,BRABANT (RUE DE),951601,12,0,male,child,517402,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1833,21015A612,BRICHAUT (RUE DE),964281,12,0,male,child,523538,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1834,21015A421,PALAIS (RUE DE),948751,13,0,male,child,515968,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1835,21015A40-,BRABANT (RUE DE),953575,13,1,female,parent,517777,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1836,21015A40-,BRABANT (RUE DE),950300,17,1,female,child,516917,1,couple_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1837,21015A40-,BRABANT (RUE DE),950968,13,1,female,child,517172,4,single_with_child,3,Secondaires,BRABANT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1838,21014A14-,PRAIRIE,834866,12,1,female,child,457273,4,single_with_child,3,Secondaires,PRAIRIE,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1839,21015A612,BRICHAUT (RUE DE),967340,13,0,male,parent,523321,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1840,21014A10-,SAINT-FRANCOIS,840631,15,0,male,child,460132,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1841,21015A421,PALAIS (RUE DE),948347,14,1,female,child,515836,1,couple_with_child,3,Secondaires,PALAIS (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1842,21015A612,BRICHAUT (RUE DE),964094,13,1,female,child,523473,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1843,21015A612,BRICHAUT (RUE DE),963402,15,0,male,child,523241,1,couple_with_child,3,Secondaires,BRICHAUT (RUE DE),Schaerbeek,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1844,21014A10-,SAINT-FRANCOIS,842464,13,1,female,parent,460166,1,couple_with_child,3,Secondaires,SAINT-FRANCOIS,Saint-Josse-ten-Noode,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1845,21015A00-,COLIGNON (PLACE),973359,15,0,male,child,527465,1,couple_with_child,3,Secondaires,COLIGNON (PLACE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1846,21015A24-,WAELHEM (RUE),980929,13,0,male,parent,530311,4,single_with_child,3,Secondaires,WAELHEM (RUE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1847,21015A00-,COLIGNON (PLACE),972281,13,0,male,child,527101,4,single_with_child,3,Secondaires,COLIGNON (PLACE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1848,21015A24-,WAELHEM (RUE),980443,13,0,male,child,531167,4,single_with_child,3,Secondaires,WAELHEM (RUE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1849,21015A01-,VAN YSENDYCK (RUE),978034,13,0,male,parent,529839,4,single_with_child,3,Secondaires,VAN YSENDYCK (RUE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1850,21015A021,HOUFFALIZE (PLACE),894589,13,0,male,parent,487781,1,couple_with_child,3,Secondaires,HOUFFALIZE (PLACE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1851,21015A00-,COLIGNON (PLACE),972829,17,1,female,child,527279,1,couple_with_child,3,Secondaires,COLIGNON (PLACE),Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
1852,21015A622,BRUSILIA,940592,12,1,female,child,512034,1,couple_with_child,3,Secondaires,BRUSILIA,Schaerbeek,Schaerbeek,Colignon,21016A521,VERREWINKEL,Uccle
