,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
1126,21011A11-,LEPREUX,649695,9,1,female,child,358888,1,couple_with_child,2,Primaires,Koekelberg,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1127,21012A152,ETANGS NOIRS,746663,7,0,male,parent,406275,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1128,21012A141,INDEPENDANCE,767590,8,1,female,parent,418003,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1129,21012A152,ETANGS NOIRS,746637,8,0,male,parent,405394,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1130,21012A152,ETANGS NOIRS,742623,10,0,male,child,405656,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1131,21012A152,ETANGS NOIRS,743521,7,1,female,child,405960,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1132,21012A141,INDEPENDANCE,766127,7,1,female,child,417968,4,single_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1133,21012A141,INDEPENDANCE,765861,9,0,male,child,417872,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1134,21012A172,GARE OUEST,686446,11,0,male,child,377663,4,single_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1135,21012A152,ETANGS NOIRS,746582,10,0,male,parent,405648,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1136,21012A152,ETANGS NOIRS,745623,6,0,male,child,407179,4,single_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1137,21012A172,GARE OUEST,686669,7,1,female,child,377732,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1138,21012A141,INDEPENDANCE,767776,7,0,male,parent,418106,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1139,21012A152,ETANGS NOIRS,742084,7,1,female,child,405481,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1140,21012A172,GARE OUEST,686300,11,1,female,child,377615,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1141,21012A152,ETANGS NOIRS,744117,9,0,male,child,406155,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1142,21012A141,INDEPENDANCE,766562,9,1,female,child,418110,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1143,21012A141,INDEPENDANCE,766777,8,0,male,child,418174,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1144,21012A141,INDEPENDANCE,766773,8,0,male,child,418173,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1145,21012A141,INDEPENDANCE,766329,12,1,female,child,418035,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1146,21012A141,INDEPENDANCE,766755,7,0,male,child,418169,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1147,21012A141,INDEPENDANCE,765924,8,0,male,child,417896,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1148,21012A172,GARE OUEST,686208,9,1,female,child,377585,1,couple_with_child,2,Primaires,Molenbeek Saint-Jean,Gare de l'ouest,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
1149,21013A00-,HOTEL DE VILLE,824010,12,1,female,child,450850,1,couple_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1150,21013A00-,HOTEL DE VILLE,824859,6,1,female,child,451248,1,couple_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1151,21013A04-,PRISON,792841,7,0,male,child,432545,1,couple_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1152,21013A41-,VILLAS (AVENUE DES),819348,6,0,male,child,448115,1,couple_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004F970,MARLY-NORD,Bruxelles
1153,21013A00-,HOTEL DE VILLE,824057,7,0,male,child,450873,1,couple_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1154,21013A40-,BARRIERE,817094,6,0,male,child,446820,1,couple_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004F970,MARLY-NORD,Bruxelles
1155,21013A01-,ESPAGNE (RUE D'),791643,8,0,male,child,431909,4,single_with_child,2,Primaires,Saint-Gilles,Haut Saint-Gilles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1156,21013A242,BETHLEEM (PLACE DE),775796,8,1,female,child,423070,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1157,21013A13-,DETHY (RUE),780883,10,0,male,child,425859,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1158,21013A201,ANGLETERRE (RUE D'),795488,7,1,female,child,433875,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1159,21013A252,DANEMARK (RUE DE),797818,6,1,female,child,435117,4,single_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
1160,21013A252,DANEMARK (RUE DE),797560,11,0,male,child,435025,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
1161,21013A242,BETHLEEM (PLACE DE),775212,11,1,female,child,422846,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1162,21013A211,FONTAINAS,809699,11,1,female,child,442064,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1163,21013A211,FONTAINAS,809695,9,1,female,child,442063,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1164,21013A252,DANEMARK (RUE DE),798580,9,1,female,parent,435087,4,single_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21002A190,FORET DE SOIGNES,Auderghem
1165,21013A211,FONTAINAS,809980,6,0,male,child,442165,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1166,21013A211,FONTAINAS,810767,10,0,male,parent,441918,4,single_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1167,21013A13-,DETHY (RUE),782343,11,1,female,parent,425695,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1168,21013A211,FONTAINAS,809195,9,0,male,child,441843,1,couple_with_child,2,Primaires,Saint-Gilles,Porte de Hal,21004F970,MARLY-NORD,Bruxelles
1169,21015A40-,BRABANT (RUE DE),950666,12,0,male,child,517065,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1170,21014A14-,PRAIRIE,835853,7,0,male,parent,457650,4,single_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1171,21015A41-,VANDERLINDEN (RUE),960684,7,1,female,child,521859,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1172,21015A612,BRICHAUT (RUE DE),967353,11,0,male,parent,523977,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1173,21015A612,BRICHAUT (RUE DE),964306,6,0,male,child,523545,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1174,21015A40-,BRABANT (RUE DE),952425,7,0,male,child,517700,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1175,21014A10-,SAINT-FRANCOIS,842507,9,1,female,parent,460111,4,single_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1176,21015A40-,BRABANT (RUE DE),951813,10,0,male,child,517485,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1177,21014A14-,PRAIRIE,835831,11,0,male,parent,457642,4,single_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1178,21015A421,PALAIS (RUE DE),949986,9,0,male,parent,516011,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1179,21015A41-,VANDERLINDEN (RUE),962747,6,1,female,parent,521810,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1180,21015A41-,VANDERLINDEN (RUE),961302,6,0,male,child,522055,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1181,21015A612,BRICHAUT (RUE DE),964182,8,0,male,child,523501,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1182,21015A45-,STEPHENSON (PLACE),968367,10,0,male,child,525483,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1183,21015A612,BRICHAUT (RUE DE),965099,10,0,male,child,523808,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1184,21015A612,BRICHAUT (RUE DE),964652,8,0,male,child,523659,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1185,21015A612,BRICHAUT (RUE DE),967070,7,1,female,parent,523350,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1186,21015A45-,STEPHENSON (PLACE),967763,9,0,male,child,525298,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1187,21015A421,PALAIS (RUE DE),949151,7,0,male,child,516110,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1188,21015A45-,STEPHENSON (PLACE),968032,10,1,female,child,525379,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1189,21015A45-,STEPHENSON (PLACE),968522,7,0,male,child,525534,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1190,21015A40-,BRABANT (RUE DE),952102,7,1,female,child,517593,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1191,21015A612,BRICHAUT (RUE DE),964640,10,0,male,child,523656,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1192,21014A12-,SAINT-LAZARE,844192,9,0,male,child,462105,1,couple_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1193,21015A612,BRICHAUT (RUE DE),967064,9,1,female,parent,524135,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1194,21015A421,PALAIS (RUE DE),949826,7,1,female,parent,515868,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1195,21014A14-,PRAIRIE,835043,11,0,male,child,457350,4,single_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1196,21015A40-,BRABANT (RUE DE),952274,8,1,female,child,517650,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1197,21014A10-,SAINT-FRANCOIS,840528,6,0,male,child,460103,1,couple_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1198,21015A41-,VANDERLINDEN (RUE),961665,7,1,female,child,522167,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1199,21015A41-,VANDERLINDEN (RUE),961083,6,1,female,child,521984,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1200,21014A10-,SAINT-FRANCOIS,841149,9,0,male,child,460284,1,couple_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1201,21015A45-,STEPHENSON (PLACE),968547,7,0,male,child,525542,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1202,21015A40-,BRABANT (RUE DE),950758,9,0,male,child,517094,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1203,21015A45-,STEPHENSON (PLACE),968507,6,1,female,child,525529,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1204,21015A421,PALAIS (RUE DE),949819,9,1,female,parent,515933,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1205,21015A41-,VANDERLINDEN (RUE),961528,9,0,male,child,522128,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1206,21015A612,BRICHAUT (RUE DE),964806,10,1,female,child,523713,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1207,21015A40-,BRABANT (RUE DE),951610,11,1,female,child,517404,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1208,21015A45-,STEPHENSON (PLACE),968170,11,1,female,child,525424,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1209,21015A41-,VANDERLINDEN (RUE),962743,9,1,female,parent,521696,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1210,21015A45-,STEPHENSON (PLACE),967995,11,1,female,child,525368,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1211,21015A612,BRICHAUT (RUE DE),967366,10,0,male,parent,523460,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1212,21015A41-,VANDERLINDEN (RUE),960835,8,0,male,child,521908,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1213,21015A612,BRICHAUT (RUE DE),964412,8,0,male,child,523583,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1214,21014A10-,SAINT-FRANCOIS,842738,9,0,male,parent,460245,4,single_with_child,2,Primaires,Saint-Josse-ten-Noode,Quartier Brabant,21016A533,MOENSBERG,Uccle
1215,21015A40-,BRABANT (RUE DE),953904,8,0,male,parent,517515,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1216,21015A612,BRICHAUT (RUE DE),965269,8,1,female,child,523866,4,single_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1217,21015A612,BRICHAUT (RUE DE),967352,11,0,male,parent,523407,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1218,21015A40-,BRABANT (RUE DE),952294,10,0,male,child,517655,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A533,MOENSBERG,Uccle
1219,21015A612,BRICHAUT (RUE DE),964431,6,1,female,child,523588,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1220,21015A421,PALAIS (RUE DE),949994,8,0,male,parent,515740,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21002A190,FORET DE SOIGNES,Auderghem
1221,21015A41-,VANDERLINDEN (RUE),961035,11,0,male,child,521968,1,couple_with_child,2,Primaires,Schaerbeek,Quartier Brabant,21016A521,VERREWINKEL,Uccle
1222,21015A152,PR. ELISABETH-NORD,934577,6,1,female,parent,507648,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1223,21015A101,GARE,935272,10,0,male,child,509508,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1224,21015A152,PR. ELISABETH-NORD,932976,9,1,female,child,508242,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1225,21015A12-,HUART HAMOIR (AVENUE),929684,8,1,female,child,506682,4,single_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1226,21015A152,PR. ELISABETH-NORD,933348,10,1,female,child,508365,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1227,21015A101,GARE,935537,9,1,female,child,509588,4,single_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1228,21015A101,GARE,936783,8,0,male,parent,509543,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1229,21015A152,PR. ELISABETH-NORD,934244,10,0,male,child,508882,4,single_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1230,21015A152,PR. ELISABETH-NORD,931787,7,0,male,child,507847,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1231,21015A101,GARE,936782,8,0,male,parent,509721,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1232,21015A101,GARE,935823,7,0,male,child,509676,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1233,21015A101,GARE,935318,7,0,male,child,509522,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1234,21015A101,GARE,936795,6,0,male,parent,509420,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1235,21015A152,PR. ELISABETH-NORD,933507,8,0,male,child,508417,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1236,21015A152,PR. ELISABETH-NORD,932597,8,0,male,child,508120,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1237,21015A152,PR. ELISABETH-NORD,932377,9,0,male,child,508048,1,couple_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1238,21015A101,GARE,936394,11,0,male,child,509996,4,single_with_child,2,Primaires,Schaerbeek,Gare de Schaerbeek,21016A521,VERREWINKEL,Uccle
1239,21015A20-,HELMET,992111,10,0,male,child,536619,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1240,21015A111,MAETERLINCK,939405,7,0,male,child,511382,4,single_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1241,21015A20-,HELMET,992547,11,0,male,child,536743,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1242,21015A21-,GUIDO GEZELLE (RUE),997419,11,0,male,parent,538541,4,single_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1243,21015A111,MAETERLINCK,938561,8,0,male,child,510966,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1244,21015A111,MAETERLINCK,938635,11,1,female,child,510993,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1245,21015A20-,HELMET,991792,10,0,male,child,536531,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1246,21015A20-,HELMET,991655,10,0,male,child,536492,4,single_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1247,21015A20-,HELMET,990566,9,0,male,child,536181,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1248,21015A20-,HELMET,992698,8,1,female,child,536782,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1249,21015A20-,HELMET,995138,9,0,male,parent,536564,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1250,21015A111,MAETERLINCK,938874,10,1,female,child,511069,4,single_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1251,21015A20-,HELMET,991593,6,1,female,child,536473,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1252,21015A111,MAETERLINCK,937988,10,1,female,child,510777,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1253,21015A21-,GUIDO GEZELLE (RUE),997442,8,0,male,parent,538662,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1254,21015A111,MAETERLINCK,938296,9,0,male,child,510878,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1255,21015A142,SAINTE-FAMILLE,939887,10,1,female,child,511672,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1256,21015A21-,GUIDO GEZELLE (RUE),997456,7,0,male,parent,538597,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1257,21015A20-,HELMET,991428,8,1,female,child,536425,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1258,21015A231,J. BLOCKX (RUE),988633,7,0,male,child,535233,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1259,21015A111,MAETERLINCK,937463,6,1,female,child,510600,4,single_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1260,21015A111,MAETERLINCK,937874,11,0,male,child,510738,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1261,21015A111,MAETERLINCK,937644,6,1,female,child,510657,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1262,21015A20-,HELMET,992555,8,0,male,child,536745,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1263,21015A21-,GUIDO GEZELLE (RUE),996174,6,0,male,child,538687,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1264,21015A231,J. BLOCKX (RUE),988372,6,1,female,child,535145,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1265,21015A20-,HELMET,990056,9,0,male,child,536035,4,single_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1266,21015A21-,GUIDO GEZELLE (RUE),997421,11,0,male,parent,538725,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21001C5PA,MEERVELD,Anderlecht
1267,21015A111,MAETERLINCK,939787,9,0,male,parent,510503,1,couple_with_child,2,Primaires,Schaerbeek,Helmet,21016A521,VERREWINKEL,Uccle
1268,21016A00-,GLOBE-EST,1061045,8,1,female,child,574798,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1269,21016A00-,GLOBE-EST,1061124,6,1,female,child,574831,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1270,21016A00-,GLOBE-EST,1062275,7,1,female,child,575282,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1271,21016A00-,GLOBE-EST,1060437,6,1,female,child,574538,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1272,21016A901,CENTRE-OUEST,998899,10,1,female,child,540131,1,couple_with_child,2,Primaires,Uccle,Globe,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1273,21016A02-,ALSEMBERG-NORD,1022785,8,1,female,child,553887,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1274,21016A00-,GLOBE-EST,1061280,10,0,male,child,574896,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1275,21016A901,CENTRE-OUEST,998645,9,0,male,child,540014,1,couple_with_child,2,Primaires,Uccle,Globe,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1276,21016A00-,GLOBE-EST,1061306,6,1,female,child,574903,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1277,21016A00-,GLOBE-EST,1059617,9,1,female,child,574201,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
1278,21016A954,VOSSEGAT-EST,1038154,8,1,female,child,562468,1,couple_with_child,2,Primaires,Uccle,Globe,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
1279,21016A00-,GLOBE-EST,1062062,9,0,male,child,575211,1,couple_with_child,2,Primaires,Uccle,Globe,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
