,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code_x,Commune_x,Code_y,Name,Commune_y,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
14054,21004E70-,MARIE-CHRISTINE (RUE),304161,20,1,female,parent,167837,1,couple_with_child,21004E70-,Bruxelles,21004E70-,MARIE-CHRISTINE (RUE),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14055,21016A342,FOND,1085319,20,1,female,parent,587737,2,couple_no_child,21016A342,Uccle,21016A342,FOND,Uccle,5,Unif off campus,21004F970,MARLY-NORD
14056,21012A672,ULENS,701425,20,1,female,child,385324,1,couple_with_child,21012A672,Molenbeek Saint-Jean,21012A672,ULENS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14057,21004A22-,SENNE (RUE DE LA),263436,20,1,female,child,142611,1,couple_with_child,21004A22-,Bruxelles,21004A22-,SENNE (RUE DE LA),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14058,21004A34-,MONNAIE,271082,20,1,female,parent,147608,3,single,21004A34-,Bruxelles,21004A34-,MONNAIE,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14059,21013A00-,HOTEL DE VILLE,824201,20,1,female,child,450943,4,single_with_child,21013A00-,Saint-Gilles,21013A00-,HOTEL DE VILLE,Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14060,21010A21-,MADELEINE,643412,20,1,female,parent,355474,2,couple_no_child,21010A21-,Jette,21010A21-,MADELEINE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
14061,21003A10-,HOPITAL FRANCAIS,186258,20,1,female,child,98465,1,couple_with_child,21003A10-,Berchem Sainte-Agathe,21003A10-,HOPITAL FRANCAIS,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
14062,21016A429,CARLOO,1076651,20,1,female,child,583352,1,couple_with_child,21016A429,Uccle,21016A429,CARLOO,Uccle,5,Unif off campus,21004F970,MARLY-NORD
14063,21013A02-,CAPOUILLET (RUE),802564,20,1,female,parent,437761,3,single,21013A02-,Saint-Gilles,21013A02-,CAPOUILLET (RUE),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14064,21005A14-,ARMEE (AVENUE DE L'),398777,20,1,female,parent,217377,3,single,21005A14-,Etterbeek,21005A14-,ARMEE (AVENUE DE L'),Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
14065,21013A252,DANEMARK (RUE DE),798001,20,1,female,parent,435175,3,single,21013A252,Saint-Gilles,21013A252,DANEMARK (RUE DE),Saint-Gilles,5,Unif off campus,21002A190,FORET DE SOIGNES
14066,21009A21-,ETE,546168,20,1,female,parent,300039,3,single,21009A21-,Ixelles,21009A21-,ETE,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14067,21001A401,ARBORETUM,12486,20,1,female,parent,6821,1,couple_with_child,21001A401,Anderlecht,21001A401,ARBORETUM,Anderlecht,5,Unif off campus,21002A190,FORET DE SOIGNES
14068,21001A472,STADE COMMUNAL - INDUSTRIE,3510,20,1,female,parent,1712,3,single,21001A472,Anderlecht,21001A472,STADE COMMUNAL - INDUSTRIE,Anderlecht,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14069,21016A232,BEAU SEJOUR,1010028,20,1,female,parent,546590,2,couple_no_child,21016A232,Uccle,21016A232,BEAU SEJOUR,Uccle,5,Unif off campus,21004F970,MARLY-NORD
14070,21010A04-,NOTRE-DAME DE LOURDES,596822,20,1,female,parent,331681,2,couple_no_child,21010A04-,Jette,21010A04-,NOTRE-DAME DE LOURDES,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
14071,21013A01-,ESPAGNE (RUE D'),791018,20,1,female,parent,431323,3,single,21013A01-,Saint-Gilles,21013A01-,ESPAGNE (RUE D'),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14072,21014A05-,HOUWAERT,852193,20,1,female,child,465983,1,couple_with_child,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
14073,21019A52-,DUC (RUE),1185257,20,1,female,child,644992,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,21019A52-,DUC (RUE),Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
14074,21004E14-,ECOLE DES CADETS,364944,20,1,female,child,198566,1,couple_with_child,21004E14-,Bruxelles,21004E14-,ECOLE DES CADETS,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14075,21005A00-,HOTEL COMMUNAL,423602,20,1,female,child,231859,1,couple_with_child,21005A00-,Etterbeek,21005A00-,HOTEL COMMUNAL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
14076,21002A23-,TH. BALIS (PLACE),132815,20,1,female,parent,70033,1,couple_with_child,21002A23-,Auderghem,21002A23-,TH. BALIS (PLACE),Auderghem,5,Unif off campus,21010A4MJ,VUB
14077,21005A042,PH. BAUCQ (RUE),389826,20,1,female,parent,211950,3,single,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
14078,21003A312,POTAARDE  VLAK,164281,20,1,female,parent,86789,1,couple_with_child,21003A312,Berchem Sainte-Agathe,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe,5,Unif off campus,21019A43-,CORNICHE VERTE
14079,21001B20-,CONSEIL-NORD,60820,20,1,female,parent,32551,1,couple_with_child,21001B20-,Anderlecht,21001B20-,CONSEIL-NORD,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
14080,21018A20-,GEORGES HENRI (AVENUE),1116545,20,1,female,child,605868,4,single_with_child,21018A20-,Woluwe Saint-Lambert,21018A20-,GEORGES HENRI (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14081,21006A403,QUARTIER CICERO,446308,20,1,female,parent,244981,1,couple_with_child,21006A403,Evere,21006A403,QUARTIER CICERO,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
14082,21019A11-,MILLE METRES (AVENUE),1199828,20,1,female,parent,652911,3,single,21019A11-,Woluwe Saint-Pierre,21019A11-,MILLE METRES (AVENUE),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
14083,21006A153,KEET,438128,20,1,female,child,240651,1,couple_with_child,21006A153,Evere,21006A153,KEET,Evere,5,Unif off campus,21016A533,MOENSBERG
14084,21012A23-,MACHTENS-SUD,755318,20,1,female,child,412500,4,single_with_child,21012A23-,Molenbeek Saint-Jean,21012A23-,MACHTENS-SUD,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
14085,21016A322,CHAUSSEE DE WATERLOO-EST,1072022,20,1,female,child,580919,4,single_with_child,21016A322,Uccle,21016A322,CHAUSSEE DE WATERLOO-EST,Uccle,5,Unif off campus,21004F970,MARLY-NORD
14086,21005A33-,CARDINAL LAVIGERIE (RUE),395203,20,1,female,child,215473,1,couple_with_child,21005A33-,Etterbeek,21005A33-,CARDINAL LAVIGERIE (RUE),Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
14087,21009A21-,ETE,546137,20,1,female,parent,300008,3,single,21009A21-,Ixelles,21009A21-,ETE,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14088,21001A41-,ROMAIN ROLLAND,18095,20,1,female,child,9914,4,single_with_child,21001A41-,Anderlecht,21001A41-,ROMAIN ROLLAND,Anderlecht,5,Unif off campus,21002A190,FORET DE SOIGNES
14089,21015A73-,H. EVENEPOEL (RUE),865757,20,1,female,child,473811,4,single_with_child,21015A73-,Schaerbeek,21015A73-,H. EVENEPOEL (RUE),Schaerbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
14090,21006A201,HAUT-EVERE,450160,20,1,female,parent,246925,1,couple_with_child,21006A201,Evere,21006A201,HAUT-EVERE,Evere,5,Unif off campus,21001C522,HOPITAL U.L.B.
14091,21002A30-,TRIOMPHE (BOULEVARD DU),142589,20,1,female,child,75311,4,single_with_child,21002A30-,Auderghem,21002A30-,TRIOMPHE (BOULEVARD DU),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
14092,21005A10-,GENERAL HENRI (RUE),385432,20,1,female,parent,209654,1,couple_with_child,21005A10-,Etterbeek,21005A10-,GENERAL HENRI (RUE),Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
14093,21013A102,PARVIS,777075,20,1,female,parent,423798,1,couple_with_child,21013A102,Saint-Gilles,21013A102,PARVIS,Saint-Gilles,5,Unif off campus,21004F970,MARLY-NORD
14094,21010A00-,CENTRE,628917,20,1,female,parent,348030,1,couple_with_child,21010A00-,Jette,21010A00-,CENTRE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
14095,21016A701,MERLO,1032529,20,1,female,child,559407,1,couple_with_child,21016A701,Uccle,21016A701,MERLO,Uccle,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14096,21018A33-,NEERVELD,1130940,20,1,female,child,614204,1,couple_with_child,21018A33-,Woluwe Saint-Lambert,21018A33-,NEERVELD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14097,21009A712,CHATELAIN (PLACE DU)-OUEST,561346,20,1,female,parent,309847,2,couple_no_child,21009A712,Ixelles,21009A712,CHATELAIN (PLACE DU)-OUEST,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14098,21004B43-,AMBIORIX-NORD (SQUARE),221153,20,1,female,parent,117623,3,single,21004B43-,Bruxelles,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles,5,Unif off campus,21001C522,HOPITAL U.L.B.
14099,21004A822,RUE DES COMMERCANTS,354691,20,1,female,parent,192883,3,single,21004A822,Bruxelles,21004A822,RUE DES COMMERCANTS,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14100,21016A00-,GLOBE-EST,1062449,20,1,female,parent,575381,3,single,21016A00-,Uccle,21016A00-,GLOBE-EST,Uccle,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14101,21005A14-,ARMEE (AVENUE DE L'),398765,20,1,female,parent,217371,1,couple_with_child,21005A14-,Etterbeek,21005A14-,ARMEE (AVENUE DE L'),Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
14102,21011A01-,SAINTE-ANNE,664333,20,1,female,parent,365747,1,couple_with_child,21011A01-,Koekelberg,21011A01-,SAINTE-ANNE,Koekelberg,5,Unif off campus,21017A09-,FORET DE SOIGNES
14103,21013A01-,ESPAGNE (RUE D'),790996,20,1,female,parent,431308,1,couple_with_child,21013A01-,Saint-Gilles,21013A01-,ESPAGNE (RUE D'),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14104,21001A441,DOCTEUR ROUX,32812,20,1,female,child,17830,1,couple_with_child,21001A441,Anderlecht,21001A441,DOCTEUR ROUX,Anderlecht,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14105,21018A33-,NEERVELD,1131680,20,1,female,parent,614513,1,couple_with_child,21018A33-,Woluwe Saint-Lambert,21018A33-,NEERVELD,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14106,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275067,20,1,female,parent,150103,2,couple_no_child,21004A16-,Bruxelles,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,Bruxelles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14107,21014A41-,BOSSUET,837306,20,1,female,child,458477,1,couple_with_child,21014A41-,Saint-Josse-ten-Noode,21014A41-,BOSSUET,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
14108,21004A71-,BLAES (RUE)-CENTRE,268714,20,1,female,child,145938,1,couple_with_child,21004A71-,Bruxelles,21004A71-,BLAES (RUE)-CENTRE,Bruxelles,5,Unif off campus,21019A43-,CORNICHE VERTE
14109,21009A22-,UNIVERSITE,577025,20,1,female,parent,319563,3,single,21009A22-,Ixelles,21009A22-,UNIVERSITE,Ixelles,5,Unif off campus,21004E800,DIVIN JESUS
14110,21004G30-,SAINTE-ELISABETH,203975,20,1,female,child,107888,1,couple_with_child,21004G30-,Bruxelles,21004G30-,SAINTE-ELISABETH,Bruxelles,5,Unif off campus,21001C5PA,MEERVELD
14111,21018A02-,SLEGERS (AVENUE),1140649,20,1,female,child,619573,1,couple_with_child,21018A02-,Woluwe Saint-Lambert,21018A02-,SLEGERS (AVENUE),Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14112,21010A141,BRUGMANN,634170,20,1,female,parent,350914,1,couple_with_child,21010A141,Jette,21010A141,BRUGMANN,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
14113,21009A2MJ,CAMPUS UNIVERSITAIRE,557920,20,1,female,parent,307467,3,single,21009A2MJ,Ixelles,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles,5,Unif off campus,21001C5PA,MEERVELD
14114,21012A822,KORENBEEK,762790,20,1,female,parent,415961,2,couple_no_child,21012A822,Molenbeek Saint-Jean,21012A822,KORENBEEK,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
14115,21014A04-,HAECHT (CHAUSSEE DE),847887,20,1,female,parent,463725,3,single,21014A04-,Saint-Josse-ten-Noode,21014A04-,HAECHT (CHAUSSEE DE),Saint-Josse-ten-Noode,5,Unif off campus,21002A190,FORET DE SOIGNES
14116,21012A152,ETANGS NOIRS,744598,20,1,female,parent,406302,1,couple_with_child,21012A152,Molenbeek Saint-Jean,21012A152,ETANGS NOIRS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14117,21004F531,RUE DES FAINES,232379,20,1,female,parent,124595,1,couple_with_child,21004F531,Bruxelles,21004F531,RUE DES FAINES,Bruxelles,5,Unif off campus,21016A521,VERREWINKEL
14118,21001A472,STADE COMMUNAL - INDUSTRIE,3508,20,1,female,parent,1711,2,couple_no_child,21001A472,Anderlecht,21001A472,STADE COMMUNAL - INDUSTRIE,Anderlecht,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14119,21006A011,CENTRE,473068,20,1,female,child,259360,4,single_with_child,21006A011,Evere,21006A011,CENTRE,Evere,5,Unif off campus,21001C5PA,MEERVELD
14120,21001A34-,ROUE - CITE JARDIN,29290,20,1,female,child,15935,1,couple_with_child,21001A34-,Anderlecht,21001A34-,ROUE - CITE JARDIN,Anderlecht,5,Unif off campus,21004F970,MARLY-NORD
14121,21004A35-,AD. MAX (BOULEVARD),227219,20,1,female,child,121750,1,couple_with_child,21004A35-,Bruxelles,21004A35-,AD. MAX (BOULEVARD),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14122,21002A12-,AVENUE SCHALLER,158324,20,1,female,child,83886,4,single_with_child,21002A12-,Auderghem,21002A12-,AVENUE SCHALLER,Auderghem,5,Unif off campus,21010A4MJ,VUB
14123,21009A63-,MACAU,530578,20,1,female,parent,290569,2,couple_no_child,21009A63-,Ixelles,21009A63-,MACAU,Ixelles,5,Unif off campus,21004F970,MARLY-NORD
14124,21012A20-,BAECK,721961,20,1,female,parent,395197,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,21012A20-,BAECK,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
14125,21004E222,MUTSAARD (AVENUE),375152,20,1,female,child,204113,4,single_with_child,21004E222,Bruxelles,21004E222,MUTSAARD (AVENUE),Bruxelles,5,Unif off campus,21016A533,MOENSBERG
14126,21012A60-,LAEKENVELD,705990,20,1,female,child,387286,4,single_with_child,21012A60-,Molenbeek Saint-Jean,21012A60-,LAEKENVELD,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14127,21002A511,INVALIDES (BOULEVARD DES),129043,20,1,female,child,68249,1,couple_with_child,21002A511,Auderghem,21002A511,INVALIDES (BOULEVARD DES),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
14128,21014A05-,HOUWAERT,854660,20,1,female,parent,466882,1,couple_with_child,21014A05-,Saint-Josse-ten-Noode,21014A05-,HOUWAERT,Saint-Josse-ten-Noode,5,Unif off campus,21016A533,MOENSBERG
14129,21012A54-,DELHAIZE,729032,20,1,female,child,398724,1,couple_with_child,21012A54-,Molenbeek Saint-Jean,21012A54-,DELHAIZE,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14130,21004E130,SACRE-COEUR,328979,20,1,female,parent,179677,1,couple_with_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14131,21011A01-,SAINTE-ANNE,663146,20,1,female,child,365363,1,couple_with_child,21011A01-,Koekelberg,21011A01-,SAINTE-ANNE,Koekelberg,5,Unif off campus,21017A09-,FORET DE SOIGNES
14132,21004E14-,ECOLE DES CADETS,365922,20,1,female,parent,198863,3,single,21004E14-,Bruxelles,21004E14-,ECOLE DES CADETS,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14133,21004E101,PARVIS NOTRE DAME,358839,20,1,female,parent,195072,1,couple_with_child,21004E101,Bruxelles,21004E101,PARVIS NOTRE DAME,Bruxelles,5,Unif off campus,21002A190,FORET DE SOIGNES
14134,21001A85-,AUBADE,20749,20,1,female,parent,11279,1,couple_with_child,21001A85-,Anderlecht,21001A85-,AUBADE,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
14135,21009A52-,GRAY (RUE),556294,20,1,female,parent,306069,3,single,21009A52-,Ixelles,21009A52-,GRAY (RUE),Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14136,21004E12-,PRINCE LEOPOLD (SQUARE),350935,20,1,female,child,190854,1,couple_with_child,21004E12-,Bruxelles,21004E12-,PRINCE LEOPOLD (SQUARE),Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14137,21009A101,FLAGEY (PLACE),521883,20,1,female,child,285172,1,couple_with_child,21009A101,Ixelles,21009A101,FLAGEY (PLACE),Ixelles,5,Unif off campus,21004F970,MARLY-NORD
14138,21004C501,LOUISE (AVENUE)-NORD,291991,20,1,female,parent,161838,2,couple_no_child,21004C501,Bruxelles,21004C501,LOUISE (AVENUE)-NORD,Bruxelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14139,21001A30-,BIZET,44238,20,1,female,parent,23979,1,couple_with_child,21001A30-,Anderlecht,21001A30-,BIZET,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
14140,21001A152,LINDE-OUEST,121349,20,1,female,parent,63988,1,couple_with_child,21001A152,Anderlecht,21001A152,LINDE-OUEST,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
14141,21019A32-,CHANT D'OISEAU,1203220,20,1,female,child,654779,1,couple_with_child,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
14142,21005A042,PH. BAUCQ (RUE),389811,20,1,female,parent,211941,2,couple_no_child,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
14143,21015A24-,WAELHEM (RUE),979272,20,1,female,child,530605,1,couple_with_child,21015A24-,Schaerbeek,21015A24-,WAELHEM (RUE),Schaerbeek,5,Unif off campus,21016A521,VERREWINKEL
14144,21019A14-,VAL DE SEIGNEURS,1209147,20,1,female,parent,657840,1,couple_with_child,21019A14-,Woluwe Saint-Pierre,21019A14-,VAL DE SEIGNEURS,Woluwe Saint-Pierre,5,Unif off campus,21001C522,HOPITAL U.L.B.
14145,21016A01-,DIEWEG,1056635,20,1,female,child,572410,1,couple_with_child,21016A01-,Uccle,21016A01-,DIEWEG,Uccle,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14146,21017A12-,LE LOGIS-NORD,1107238,20,1,female,parent,600464,1,couple_with_child,21017A12-,Watermael-Boitsfort,21017A12-,LE LOGIS-NORD,Watermael-Boitsfort,5,Unif off campus,21010A4MJ,VUB
14147,21005A042,PH. BAUCQ (RUE),387944,20,1,female,child,211154,1,couple_with_child,21005A042,Etterbeek,21005A042,PH. BAUCQ (RUE),Etterbeek,5,Unif off campus,21004E800,DIVIN JESUS
14148,21001A941,CROCUS,67622,20,1,female,child,36710,1,couple_with_child,21001A941,Anderlecht,21001A941,CROCUS,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
14149,21004C61-,U.L.B.,241333,20,1,female,parent,129260,3,single,21004C61-,Bruxelles,21004C61-,U.L.B.,Bruxelles,5,Unif off campus,21004F970,MARLY-NORD
14150,21015A35-,JEAN STOBBAERTS (AVENUE),909252,20,1,female,parent,495886,1,couple_with_child,21015A35-,Schaerbeek,21015A35-,JEAN STOBBAERTS (AVENUE),Schaerbeek,5,Unif off campus,21016A533,MOENSBERG
14151,21012A21-,MARIE-JOSE BLOCS,739994,20,1,female,parent,404392,1,couple_with_child,21012A21-,Molenbeek Saint-Jean,21012A21-,MARIE-JOSE BLOCS,Molenbeek Saint-Jean,5,Unif off campus,21019A43-,CORNICHE VERTE
14152,21019A32-,CHANT D'OISEAU,1204051,20,1,female,parent,655092,3,single,21019A32-,Woluwe Saint-Pierre,21019A32-,CHANT D'OISEAU,Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
14153,21004E14-,ECOLE DES CADETS,365891,20,1,female,parent,198853,1,couple_with_child,21004E14-,Bruxelles,21004E14-,ECOLE DES CADETS,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14154,21011A20-,PLATEAU,656765,20,1,female,parent,361972,2,couple_no_child,21011A20-,Koekelberg,21011A20-,PLATEAU,Koekelberg,5,Unif off campus,21017A09-,FORET DE SOIGNES
14155,21002A21-,LEBON,146602,20,1,female,parent,77443,1,couple_with_child,21002A21-,Auderghem,21002A21-,LEBON,Auderghem,5,Unif off campus,21010A4MJ,VUB
14156,21003A00-,CENTRE,179102,20,1,female,child,94684,1,couple_with_child,21003A00-,Berchem Sainte-Agathe,21003A00-,CENTRE,Berchem Sainte-Agathe,5,Unif off campus,21017A09-,FORET DE SOIGNES
14157,21002A511,INVALIDES (BOULEVARD DES),129981,20,1,female,child,68625,1,couple_with_child,21002A511,Auderghem,21002A511,INVALIDES (BOULEVARD DES),Auderghem,5,Unif off campus,21004E800,DIVIN JESUS
14158,21018A42-,VERVLOESEM,1165486,20,1,female,parent,633669,1,couple_with_child,21018A42-,Woluwe Saint-Lambert,21018A42-,VERVLOESEM,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14159,21009A43-,FERNAND NEURAY,548102,20,1,female,child,301705,1,couple_with_child,21009A43-,Ixelles,21009A43-,FERNAND NEURAY,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14160,21013A01-,ESPAGNE (RUE D'),791010,20,1,female,parent,431315,3,single,21013A01-,Saint-Gilles,21013A01-,ESPAGNE (RUE D'),Saint-Gilles,5,Unif off campus,21004G3MJ,DOBBELENBERG (RUE DE)
14161,21010A00-,CENTRE,625048,20,1,female,child,346579,4,single_with_child,21010A00-,Jette,21010A00-,CENTRE,Jette,5,Unif off campus,21017A09-,FORET DE SOIGNES
14162,21005A082,COURS ST-MICHEL,401336,20,1,female,child,219047,1,couple_with_child,21005A082,Etterbeek,21005A082,COURS ST-MICHEL,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
14163,21005A15-,SAINT-MICHEL COLLEGE,411465,20,1,female,parent,224787,3,single,21005A15-,Etterbeek,21005A15-,SAINT-MICHEL COLLEGE,Etterbeek,5,Unif off campus,21001C6PB,ZONE RURALE
14164,21012A62-,LIBERATEURS,715310,20,1,female,parent,391477,3,single,21012A62-,Molenbeek Saint-Jean,21012A62-,LIBERATEURS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14165,21012A71-,PIERS,737247,20,1,female,parent,402581,3,single,21012A71-,Molenbeek Saint-Jean,21012A71-,PIERS,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14166,21004A24-,MARCHE AU PORCS,225303,20,1,female,parent,120274,3,single,21004A24-,Bruxelles,21004A24-,MARCHE AU PORCS,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14167,21018A62-,HEYDENBERG-OUEST,1150121,20,1,female,parent,624476,1,couple_with_child,21018A62-,Woluwe Saint-Lambert,21018A62-,HEYDENBERG-OUEST,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14168,21007A70-,ALTITUDE  CENT,515271,20,1,female,child,281584,4,single_with_child,21007A70-,Forest,21007A70-,ALTITUDE  CENT,Forest,5,Unif off campus,21004F970,MARLY-NORD
14169,21009A82-,FORET,567745,20,1,female,parent,314011,5,colloc,21009A82-,Ixelles,21009A82-,FORET,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14170,21019A45-,HELICE (AVENUE DE L'),1184656,20,1,female,parent,644564,3,single,21019A45-,Woluwe Saint-Pierre,21019A45-,HELICE (AVENUE DE L'),Woluwe Saint-Pierre,5,Unif off campus,21001C6PB,ZONE RURALE
14171,21018A311,PARC SCHUMAN,1129331,20,1,female,parent,613178,3,single,21018A311,Woluwe Saint-Lambert,21018A311,PARC SCHUMAN,Woluwe Saint-Lambert,5,Unif off campus,21001C522,HOPITAL U.L.B.
14172,21001A90-,SCHEUTKAPEL,71576,20,1,female,parent,38562,1,couple_with_child,21001A90-,Anderlecht,21001A90-,SCHEUTKAPEL,Anderlecht,5,Unif off campus,21019A43-,CORNICHE VERTE
14173,21009A21-,ETE,546116,20,1,female,parent,299995,1,couple_with_child,21009A21-,Ixelles,21009A21-,ETE,Ixelles,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
14174,21012A54-,DELHAIZE,727885,20,1,female,child,398341,1,couple_with_child,21012A54-,Molenbeek Saint-Jean,21012A54-,DELHAIZE,Molenbeek Saint-Jean,5,Unif off campus,21017A09-,FORET DE SOIGNES
14175,21007A61-,MONTENEGRO (RUE),502924,20,1,female,parent,274655,1,couple_with_child,21007A61-,Forest,21007A61-,MONTENEGRO (RUE),Forest,5,Unif off campus,21004F970,MARLY-NORD
14176,21004E130,SACRE-COEUR,328992,20,1,female,parent,179682,2,couple_no_child,21004E130,Bruxelles,21004E130,SACRE-COEUR,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14177,21016A429,CARLOO,1077105,20,1,female,parent,583534,1,couple_with_child,21016A429,Uccle,21016A429,CARLOO,Uccle,5,Unif off campus,21004F970,MARLY-NORD
14178,21005A051,RINSDELLE,414520,20,1,female,child,226744,1,couple_with_child,21005A051,Etterbeek,21005A051,RINSDELLE,Etterbeek,5,Unif off campus,21001C522,HOPITAL U.L.B.
14179,21004E72-,MAISON ROUGE (PLACE)-SUD,335401,20,1,female,child,183386,1,couple_with_child,21004E72-,Bruxelles,21004E72-,MAISON ROUGE (PLACE)-SUD,Bruxelles,5,Unif off campus,21017A09-,FORET DE SOIGNES
14180,21016A03-,COGHEN,1020527,20,1,female,parent,552608,1,couple_with_child,21016A03-,Uccle,21016A03-,COGHEN,Uccle,5,Unif off campus,21004F9MJ,NEDER-HEEMBEEK-NORD
