,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Commune,WorkerID,WorkerType,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
287,21011A12-,BASILIQUE,672395,5,1,female,parent,369248,1,couple_with_child,Koekelberg,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
288,21003A10-,HOPITAL FRANCAIS,186878,5,0,male,child,98715,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
289,21011A10-,PAIX (AVENUE DE LA),659162,4,0,male,child,363589,1,couple_with_child,Koekelberg,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
290,21003A10-,HOPITAL FRANCAIS,187142,4,1,female,child,98823,1,couple_with_child,Berchem Sainte-Agathe,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
291,21012A50-,BENES,732969,4,1,female,child,400664,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
292,21012A50-,BENES,733468,6,1,female,child,400835,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
293,21012A50-,BENES,733450,3,1,female,child,400831,1,couple_with_child,Molenbeek Saint-Jean,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
294,21011A10-,PAIX (AVENUE DE LA),659691,4,0,male,child,363801,1,couple_with_child,Koekelberg,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
295,21011A11-,LEPREUX,650718,4,1,female,child,359263,1,couple_with_child,Koekelberg,1,Maternelles,Hôpital Français,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
296,21004B421,MARIE-LOUISE (SQUARE),191489,3,1,female,child,101062,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
297,21004B421,MARIE-LOUISE (SQUARE),191680,4,1,female,child,101140,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
298,21004B44-,AMBIORIX-SUD (SQUARE),217057,4,0,male,parent,114850,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
299,21004B44-,AMBIORIX-SUD (SQUARE),214925,4,0,male,child,114342,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
300,21004B44-,AMBIORIX-SUD (SQUARE),215880,4,1,female,child,114806,4,single_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
301,21004B421,MARIE-LOUISE (SQUARE),190964,4,0,male,child,100831,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
302,21004B43-,AMBIORIX-NORD (SQUARE),219545,3,1,female,child,116922,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
303,21004B421,MARIE-LOUISE (SQUARE),191556,5,0,male,child,101089,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
304,21004B43-,AMBIORIX-NORD (SQUARE),220522,4,0,male,child,117336,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
305,21004B43-,AMBIORIX-NORD (SQUARE),220836,5,0,male,child,117482,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
306,21004B43-,AMBIORIX-NORD (SQUARE),220597,4,0,male,child,117371,1,couple_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
307,21004B44-,AMBIORIX-SUD (SQUARE),216012,3,0,male,child,114869,4,single_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
308,21004B421,MARIE-LOUISE (SQUARE),191062,6,1,female,child,100878,4,single_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
309,21004B44-,AMBIORIX-SUD (SQUARE),215568,4,0,male,child,114659,4,single_with_child,Bruxelles,1,Maternelles,Squares,21001C522,HOPITAL U.L.B.,Anderlecht
310,21004E201,AVENUE JEAN DE BOLOGNE,317633,4,1,female,child,174610,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
311,21004F522,AVENUE DE VERSAILLES,368848,4,0,male,child,200552,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
312,21004E201,AVENUE JEAN DE BOLOGNE,318255,3,0,male,child,174841,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
313,21004F511,AVENUE DES PAGODES,196194,3,0,male,child,104037,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
314,21004E201,AVENUE JEAN DE BOLOGNE,317636,5,0,male,child,174611,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
315,21004E222,MUTSAARD (AVENUE),375364,4,0,male,child,204220,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
316,21004E201,AVENUE JEAN DE BOLOGNE,317772,5,0,male,child,174656,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
317,21004E222,MUTSAARD (AVENUE),375814,4,1,female,child,204413,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
318,21004E201,AVENUE JEAN DE BOLOGNE,318956,3,0,male,child,175076,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
319,21004E233,DE MEYSSE (AVENUE),357063,3,0,male,child,194242,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
320,21004F511,AVENUE DES PAGODES,196515,4,1,female,child,104139,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
321,21004F522,AVENUE DE VERSAILLES,368836,3,1,female,child,200548,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
322,21004E201,AVENUE JEAN DE BOLOGNE,317219,3,1,female,child,174455,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
323,21004E211,RUE DE WAND,346897,5,0,male,child,188899,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
324,21004F522,AVENUE DE VERSAILLES,368433,3,0,male,child,200403,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
325,21004E222,MUTSAARD (AVENUE),375840,4,1,female,child,204422,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
326,21004E201,AVENUE JEAN DE BOLOGNE,318481,4,1,female,child,174928,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
327,21004E201,AVENUE JEAN DE BOLOGNE,316321,3,1,female,child,174100,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
328,21004E201,AVENUE JEAN DE BOLOGNE,318490,3,0,male,child,174930,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
329,21004E222,MUTSAARD (AVENUE),376606,4,1,female,parent,203656,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
330,21004F522,AVENUE DE VERSAILLES,368523,5,0,male,child,200438,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
331,21004E233,DE MEYSSE (AVENUE),356780,5,0,male,child,194138,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
332,21004E211,RUE DE WAND,347221,4,0,male,child,189024,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
333,21004F511,AVENUE DES PAGODES,196553,3,0,male,child,104149,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
334,21004F511,AVENUE DES PAGODES,196501,4,1,female,child,104136,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
335,21004E201,AVENUE JEAN DE BOLOGNE,318705,5,1,female,child,174994,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
336,21004E201,AVENUE JEAN DE BOLOGNE,317991,3,1,female,child,174750,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
337,21004E222,MUTSAARD (AVENUE),374658,5,0,male,child,203865,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
338,21004E222,MUTSAARD (AVENUE),375915,3,1,female,child,204447,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
339,21004E201,AVENUE JEAN DE BOLOGNE,318686,4,0,male,child,174990,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
340,21004E211,RUE DE WAND,347100,4,0,male,child,188983,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
341,21004E211,RUE DE WAND,347470,5,1,female,parent,188904,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
342,21004F511,AVENUE DES PAGODES,196391,4,1,female,child,104106,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
343,21004E201,AVENUE JEAN DE BOLOGNE,318088,4,0,male,child,174787,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
344,21004E222,MUTSAARD (AVENUE),375713,3,0,male,child,204379,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
345,21004F522,AVENUE DE VERSAILLES,368268,5,1,female,child,200338,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
346,21004E201,AVENUE JEAN DE BOLOGNE,318510,6,0,male,child,174935,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
347,21004E222,MUTSAARD (AVENUE),375823,5,0,male,child,204415,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
348,21004E211,RUE DE WAND,347142,4,1,female,child,188999,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
349,21004E222,MUTSAARD (AVENUE),375447,4,0,male,child,204262,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
350,21004E222,MUTSAARD (AVENUE),374908,5,1,female,child,203989,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
351,21004F522,AVENUE DE VERSAILLES,368505,6,1,female,child,200433,4,single_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
352,21004F511,AVENUE DES PAGODES,195952,5,1,female,child,103947,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
353,21004F511,AVENUE DES PAGODES,196074,3,1,female,child,103992,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
354,21004E201,AVENUE JEAN DE BOLOGNE,318432,3,1,female,child,174910,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
355,21004E211,RUE DE WAND,347183,5,0,male,child,189012,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
356,21004F511,AVENUE DES PAGODES,196363,3,1,female,child,104097,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
357,21004F522,AVENUE DE VERSAILLES,368847,5,0,male,child,200552,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
358,21004E201,AVENUE JEAN DE BOLOGNE,318858,4,1,female,child,175045,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
359,21004F511,AVENUE DES PAGODES,196477,3,1,female,child,104129,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A521,VERREWINKEL,Uccle
360,21004E201,AVENUE JEAN DE BOLOGNE,319144,4,0,male,child,175137,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
361,21004F522,AVENUE DE VERSAILLES,368314,3,0,male,child,200355,1,couple_with_child,Bruxelles,1,Maternelles,Mutsaard,21016A533,MOENSBERG,Uccle
362,21009A802,BOONDAEL-SUD,566326,4,1,female,child,313075,1,couple_with_child,Ixelles,1,Maternelles,Boondael,21004E800,DIVIN JESUS,Bruxelles
363,21017A41-,AVENUE DE VISE,1097209,6,0,male,child,594746,4,single_with_child,Watermael-Boitsfort,1,Maternelles,Boondael,21004E82-,CITE MODELE,Bruxelles
364,21004G3MJ,DOBBELENBERG (RUE DE),233450,4,1,female,parent,125099,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
365,21004G3MJ,DOBBELENBERG (RUE DE),233253,3,1,female,child,125169,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
366,21004G310,HAREN-SUD-OUEST,198714,3,1,female,child,105356,4,single_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
367,21004G3MJ,DOBBELENBERG (RUE DE),233275,4,0,male,child,125174,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
368,21004G321,HAREN-EST,208710,3,0,male,child,110393,4,single_with_child,Bruxelles,1,Maternelles,Haren,21016A533,MOENSBERG,Uccle
369,21004G310,HAREN-SUD-OUEST,198874,3,0,male,child,105401,4,single_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
370,21004G3MJ,DOBBELENBERG (RUE DE),233263,4,1,female,child,125171,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
371,21004G30-,SAINTE-ELISABETH,204363,4,0,male,child,108007,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
372,21004G310,HAREN-SUD-OUEST,198462,4,1,female,child,105279,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
373,21004G30-,SAINTE-ELISABETH,204023,5,1,female,child,107904,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
374,21004G321,HAREN-EST,208658,3,1,female,child,110379,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21016A533,MOENSBERG,Uccle
375,21004G30-,SAINTE-ELISABETH,204138,3,1,female,child,107937,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
376,21004G30-,SAINTE-ELISABETH,204659,5,0,male,child,108089,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
377,21004G30-,SAINTE-ELISABETH,204433,3,1,female,child,108025,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
378,21004G30-,SAINTE-ELISABETH,203597,5,0,male,child,107775,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
379,21004G30-,SAINTE-ELISABETH,204547,5,1,female,child,108057,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21001C5PA,MEERVELD,Anderlecht
380,21004G321,HAREN-EST,208289,4,0,male,child,110263,1,couple_with_child,Bruxelles,1,Maternelles,Haren,21016A533,MOENSBERG,Uccle
381,21004F901,PLACE PETER BENOIT,201581,4,0,male,child,106842,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
382,21004F531,RUE DES FAINES,232081,5,1,female,child,124505,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
383,21004F91-,CROIX DE GUERRE (AVENUE DES),235699,5,0,male,child,126313,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
384,21004F930,COIN DES CERISES,207714,5,1,female,parent,109310,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
385,21004F953,RUE DU WIMPELBERG,247155,3,1,female,child,132813,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
386,21004F94-,VAL MARIA,199423,4,1,female,child,105780,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
387,21004F930,COIN DES CERISES,207106,4,0,male,child,109506,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
388,21004F953,RUE DU WIMPELBERG,246924,5,1,female,child,132659,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
389,21004F94-,VAL MARIA,199653,4,0,male,child,105856,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
390,21004F922,RUE CHATEAU BEYAERD,237985,4,0,male,child,127485,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
391,21004F922,RUE CHATEAU BEYAERD,238700,5,0,male,child,127737,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
392,21004F922,RUE CHATEAU BEYAERD,237386,3,0,male,child,127276,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
393,21004F922,RUE CHATEAU BEYAERD,238655,3,1,female,child,127723,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
394,21004F531,RUE DES FAINES,231738,5,0,male,child,124390,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
395,21004F953,RUE DU WIMPELBERG,246734,3,0,male,child,132593,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
396,21004F953,RUE DU WIMPELBERG,247501,5,0,male,parent,132675,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
397,21004F531,RUE DES FAINES,231574,4,0,male,child,124333,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
398,21004F901,PLACE PETER BENOIT,201686,3,1,female,child,106871,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
399,21004F922,RUE CHATEAU BEYAERD,238306,3,1,female,child,127598,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
400,21004F91-,CROIX DE GUERRE (AVENUE DES),235656,3,1,female,child,126300,4,single_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
401,21004F531,RUE DES FAINES,232300,4,0,male,child,124569,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
402,21004F901,PLACE PETER BENOIT,202141,5,1,female,parent,106459,1,couple_with_child,Bruxelles,1,Maternelles,Heembeek,21016A521,VERREWINKEL,Uccle
403,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209331,4,0,male,child,110752,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Européen,21001C522,HOPITAL U.L.B.,Anderlecht
404,21004B13-,TREVES (RUE DE),245862,5,1,female,child,132123,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Européen,21001C522,HOPITAL U.L.B.,Anderlecht
405,21004B2MJ,SCHUMAN (ROND-POINT),213456,4,0,male,child,113438,1,couple_with_child,Bruxelles,1,Maternelles,Quartier Européen,21001C522,HOPITAL U.L.B.,Anderlecht
406,21015A52-,LINTHOUT (RUE),921020,4,0,male,child,502201,1,couple_with_child,Schaerbeek,1,Maternelles,Porte Tervueren,21001C522,HOPITAL U.L.B.,Anderlecht
407,21004B45-,ECOLE MILITAIRE,211135,4,0,male,parent,111085,1,couple_with_child,Bruxelles,1,Maternelles,Porte Tervueren,21001C522,HOPITAL U.L.B.,Anderlecht
408,21018A72-,ROGATIONS,1119285,4,0,male,child,607456,1,couple_with_child,Woluwe Saint-Lambert,1,Maternelles,Porte Tervueren,21001C522,HOPITAL U.L.B.,Anderlecht
409,21018A72-,ROGATIONS,1120100,4,0,male,child,607818,1,couple_with_child,Woluwe Saint-Lambert,1,Maternelles,Porte Tervueren,21001C522,HOPITAL U.L.B.,Anderlecht
410,21004A25-,BEGUINAGE (PLACE DU),212267,4,0,male,child,112550,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
411,21004A25-,BEGUINAGE (PLACE DU),211990,3,1,female,child,112420,1,couple_with_child,Bruxelles,1,Maternelles,Béguinage - Dixmude,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
412,21004A24-,MARCHE AU PORCS,226149,4,0,male,child,121060,4,single_with_child,Bruxelles,1,Maternelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
413,21004A20-,BOURSE-NORD-OUEST,277720,4,1,female,child,152048,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
414,21004A23-,NOUVEAU MARCHE AU GRAIN,258990,3,0,male,child,139823,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
415,21004A23-,NOUVEAU MARCHE AU GRAIN,259623,3,1,female,child,140103,1,couple_with_child,Bruxelles,1,Maternelles,Dansaert,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
416,21004A32-,CONGRES - GARE,283415,3,1,female,child,156171,4,single_with_child,Bruxelles,1,Maternelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
417,21004A32-,CONGRES - GARE,282864,4,1,female,child,155703,1,couple_with_child,Bruxelles,1,Maternelles,Martyrs,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
418,21004C552,LOUISE (AVENUE)-SUD,286094,3,1,female,child,157785,1,couple_with_child,Bruxelles,1,Maternelles,Etangs d'Ixelles,21004F970,MARLY-NORD,Bruxelles
419,21004C54-,LOUISE (AVENUE)-SUD-EST,242956,4,1,female,child,130211,4,single_with_child,Bruxelles,1,Maternelles,Etangs d'Ixelles,21004F970,MARLY-NORD,Bruxelles
420,21017A443,VILLE-ET-FORET - ELAN,1096061,3,0,male,child,594047,4,single_with_child,Watermael-Boitsfort,1,Maternelles,Dries,21004E82-,CITE MODELE,Bruxelles
421,21004A03-,BON SECOURS - PALAIS DU MIDI,256859,3,1,female,child,138346,1,couple_with_child,Bruxelles,1,Maternelles,Stalingrad,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
422,21004A02-,SAINT-FRANCOIS XAVIER,250256,5,0,male,child,134551,4,single_with_child,Bruxelles,1,Maternelles,Stalingrad,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
423,21004A71-,BLAES (RUE)-CENTRE,269624,4,0,male,child,146566,4,single_with_child,Bruxelles,1,Maternelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
424,21004A72-,SAINT-THOMAS (INSTITUT),267580,3,0,male,child,145125,4,single_with_child,Bruxelles,1,Maternelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
425,21004A72-,SAINT-THOMAS (INSTITUT),267199,3,0,male,child,144976,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
426,21004A70-,BLAES (RUE)-SUD,252609,4,1,female,child,135848,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
427,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274784,5,0,male,child,149989,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
428,21004A72-,SAINT-THOMAS (INSTITUT),267572,5,0,male,child,145122,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
429,21004A70-,BLAES (RUE)-SUD,253412,4,1,female,child,136163,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
430,21004A72-,SAINT-THOMAS (INSTITUT),268376,4,0,male,parent,144873,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
431,21004A15-,JACOBS (PLACE),272372,3,1,female,parent,148407,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004F970,MARLY-NORD,Bruxelles
432,21004A70-,BLAES (RUE)-SUD,253806,5,1,female,child,136303,1,couple_with_child,Bruxelles,1,Maternelles,Marolles,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
433,21004A01-,VIEILLE HALLE AUX BLES,261817,3,1,female,child,141638,1,couple_with_child,Bruxelles,1,Maternelles,Grand Place,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
434,21004A002,BOURSE,270335,5,1,female,child,147087,1,couple_with_child,Bruxelles,1,Maternelles,Grand Place,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
435,21004A21-,ANNEESSENS (PLACE),295677,3,1,female,child,163343,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
436,21004A21-,ANNEESSENS (PLACE),296187,5,1,female,child,163535,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
437,21004A21-,ANNEESSENS (PLACE),297813,4,1,female,child,164781,4,single_with_child,Bruxelles,1,Maternelles,Anneessens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
438,21004A21-,ANNEESSENS (PLACE),295457,3,0,male,child,163266,1,couple_with_child,Bruxelles,1,Maternelles,Anneessens,21019A43-,CORNICHE VERTE,Woluwe Saint-Pierre
439,21004A13-,PETIT SABLON,299986,4,0,male,parent,165978,1,couple_with_child,Bruxelles,1,Maternelles,Sablon,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
440,21004A13-,PETIT SABLON,299424,5,1,female,child,165972,1,couple_with_child,Bruxelles,1,Maternelles,Sablon,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
441,21009A72-,DEFACQZ,562314,3,0,male,child,310532,1,couple_with_child,Ixelles,1,Maternelles,Châtelain,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
