,Unnamed: 0.1.1.1,PersID,WorkerID,TripNumber,TripTypeFrom,TripTypeTo,SS_Origin,Long_Origin,Lat_Origin,SS_Destination,Long_Destination,Lat_Destination,Distance,Strat_Time_pos,Strat_Time_h,Strat_Time_m,End_Time_pos,End_Time_h,End_Time_m,Duration_Time,Code_x,Name_x,Commune_x,Code_y,Name_y,Commune_y
36339,181584,286746,,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,448.7200254434332,7,28.7200254434332,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
9885,32620,656895,,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21015A45-,4.37005120790635,50.87052094566639,3.3963797804186924,420.0,7,0.0,428.5984298238448,7,8.59842982384481,8.598429823844791,21011A20-,PLATEAU,Koekelberg,21015A45-,STEPHENSON (PLACE),Schaerbeek
36489,712952,286708,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
37300,49150,659318,6.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,420.0,7,0.0,450.0,7,30.0,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
20418,173463,654511,6.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21009A21-,4.38987020896368,50.81904981931227,6.762296927586857,420.0,7,0.0,437.0,7,17.0,17.119739057181917,21011A20-,PLATEAU,Koekelberg,21009A21-,ETE,Ixelles
3545,226692,650410,,1,H,W,21011A11-,4.313963310011239,50.86525004855964,21003A05-,4.290448049784157,50.86636903573003,1.6554910947121102,420.0,7,0.0,424.1911166954737,7,4.191116695473681,4.191116695473697,21011A11-,LEPREUX,Koekelberg,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
35439,713166,286978,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
30799,49106,665945,6.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21017A09-,4.430835349123091,50.78688864905858,10.663578463083644,420.0,7,0.0,447.0,7,27.0,26.99640117236365,21011A02-,JACQUET (RUE DE),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
35884,350939,654865,3.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21017A09-,4.430835349123091,50.78688864905858,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
7924,9760,652121,,1,H,LG,21011A30-,4.329734991477233,50.86518122930186,21004A33-,4.366412373974207,50.84999957031515,3.0795312945800584,420.0,7,0.0,427.79628175843055,7,7.796281758430553,7.796281758430528,21011A30-,ARCHERS - FOUREZ,Koekelberg,21004A33-,LIBERTE (PLACE DE LA),Bruxelles
25870,206061,659115,,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21018A19-,4.444177003584183,50.843047118915386,9.27982505647866,420.0,7,0.0,443.4932279910852,7,23.493227991085234,23.493227991085217,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21018A19-,STRUYCKBEKEN,Woluwe Saint-Lambert
29239,35300,665297,,1,H,L,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285724,420.0,7,0.0,446.78956631211577,7,26.789566312115767,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
4497,411718,667696,1.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21010A02-,4.330458166911352,50.87359238984535,1.7639855727942426,420.0,7,0.0,424.0,7,4.0,4.4657862602385885,21011A02-,JACQUET (RUE DE),Koekelberg,21010A02-,LEOPOLD I,Jette
35891,713607,287524,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
36294,713064,286849,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
34969,462606,15155,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
9419,259389,659035,5.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21004A32-,4.359371979027304,50.85171163585778,3.313519465119195,420.0,7,0.0,428.0,7,8.0,8.388656873719482,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21004A32-,CONGRES - GARE,Bruxelles
33505,49429,652312,6.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21017A09-,4.430835349123091,50.78688864905858,11.23816542904577,420.0,7,0.0,448.0,7,28.0,28.45105171910322,21011A30-,ARCHERS - FOUREZ,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
34409,232839,656207,,1,H,W,21011A20-,4.323197646345974,50.862907962091455,21017A09-,4.430835349123091,50.78688864905858,11.344410050156114,420.0,7,0.0,448.7200254434332,7,28.7200254434332,28.7200254434332,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
31224,69788,669662,,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21017A09-,4.430835349123091,50.78688864905858,10.849785379497265,420.0,7,0.0,447.4678110873349,7,27.46781108733484,27.467811087334848,21011A00-,VANHUFFEL,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
13554,181756,665461,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21004E82-,4.322765204877826,50.895440480212535,4.062337126880389,420.0,7,0.0,430.2843977895706,7,10.28439778957062,10.284397789570606,21011A01-,SAINTE-ANNE,Koekelberg,21004E82-,CITE MODELE,Bruxelles
8579,340529,655337,3.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21004E83-,4.332054847446831,50.8910093450216,3.1869283498458687,420.0,7,0.0,428.0,7,8.0,8.06817303758448,21011A20-,PLATEAU,Koekelberg,21004E83-,STIENON (AVENUE),Bruxelles
28492,49022,662202,6.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285722,420.0,7,0.0,447.0,7,27.0,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
32783,713814,287787,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A30-,4.329734991477233,50.86518122930187,11.23816542904577,420.0,7,0.0,448.0,7,28.0,28.45105171910322,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A30-,ARCHERS - FOUREZ,Koekelberg
21830,27681,1175985,6.0,1,H,W,21018A3MJ,4.431218754160437,50.85524893358378,21011A02-,4.328660488569909,50.85777410263506,7.206651002492925,420.0,7,0.0,438.0,7,18.0,18.244686082260568,21018A3MJ,GULLEDELLE,Woluwe Saint-Lambert,21011A02-,JACQUET (RUE DE),Koekelberg
23680,43035,1134744,,1,H,W,21018A512,4.41994100202868,50.83987217503053,21011A11-,4.313963310011239,50.86525004855964,7.959269671495711,420.0,7,0.0,440.15004980125497,7,20.15004980125497,20.15004980125497,21018A512,QUARTIER DES PEINTRES,Woluwe Saint-Lambert,21011A11-,LEPREUX,Koekelberg
22647,15089,1022660,,2,W,L,21004F9MJ,4.395568126060046,50.906833131776,21011A12-,4.31042420112006,50.86581800235184,7.517220973236662,420.0,7,0.0,439.0309391727511,7,19.03093917275106,19.030939172751044,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles,21011A12-,BASILIQUE,Koekelberg
37234,49165,660631,6.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21017A09-,4.430835349123091,50.78688864905858,11.737865021345522,420.0,7,0.0,450.0,7,30.0,29.71611397808993,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
29496,28556,662862,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285724,420.0,7,0.0,446.78956631211577,7,26.789566312115767,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
28748,462911,15541,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,420.0,7,0.0,447.0,7,27.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
40671,456160,6922,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A12-,4.31042420112006,50.86581800235184,12.192244985819327,420.0,7,0.0,451.0,7,31.0,30.86644300207425,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A12-,BASILIQUE,Koekelberg
12462,78242,667379,6.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21001A53-,4.293990316643839,50.8308940607015,3.855980953208739,420.0,7,0.0,430.0,7,10.0,9.761977096730984,21011A02-,JACQUET (RUE DE),Koekelberg,21001A53-,NELLIE MELBA,Anderlecht
39040,324558,649553,5.0,1,H,W,21011A11-,4.313963310011239,50.86525004855964,21017A09-,4.430835349123091,50.78688864905858,11.975007925651177,420.0,7,0.0,450.0,7,30.0,30.31647576114222,21011A11-,LEPREUX,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
3427,411698,671851,1.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21010A02-,4.330458166911352,50.87359238984535,1.650893929966062,420.0,7,0.0,424.0,7,4.0,4.17947830371155,21011A12-,BASILIQUE,Koekelberg,21010A02-,LEOPOLD I,Jette
31412,711910,285391,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A00-,4.33019790496617,50.86086999769315,10.849785379497265,420.0,7,0.0,447.0,7,27.0,27.467811087334848,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A00-,VANHUFFEL,Koekelberg
6015,257616,655920,,1,H,W,21011A20-,4.323197646345974,50.862907962091455,21010A01-,4.336288790072373,50.87838814597536,1.9517206789686168,420.0,7,0.0,424.9410650100471,7,4.941065010047112,4.941065010047133,21011A20-,PLATEAU,Koekelberg,21010A01-,ESSEGHEM,Jette
21795,172009,666165,6.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21004F9MJ,4.395568126060046,50.906833131776,7.198839434261056,420.0,7,0.0,438.0,7,18.0,18.224909960154573,21011A02-,JACQUET (RUE DE),Koekelberg,21004F9MJ,NEDER-HEEMBEEK-NORD,Bruxelles
36149,712703,286397,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
24546,228770,1110365,6.0,1,H,W,21017A212,4.407765389749279,50.79991603068556,21011A01-,4.333667064913547,50.85957213018118,8.433922886860941,420.0,7,0.0,441.0,7,21.0,21.351703511040355,21017A212,AVENUE DE LA TENDERIE,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
35698,713576,287489,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
25442,59050,657154,,1,H,LG,21011A20-,4.323197646345974,50.86290796209145,21002A030,4.421958611729149,50.81208514369163,8.948949434321092,420.0,7,0.0,442.6555681881547,7,22.65556818815469,22.65556818815466,21011A20-,PLATEAU,Koekelberg,21002A030,LAMMERENDRIES,Auderghem
2361,361055,766243,3.0,1,H,W,21012A141,4.327849484532776,50.85248582258464,21011A00-,4.33019790496617,50.86086999769315,0.9470363545750248,420.0,7,0.0,422.0,7,2.0,2.3975603913291765,21012A141,INDEPENDANCE,Molenbeek Saint-Jean,21011A00-,VANHUFFEL,Koekelberg
32274,463512,16321,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A00-,4.33019790496617,50.86086999769315,10.849785379497265,420.0,7,0.0,447.0,7,27.0,27.467811087334848,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A00-,VANHUFFEL,Koekelberg
16618,112854,663618,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21001A41-,4.28786876725385,50.82871033450832,4.704286658004015,420.0,7,0.0,431.90958647595954,7,11.909586475959545,11.90958647595953,21011A01-,SAINTE-ANNE,Koekelberg,21001A41-,ROMAIN ROLLAND,Anderlecht
27693,48993,664680,6.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285722,420.0,7,0.0,447.0,7,27.0,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
13696,58705,653345,,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21009A501,4.370955567438021,50.83915024414224,4.09415783626338,420.0,7,0.0,430.36495654750223,7,10.364956547502231,10.36495654750223,21011A30-,ARCHERS - FOUREZ,Koekelberg,21009A501,LUXEMBOURG (PLACE DE),Ixelles
9746,78396,657309,6.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21004A70-,4.34443529677624,50.83571379814244,3.3725105099776185,420.0,7,0.0,429.0,7,9.0,8.538001291082578,21011A20-,PLATEAU,Koekelberg,21004A70-,BLAES (RUE)-SUD,Bruxelles
2465,385990,657835,2.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21011A12-,4.31042420112006,50.86581800235184,0.9533717677839704,420.0,7,0.0,422.0,7,2.0,2.413599412111317,21011A20-,PLATEAU,Koekelberg,21011A12-,BASILIQUE,Koekelberg
18538,113022,662192,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21009A2MJ,4.39693703100213,50.82080474752463,6.192253186293076,420.0,7,0.0,435.6765903450458,7,15.67659034504578,15.676590345045764,21011A01-,SAINTE-ANNE,Koekelberg,21009A2MJ,CAMPUS UNIVERSITAIRE,Ixelles
36087,712718,286414,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
4145,385853,657218,2.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21010A00-,4.325915270796025,50.87845275101242,1.739535565396742,420.0,7,0.0,424.0,7,4.0,4.403887507333525,21011A20-,PLATEAU,Koekelberg,21010A00-,CENTRE,Jette
32237,463510,16319,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A00-,4.33019790496617,50.86086999769315,10.849785379497265,420.0,7,0.0,447.0,7,27.0,27.467811087334848,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A00-,VANHUFFEL,Koekelberg
38675,712352,285945,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A11-,4.313963310011239,50.86525004855964,11.975007925651177,420.0,7,0.0,450.0,7,30.0,30.31647576114222,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A11-,LEPREUX,Koekelberg
3611,244925,668550,5.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21004A22-,4.33991600845315,50.84729581227447,1.6569023653768031,420.0,7,0.0,424.0,7,4.0,4.194689532599502,21011A00-,VANHUFFEL,Koekelberg,21004A22-,SENNE (RUE DE LA),Bruxelles
23264,340073,666936,3.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21002A53-,4.413752302582916,50.81331830628677,7.75764198526234,420.0,7,0.0,440.0,7,20.0,19.639599962689463,21011A02-,JACQUET (RUE DE),Koekelberg,21002A53-,PECHERIES,Auderghem
31722,463482,16285,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A00-,4.33019790496617,50.86086999769315,10.849785379497265,420.0,7,0.0,447.0,7,27.0,27.467811087334848,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A00-,VANHUFFEL,Koekelberg
33065,324257,653713,5.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21017A09-,4.430835349123091,50.78688864905858,11.23816542904577,420.0,7,0.0,448.0,7,28.0,28.45105171910322,21011A30-,ARCHERS - FOUREZ,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
11525,45362,136647,,3,W,L,21010A4MJ,4.30621142815196,50.88761688476496,21011A02-,4.328660488569909,50.85777410263506,3.6744215051187634,420.0,7,0.2037166254522162,429.5060495498035,7,9.506049549803492,9.3023329243513,21010A4MJ,VUB,Jette,21011A02-,JACQUET (RUE DE),Koekelberg
31470,463496,16303,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A00-,4.33019790496617,50.86086999769315,10.849785379497265,420.0,7,0.0,447.0,7,27.0,27.467811087334848,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A00-,VANHUFFEL,Koekelberg
30608,463254,15993,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A02-,4.328660488569909,50.85777410263506,10.663578463083644,420.0,7,0.0,447.0,7,27.0,26.99640117236365,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A02-,JACQUET (RUE DE),Koekelberg
10190,172902,671254,6.0,1,H,W,21011A12-,4.31042420112006,50.86581800235184,21004A002,4.349873076823754,50.84753418732381,3.4363304320585084,420.0,7,0.0,429.0,7,9.0,8.699570714072173,21011A12-,BASILIQUE,Koekelberg,21004A002,BOURSE,Bruxelles
28681,275660,664059,5.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21017A09-,4.430835349123091,50.78688864905858,10.581878693285722,420.0,7,0.0,447.0,7,27.0,26.78956631211576,21011A01-,SAINTE-ANNE,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
34028,59248,653280,,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21017A09-,4.430835349123091,50.78688864905858,11.23816542904577,420.0,7,0.0,448.4510517191033,7,28.451051719103248,28.45105171910322,21011A30-,ARCHERS - FOUREZ,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
30100,107472,16149,,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A02-,4.328660488569909,50.85777410263506,10.663578463083644,420.0,7,0.0,446.9964011723637,7,26.99640117236368,26.99640117236365,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A02-,JACQUET (RUE DE),Koekelberg
36943,280202,656438,5.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21017A09-,4.430835349123091,50.78688864905858,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
13924,372928,668682,2.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21004B43-,4.385894693415867,50.84896202448898,4.129112591711585,420.0,7,0.0,430.0,7,10.0,10.453449599269836,21011A00-,VANHUFFEL,Koekelberg,21004B43-,AMBIORIX-NORD (SQUARE),Bruxelles
10225,372924,653240,2.0,1,H,W,21011A30-,4.329734991477233,50.86518122930187,21004A70-,4.34443529677624,50.83571379814244,3.436383115809317,420.0,7,0.0,429.0,7,9.0,8.6997040906565,21011A30-,ARCHERS - FOUREZ,Koekelberg,21004A70-,BLAES (RUE)-SUD,Bruxelles
34823,712610,286278,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,420.0,7,0.0,449.0,7,29.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
13007,171238,668187,6.0,1,H,W,21011A00-,4.33019790496617,50.86086999769315,21004C501,4.360429059644289,50.83059811757296,3.9806431734436414,420.0,7,0.0,430.0,7,10.0,10.0775776542877,21011A00-,VANHUFFEL,Koekelberg,21004C501,LOUISE (AVENUE)-NORD,Bruxelles
24729,172519,658725,6.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21018A32-,4.43629838749717,50.85382917987378,8.509499486039507,420.0,7,0.0,442.0,7,22.0,21.54303667351774,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21018A32-,CLOS DES PEUPLIERS,Woluwe Saint-Lambert
6706,172286,658697,6.0,1,H,W,21011A10-,4.316091034492043,50.86358573899808,21004E8NJ,4.331485285713708,50.88781523997637,2.903562163181552,420.0,7,0.0,427.0,7,7.0,7.350790286535575,21011A10-,PAIX (AVENUE DE LA),Koekelberg,21004E8NJ,HOPITAL BRUGMANN,Bruxelles
35505,713639,287563,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
36271,713661,287593,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
35532,713192,287008,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
28109,439155,293,1.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,421.0,7,1.0,448.0,7,28.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
35275,713289,287128,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
36461,713689,287623,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
7954,56721,663281,,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21014A05-,4.375700318504362,50.85166414474023,3.0797249910443094,421.0,7,1.0,428.7967721292261,7,8.796772129226099,7.796772129226101,21011A01-,SAINTE-ANNE,Koekelberg,21014A05-,HOUWAERT,Saint-Josse-ten-Noode
27796,463045,15714,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,421.0,7,1.0,448.0,7,28.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
27863,439101,228,1.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,421.0,7,1.0,448.0,7,28.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
8589,225096,649710,,1,H,W,21011A11-,4.313963310011239,50.86525004855964,21004E130,4.340513193851792,50.88853102487528,3.1902920267486614,421.0,7,1.0,429.07668867531305,7,9.07668867531305,8.076688675313068,21011A11-,LEPREUX,Koekelberg,21004E130,SACRE-COEUR,Bruxelles
28775,463186,15906,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,421.0,7,1.0,448.0,7,28.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
6185,171981,666178,6.0,1,H,W,21011A02-,4.328660488569909,50.85777410263506,21004A35-,4.355899136098688,50.85330527614498,1.9761498047075765,421.0,7,1.0,426.0,7,6.0,5.002910897993864,21011A02-,JACQUET (RUE DE),Koekelberg,21004A35-,AD. MAX (BOULEVARD),Bruxelles
8219,340461,650290,3.0,1,H,W,21011A11-,4.313963310011239,50.86525004855964,21004D62-,4.358455818621193,50.8674607168029,3.133066627155706,421.0,7,1.0,429.0,7,9.0,7.931814245963813,21011A11-,LEPREUX,Koekelberg,21004D62-,ANVERS (CHAUSSEE D')-NORD,Bruxelles
28645,439083,207,1.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,421.0,7,1.0,448.0,7,28.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
21736,15006,655753,,1,H,W,21011A20-,4.323197646345974,50.862907962091455,21004G3NJ,4.421492079100972,50.88123069309096,7.194198103220731,421.0,7,1.0,439.2131597549892,7,19.213159754989192,18.213159754989192,21011A20-,PLATEAU,Koekelberg,21004G3NJ,HAREN-SUD,Bruxelles
35899,713487,287376,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
7505,16820,663772,6.0,1,H,W,21011A01-,4.333667064913547,50.85957213018118,21003A38-,4.290832552716275,50.85867347017133,3.009137299296706,421.0,7,1.0,429.0,7,9.0,7.61806911214356,21011A01-,SAINTE-ANNE,Koekelberg,21003A38-,KONINCKXBOS,Berchem Sainte-Agathe
36187,712813,286534,6.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A20-,4.323197646345974,50.86290796209145,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A20-,PLATEAU,Koekelberg
28110,462970,15621,3.0,1,H,W,21017A09-,4.430835349123091,50.78688864905858,21011A01-,4.333667064913547,50.85957213018118,10.581878693285722,421.0,7,1.0,448.0,7,28.0,26.78956631211576,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort,21011A01-,SAINTE-ANNE,Koekelberg
36638,321046,656554,5.0,1,H,W,21011A20-,4.323197646345974,50.86290796209145,21017A09-,4.430835349123091,50.78688864905858,11.344410050156116,421.0,7,1.0,450.0,7,30.0,28.720025443433205,21011A20-,PLATEAU,Koekelberg,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
