,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
774105,774386,21012A732,CANAL-NORD,774386,17,0,male,parent,422286,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774109,774390,21012A732,CANAL-NORD,774390,17,0,male,parent,422287,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774112,774393,21012A732,CANAL-NORD,774393,17,0,male,parent,422288,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774116,774397,21012A732,CANAL-NORD,774397,17,1,female,parent,422290,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774118,774399,21012A732,CANAL-NORD,774399,17,1,female,parent,422291,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774120,774401,21012A732,CANAL-NORD,774401,17,1,female,parent,422292,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774121,774402,21012A732,CANAL-NORD,774402,17,0,male,parent,422292,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774122,774403,21012A732,CANAL-NORD,774403,17,1,female,parent,422293,4,single_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774123,774404,21012A732,CANAL-NORD,774404,16,1,female,parent,422294,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774124,774405,21012A732,CANAL-NORD,774405,16,0,male,parent,422294,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774125,774406,21012A732,CANAL-NORD,774406,16,1,female,parent,422295,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774126,774407,21012A732,CANAL-NORD,774407,17,0,male,parent,422295,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774127,774408,21012A732,CANAL-NORD,774408,16,1,female,parent,422296,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774129,774410,21012A732,CANAL-NORD,774410,16,1,female,parent,422297,4,single_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774275,774556,21012A732,CANAL-NORD,774556,16,0,male,parent,422432,4,single_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774382,774663,21012A732,CANAL-NORD,774663,17,1,female,parent,421977,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774383,774664,21012A732,CANAL-NORD,774664,17,1,female,parent,422162,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774384,774665,21012A732,CANAL-NORD,774665,17,1,female,parent,422271,4,single_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774385,774666,21012A732,CANAL-NORD,774666,16,1,female,parent,422427,4,single_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774502,774783,21012A732,CANAL-NORD,774783,16,0,male,parent,422066,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774503,774784,21012A732,CANAL-NORD,774784,16,0,male,parent,421978,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774504,774785,21012A732,CANAL-NORD,774785,16,0,male,parent,422253,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774505,774786,21012A732,CANAL-NORD,774786,16,0,male,parent,421969,1,couple_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
774506,774787,21012A732,CANAL-NORD,774787,16,0,male,parent,422440,4,single_with_child,21012A732,Molenbeek Saint-Jean,6,Worker
775780,776061,21013A242,BETHLEEM (PLACE DE),776061,16,0,male,parent,423172,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775808,776089,21013A242,BETHLEEM (PLACE DE),776089,17,0,male,parent,423182,2,couple_no_child,21013A242,Saint-Gilles,6,Worker
775826,776107,21013A242,BETHLEEM (PLACE DE),776107,17,0,male,parent,423189,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775843,776124,21013A242,BETHLEEM (PLACE DE),776124,17,0,male,parent,423196,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775917,776198,21013A242,BETHLEEM (PLACE DE),776198,17,1,female,parent,423223,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775919,776200,21013A242,BETHLEEM (PLACE DE),776200,17,1,female,parent,423224,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775921,776202,21013A242,BETHLEEM (PLACE DE),776202,17,1,female,parent,423225,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775923,776204,21013A242,BETHLEEM (PLACE DE),776204,17,1,female,parent,423226,2,couple_no_child,21013A242,Saint-Gilles,6,Worker
775925,776206,21013A242,BETHLEEM (PLACE DE),776206,17,1,female,parent,423227,4,single_with_child,21013A242,Saint-Gilles,6,Worker
775926,776207,21013A242,BETHLEEM (PLACE DE),776207,17,1,female,parent,423228,4,single_with_child,21013A242,Saint-Gilles,6,Worker
775927,776208,21013A242,BETHLEEM (PLACE DE),776208,16,1,female,parent,423229,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775929,776210,21013A242,BETHLEEM (PLACE DE),776210,16,1,female,parent,423230,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775931,776212,21013A242,BETHLEEM (PLACE DE),776212,16,1,female,parent,423231,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775932,776213,21013A242,BETHLEEM (PLACE DE),776213,17,0,male,parent,423231,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
775933,776214,21013A242,BETHLEEM (PLACE DE),776214,16,1,female,parent,423232,2,couple_no_child,21013A242,Saint-Gilles,6,Worker
775935,776216,21013A242,BETHLEEM (PLACE DE),776216,16,1,female,parent,423233,4,single_with_child,21013A242,Saint-Gilles,6,Worker
775936,776217,21013A242,BETHLEEM (PLACE DE),776217,16,1,female,parent,423234,4,single_with_child,21013A242,Saint-Gilles,6,Worker
776807,777090,21013A102,PARVIS,777090,17,1,female,parent,423804,1,couple_with_child,21013A102,Saint-Gilles,6,Worker
776810,777093,21013A102,PARVIS,777093,16,1,female,parent,423805,1,couple_with_child,21013A102,Saint-Gilles,6,Worker
776811,777094,21013A102,PARVIS,777094,16,0,male,parent,423805,1,couple_with_child,21013A102,Saint-Gilles,6,Worker
778896,779179,21013A101,PARVIS,779179,17,1,female,parent,424827,1,couple_with_child,21013A101,Saint-Gilles,6,Worker
778899,779182,21013A101,PARVIS,779182,17,1,female,parent,424828,2,couple_no_child,21013A101,Saint-Gilles,6,Worker
778901,779184,21013A101,PARVIS,779184,17,1,female,parent,424829,4,single_with_child,21013A101,Saint-Gilles,6,Worker
778904,779187,21013A101,PARVIS,779187,17,1,female,parent,424830,4,single_with_child,21013A101,Saint-Gilles,6,Worker
778906,779189,21013A101,PARVIS,779189,16,1,female,parent,424831,1,couple_with_child,21013A101,Saint-Gilles,6,Worker
778908,779191,21013A101,PARVIS,779191,16,1,female,parent,424832,2,couple_no_child,21013A101,Saint-Gilles,6,Worker
778910,779193,21013A101,PARVIS,779193,16,1,female,parent,424833,4,single_with_child,21013A101,Saint-Gilles,6,Worker
778911,779194,21013A101,PARVIS,779194,16,1,female,parent,424834,4,single_with_child,21013A101,Saint-Gilles,6,Worker
781308,781591,21013A13-,DETHY (RUE),781591,17,0,male,parent,426145,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781329,781612,21013A13-,DETHY (RUE),781612,17,0,male,parent,426154,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781343,781626,21013A13-,DETHY (RUE),781626,17,0,male,parent,426158,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781348,781631,21013A13-,DETHY (RUE),781631,16,0,male,parent,426160,2,couple_no_child,21013A13-,Saint-Gilles,6,Worker
781359,781642,21013A13-,DETHY (RUE),781642,16,0,male,parent,426166,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781393,781676,21013A13-,DETHY (RUE),781676,17,0,male,parent,426179,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781396,781679,21013A13-,DETHY (RUE),781679,17,0,male,parent,426180,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781405,781688,21013A13-,DETHY (RUE),781688,17,0,male,parent,426182,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781409,781692,21013A13-,DETHY (RUE),781692,17,0,male,parent,426184,2,couple_no_child,21013A13-,Saint-Gilles,6,Worker
781418,781701,21013A13-,DETHY (RUE),781701,17,0,male,parent,426191,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781456,781739,21013A13-,DETHY (RUE),781739,17,1,female,parent,426218,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781458,781741,21013A13-,DETHY (RUE),781741,17,1,female,parent,426219,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781460,781743,21013A13-,DETHY (RUE),781743,17,1,female,parent,426220,2,couple_no_child,21013A13-,Saint-Gilles,6,Worker
781462,781745,21013A13-,DETHY (RUE),781745,17,1,female,parent,426221,4,single_with_child,21013A13-,Saint-Gilles,6,Worker
781463,781746,21013A13-,DETHY (RUE),781746,17,1,female,parent,426222,4,single_with_child,21013A13-,Saint-Gilles,6,Worker
781464,781747,21013A13-,DETHY (RUE),781747,16,1,female,parent,426223,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781466,781749,21013A13-,DETHY (RUE),781749,16,1,female,parent,426224,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781467,781750,21013A13-,DETHY (RUE),781750,16,0,male,parent,426224,1,couple_with_child,21013A13-,Saint-Gilles,6,Worker
781468,781751,21013A13-,DETHY (RUE),781751,16,1,female,parent,426225,2,couple_no_child,21013A13-,Saint-Gilles,6,Worker
781470,781753,21013A13-,DETHY (RUE),781753,16,1,female,parent,426226,4,single_with_child,21013A13-,Saint-Gilles,6,Worker
781471,781754,21013A13-,DETHY (RUE),781754,16,1,female,parent,426227,4,single_with_child,21013A13-,Saint-Gilles,6,Worker
782756,783039,21013A121,GUILLAUME TELL-SUD,783039,17,0,male,parent,427026,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
782794,783077,21013A121,GUILLAUME TELL-SUD,783077,17,0,male,parent,427040,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
782810,783093,21013A121,GUILLAUME TELL-SUD,783093,17,1,female,parent,427051,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
782812,783095,21013A121,GUILLAUME TELL-SUD,783095,16,1,female,parent,427052,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783036,783319,21013A121,GUILLAUME TELL-SUD,783319,17,1,female,parent,426911,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783037,783320,21013A121,GUILLAUME TELL-SUD,783320,17,1,female,parent,426921,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783038,783321,21013A121,GUILLAUME TELL-SUD,783321,17,1,female,parent,426945,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783111,783394,21013A121,GUILLAUME TELL-SUD,783394,17,0,male,parent,426951,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783112,783395,21013A121,GUILLAUME TELL-SUD,783395,17,0,male,parent,426965,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783113,783396,21013A121,GUILLAUME TELL-SUD,783396,16,0,male,parent,426891,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783114,783397,21013A121,GUILLAUME TELL-SUD,783397,16,0,male,parent,426945,1,couple_with_child,21013A121,Saint-Gilles,6,Worker
783115,783398,21013A121,GUILLAUME TELL-SUD,783398,16,0,male,parent,426904,4,single_with_child,21013A121,Saint-Gilles,6,Worker
785210,785493,21013A422,CRICKX (RUE),785493,17,0,male,parent,428236,1,couple_with_child,21013A422,Saint-Gilles,6,Worker
785226,785509,21013A422,CRICKX (RUE),785509,17,0,male,parent,428240,1,couple_with_child,21013A422,Saint-Gilles,6,Worker
785344,785627,21013A422,CRICKX (RUE),785627,17,0,male,parent,428290,2,couple_no_child,21013A422,Saint-Gilles,6,Worker
785355,785638,21013A422,CRICKX (RUE),785638,17,1,female,parent,428298,1,couple_with_child,21013A422,Saint-Gilles,6,Worker
785357,785640,21013A422,CRICKX (RUE),785640,17,1,female,parent,428299,2,couple_no_child,21013A422,Saint-Gilles,6,Worker
785359,785642,21013A422,CRICKX (RUE),785642,17,1,female,parent,428300,4,single_with_child,21013A422,Saint-Gilles,6,Worker
785360,785643,21013A422,CRICKX (RUE),785643,17,1,female,parent,428301,4,single_with_child,21013A422,Saint-Gilles,6,Worker
785361,785644,21013A422,CRICKX (RUE),785644,17,1,female,parent,428302,4,single_with_child,21013A422,Saint-Gilles,6,Worker
785362,785645,21013A422,CRICKX (RUE),785645,16,1,female,parent,428303,1,couple_with_child,21013A422,Saint-Gilles,6,Worker
785364,785647,21013A422,CRICKX (RUE),785647,16,1,female,parent,428304,2,couple_no_child,21013A422,Saint-Gilles,6,Worker
785366,785649,21013A422,CRICKX (RUE),785649,16,1,female,parent,428305,4,single_with_child,21013A422,Saint-Gilles,6,Worker
785367,785650,21013A422,CRICKX (RUE),785650,16,1,female,parent,428306,4,single_with_child,21013A422,Saint-Gilles,6,Worker
785368,785651,21013A422,CRICKX (RUE),785651,16,1,female,parent,428307,4,single_with_child,21013A422,Saint-Gilles,6,Worker
785854,786137,21013A422,CRICKX (RUE),786137,16,0,male,parent,428791,4,single_with_child,21013A422,Saint-Gilles,6,Worker
787466,787751,21013A11-,PARME (RUE DE),787751,17,0,male,parent,429572,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787568,787853,21013A11-,PARME (RUE DE),787853,17,0,male,parent,429620,2,couple_no_child,21013A11-,Saint-Gilles,6,Worker
787576,787861,21013A11-,PARME (RUE DE),787861,17,0,male,parent,429627,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787601,787886,21013A11-,PARME (RUE DE),787886,17,1,female,parent,429647,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787603,787888,21013A11-,PARME (RUE DE),787888,17,1,female,parent,429648,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787604,787889,21013A11-,PARME (RUE DE),787889,17,0,male,parent,429648,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787605,787890,21013A11-,PARME (RUE DE),787890,17,1,female,parent,429649,2,couple_no_child,21013A11-,Saint-Gilles,6,Worker
787606,787891,21013A11-,PARME (RUE DE),787891,17,0,male,parent,429649,2,couple_no_child,21013A11-,Saint-Gilles,6,Worker
787607,787892,21013A11-,PARME (RUE DE),787892,17,1,female,parent,429650,4,single_with_child,21013A11-,Saint-Gilles,6,Worker
787608,787893,21013A11-,PARME (RUE DE),787893,17,1,female,parent,429651,4,single_with_child,21013A11-,Saint-Gilles,6,Worker
787609,787894,21013A11-,PARME (RUE DE),787894,16,1,female,parent,429652,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787610,787895,21013A11-,PARME (RUE DE),787895,16,0,male,parent,429652,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787611,787896,21013A11-,PARME (RUE DE),787896,16,1,female,parent,429653,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787612,787897,21013A11-,PARME (RUE DE),787897,16,0,male,parent,429653,1,couple_with_child,21013A11-,Saint-Gilles,6,Worker
787613,787898,21013A11-,PARME (RUE DE),787898,16,1,female,parent,429654,2,couple_no_child,21013A11-,Saint-Gilles,6,Worker
787614,787899,21013A11-,PARME (RUE DE),787899,16,0,male,parent,429654,2,couple_no_child,21013A11-,Saint-Gilles,6,Worker
787615,787900,21013A11-,PARME (RUE DE),787900,16,1,female,parent,429655,4,single_with_child,21013A11-,Saint-Gilles,6,Worker
787616,787901,21013A11-,PARME (RUE DE),787901,16,1,female,parent,429656,4,single_with_child,21013A11-,Saint-Gilles,6,Worker
790777,791062,21013A01-,ESPAGNE (RUE D'),791062,17,1,female,parent,431359,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790778,791063,21013A01-,ESPAGNE (RUE D'),791063,17,0,male,parent,431359,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790779,791064,21013A01-,ESPAGNE (RUE D'),791064,17,1,female,parent,431360,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790780,791065,21013A01-,ESPAGNE (RUE D'),791065,17,0,male,parent,431360,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790781,791066,21013A01-,ESPAGNE (RUE D'),791066,17,1,female,parent,431361,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790782,791067,21013A01-,ESPAGNE (RUE D'),791067,17,0,male,parent,431361,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790783,791068,21013A01-,ESPAGNE (RUE D'),791068,17,1,female,parent,431362,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790784,791069,21013A01-,ESPAGNE (RUE D'),791069,17,0,male,parent,431362,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790785,791070,21013A01-,ESPAGNE (RUE D'),791070,17,1,female,parent,431363,4,single_with_child,21013A01-,Saint-Gilles,6,Worker
790786,791071,21013A01-,ESPAGNE (RUE D'),791071,17,1,female,parent,431364,4,single_with_child,21013A01-,Saint-Gilles,6,Worker
790787,791072,21013A01-,ESPAGNE (RUE D'),791072,16,1,female,parent,431365,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790788,791073,21013A01-,ESPAGNE (RUE D'),791073,16,0,male,parent,431365,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790789,791074,21013A01-,ESPAGNE (RUE D'),791074,16,1,female,parent,431366,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790790,791075,21013A01-,ESPAGNE (RUE D'),791075,16,0,male,parent,431366,1,couple_with_child,21013A01-,Saint-Gilles,6,Worker
790791,791076,21013A01-,ESPAGNE (RUE D'),791076,16,1,female,parent,431367,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790792,791077,21013A01-,ESPAGNE (RUE D'),791077,16,0,male,parent,431367,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790793,791078,21013A01-,ESPAGNE (RUE D'),791078,16,1,female,parent,431368,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790794,791079,21013A01-,ESPAGNE (RUE D'),791079,16,0,male,parent,431368,2,couple_no_child,21013A01-,Saint-Gilles,6,Worker
790795,791080,21013A01-,ESPAGNE (RUE D'),791080,16,1,female,parent,431369,4,single_with_child,21013A01-,Saint-Gilles,6,Worker
790796,791081,21013A01-,ESPAGNE (RUE D'),791081,16,1,female,parent,431370,4,single_with_child,21013A01-,Saint-Gilles,6,Worker
793057,793342,21013A04-,PRISON,793342,16,0,male,parent,432770,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793076,793361,21013A04-,PRISON,793361,17,0,male,parent,432779,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793084,793369,21013A04-,PRISON,793369,16,0,male,parent,432781,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793099,793384,21013A04-,PRISON,793384,17,0,male,parent,432789,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793142,793427,21013A04-,PRISON,793427,17,0,male,parent,432809,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793161,793446,21013A04-,PRISON,793446,17,0,male,parent,432818,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793170,793455,21013A04-,PRISON,793455,17,1,female,parent,432825,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793172,793457,21013A04-,PRISON,793457,17,1,female,parent,432826,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793174,793459,21013A04-,PRISON,793459,17,1,female,parent,432827,2,couple_no_child,21013A04-,Saint-Gilles,6,Worker
793176,793461,21013A04-,PRISON,793461,17,1,female,parent,432828,4,single_with_child,21013A04-,Saint-Gilles,6,Worker
793177,793462,21013A04-,PRISON,793462,16,1,female,parent,432829,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793179,793464,21013A04-,PRISON,793464,16,1,female,parent,432830,1,couple_with_child,21013A04-,Saint-Gilles,6,Worker
793181,793466,21013A04-,PRISON,793466,16,1,female,parent,432831,2,couple_no_child,21013A04-,Saint-Gilles,6,Worker
793183,793468,21013A04-,PRISON,793468,16,1,female,parent,432832,4,single_with_child,21013A04-,Saint-Gilles,6,Worker
795272,795557,21013A201,ANGLETERRE (RUE D'),795557,17,0,male,parent,433899,2,couple_no_child,21013A201,Saint-Gilles,6,Worker
795294,795579,21013A201,ANGLETERRE (RUE D'),795579,17,0,male,parent,433907,1,couple_with_child,21013A201,Saint-Gilles,6,Worker
795376,795661,21013A201,ANGLETERRE (RUE D'),795661,17,0,male,parent,433937,1,couple_with_child,21013A201,Saint-Gilles,6,Worker
795383,795668,21013A201,ANGLETERRE (RUE D'),795668,16,0,male,parent,433939,1,couple_with_child,21013A201,Saint-Gilles,6,Worker
795436,795721,21013A201,ANGLETERRE (RUE D'),795721,17,1,female,parent,433960,1,couple_with_child,21013A201,Saint-Gilles,6,Worker
795439,795724,21013A201,ANGLETERRE (RUE D'),795724,17,1,female,parent,433961,2,couple_no_child,21013A201,Saint-Gilles,6,Worker
795441,795726,21013A201,ANGLETERRE (RUE D'),795726,17,1,female,parent,433962,4,single_with_child,21013A201,Saint-Gilles,6,Worker
795442,795727,21013A201,ANGLETERRE (RUE D'),795727,17,1,female,parent,433963,4,single_with_child,21013A201,Saint-Gilles,6,Worker
795443,795728,21013A201,ANGLETERRE (RUE D'),795728,16,1,female,parent,433964,1,couple_with_child,21013A201,Saint-Gilles,6,Worker
795444,795729,21013A201,ANGLETERRE (RUE D'),795729,17,0,male,parent,433964,1,couple_with_child,21013A201,Saint-Gilles,6,Worker
795445,795730,21013A201,ANGLETERRE (RUE D'),795730,16,1,female,parent,433965,2,couple_no_child,21013A201,Saint-Gilles,6,Worker
795447,795732,21013A201,ANGLETERRE (RUE D'),795732,16,1,female,parent,433966,4,single_with_child,21013A201,Saint-Gilles,6,Worker
795448,795733,21013A201,ANGLETERRE (RUE D'),795733,16,1,female,parent,433967,4,single_with_child,21013A201,Saint-Gilles,6,Worker
797585,797871,21013A252,DANEMARK (RUE DE),797871,17,0,male,parent,435133,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
797599,797885,21013A252,DANEMARK (RUE DE),797885,16,0,male,parent,435139,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
797621,797907,21013A252,DANEMARK (RUE DE),797907,16,0,male,parent,435144,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797654,797940,21013A252,DANEMARK (RUE DE),797940,17,0,male,parent,435154,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797672,797958,21013A252,DANEMARK (RUE DE),797958,16,0,male,parent,435161,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
797683,797969,21013A252,DANEMARK (RUE DE),797969,16,0,male,parent,435164,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797746,798032,21013A252,DANEMARK (RUE DE),798032,17,1,female,parent,435189,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
797748,798034,21013A252,DANEMARK (RUE DE),798034,17,1,female,parent,435190,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797749,798035,21013A252,DANEMARK (RUE DE),798035,17,0,male,parent,435190,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797750,798036,21013A252,DANEMARK (RUE DE),798036,17,1,female,parent,435191,4,single_with_child,21013A252,Saint-Gilles,6,Worker
797751,798037,21013A252,DANEMARK (RUE DE),798037,16,1,female,parent,435192,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
797753,798039,21013A252,DANEMARK (RUE DE),798039,16,1,female,parent,435193,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797754,798040,21013A252,DANEMARK (RUE DE),798040,17,0,male,parent,435193,2,couple_no_child,21013A252,Saint-Gilles,6,Worker
797755,798041,21013A252,DANEMARK (RUE DE),798041,16,1,female,parent,435194,4,single_with_child,21013A252,Saint-Gilles,6,Worker
798017,798303,21013A252,DANEMARK (RUE DE),798303,16,0,male,parent,435443,4,single_with_child,21013A252,Saint-Gilles,6,Worker
798018,798304,21013A252,DANEMARK (RUE DE),798304,17,0,male,parent,435444,4,single_with_child,21013A252,Saint-Gilles,6,Worker
798259,798545,21013A252,DANEMARK (RUE DE),798545,17,1,female,parent,435188,4,single_with_child,21013A252,Saint-Gilles,6,Worker
798416,798702,21013A252,DANEMARK (RUE DE),798702,17,0,male,parent,435184,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
798417,798703,21013A252,DANEMARK (RUE DE),798703,17,0,male,parent,435123,1,couple_with_child,21013A252,Saint-Gilles,6,Worker
798418,798704,21013A252,DANEMARK (RUE DE),798704,17,0,male,parent,434869,4,single_with_child,21013A252,Saint-Gilles,6,Worker
798419,798705,21013A252,DANEMARK (RUE DE),798705,16,0,male,parent,434730,4,single_with_child,21013A252,Saint-Gilles,6,Worker
798420,798706,21013A252,DANEMARK (RUE DE),798706,16,0,male,parent,434923,4,single_with_child,21013A252,Saint-Gilles,6,Worker
799315,799601,21013A23-,ROI (AVENUE DU),799601,17,0,male,parent,436026,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799330,799616,21013A23-,ROI (AVENUE DU),799616,16,0,male,parent,436032,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799352,799638,21013A23-,ROI (AVENUE DU),799638,16,0,male,parent,436039,2,couple_no_child,21013A23-,Saint-Gilles,6,Worker
799359,799645,21013A23-,ROI (AVENUE DU),799645,17,0,male,parent,436042,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799364,799650,21013A23-,ROI (AVENUE DU),799650,16,0,male,parent,436043,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799406,799692,21013A23-,ROI (AVENUE DU),799692,17,1,female,parent,436058,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799410,799696,21013A23-,ROI (AVENUE DU),799696,17,1,female,parent,436059,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799411,799697,21013A23-,ROI (AVENUE DU),799697,16,0,male,parent,436059,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799415,799701,21013A23-,ROI (AVENUE DU),799701,17,1,female,parent,436060,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799420,799706,21013A23-,ROI (AVENUE DU),799706,17,1,female,parent,436061,4,single_with_child,21013A23-,Saint-Gilles,6,Worker
799422,799708,21013A23-,ROI (AVENUE DU),799708,16,1,female,parent,436062,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799423,799709,21013A23-,ROI (AVENUE DU),799709,16,0,male,parent,436062,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799425,799711,21013A23-,ROI (AVENUE DU),799711,16,1,female,parent,436063,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799426,799712,21013A23-,ROI (AVENUE DU),799712,16,0,male,parent,436063,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799428,799714,21013A23-,ROI (AVENUE DU),799714,16,1,female,parent,436064,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799429,799715,21013A23-,ROI (AVENUE DU),799715,16,0,male,parent,436064,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
799430,799716,21013A23-,ROI (AVENUE DU),799716,16,1,female,parent,436065,4,single_with_child,21013A23-,Saint-Gilles,6,Worker
802330,802618,21013A02-,CAPOUILLET (RUE),802618,17,1,female,parent,437811,1,couple_with_child,21013A02-,Saint-Gilles,6,Worker
802332,802620,21013A02-,CAPOUILLET (RUE),802620,17,1,female,parent,437812,2,couple_no_child,21013A02-,Saint-Gilles,6,Worker
802334,802622,21013A02-,CAPOUILLET (RUE),802622,17,1,female,parent,437813,4,single_with_child,21013A02-,Saint-Gilles,6,Worker
