,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune
711210,711451,21012A63-,DUBRUCQ-NORD,711451,79,1,female,parent,389938,6,collectif,21012A63-,Molenbeek Saint-Jean
711211,711452,21012A63-,DUBRUCQ-NORD,711452,79,1,female,parent,389939,6,collectif,21012A63-,Molenbeek Saint-Jean
711213,711454,21012A63-,DUBRUCQ-NORD,711454,78,1,female,parent,389941,6,collectif,21012A63-,Molenbeek Saint-Jean
711214,711455,21012A63-,DUBRUCQ-NORD,711455,78,1,female,parent,389942,6,collectif,21012A63-,Molenbeek Saint-Jean
711215,711456,21012A63-,DUBRUCQ-NORD,711456,78,1,female,parent,389943,6,collectif,21012A63-,Molenbeek Saint-Jean
711218,711459,21012A63-,DUBRUCQ-NORD,711459,77,1,female,parent,389946,6,collectif,21012A63-,Molenbeek Saint-Jean
711219,711460,21012A63-,DUBRUCQ-NORD,711460,76,1,female,parent,389947,6,collectif,21012A63-,Molenbeek Saint-Jean
711221,711462,21012A63-,DUBRUCQ-NORD,711462,76,1,female,parent,389949,6,collectif,21012A63-,Molenbeek Saint-Jean
711223,711464,21012A63-,DUBRUCQ-NORD,711464,73,1,female,parent,389951,6,collectif,21012A63-,Molenbeek Saint-Jean
711224,711465,21012A63-,DUBRUCQ-NORD,711465,72,1,female,parent,389952,6,collectif,21012A63-,Molenbeek Saint-Jean
711225,711466,21012A63-,DUBRUCQ-NORD,711466,65,1,female,parent,389953,6,collectif,21012A63-,Molenbeek Saint-Jean
711280,711521,21012A63-,DUBRUCQ-NORD,711521,77,0,male,parent,390008,6,collectif,21012A63-,Molenbeek Saint-Jean
711281,711522,21012A63-,DUBRUCQ-NORD,711522,77,0,male,parent,390009,6,collectif,21012A63-,Molenbeek Saint-Jean
711283,711524,21012A63-,DUBRUCQ-NORD,711524,74,0,male,parent,390011,6,collectif,21012A63-,Molenbeek Saint-Jean
711284,711525,21012A63-,DUBRUCQ-NORD,711525,73,0,male,parent,390012,6,collectif,21012A63-,Molenbeek Saint-Jean
711286,711527,21012A63-,DUBRUCQ-NORD,711527,70,0,male,parent,390014,6,collectif,21012A63-,Molenbeek Saint-Jean
711287,711528,21012A63-,DUBRUCQ-NORD,711528,69,0,male,parent,390015,6,collectif,21012A63-,Molenbeek Saint-Jean
711289,711530,21012A63-,DUBRUCQ-NORD,711530,68,0,male,parent,390017,6,collectif,21012A63-,Molenbeek Saint-Jean
711290,711531,21012A63-,DUBRUCQ-NORD,711531,68,0,male,parent,390018,6,collectif,21012A63-,Molenbeek Saint-Jean
711291,711532,21012A63-,DUBRUCQ-NORD,711532,68,0,male,parent,390019,6,collectif,21012A63-,Molenbeek Saint-Jean
716157,716400,21012A62-,LIBERATEURS,716400,94,1,female,parent,392278,6,collectif,21012A62-,Molenbeek Saint-Jean
716158,716401,21012A62-,LIBERATEURS,716401,94,1,female,parent,392279,6,collectif,21012A62-,Molenbeek Saint-Jean
716159,716402,21012A62-,LIBERATEURS,716402,93,1,female,parent,392280,6,collectif,21012A62-,Molenbeek Saint-Jean
716160,716403,21012A62-,LIBERATEURS,716403,93,1,female,parent,392281,6,collectif,21012A62-,Molenbeek Saint-Jean
716161,716404,21012A62-,LIBERATEURS,716404,93,1,female,parent,392282,6,collectif,21012A62-,Molenbeek Saint-Jean
716162,716405,21012A62-,LIBERATEURS,716405,92,1,female,parent,392283,6,collectif,21012A62-,Molenbeek Saint-Jean
716164,716407,21012A62-,LIBERATEURS,716407,92,1,female,parent,392285,6,collectif,21012A62-,Molenbeek Saint-Jean
716165,716408,21012A62-,LIBERATEURS,716408,91,1,female,parent,392286,6,collectif,21012A62-,Molenbeek Saint-Jean
716168,716411,21012A62-,LIBERATEURS,716411,90,1,female,parent,392289,6,collectif,21012A62-,Molenbeek Saint-Jean
716171,716414,21012A62-,LIBERATEURS,716414,89,1,female,parent,392292,6,collectif,21012A62-,Molenbeek Saint-Jean
716173,716416,21012A62-,LIBERATEURS,716416,89,1,female,parent,392294,6,collectif,21012A62-,Molenbeek Saint-Jean
716174,716417,21012A62-,LIBERATEURS,716417,89,1,female,parent,392295,6,collectif,21012A62-,Molenbeek Saint-Jean
716175,716418,21012A62-,LIBERATEURS,716418,89,1,female,parent,392296,6,collectif,21012A62-,Molenbeek Saint-Jean
716177,716420,21012A62-,LIBERATEURS,716420,88,1,female,parent,392298,6,collectif,21012A62-,Molenbeek Saint-Jean
716178,716421,21012A62-,LIBERATEURS,716421,88,1,female,parent,392299,6,collectif,21012A62-,Molenbeek Saint-Jean
716179,716422,21012A62-,LIBERATEURS,716422,88,1,female,parent,392300,6,collectif,21012A62-,Molenbeek Saint-Jean
716180,716423,21012A62-,LIBERATEURS,716423,88,1,female,parent,392301,6,collectif,21012A62-,Molenbeek Saint-Jean
716183,716426,21012A62-,LIBERATEURS,716426,87,1,female,parent,392304,6,collectif,21012A62-,Molenbeek Saint-Jean
716184,716427,21012A62-,LIBERATEURS,716427,87,1,female,parent,392305,6,collectif,21012A62-,Molenbeek Saint-Jean
716185,716428,21012A62-,LIBERATEURS,716428,87,1,female,parent,392306,6,collectif,21012A62-,Molenbeek Saint-Jean
716190,716433,21012A62-,LIBERATEURS,716433,86,1,female,parent,392311,6,collectif,21012A62-,Molenbeek Saint-Jean
716191,716434,21012A62-,LIBERATEURS,716434,85,1,female,parent,392312,6,collectif,21012A62-,Molenbeek Saint-Jean
716192,716435,21012A62-,LIBERATEURS,716435,85,1,female,parent,392313,6,collectif,21012A62-,Molenbeek Saint-Jean
716194,716437,21012A62-,LIBERATEURS,716437,85,1,female,parent,392315,6,collectif,21012A62-,Molenbeek Saint-Jean
716195,716438,21012A62-,LIBERATEURS,716438,85,1,female,parent,392316,6,collectif,21012A62-,Molenbeek Saint-Jean
716197,716440,21012A62-,LIBERATEURS,716440,84,1,female,parent,392318,6,collectif,21012A62-,Molenbeek Saint-Jean
716200,716443,21012A62-,LIBERATEURS,716443,84,1,female,parent,392321,6,collectif,21012A62-,Molenbeek Saint-Jean
716201,716444,21012A62-,LIBERATEURS,716444,84,1,female,parent,392322,6,collectif,21012A62-,Molenbeek Saint-Jean
716202,716445,21012A62-,LIBERATEURS,716445,83,1,female,parent,392323,6,collectif,21012A62-,Molenbeek Saint-Jean
716203,716446,21012A62-,LIBERATEURS,716446,83,1,female,parent,392324,6,collectif,21012A62-,Molenbeek Saint-Jean
716205,716448,21012A62-,LIBERATEURS,716448,83,1,female,parent,392326,6,collectif,21012A62-,Molenbeek Saint-Jean
716206,716449,21012A62-,LIBERATEURS,716449,83,1,female,parent,392327,6,collectif,21012A62-,Molenbeek Saint-Jean
716207,716450,21012A62-,LIBERATEURS,716450,83,1,female,parent,392328,6,collectif,21012A62-,Molenbeek Saint-Jean
716208,716451,21012A62-,LIBERATEURS,716451,82,1,female,parent,392329,6,collectif,21012A62-,Molenbeek Saint-Jean
716209,716452,21012A62-,LIBERATEURS,716452,82,1,female,parent,392330,6,collectif,21012A62-,Molenbeek Saint-Jean
716210,716453,21012A62-,LIBERATEURS,716453,82,1,female,parent,392331,6,collectif,21012A62-,Molenbeek Saint-Jean
716212,716455,21012A62-,LIBERATEURS,716455,82,1,female,parent,392333,6,collectif,21012A62-,Molenbeek Saint-Jean
716213,716456,21012A62-,LIBERATEURS,716456,82,1,female,parent,392334,6,collectif,21012A62-,Molenbeek Saint-Jean
716214,716457,21012A62-,LIBERATEURS,716457,81,1,female,parent,392335,6,collectif,21012A62-,Molenbeek Saint-Jean
716215,716458,21012A62-,LIBERATEURS,716458,81,1,female,parent,392336,6,collectif,21012A62-,Molenbeek Saint-Jean
716216,716459,21012A62-,LIBERATEURS,716459,81,1,female,parent,392337,6,collectif,21012A62-,Molenbeek Saint-Jean
716217,716460,21012A62-,LIBERATEURS,716460,81,1,female,parent,392338,6,collectif,21012A62-,Molenbeek Saint-Jean
716218,716461,21012A62-,LIBERATEURS,716461,81,1,female,parent,392339,6,collectif,21012A62-,Molenbeek Saint-Jean
716219,716462,21012A62-,LIBERATEURS,716462,81,1,female,parent,392340,6,collectif,21012A62-,Molenbeek Saint-Jean
716220,716463,21012A62-,LIBERATEURS,716463,80,1,female,parent,392341,6,collectif,21012A62-,Molenbeek Saint-Jean
716221,716464,21012A62-,LIBERATEURS,716464,80,1,female,parent,392342,6,collectif,21012A62-,Molenbeek Saint-Jean
716223,716466,21012A62-,LIBERATEURS,716466,80,1,female,parent,392344,6,collectif,21012A62-,Molenbeek Saint-Jean
716225,716468,21012A62-,LIBERATEURS,716468,80,1,female,parent,392346,6,collectif,21012A62-,Molenbeek Saint-Jean
716227,716470,21012A62-,LIBERATEURS,716470,79,1,female,parent,392348,6,collectif,21012A62-,Molenbeek Saint-Jean
716229,716472,21012A62-,LIBERATEURS,716472,79,1,female,parent,392350,6,collectif,21012A62-,Molenbeek Saint-Jean
716231,716474,21012A62-,LIBERATEURS,716474,79,1,female,parent,392352,6,collectif,21012A62-,Molenbeek Saint-Jean
716233,716476,21012A62-,LIBERATEURS,716476,78,1,female,parent,392354,6,collectif,21012A62-,Molenbeek Saint-Jean
716234,716477,21012A62-,LIBERATEURS,716477,78,1,female,parent,392355,6,collectif,21012A62-,Molenbeek Saint-Jean
716239,716482,21012A62-,LIBERATEURS,716482,78,1,female,parent,392360,6,collectif,21012A62-,Molenbeek Saint-Jean
716240,716483,21012A62-,LIBERATEURS,716483,77,1,female,parent,392361,6,collectif,21012A62-,Molenbeek Saint-Jean
716241,716484,21012A62-,LIBERATEURS,716484,77,1,female,parent,392362,6,collectif,21012A62-,Molenbeek Saint-Jean
716242,716485,21012A62-,LIBERATEURS,716485,77,1,female,parent,392363,6,collectif,21012A62-,Molenbeek Saint-Jean
716243,716486,21012A62-,LIBERATEURS,716486,77,1,female,parent,392364,6,collectif,21012A62-,Molenbeek Saint-Jean
716246,716489,21012A62-,LIBERATEURS,716489,77,1,female,parent,392367,6,collectif,21012A62-,Molenbeek Saint-Jean
716247,716490,21012A62-,LIBERATEURS,716490,76,1,female,parent,392368,6,collectif,21012A62-,Molenbeek Saint-Jean
716248,716491,21012A62-,LIBERATEURS,716491,76,1,female,parent,392369,6,collectif,21012A62-,Molenbeek Saint-Jean
716249,716492,21012A62-,LIBERATEURS,716492,76,1,female,parent,392370,6,collectif,21012A62-,Molenbeek Saint-Jean
716250,716493,21012A62-,LIBERATEURS,716493,76,1,female,parent,392371,6,collectif,21012A62-,Molenbeek Saint-Jean
716251,716494,21012A62-,LIBERATEURS,716494,76,1,female,parent,392372,6,collectif,21012A62-,Molenbeek Saint-Jean
716254,716497,21012A62-,LIBERATEURS,716497,75,1,female,parent,392375,6,collectif,21012A62-,Molenbeek Saint-Jean
716255,716498,21012A62-,LIBERATEURS,716498,75,1,female,parent,392376,6,collectif,21012A62-,Molenbeek Saint-Jean
716256,716499,21012A62-,LIBERATEURS,716499,75,1,female,parent,392377,6,collectif,21012A62-,Molenbeek Saint-Jean
716257,716500,21012A62-,LIBERATEURS,716500,75,1,female,parent,392378,6,collectif,21012A62-,Molenbeek Saint-Jean
716258,716501,21012A62-,LIBERATEURS,716501,75,1,female,parent,392379,6,collectif,21012A62-,Molenbeek Saint-Jean
716259,716502,21012A62-,LIBERATEURS,716502,75,1,female,parent,392380,6,collectif,21012A62-,Molenbeek Saint-Jean
716261,716504,21012A62-,LIBERATEURS,716504,74,1,female,parent,392382,6,collectif,21012A62-,Molenbeek Saint-Jean
716263,716506,21012A62-,LIBERATEURS,716506,74,1,female,parent,392384,6,collectif,21012A62-,Molenbeek Saint-Jean
716265,716508,21012A62-,LIBERATEURS,716508,74,1,female,parent,392386,6,collectif,21012A62-,Molenbeek Saint-Jean
716268,716511,21012A62-,LIBERATEURS,716511,74,1,female,parent,392389,6,collectif,21012A62-,Molenbeek Saint-Jean
716269,716512,21012A62-,LIBERATEURS,716512,74,1,female,parent,392390,6,collectif,21012A62-,Molenbeek Saint-Jean
716272,716515,21012A62-,LIBERATEURS,716515,73,1,female,parent,392393,6,collectif,21012A62-,Molenbeek Saint-Jean
716273,716516,21012A62-,LIBERATEURS,716516,73,1,female,parent,392394,6,collectif,21012A62-,Molenbeek Saint-Jean
716275,716518,21012A62-,LIBERATEURS,716518,73,1,female,parent,392396,6,collectif,21012A62-,Molenbeek Saint-Jean
716276,716519,21012A62-,LIBERATEURS,716519,73,1,female,parent,392397,6,collectif,21012A62-,Molenbeek Saint-Jean
716277,716520,21012A62-,LIBERATEURS,716520,73,1,female,parent,392398,6,collectif,21012A62-,Molenbeek Saint-Jean
716278,716521,21012A62-,LIBERATEURS,716521,72,1,female,parent,392399,6,collectif,21012A62-,Molenbeek Saint-Jean
716280,716523,21012A62-,LIBERATEURS,716523,72,1,female,parent,392401,6,collectif,21012A62-,Molenbeek Saint-Jean
716282,716525,21012A62-,LIBERATEURS,716525,72,1,female,parent,392403,6,collectif,21012A62-,Molenbeek Saint-Jean
716286,716529,21012A62-,LIBERATEURS,716529,72,1,female,parent,392407,6,collectif,21012A62-,Molenbeek Saint-Jean
716288,716531,21012A62-,LIBERATEURS,716531,71,1,female,parent,392409,6,collectif,21012A62-,Molenbeek Saint-Jean
716289,716532,21012A62-,LIBERATEURS,716532,71,1,female,parent,392410,6,collectif,21012A62-,Molenbeek Saint-Jean
716290,716533,21012A62-,LIBERATEURS,716533,71,1,female,parent,392411,6,collectif,21012A62-,Molenbeek Saint-Jean
716291,716534,21012A62-,LIBERATEURS,716534,71,1,female,parent,392412,6,collectif,21012A62-,Molenbeek Saint-Jean
716293,716536,21012A62-,LIBERATEURS,716536,71,1,female,parent,392414,6,collectif,21012A62-,Molenbeek Saint-Jean
716297,716540,21012A62-,LIBERATEURS,716540,69,1,female,parent,392418,6,collectif,21012A62-,Molenbeek Saint-Jean
716298,716541,21012A62-,LIBERATEURS,716541,69,1,female,parent,392419,6,collectif,21012A62-,Molenbeek Saint-Jean
716299,716542,21012A62-,LIBERATEURS,716542,69,1,female,parent,392420,6,collectif,21012A62-,Molenbeek Saint-Jean
716300,716543,21012A62-,LIBERATEURS,716543,69,1,female,parent,392421,6,collectif,21012A62-,Molenbeek Saint-Jean
716301,716544,21012A62-,LIBERATEURS,716544,68,1,female,parent,392422,6,collectif,21012A62-,Molenbeek Saint-Jean
716303,716546,21012A62-,LIBERATEURS,716546,68,1,female,parent,392424,6,collectif,21012A62-,Molenbeek Saint-Jean
716304,716547,21012A62-,LIBERATEURS,716547,68,1,female,parent,392425,6,collectif,21012A62-,Molenbeek Saint-Jean
716307,716550,21012A62-,LIBERATEURS,716550,67,1,female,parent,392428,6,collectif,21012A62-,Molenbeek Saint-Jean
716308,716551,21012A62-,LIBERATEURS,716551,67,1,female,parent,392429,6,collectif,21012A62-,Molenbeek Saint-Jean
716309,716552,21012A62-,LIBERATEURS,716552,67,1,female,parent,392430,6,collectif,21012A62-,Molenbeek Saint-Jean
716310,716553,21012A62-,LIBERATEURS,716553,66,1,female,parent,392431,6,collectif,21012A62-,Molenbeek Saint-Jean
716311,716554,21012A62-,LIBERATEURS,716554,66,1,female,parent,392432,6,collectif,21012A62-,Molenbeek Saint-Jean
716312,716555,21012A62-,LIBERATEURS,716555,66,1,female,parent,392433,6,collectif,21012A62-,Molenbeek Saint-Jean
716314,716557,21012A62-,LIBERATEURS,716557,66,1,female,parent,392435,6,collectif,21012A62-,Molenbeek Saint-Jean
716315,716558,21012A62-,LIBERATEURS,716558,65,1,female,parent,392436,6,collectif,21012A62-,Molenbeek Saint-Jean
716316,716559,21012A62-,LIBERATEURS,716559,65,1,female,parent,392437,6,collectif,21012A62-,Molenbeek Saint-Jean
716580,716827,21012A62-,LIBERATEURS,716827,84,0,male,parent,392705,6,collectif,21012A62-,Molenbeek Saint-Jean
716581,716828,21012A62-,LIBERATEURS,716828,84,0,male,parent,392706,6,collectif,21012A62-,Molenbeek Saint-Jean
716582,716829,21012A62-,LIBERATEURS,716829,83,0,male,parent,392707,6,collectif,21012A62-,Molenbeek Saint-Jean
716584,716831,21012A62-,LIBERATEURS,716831,82,0,male,parent,392709,6,collectif,21012A62-,Molenbeek Saint-Jean
716585,716832,21012A62-,LIBERATEURS,716832,82,0,male,parent,392710,6,collectif,21012A62-,Molenbeek Saint-Jean
716586,716833,21012A62-,LIBERATEURS,716833,82,0,male,parent,392711,6,collectif,21012A62-,Molenbeek Saint-Jean
716587,716834,21012A62-,LIBERATEURS,716834,81,0,male,parent,392712,6,collectif,21012A62-,Molenbeek Saint-Jean
716589,716836,21012A62-,LIBERATEURS,716836,80,0,male,parent,392714,6,collectif,21012A62-,Molenbeek Saint-Jean
716590,716837,21012A62-,LIBERATEURS,716837,80,0,male,parent,392715,6,collectif,21012A62-,Molenbeek Saint-Jean
716591,716838,21012A62-,LIBERATEURS,716838,79,0,male,parent,392716,6,collectif,21012A62-,Molenbeek Saint-Jean
716594,716841,21012A62-,LIBERATEURS,716841,79,0,male,parent,392719,6,collectif,21012A62-,Molenbeek Saint-Jean
716596,716843,21012A62-,LIBERATEURS,716843,79,0,male,parent,392721,6,collectif,21012A62-,Molenbeek Saint-Jean
716598,716845,21012A62-,LIBERATEURS,716845,78,0,male,parent,392723,6,collectif,21012A62-,Molenbeek Saint-Jean
716599,716846,21012A62-,LIBERATEURS,716846,78,0,male,parent,392724,6,collectif,21012A62-,Molenbeek Saint-Jean
716600,716847,21012A62-,LIBERATEURS,716847,78,0,male,parent,392725,6,collectif,21012A62-,Molenbeek Saint-Jean
716603,716850,21012A62-,LIBERATEURS,716850,77,0,male,parent,392728,6,collectif,21012A62-,Molenbeek Saint-Jean
716604,716851,21012A62-,LIBERATEURS,716851,77,0,male,parent,392729,6,collectif,21012A62-,Molenbeek Saint-Jean
716605,716852,21012A62-,LIBERATEURS,716852,77,0,male,parent,392730,6,collectif,21012A62-,Molenbeek Saint-Jean
716606,716853,21012A62-,LIBERATEURS,716853,77,0,male,parent,392731,6,collectif,21012A62-,Molenbeek Saint-Jean
716608,716855,21012A62-,LIBERATEURS,716855,76,0,male,parent,392733,6,collectif,21012A62-,Molenbeek Saint-Jean
716609,716856,21012A62-,LIBERATEURS,716856,76,0,male,parent,392734,6,collectif,21012A62-,Molenbeek Saint-Jean
716610,716857,21012A62-,LIBERATEURS,716857,76,0,male,parent,392735,6,collectif,21012A62-,Molenbeek Saint-Jean
716612,716859,21012A62-,LIBERATEURS,716859,76,0,male,parent,392737,6,collectif,21012A62-,Molenbeek Saint-Jean
716613,716860,21012A62-,LIBERATEURS,716860,75,0,male,parent,392738,6,collectif,21012A62-,Molenbeek Saint-Jean
716614,716861,21012A62-,LIBERATEURS,716861,75,0,male,parent,392739,6,collectif,21012A62-,Molenbeek Saint-Jean
716615,716862,21012A62-,LIBERATEURS,716862,75,0,male,parent,392740,6,collectif,21012A62-,Molenbeek Saint-Jean
716616,716863,21012A62-,LIBERATEURS,716863,75,0,male,parent,392741,6,collectif,21012A62-,Molenbeek Saint-Jean
716617,716864,21012A62-,LIBERATEURS,716864,75,0,male,parent,392742,6,collectif,21012A62-,Molenbeek Saint-Jean
716619,716866,21012A62-,LIBERATEURS,716866,74,0,male,parent,392744,6,collectif,21012A62-,Molenbeek Saint-Jean
716620,716867,21012A62-,LIBERATEURS,716867,74,0,male,parent,392745,6,collectif,21012A62-,Molenbeek Saint-Jean
716621,716868,21012A62-,LIBERATEURS,716868,74,0,male,parent,392746,6,collectif,21012A62-,Molenbeek Saint-Jean
716622,716869,21012A62-,LIBERATEURS,716869,74,0,male,parent,392747,6,collectif,21012A62-,Molenbeek Saint-Jean
716628,716875,21012A62-,LIBERATEURS,716875,73,0,male,parent,392753,6,collectif,21012A62-,Molenbeek Saint-Jean
716631,716878,21012A62-,LIBERATEURS,716878,72,0,male,parent,392756,6,collectif,21012A62-,Molenbeek Saint-Jean
716632,716879,21012A62-,LIBERATEURS,716879,72,0,male,parent,392757,6,collectif,21012A62-,Molenbeek Saint-Jean
716636,716883,21012A62-,LIBERATEURS,716883,72,0,male,parent,392761,6,collectif,21012A62-,Molenbeek Saint-Jean
716637,716884,21012A62-,LIBERATEURS,716884,72,0,male,parent,392762,6,collectif,21012A62-,Molenbeek Saint-Jean
716638,716885,21012A62-,LIBERATEURS,716885,71,0,male,parent,392763,6,collectif,21012A62-,Molenbeek Saint-Jean
716639,716886,21012A62-,LIBERATEURS,716886,71,0,male,parent,392764,6,collectif,21012A62-,Molenbeek Saint-Jean
716640,716887,21012A62-,LIBERATEURS,716887,71,0,male,parent,392765,6,collectif,21012A62-,Molenbeek Saint-Jean
716641,716888,21012A62-,LIBERATEURS,716888,71,0,male,parent,392766,6,collectif,21012A62-,Molenbeek Saint-Jean
716642,716889,21012A62-,LIBERATEURS,716889,70,0,male,parent,392767,6,collectif,21012A62-,Molenbeek Saint-Jean
716643,716890,21012A62-,LIBERATEURS,716890,70,0,male,parent,392768,6,collectif,21012A62-,Molenbeek Saint-Jean
716644,716891,21012A62-,LIBERATEURS,716891,70,0,male,parent,392769,6,collectif,21012A62-,Molenbeek Saint-Jean
716645,716892,21012A62-,LIBERATEURS,716892,70,0,male,parent,392770,6,collectif,21012A62-,Molenbeek Saint-Jean
716646,716893,21012A62-,LIBERATEURS,716893,70,0,male,parent,392771,6,collectif,21012A62-,Molenbeek Saint-Jean
716650,716897,21012A62-,LIBERATEURS,716897,69,0,male,parent,392775,6,collectif,21012A62-,Molenbeek Saint-Jean
716651,716898,21012A62-,LIBERATEURS,716898,69,0,male,parent,392776,6,collectif,21012A62-,Molenbeek Saint-Jean
716652,716899,21012A62-,LIBERATEURS,716899,69,0,male,parent,392777,6,collectif,21012A62-,Molenbeek Saint-Jean
716654,716901,21012A62-,LIBERATEURS,716901,69,0,male,parent,392779,6,collectif,21012A62-,Molenbeek Saint-Jean
716656,716903,21012A62-,LIBERATEURS,716903,68,0,male,parent,392781,6,collectif,21012A62-,Molenbeek Saint-Jean
716658,716905,21012A62-,LIBERATEURS,716905,68,0,male,parent,392783,6,collectif,21012A62-,Molenbeek Saint-Jean
716660,716907,21012A62-,LIBERATEURS,716907,68,0,male,parent,392785,6,collectif,21012A62-,Molenbeek Saint-Jean
716662,716909,21012A62-,LIBERATEURS,716909,68,0,male,parent,392787,6,collectif,21012A62-,Molenbeek Saint-Jean
716663,716910,21012A62-,LIBERATEURS,716910,67,0,male,parent,392788,6,collectif,21012A62-,Molenbeek Saint-Jean
716665,716912,21012A62-,LIBERATEURS,716912,67,0,male,parent,392790,6,collectif,21012A62-,Molenbeek Saint-Jean
716666,716913,21012A62-,LIBERATEURS,716913,66,0,male,parent,392791,6,collectif,21012A62-,Molenbeek Saint-Jean
716667,716914,21012A62-,LIBERATEURS,716914,66,0,male,parent,392792,6,collectif,21012A62-,Molenbeek Saint-Jean
716669,716916,21012A62-,LIBERATEURS,716916,65,0,male,parent,392794,6,collectif,21012A62-,Molenbeek Saint-Jean
716671,716918,21012A62-,LIBERATEURS,716918,65,0,male,parent,392796,6,collectif,21012A62-,Molenbeek Saint-Jean
719707,719956,21012A511,STEYNS,719956,84,1,female,parent,394161,6,collectif,21012A511,Molenbeek Saint-Jean
719708,719957,21012A511,STEYNS,719957,84,1,female,parent,394162,6,collectif,21012A511,Molenbeek Saint-Jean
719710,719959,21012A511,STEYNS,719959,83,1,female,parent,394164,6,collectif,21012A511,Molenbeek Saint-Jean
719711,719960,21012A511,STEYNS,719960,82,1,female,parent,394165,6,collectif,21012A511,Molenbeek Saint-Jean
719712,719961,21012A511,STEYNS,719961,82,1,female,parent,394166,6,collectif,21012A511,Molenbeek Saint-Jean
719713,719962,21012A511,STEYNS,719962,81,1,female,parent,394167,6,collectif,21012A511,Molenbeek Saint-Jean
719714,719963,21012A511,STEYNS,719963,81,1,female,parent,394168,6,collectif,21012A511,Molenbeek Saint-Jean
719716,719965,21012A511,STEYNS,719965,80,1,female,parent,394170,6,collectif,21012A511,Molenbeek Saint-Jean
719718,719967,21012A511,STEYNS,719967,78,1,female,parent,394172,6,collectif,21012A511,Molenbeek Saint-Jean
719720,719969,21012A511,STEYNS,719969,76,1,female,parent,394174,6,collectif,21012A511,Molenbeek Saint-Jean
719722,719971,21012A511,STEYNS,719971,74,1,female,parent,394176,6,collectif,21012A511,Molenbeek Saint-Jean
719723,719972,21012A511,STEYNS,719972,74,1,female,parent,394177,6,collectif,21012A511,Molenbeek Saint-Jean
719725,719974,21012A511,STEYNS,719974,73,1,female,parent,394179,6,collectif,21012A511,Molenbeek Saint-Jean
719727,719976,21012A511,STEYNS,719976,73,1,female,parent,394181,6,collectif,21012A511,Molenbeek Saint-Jean
719729,719978,21012A511,STEYNS,719978,72,1,female,parent,394183,6,collectif,21012A511,Molenbeek Saint-Jean
719731,719980,21012A511,STEYNS,719980,71,1,female,parent,394185,6,collectif,21012A511,Molenbeek Saint-Jean
719732,719981,21012A511,STEYNS,719981,71,1,female,parent,394186,6,collectif,21012A511,Molenbeek Saint-Jean
719733,719982,21012A511,STEYNS,719982,71,1,female,parent,394187,6,collectif,21012A511,Molenbeek Saint-Jean
719735,719984,21012A511,STEYNS,719984,69,1,female,parent,394189,6,collectif,21012A511,Molenbeek Saint-Jean
719737,719986,21012A511,STEYNS,719986,69,1,female,parent,394191,6,collectif,21012A511,Molenbeek Saint-Jean
719738,719987,21012A511,STEYNS,719987,68,1,female,parent,394192,6,collectif,21012A511,Molenbeek Saint-Jean
719740,719989,21012A511,STEYNS,719989,68,1,female,parent,394194,6,collectif,21012A511,Molenbeek Saint-Jean
719741,719990,21012A511,STEYNS,719990,68,1,female,parent,394195,6,collectif,21012A511,Molenbeek Saint-Jean
719742,719991,21012A511,STEYNS,719991,67,1,female,parent,394196,6,collectif,21012A511,Molenbeek Saint-Jean
719745,719994,21012A511,STEYNS,719994,67,1,female,parent,394199,6,collectif,21012A511,Molenbeek Saint-Jean
719747,719996,21012A511,STEYNS,719996,66,1,female,parent,394201,6,collectif,21012A511,Molenbeek Saint-Jean
719749,719998,21012A511,STEYNS,719998,66,1,female,parent,394203,6,collectif,21012A511,Molenbeek Saint-Jean
719751,720000,21012A511,STEYNS,720000,65,1,female,parent,394205,6,collectif,21012A511,Molenbeek Saint-Jean
719752,720001,21012A511,STEYNS,720001,65,1,female,parent,394206,6,collectif,21012A511,Molenbeek Saint-Jean
719972,720221,21012A511,STEYNS,720221,79,0,male,parent,394426,6,collectif,21012A511,Molenbeek Saint-Jean
719973,720222,21012A511,STEYNS,720222,79,0,male,parent,394427,6,collectif,21012A511,Molenbeek Saint-Jean
719975,720224,21012A511,STEYNS,720224,77,0,male,parent,394429,6,collectif,21012A511,Molenbeek Saint-Jean
719977,720226,21012A511,STEYNS,720226,74,0,male,parent,394431,6,collectif,21012A511,Molenbeek Saint-Jean
719978,720227,21012A511,STEYNS,720227,74,0,male,parent,394432,6,collectif,21012A511,Molenbeek Saint-Jean
719980,720229,21012A511,STEYNS,720229,73,0,male,parent,394434,6,collectif,21012A511,Molenbeek Saint-Jean
719983,720232,21012A511,STEYNS,720232,69,0,male,parent,394437,6,collectif,21012A511,Molenbeek Saint-Jean
719984,720233,21012A511,STEYNS,720233,69,0,male,parent,394438,6,collectif,21012A511,Molenbeek Saint-Jean
719987,720236,21012A511,STEYNS,720236,69,0,male,parent,394441,6,collectif,21012A511,Molenbeek Saint-Jean
719990,720239,21012A511,STEYNS,720239,67,0,male,parent,394444,6,collectif,21012A511,Molenbeek Saint-Jean
719991,720240,21012A511,STEYNS,720240,67,0,male,parent,394445,6,collectif,21012A511,Molenbeek Saint-Jean
719993,720242,21012A511,STEYNS,720242,67,0,male,parent,394447,6,collectif,21012A511,Molenbeek Saint-Jean
