,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
3649,21004A19-,PALAIS ROYAL,3649,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3650,21004A19-,PALAIS ROYAL,3650,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3651,21004A19-,PALAIS ROYAL,3651,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3652,21004A19-,PALAIS ROYAL,3652,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3653,21004A19-,PALAIS ROYAL,3653,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3654,21004A19-,PALAIS ROYAL,3654,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3655,21004A19-,PALAIS ROYAL,3655,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3656,21004A19-,PALAIS ROYAL,3656,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3657,21004A19-,PALAIS ROYAL,3657,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3658,21004A19-,PALAIS ROYAL,3658,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3659,21004A19-,PALAIS ROYAL,3659,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3660,21004A19-,PALAIS ROYAL,3660,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3661,21004A19-,PALAIS ROYAL,3661,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3662,21004A19-,PALAIS ROYAL,3662,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3663,21004A19-,PALAIS ROYAL,3663,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3664,21004A19-,PALAIS ROYAL,3664,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3665,21004A19-,PALAIS ROYAL,3665,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3666,21004A19-,PALAIS ROYAL,3666,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3667,21004A19-,PALAIS ROYAL,3667,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3668,21004A19-,PALAIS ROYAL,3668,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3669,21004A19-,PALAIS ROYAL,3669,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3670,21004A19-,PALAIS ROYAL,3670,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3671,21004A19-,PALAIS ROYAL,3671,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3672,21004A19-,PALAIS ROYAL,3672,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3673,21004A19-,PALAIS ROYAL,3673,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3674,21004A19-,PALAIS ROYAL,3674,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3675,21004A19-,PALAIS ROYAL,3675,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3676,21004A19-,PALAIS ROYAL,3676,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3677,21004A19-,PALAIS ROYAL,3677,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3678,21004A19-,PALAIS ROYAL,3678,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3679,21004A19-,PALAIS ROYAL,3679,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3680,21004A19-,PALAIS ROYAL,3680,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3681,21004A19-,PALAIS ROYAL,3681,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL
3682,21004A23-,NOUVEAU MARCHE AU GRAIN,3682,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3683,21004A23-,NOUVEAU MARCHE AU GRAIN,3683,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3684,21004A23-,NOUVEAU MARCHE AU GRAIN,3684,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3685,21004A23-,NOUVEAU MARCHE AU GRAIN,3685,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3686,21004A23-,NOUVEAU MARCHE AU GRAIN,3686,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3687,21004A23-,NOUVEAU MARCHE AU GRAIN,3687,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3688,21004A23-,NOUVEAU MARCHE AU GRAIN,3688,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3689,21004A23-,NOUVEAU MARCHE AU GRAIN,3689,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3690,21004A23-,NOUVEAU MARCHE AU GRAIN,3690,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3691,21004A23-,NOUVEAU MARCHE AU GRAIN,3691,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3692,21004A23-,NOUVEAU MARCHE AU GRAIN,3692,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3693,21004A23-,NOUVEAU MARCHE AU GRAIN,3693,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3694,21004A23-,NOUVEAU MARCHE AU GRAIN,3694,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3695,21004A23-,NOUVEAU MARCHE AU GRAIN,3695,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3696,21004A23-,NOUVEAU MARCHE AU GRAIN,3696,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3697,21004A23-,NOUVEAU MARCHE AU GRAIN,3697,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3698,21004A23-,NOUVEAU MARCHE AU GRAIN,3698,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3699,21004A23-,NOUVEAU MARCHE AU GRAIN,3699,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3700,21004A23-,NOUVEAU MARCHE AU GRAIN,3700,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3701,21004A23-,NOUVEAU MARCHE AU GRAIN,3701,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3702,21004A23-,NOUVEAU MARCHE AU GRAIN,3702,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3703,21004A23-,NOUVEAU MARCHE AU GRAIN,3703,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3704,21004A23-,NOUVEAU MARCHE AU GRAIN,3704,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3705,21004A23-,NOUVEAU MARCHE AU GRAIN,3705,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3706,21004A23-,NOUVEAU MARCHE AU GRAIN,3706,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3707,21004A23-,NOUVEAU MARCHE AU GRAIN,3707,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3708,21004A23-,NOUVEAU MARCHE AU GRAIN,3708,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3709,21004A23-,NOUVEAU MARCHE AU GRAIN,3709,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3710,21004A23-,NOUVEAU MARCHE AU GRAIN,3710,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3711,21004A23-,NOUVEAU MARCHE AU GRAIN,3711,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3712,21004A23-,NOUVEAU MARCHE AU GRAIN,3712,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3713,21004A23-,NOUVEAU MARCHE AU GRAIN,3713,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3714,21004A23-,NOUVEAU MARCHE AU GRAIN,3714,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3715,21004A23-,NOUVEAU MARCHE AU GRAIN,3715,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN
3716,21004A10-,GARE CENTRALE,3716,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3717,21004A10-,GARE CENTRALE,3717,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3718,21004A10-,GARE CENTRALE,3718,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3719,21004A10-,GARE CENTRALE,3719,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3720,21004A10-,GARE CENTRALE,3720,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3721,21004A10-,GARE CENTRALE,3721,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3722,21004A10-,GARE CENTRALE,3722,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3723,21004A10-,GARE CENTRALE,3723,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3724,21004A10-,GARE CENTRALE,3724,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3725,21004A10-,GARE CENTRALE,3725,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3726,21004A10-,GARE CENTRALE,3726,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3727,21004A10-,GARE CENTRALE,3727,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3728,21004A10-,GARE CENTRALE,3728,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3729,21004A10-,GARE CENTRALE,3729,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3730,21004A10-,GARE CENTRALE,3730,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3731,21004A10-,GARE CENTRALE,3731,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3732,21004A10-,GARE CENTRALE,3732,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3733,21004A10-,GARE CENTRALE,3733,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3734,21004A10-,GARE CENTRALE,3734,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3735,21004A10-,GARE CENTRALE,3735,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3736,21004A10-,GARE CENTRALE,3736,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3737,21004A10-,GARE CENTRALE,3737,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3738,21004A10-,GARE CENTRALE,3738,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3739,21004A10-,GARE CENTRALE,3739,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3740,21004A10-,GARE CENTRALE,3740,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3741,21004A10-,GARE CENTRALE,3741,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3742,21004A10-,GARE CENTRALE,3742,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3743,21004A10-,GARE CENTRALE,3743,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3744,21004A10-,GARE CENTRALE,3744,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3745,21004A10-,GARE CENTRALE,3745,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3746,21004A10-,GARE CENTRALE,3746,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3747,21004A10-,GARE CENTRALE,3747,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE
3748,21004A01-,VIEILLE HALLE AUX BLES,3748,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3749,21004A01-,VIEILLE HALLE AUX BLES,3749,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3750,21004A01-,VIEILLE HALLE AUX BLES,3750,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3751,21004A01-,VIEILLE HALLE AUX BLES,3751,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3752,21004A01-,VIEILLE HALLE AUX BLES,3752,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3753,21004A01-,VIEILLE HALLE AUX BLES,3753,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3754,21004A01-,VIEILLE HALLE AUX BLES,3754,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3755,21004A01-,VIEILLE HALLE AUX BLES,3755,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3756,21004A01-,VIEILLE HALLE AUX BLES,3756,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3757,21004A01-,VIEILLE HALLE AUX BLES,3757,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3758,21004A01-,VIEILLE HALLE AUX BLES,3758,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3759,21004A01-,VIEILLE HALLE AUX BLES,3759,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3760,21004A01-,VIEILLE HALLE AUX BLES,3760,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3761,21004A01-,VIEILLE HALLE AUX BLES,3761,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3762,21004A01-,VIEILLE HALLE AUX BLES,3762,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES
3763,21004A22-,SENNE (RUE DE LA),3763,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3764,21004A22-,SENNE (RUE DE LA),3764,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3765,21004A22-,SENNE (RUE DE LA),3765,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3766,21004A22-,SENNE (RUE DE LA),3766,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3767,21004A22-,SENNE (RUE DE LA),3767,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3768,21004A22-,SENNE (RUE DE LA),3768,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3769,21004A22-,SENNE (RUE DE LA),3769,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3770,21004A22-,SENNE (RUE DE LA),3770,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3771,21004A22-,SENNE (RUE DE LA),3771,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3772,21004A22-,SENNE (RUE DE LA),3772,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3773,21004A22-,SENNE (RUE DE LA),3773,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3774,21004A22-,SENNE (RUE DE LA),3774,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3775,21004A22-,SENNE (RUE DE LA),3775,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3776,21004A22-,SENNE (RUE DE LA),3776,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3777,21004A22-,SENNE (RUE DE LA),3777,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3778,21004A22-,SENNE (RUE DE LA),3778,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3779,21004A22-,SENNE (RUE DE LA),3779,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3780,21004A22-,SENNE (RUE DE LA),3780,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3781,21004A22-,SENNE (RUE DE LA),3781,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3782,21004A22-,SENNE (RUE DE LA),3782,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3783,21004A22-,SENNE (RUE DE LA),3783,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3784,21004A22-,SENNE (RUE DE LA),3784,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
3785,21004A22-,SENNE (RUE DE LA),3785,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA)
