,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkerID.1,WorkerType.1,Unnamed: 0.1.1,Name,Commune_x,Commune_y,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
2471,469559.0,21006A001,VIEIL EVERE,469559,15,1,female,child,262158,1,couple_with_child,3.0,Secondaires,,,,VIEIL EVERE,Evere,Evere,Paix,21001C5PA,MEERVELD,Anderlecht
2472,,21006A042,KERKHOEK,485016,16,0,male,child,270580,1,couple_with_child,3.0,Secondaires,,,485016.0,KERKHOEK,Evere,Evere,Paix,21001C5PA,MEERVELD,Anderlecht
2473,458988.0,21006A21-,HOME FAMILIAL BRABANT,458988,13,1,female,child,256372,1,couple_with_child,3.0,Secondaires,,,,HOME FAMILIAL BRABANT,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2474,,21006A25-,GIBET,476661,17,0,male,child,266145,1,couple_with_child,3.0,Secondaires,,,476661.0,GIBET,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2475,,21006A201,HAUT-EVERE,456620,16,1,female,child,255066,1,couple_with_child,3.0,Secondaires,,,456620.0,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2476,458075.0,21006A201,HAUT-EVERE,458075,15,1,female,child,255772,4,single_with_child,3.0,Secondaires,,,,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2477,456396.0,21006A201,HAUT-EVERE,456396,15,1,female,child,254989,4,single_with_child,3.0,Secondaires,,,,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2478,,21006A201,HAUT-EVERE,456568,17,0,male,child,255049,1,couple_with_child,3.0,Secondaires,,,456568.0,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2479,454783.0,21006A474,COMMUNAUTES,454783,19,1,female,child,254148,1,couple_with_child,,,3.0,Secondaires,,COMMUNAUTES,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2480,456232.0,21006A201,HAUT-EVERE,456232,19,1,female,child,254928,1,couple_with_child,,,3.0,Secondaires,,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2481,454340.0,21006A403,QUARTIER CICERO,454340,15,1,female,parent,253016,1,couple_with_child,3.0,Secondaires,,,,QUARTIER CICERO,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2482,459146.0,21006A21-,HOME FAMILIAL BRABANT,459146,14,1,female,child,256438,1,couple_with_child,3.0,Secondaires,,,,HOME FAMILIAL BRABANT,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2483,460590.0,21006A23-,DU BONHEUR,460590,19,1,female,child,257309,1,couple_with_child,,,3.0,Secondaires,,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2484,461333.0,21006A23-,DU BONHEUR,461333,12,1,female,child,257624,1,couple_with_child,3.0,Secondaires,,,,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2485,459481.0,21006A21-,HOME FAMILIAL BRABANT,459481,15,1,female,child,256605,4,single_with_child,3.0,Secondaires,,,,HOME FAMILIAL BRABANT,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2486,460673.0,21006A23-,DU BONHEUR,460673,19,0,male,child,257346,4,single_with_child,,,3.0,Secondaires,,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2487,,21006A474,COMMUNAUTES,454619,16,1,female,child,254086,1,couple_with_child,3.0,Secondaires,,,454619.0,COMMUNAUTES,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2488,476862.0,21006A25-,GIBET,476862,19,1,female,child,266245,4,single_with_child,,,3.0,Secondaires,,GIBET,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2489,,21006A403,QUARTIER CICERO,453225,16,0,male,child,253304,1,couple_with_child,3.0,Secondaires,,,453225.0,QUARTIER CICERO,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2490,476739.0,21006A25-,GIBET,476739,19,0,male,child,266182,4,single_with_child,,,3.0,Secondaires,,GIBET,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2491,458810.0,21006A21-,HOME FAMILIAL BRABANT,458810,15,0,male,child,256298,1,couple_with_child,3.0,Secondaires,,,,HOME FAMILIAL BRABANT,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2492,460035.0,21006A23-,DU BONHEUR,460035,13,1,female,child,257072,1,couple_with_child,3.0,Secondaires,,,,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2493,460502.0,21006A23-,DU BONHEUR,460502,15,0,male,child,257271,1,couple_with_child,3.0,Secondaires,,,,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2494,,21006A21-,HOME FAMILIAL BRABANT,458939,17,1,female,child,256352,4,single_with_child,3.0,Secondaires,,,458939.0,HOME FAMILIAL BRABANT,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2495,456564.0,21006A201,HAUT-EVERE,456564,15,0,male,child,255048,1,couple_with_child,3.0,Secondaires,,,,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2496,454345.0,21006A403,QUARTIER CICERO,454345,13,1,female,parent,253305,1,couple_with_child,3.0,Secondaires,,,,QUARTIER CICERO,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2497,457250.0,21006A201,HAUT-EVERE,457250,12,0,male,child,255304,4,single_with_child,3.0,Secondaires,,,,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2498,452685.0,21006A403,QUARTIER CICERO,452685,15,0,male,child,253085,4,single_with_child,3.0,Secondaires,,,,QUARTIER CICERO,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2499,452069.0,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,452069,12,0,male,child,252742,4,single_with_child,3.0,Secondaires,,,,IEDER ZIJN HUIS - ZAVENTEM,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2500,456255.0,21006A201,HAUT-EVERE,456255,13,1,female,child,254933,1,couple_with_child,3.0,Secondaires,,,,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2501,452965.0,21006A403,QUARTIER CICERO,452965,18,0,male,child,253201,1,couple_with_child,,,3.0,Secondaires,,QUARTIER CICERO,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2502,461147.0,21006A23-,DU BONHEUR,461147,12,1,female,child,257541,1,couple_with_child,3.0,Secondaires,,,,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2503,476759.0,21006A25-,GIBET,476759,12,1,female,child,266190,1,couple_with_child,3.0,Secondaires,,,,GIBET,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2504,452169.0,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,452169,13,0,male,parent,252651,1,couple_with_child,3.0,Secondaires,,,,IEDER ZIJN HUIS - ZAVENTEM,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2505,,21006A201,HAUT-EVERE,456414,16,1,female,child,254994,1,couple_with_child,3.0,Secondaires,,,456414.0,HAUT-EVERE,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2506,476724.0,21006A25-,GIBET,476724,13,0,male,child,266175,4,single_with_child,3.0,Secondaires,,,,GIBET,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2507,459112.0,21006A21-,HOME FAMILIAL BRABANT,459112,12,1,female,child,256426,1,couple_with_child,3.0,Secondaires,,,,HOME FAMILIAL BRABANT,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2508,,21006A23-,DU BONHEUR,460733,16,1,female,child,257370,1,couple_with_child,3.0,Secondaires,,,460733.0,DU BONHEUR,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2509,452610.0,21006A403,QUARTIER CICERO,452610,13,1,female,child,253053,1,couple_with_child,3.0,Secondaires,,,,QUARTIER CICERO,Evere,Evere,Paduwa,21001C522,HOPITAL U.L.B.,Anderlecht
2510,531952.0,21007A01-,CURE D'ARS,531952,12,0,male,child,295800,1,couple_with_child,3.0,Secondaires,,,,CURE D'ARS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2511,489919.0,21007A03-,FOYER FORESTOIS - FAMILLE,489919,19,0,male,child,273098,4,single_with_child,,,3.0,Secondaires,,FOYER FORESTOIS - FAMILLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2512,530615.0,21007A05-,NEERSTALLE,530615,19,0,male,child,295174,1,couple_with_child,,,3.0,Secondaires,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2513,514211.0,21007A04-,FOYER FORESTOIS - MADELON,514211,13,1,female,child,286314,1,couple_with_child,3.0,Secondaires,,,,FOYER FORESTOIS - MADELON,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2514,516121.0,21007A00-,CENTRE SAINT-DENIS,516121,13,0,male,child,287169,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2515,531452.0,21007A05-,NEERSTALLE,531452,14,1,female,parent,295135,1,couple_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2516,,21007A06-,KATANGA,513412,16,1,female,child,285909,1,couple_with_child,3.0,Secondaires,,,513412.0,KATANGA,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2517,490670.0,21007A03-,FOYER FORESTOIS - FAMILLE,490670,12,1,female,parent,273179,1,couple_with_child,3.0,Secondaires,,,,FOYER FORESTOIS - FAMILLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2518,517661.0,21007A00-,CENTRE SAINT-DENIS,517661,15,1,female,child,288122,4,single_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2519,515486.0,21007A00-,CENTRE SAINT-DENIS,515486,15,0,male,child,286917,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2520,536689.0,21007A02-,STUART MERRIL,536689,12,1,female,parent,297943,1,couple_with_child,3.0,Secondaires,,,,STUART MERRIL,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2521,517926.0,21007A00-,CENTRE SAINT-DENIS,517926,14,1,female,parent,287102,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2522,,21007A00-,CENTRE SAINT-DENIS,515146,17,0,male,child,286782,1,couple_with_child,3.0,Secondaires,,,515146.0,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2523,530899.0,21007A05-,NEERSTALLE,530899,12,1,female,child,295262,1,couple_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2524,,21007A00-,CENTRE SAINT-DENIS,515600,16,0,male,child,286963,1,couple_with_child,3.0,Secondaires,,,515600.0,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2525,515596.0,21007A00-,CENTRE SAINT-DENIS,515596,12,1,female,child,286962,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2526,530829.0,21007A05-,NEERSTALLE,530829,13,0,male,child,295240,1,couple_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2527,536330.0,21007A02-,STUART MERRIL,536330,15,1,female,child,297973,1,couple_with_child,3.0,Secondaires,,,,STUART MERRIL,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2528,514453.0,21007A04-,FOYER FORESTOIS - MADELON,514453,15,0,male,child,286435,4,single_with_child,3.0,Secondaires,,,,FOYER FORESTOIS - MADELON,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2529,,21007A03-,FOYER FORESTOIS - FAMILLE,489875,16,0,male,child,273082,4,single_with_child,3.0,Secondaires,,,489875.0,FOYER FORESTOIS - FAMILLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2530,513467.0,21007A06-,KATANGA,513467,14,0,male,child,285929,1,couple_with_child,3.0,Secondaires,,,,KATANGA,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2531,513335.0,21007A06-,KATANGA,513335,18,1,female,child,285883,1,couple_with_child,,,3.0,Secondaires,,KATANGA,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2532,531332.0,21007A05-,NEERSTALLE,531332,15,0,male,child,295475,4,single_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2533,530762.0,21007A05-,NEERSTALLE,530762,15,0,male,child,295220,1,couple_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2534,514442.0,21007A04-,FOYER FORESTOIS - MADELON,514442,15,0,male,child,286431,4,single_with_child,3.0,Secondaires,,,,FOYER FORESTOIS - MADELON,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2535,531800.0,21007A01-,CURE D'ARS,531800,19,1,female,child,295733,1,couple_with_child,,,3.0,Secondaires,,CURE D'ARS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2536,515329.0,21007A00-,CENTRE SAINT-DENIS,515329,15,1,female,child,286851,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2537,515593.0,21007A00-,CENTRE SAINT-DENIS,515593,14,1,female,child,286961,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2538,530871.0,21007A05-,NEERSTALLE,530871,14,1,female,child,295254,4,single_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2539,530735.0,21007A05-,NEERSTALLE,530735,15,1,female,child,295211,1,couple_with_child,3.0,Secondaires,,,,NEERSTALLE,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2540,,21007A00-,CENTRE SAINT-DENIS,515611,17,0,male,child,286965,1,couple_with_child,3.0,Secondaires,,,515611.0,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2541,515667.0,21007A00-,CENTRE SAINT-DENIS,515667,12,1,female,child,286988,1,couple_with_child,3.0,Secondaires,,,,CENTRE SAINT-DENIS,Forest,Forest,Saint-Denis - Neerstalle,21004F970,MARLY-NORD,Bruxelles
2542,493556.0,21007A201,ROOSENDAEL (RUE),493556,14,1,female,child,275113,4,single_with_child,3.0,Secondaires,,,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2543,491756.0,21007A201,ROOSENDAEL (RUE),491756,15,1,female,child,274152,1,couple_with_child,3.0,Secondaires,,,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2544,494878.0,21007A242,GLOBE,494878,15,0,male,child,276015,1,couple_with_child,3.0,Secondaires,,,,GLOBE,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2545,491714.0,21007A201,ROOSENDAEL (RUE),491714,15,0,male,child,274133,1,couple_with_child,3.0,Secondaires,,,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2546,1119467.0,21016A933,VOSSEGAT-OUEST,1119467,12,0,male,child,621846,1,couple_with_child,3.0,Secondaires,,,,VOSSEGAT-OUEST,Uccle,Uccle,Vossegat - Roosendaal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2547,493520.0,21007A201,ROOSENDAEL (RUE),493520,12,1,female,child,275100,4,single_with_child,3.0,Secondaires,,,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2548,1119415.0,21016A933,VOSSEGAT-OUEST,1119415,14,1,female,child,621822,1,couple_with_child,3.0,Secondaires,,,,VOSSEGAT-OUEST,Uccle,Uccle,Vossegat - Roosendaal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2549,492649.0,21007A201,ROOSENDAEL (RUE),492649,13,0,male,child,274569,1,couple_with_child,3.0,Secondaires,,,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2550,492003.0,21007A201,ROOSENDAEL (RUE),492003,14,0,male,child,274264,1,couple_with_child,3.0,Secondaires,,,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2551,491844.0,21007A201,ROOSENDAEL (RUE),491844,19,1,female,child,274189,1,couple_with_child,,,3.0,Secondaires,,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2552,,21007A201,ROOSENDAEL (RUE),492070,17,0,male,child,274298,4,single_with_child,3.0,Secondaires,,,492070.0,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2553,495334.0,21007A242,GLOBE,495334,13,1,female,parent,276109,1,couple_with_child,3.0,Secondaires,,,,GLOBE,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2554,1119460.0,21016A933,VOSSEGAT-OUEST,1119460,18,1,female,child,621844,4,single_with_child,,,3.0,Secondaires,,VOSSEGAT-OUEST,Uccle,Uccle,Vossegat - Roosendaal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2555,496813.0,21007A111,MESSIDOR I,496813,13,0,male,child,277094,1,couple_with_child,3.0,Secondaires,,,,MESSIDOR I,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2556,495234.0,21007A242,GLOBE,495234,13,1,female,child,276226,4,single_with_child,3.0,Secondaires,,,,GLOBE,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2557,,21016A933,VOSSEGAT-OUEST,1119068,17,0,male,child,621661,1,couple_with_child,3.0,Secondaires,,,1119068.0,VOSSEGAT-OUEST,Uccle,Uccle,Vossegat - Roosendaal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2558,,21007A242,GLOBE,494859,17,1,female,child,276003,1,couple_with_child,3.0,Secondaires,,,494859.0,GLOBE,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2559,536820.0,21007A12-,HAVESKERCKE,536820,14,0,male,child,298261,1,couple_with_child,3.0,Secondaires,,,,HAVESKERCKE,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2560,495335.0,21007A242,GLOBE,495335,13,1,female,parent,276071,1,couple_with_child,3.0,Secondaires,,,,GLOBE,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2561,490828.0,21007A252,MESSIDOR II,490828,14,1,female,child,273593,1,couple_with_child,3.0,Secondaires,,,,MESSIDOR II,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2562,496826.0,21007A111,MESSIDOR I,496826,14,0,male,child,277100,4,single_with_child,3.0,Secondaires,,,,MESSIDOR I,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2563,,21007A201,ROOSENDAEL (RUE),492009,16,1,female,child,274265,1,couple_with_child,3.0,Secondaires,,,492009.0,ROOSENDAEL (RUE),Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2564,1119165.0,21016A933,VOSSEGAT-OUEST,1119165,19,0,male,child,621707,1,couple_with_child,,,3.0,Secondaires,,VOSSEGAT-OUEST,Uccle,Uccle,Vossegat - Roosendaal,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2565,496752.0,21007A111,MESSIDOR I,496752,13,1,female,child,277072,4,single_with_child,3.0,Secondaires,,,,MESSIDOR I,Forest,Forest,Vossegat - Roosendaal,21004F970,MARLY-NORD,Bruxelles
2566,523468.0,21007A70-,ALTITUDE  CENT,523468,19,0,male,child,291222,1,couple_with_child,,,3.0,Secondaires,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2567,,21016A943,SEPT-BONNIERS,1141131,16,0,male,child,634192,1,couple_with_child,3.0,Secondaires,,,1141131.0,SEPT-BONNIERS,Uccle,Uccle,Altitude 100,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2568,527814.0,21007A239,NEPTUNE (AVENUE) I,527814,18,0,male,child,293621,1,couple_with_child,,,3.0,Secondaires,,NEPTUNE (AVENUE) I,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2569,523799.0,21007A70-,ALTITUDE  CENT,523799,18,0,male,child,291361,1,couple_with_child,,,3.0,Secondaires,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2570,496368.0,21007A75-,TOURNOI (RUE DU),496368,12,1,female,child,276855,4,single_with_child,3.0,Secondaires,,,,TOURNOI (RUE DU),Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2571,495709.0,21007A75-,TOURNOI (RUE DU),495709,15,1,female,child,276507,1,couple_with_child,3.0,Secondaires,,,,TOURNOI (RUE DU),Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2572,530350.0,21007A239,NEPTUNE (AVENUE) I,530350,14,1,female,parent,293451,4,single_with_child,3.0,Secondaires,,,,NEPTUNE (AVENUE) I,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2573,524643.0,21007A70-,ALTITUDE  CENT,524643,12,0,male,child,291752,1,couple_with_child,3.0,Secondaires,,,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2574,496467.0,21007A75-,TOURNOI (RUE DU),496467,13,1,female,parent,276433,4,single_with_child,3.0,Secondaires,,,,TOURNOI (RUE DU),Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2575,,21016A943,SEPT-BONNIERS,1140850,17,1,female,child,634053,1,couple_with_child,3.0,Secondaires,,,1140850.0,SEPT-BONNIERS,Uccle,Uccle,Altitude 100,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2576,524565.0,21007A70-,ALTITUDE  CENT,524565,13,0,male,child,291720,1,couple_with_child,3.0,Secondaires,,,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2577,528481.0,21007A239,NEPTUNE (AVENUE) I,528481,14,1,female,child,293935,1,couple_with_child,3.0,Secondaires,,,,NEPTUNE (AVENUE) I,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2578,,21016A943,SEPT-BONNIERS,1141112,17,0,male,child,634184,1,couple_with_child,3.0,Secondaires,,,1141112.0,SEPT-BONNIERS,Uccle,Uccle,Altitude 100,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2579,523597.0,21007A70-,ALTITUDE  CENT,523597,15,0,male,child,291272,1,couple_with_child,3.0,Secondaires,,,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2580,,21007A239,NEPTUNE (AVENUE) I,527849,16,0,male,child,293642,4,single_with_child,3.0,Secondaires,,,527849.0,NEPTUNE (AVENUE) I,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2581,530362.0,21007A239,NEPTUNE (AVENUE) I,530362,13,1,female,parent,294192,1,couple_with_child,3.0,Secondaires,,,,NEPTUNE (AVENUE) I,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2582,524374.0,21007A70-,ALTITUDE  CENT,524374,15,1,female,child,291630,1,couple_with_child,3.0,Secondaires,,,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2583,,21007A70-,ALTITUDE  CENT,524389,17,0,male,child,291634,1,couple_with_child,3.0,Secondaires,,,524389.0,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2584,523548.0,21007A70-,ALTITUDE  CENT,523548,14,1,female,child,291250,1,couple_with_child,3.0,Secondaires,,,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2585,527669.0,21007A239,NEPTUNE (AVENUE) I,527669,18,1,female,child,293550,1,couple_with_child,,,3.0,Secondaires,,NEPTUNE (AVENUE) I,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2586,495817.0,21007A75-,TOURNOI (RUE DU),495817,12,1,female,child,276556,1,couple_with_child,3.0,Secondaires,,,,TOURNOI (RUE DU),Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2587,1141013.0,21016A943,SEPT-BONNIERS,1141013,13,0,male,child,634136,1,couple_with_child,3.0,Secondaires,,,,SEPT-BONNIERS,Uccle,Uccle,Altitude 100,21004G3MJ,DOBBELENBERG (RUE DE),Bruxelles
2588,523996.0,21007A70-,ALTITUDE  CENT,523996,12,0,male,child,291453,4,single_with_child,3.0,Secondaires,,,,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2589,,21007A70-,ALTITUDE  CENT,524935,17,0,male,child,291888,4,single_with_child,3.0,Secondaires,,,524935.0,ALTITUDE  CENT,Forest,Forest,Altitude 100,21004F970,MARLY-NORD,Bruxelles
2590,541620.0,21007A60-,SAINT-ANTOINE,541620,12,0,male,parent,298752,1,couple_with_child,3.0,Secondaires,,,,SAINT-ANTOINE,Forest,Forest,Bas Forest,21004F970,MARLY-NORD,Bruxelles
