,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkerID.1,WorkerType.1,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
1134,315848,21004E74-,EM. DELVA (RUE),315848,8,0,male,child,176508,1,couple_with_child,2.0,Primaires,,,Bruxelles,Vieux Laeken Ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1135,316673,21004E74-,EM. DELVA (RUE),316673,8,0,male,child,176807,4,single_with_child,2.0,Primaires,,,Bruxelles,Vieux Laeken Ouest,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1136,380406,21004E82-,CITE MODELE,380406,8,1,female,parent,209326,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1137,708126,21010A13-,CITE-JARDIN,708126,7,1,female,child,400560,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1138,329175,21004E83-,STIENON (AVENUE),329175,12,0,male,child,183589,1,couple_with_child,,,2.0,Primaires,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1139,704860,21010A13-,CITE-JARDIN,704860,10,0,male,child,398917,1,couple_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1140,378361,21004E82-,CITE MODELE,378361,7,0,male,child,209616,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1141,708098,21010A13-,CITE-JARDIN,708098,9,1,female,child,400552,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1142,380673,21004E82-,CITE MODELE,380673,7,0,male,parent,209775,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1143,705735,21010A13-,CITE-JARDIN,705735,10,1,female,child,399285,1,couple_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1144,328100,21004E83-,STIENON (AVENUE),328100,6,1,female,child,183146,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1145,708131,21010A13-,CITE-JARDIN,708131,7,1,female,child,400562,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1146,705806,21010A13-,CITE-JARDIN,705806,6,0,male,child,399315,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1147,705805,21010A13-,CITE-JARDIN,705805,9,0,male,child,399315,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1148,378236,21004E82-,CITE MODELE,378236,7,1,female,child,209566,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1149,362613,21004E800,DIVIN JESUS,362613,6,0,male,child,201026,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1150,384443,21004E81-,DISQUE (RUE DU),384443,8,0,male,child,213271,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1151,705192,21010A13-,CITE-JARDIN,705192,9,1,female,child,399059,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1152,380597,21004E82-,CITE MODELE,380597,10,0,male,parent,210476,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1153,706883,21010A13-,CITE-JARDIN,706883,6,0,male,child,399741,1,couple_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1154,331195,21004E83-,STIENON (AVENUE),331195,10,1,female,child,184710,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1155,705881,21010A13-,CITE-JARDIN,705881,10,1,female,child,399345,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1156,380447,21004E82-,CITE MODELE,380447,6,1,female,parent,209855,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1157,378364,21004E82-,CITE MODELE,378364,6,0,male,child,209617,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1158,705615,21010A13-,CITE-JARDIN,705615,10,0,male,child,399229,1,couple_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1159,380444,21004E82-,CITE MODELE,380444,6,1,female,parent,209957,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1160,328711,21004E83-,STIENON (AVENUE),328711,11,0,male,child,183396,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1161,380600,21004E82-,CITE MODELE,380600,10,0,male,parent,209644,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1162,362792,21004E800,DIVIN JESUS,362792,7,1,female,child,201098,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1163,705675,21010A13-,CITE-JARDIN,705675,9,1,female,child,399256,1,couple_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1164,380415,21004E82-,CITE MODELE,380415,8,1,female,parent,209324,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1165,705259,21010A13-,CITE-JARDIN,705259,10,1,female,child,399088,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1166,380408,21004E82-,CITE MODELE,380408,8,1,female,parent,209570,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1167,380424,21004E82-,CITE MODELE,380424,8,1,female,parent,209722,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1168,705224,21010A13-,CITE-JARDIN,705224,9,0,male,child,399067,1,couple_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1169,708615,21010A13-,CITE-JARDIN,708615,8,1,female,parent,400550,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1170,327845,21004E83-,STIENON (AVENUE),327845,9,0,male,child,183035,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1171,331200,21004E83-,STIENON (AVENUE),331200,8,1,female,child,184712,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1172,328501,21004E83-,STIENON (AVENUE),328501,8,0,male,child,183306,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1173,363204,21004E800,DIVIN JESUS,363204,10,1,female,child,201332,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1174,378580,21004E82-,CITE MODELE,378580,11,1,female,child,209701,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1175,329913,21004E83-,STIENON (AVENUE),329913,6,0,male,child,183868,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1176,708094,21010A13-,CITE-JARDIN,708094,11,1,female,child,400550,4,single_with_child,2.0,Primaires,,,Jette,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1177,379951,21004E82-,CITE MODELE,379951,11,1,female,child,210468,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1178,331611,21004E83-,STIENON (AVENUE),331611,8,1,female,parent,183501,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1179,378906,21004E82-,CITE MODELE,378906,7,0,male,child,209833,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1180,384438,21004E81-,DISQUE (RUE DU),384438,11,0,male,child,213270,4,single_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1181,378613,21004E82-,CITE MODELE,378613,8,1,female,child,209719,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1182,380386,21004E82-,CITE MODELE,380386,10,1,female,parent,209860,1,couple_with_child,2.0,Primaires,,,Bruxelles,Heysel,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1183,371575,21004E14-,ECOLE DES CADETS,371575,9,1,female,child,205956,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1184,334559,21004E130,SACRE-COEUR,334559,7,0,male,child,186022,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1185,356942,21004E12-,PRINCE LEOPOLD (SQUARE),356942,9,1,female,child,197821,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1186,356666,21004E12-,PRINCE LEOPOLD (SQUARE),356666,8,1,female,child,197722,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1187,716897,21010A141,BRUGMANN,716897,7,1,female,child,405457,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1188,357315,21004E12-,PRINCE LEOPOLD (SQUARE),357315,9,1,female,child,197957,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1189,360727,21004E12-,PRINCE LEOPOLD (SQUARE),360727,10,0,male,parent,198434,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1190,334910,21004E130,SACRE-COEUR,334910,6,0,male,child,186137,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1191,357624,21004E12-,PRINCE LEOPOLD (SQUARE),357624,9,1,female,child,198065,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1192,357059,21004E12-,PRINCE LEOPOLD (SQUARE),357059,9,1,female,child,197861,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1193,333156,21004E130,SACRE-COEUR,333156,6,0,male,child,185590,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1194,332749,21004E130,SACRE-COEUR,332749,8,0,male,child,185462,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1195,333509,21004E130,SACRE-COEUR,333509,9,0,male,child,185698,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1196,332823,21004E130,SACRE-COEUR,332823,9,0,male,child,185483,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1197,333915,21004E130,SACRE-COEUR,333915,9,0,male,child,185820,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1198,716925,21010A141,BRUGMANN,716925,7,1,female,child,405474,4,single_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1199,357371,21004E12-,PRINCE LEOPOLD (SQUARE),357371,10,0,male,child,197981,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1200,371684,21004E14-,ECOLE DES CADETS,371684,12,0,male,child,205990,1,couple_with_child,,,2.0,Primaires,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1201,357932,21004E12-,PRINCE LEOPOLD (SQUARE),357932,11,0,male,child,198184,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1202,360493,21004E12-,PRINCE LEOPOLD (SQUARE),360493,9,1,female,parent,197284,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1203,357651,21004E12-,PRINCE LEOPOLD (SQUARE),357651,10,0,male,child,198081,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1204,337362,21004E130,SACRE-COEUR,337362,9,0,male,parent,185960,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1205,360509,21004E12-,PRINCE LEOPOLD (SQUARE),360509,8,1,female,parent,197398,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1206,360760,21004E12-,PRINCE LEOPOLD (SQUARE),360760,9,0,male,parent,197856,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1207,333265,21004E130,SACRE-COEUR,333265,6,0,male,child,185621,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1208,371930,21004E14-,ECOLE DES CADETS,371930,8,1,female,child,206069,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1209,334265,21004E130,SACRE-COEUR,334265,8,0,male,child,185924,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1210,357138,21004E12-,PRINCE LEOPOLD (SQUARE),357138,10,1,female,child,197892,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1211,358616,21004E12-,PRINCE LEOPOLD (SQUARE),358616,8,0,male,child,198406,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1212,720367,21010A141,BRUGMANN,720367,8,1,female,parent,405450,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1213,360443,21004E12-,PRINCE LEOPOLD (SQUARE),360443,11,1,female,parent,197467,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1214,333837,21004E130,SACRE-COEUR,333837,11,0,male,child,185796,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1215,356565,21004E12-,PRINCE LEOPOLD (SQUARE),356565,6,0,male,child,197685,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1216,717623,21010A141,BRUGMANN,717623,10,1,female,child,405748,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1217,334687,21004E130,SACRE-COEUR,334687,6,0,male,child,186061,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1218,333381,21004E130,SACRE-COEUR,333381,7,1,female,child,185660,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1219,333908,21004E130,SACRE-COEUR,333908,6,0,male,child,185818,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1220,334136,21004E130,SACRE-COEUR,334136,8,1,female,child,185886,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1221,718824,21010A141,BRUGMANN,718824,7,1,female,child,406214,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1222,718124,21010A141,BRUGMANN,718124,10,1,female,child,405948,4,single_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1223,372496,21004E14-,ECOLE DES CADETS,372496,7,0,male,child,206256,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1224,360452,21004E12-,PRINCE LEOPOLD (SQUARE),360452,10,1,female,parent,198415,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1225,720353,21010A141,BRUGMANN,720353,9,1,female,parent,406190,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1226,357373,21004E12-,PRINCE LEOPOLD (SQUARE),357373,6,0,male,child,197982,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1227,718237,21010A141,BRUGMANN,718237,6,1,female,child,405991,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1228,337057,21004E130,SACRE-COEUR,337057,11,1,female,parent,185281,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1229,333284,21004E130,SACRE-COEUR,333284,6,0,male,child,185626,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1230,372150,21004E14-,ECOLE DES CADETS,372150,8,0,male,child,206137,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1231,337389,21004E130,SACRE-COEUR,337389,7,0,male,parent,185858,4,single_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1232,356953,21004E12-,PRINCE LEOPOLD (SQUARE),356953,10,1,female,child,197824,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1233,718516,21010A141,BRUGMANN,718516,8,0,male,child,406109,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1234,716933,21010A141,BRUGMANN,716933,11,1,female,child,405476,1,couple_with_child,2.0,Primaires,,,Jette,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1235,371997,21004E14-,ECOLE DES CADETS,371997,7,0,male,child,206090,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1236,357695,21004E12-,PRINCE LEOPOLD (SQUARE),357695,9,0,male,child,198093,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1237,337379,21004E130,SACRE-COEUR,337379,8,0,male,parent,186177,1,couple_with_child,2.0,Primaires,,,Bruxelles,Houba,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1238,353052,21004D62-,ANVERS (CHAUSSEE D')-NORD,353052,9,1,female,parent,195637,4,single_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1239,386750,21004D600,PARVIS SAINT-ROCH,386750,8,0,male,parent,214222,1,couple_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1240,351125,21004D62-,ANVERS (CHAUSSEE D')-NORD,351125,9,1,female,child,194708,1,couple_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1241,1044705,21015A43-,GARE DU NORD,1044705,10,1,female,parent,581752,4,single_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1242,352757,21004D62-,ANVERS (CHAUSSEE D')-NORD,352757,9,1,female,child,195631,4,single_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1243,1043842,21015A43-,GARE DU NORD,1043842,7,0,male,child,581374,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1244,1046859,21015A44-,REINE (AVENUE),1046859,7,1,female,child,582732,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
1245,1043612,21015A43-,GARE DU NORD,1043612,10,1,female,child,581300,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1246,1046225,21015A44-,REINE (AVENUE),1046225,8,1,female,child,582509,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
1247,1046971,21015A44-,REINE (AVENUE),1046971,6,0,male,child,582767,4,single_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
1248,1048337,21015A44-,REINE (AVENUE),1048337,8,1,female,parent,582265,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
1249,352705,21004D62-,ANVERS (CHAUSSEE D')-NORD,352705,8,1,female,child,195614,4,single_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1250,388400,21004D610,ANVERS (CHAUSSEE D')-SUD,388400,7,1,female,child,215433,4,single_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1251,1047927,21015A44-,REINE (AVENUE),1047927,9,1,female,child,583304,4,single_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21016A521,VERREWINKEL,Uccle
1252,389650,21004D610,ANVERS (CHAUSSEE D')-SUD,389650,6,1,female,parent,214963,4,single_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1253,1044542,21015A43-,GARE DU NORD,1044542,6,1,female,child,581761,4,single_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1254,388232,21004D610,ANVERS (CHAUSSEE D')-SUD,388232,10,1,female,child,215366,1,couple_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1255,1044837,21015A43-,GARE DU NORD,1044837,10,0,male,parent,581133,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1256,350525,21004D62-,ANVERS (CHAUSSEE D')-NORD,350525,6,1,female,child,194493,1,couple_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1257,370662,21004D672,QUAI DE WILLEBROECK,370662,7,0,male,parent,205072,1,couple_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1258,1043740,21015A43-,GARE DU NORD,1043740,11,1,female,child,581343,1,couple_with_child,2.0,Primaires,,,Schaerbeek,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1259,351309,21004D62-,ANVERS (CHAUSSEE D')-NORD,351309,8,0,male,child,194772,1,couple_with_child,2.0,Primaires,,,Bruxelles,Quartier Nord,21017A09-,FORET DE SOIGNES,Watermael-Boitsfort
1260,407702,21005A13-,LA CHASSE,407702,10,0,male,child,226753,1,couple_with_child,2.0,Primaires,,,Etterbeek,Chasse,21001C6PB,ZONE RURALE,Anderlecht
1261,391511,21005A10-,GENERAL HENRI (RUE),391511,7,1,female,child,217204,4,single_with_child,2.0,Primaires,,,Etterbeek,Chasse,21001C6PB,ZONE RURALE,Anderlecht
1262,408619,21005A13-,LA CHASSE,408619,11,1,female,parent,226842,4,single_with_child,2.0,Primaires,,,Etterbeek,Chasse,21001C6PB,ZONE RURALE,Anderlecht
1263,391715,21005A10-,GENERAL HENRI (RUE),391715,9,1,female,child,217294,1,couple_with_child,2.0,Primaires,,,Etterbeek,Chasse,21001C6PB,ZONE RURALE,Anderlecht
1264,415330,21005A311,CASERNE (Etterbeek),415330,6,1,female,parent,230467,1,couple_with_child,2.0,Primaires,,,Etterbeek,Chasse,21004E800,DIVIN JESUS,Bruxelles
1265,436467,21005A12-,SAINT-ANTOINE,436467,10,0,male,child,243488,1,couple_with_child,2.0,Primaires,,,Etterbeek,Chasse,21004E800,DIVIN JESUS,Bruxelles
1266,398387,21005A042,PH. BAUCQ (RUE),398387,11,1,female,parent,219856,4,single_with_child,2.0,Primaires,,,Etterbeek,Chasse,21004E800,DIVIN JESUS,Bruxelles
1267,394335,21005A042,PH. BAUCQ (RUE),394335,10,1,female,child,218886,1,couple_with_child,2.0,Primaires,,,Etterbeek,Chasse,21004E800,DIVIN JESUS,Bruxelles
1268,407741,21005A13-,LA CHASSE,407741,6,1,female,child,226771,4,single_with_child,2.0,Primaires,,,Etterbeek,Chasse,21001C6PB,ZONE RURALE,Anderlecht
1269,411722,21005A01-,SAINTE-GERTRUDE,411722,9,0,male,parent,228969,1,couple_with_child,2.0,Primaires,,,Etterbeek,Saint-Pierre,21001C522,HOPITAL U.L.B.,Anderlecht
1270,428791,21005A11-,NOTRE-DAME DU SACRE-COEUR,428791,11,0,male,parent,238957,1,couple_with_child,2.0,Primaires,,,Etterbeek,Saint-Pierre,21001C6PB,ZONE RURALE,Anderlecht
1271,400295,21005A02-,CHAMP DU ROI (RUE),400295,9,0,male,child,222229,4,single_with_child,2.0,Primaires,,,Etterbeek,Saint-Pierre,21001C522,HOPITAL U.L.B.,Anderlecht
1272,399828,21005A02-,CHAMP DU ROI (RUE),399828,9,0,male,child,222016,4,single_with_child,2.0,Primaires,,,Etterbeek,Saint-Pierre,21001C522,HOPITAL U.L.B.,Anderlecht
1273,400201,21005A02-,CHAMP DU ROI (RUE),400201,7,1,female,child,222183,1,couple_with_child,2.0,Primaires,,,Etterbeek,Saint-Pierre,21001C522,HOPITAL U.L.B.,Anderlecht
