,Unnamed: 0,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune
519873,555167,555337,21008A220,VILLAS DE GANSHOREN (OUEST),555337,16,0,male,child,308425,4,single_with_child,3,Secondaires,21008A220,Ganshoren
519946,555240,555410,21008A220,VILLAS DE GANSHOREN (OUEST),555410,16,0,male,child,308456,1,couple_with_child,3,Secondaires,21008A220,Ganshoren
519979,555273,555443,21008A220,VILLAS DE GANSHOREN (OUEST),555443,16,0,male,child,308476,4,single_with_child,3,Secondaires,21008A220,Ganshoren
520066,555360,555530,21008A220,VILLAS DE GANSHOREN (OUEST),555530,17,0,male,child,308509,1,couple_with_child,3,Secondaires,21008A220,Ganshoren
520067,555361,555531,21008A220,VILLAS DE GANSHOREN (OUEST),555531,17,0,male,child,308509,1,couple_with_child,3,Secondaires,21008A220,Ganshoren
520201,555495,555665,21008A220,VILLAS DE GANSHOREN (OUEST),555665,17,0,male,child,308582,4,single_with_child,3,Secondaires,21008A220,Ganshoren
520256,555550,555720,21008A220,VILLAS DE GANSHOREN (OUEST),555720,16,0,male,child,308607,4,single_with_child,3,Secondaires,21008A220,Ganshoren
522015,557567,557737,21008A02-,SIPPELBERG,557737,17,0,male,child,309941,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522110,557662,557832,21008A02-,SIPPELBERG,557832,16,1,female,child,309977,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522152,557704,557874,21008A02-,SIPPELBERG,557874,17,1,female,child,309992,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522215,557767,557937,21008A02-,SIPPELBERG,557937,17,1,female,child,310018,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522235,557787,557957,21008A02-,SIPPELBERG,557957,17,0,male,child,310024,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522265,557817,557987,21008A02-,SIPPELBERG,557987,17,1,female,child,310036,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522309,557861,558031,21008A02-,SIPPELBERG,558031,16,1,female,child,310053,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522320,557872,558042,21008A02-,SIPPELBERG,558042,16,1,female,child,310056,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522332,557884,558054,21008A02-,SIPPELBERG,558054,16,1,female,child,310059,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522367,557919,558089,21008A02-,SIPPELBERG,558089,16,0,male,child,310073,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522386,557938,558108,21008A02-,SIPPELBERG,558108,17,0,male,child,310078,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522387,557939,558109,21008A02-,SIPPELBERG,558109,16,1,female,child,310078,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522415,557967,558137,21008A02-,SIPPELBERG,558137,17,1,female,child,310091,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522446,557998,558168,21008A02-,SIPPELBERG,558168,17,1,female,child,310104,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522457,558009,558179,21008A02-,SIPPELBERG,558179,17,0,male,child,310106,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522487,558039,558209,21008A02-,SIPPELBERG,558209,17,1,female,child,310113,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522497,558049,558219,21008A02-,SIPPELBERG,558219,17,0,male,child,310120,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522504,558056,558226,21008A02-,SIPPELBERG,558226,17,0,male,child,310122,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522508,558060,558230,21008A02-,SIPPELBERG,558230,16,1,female,child,310123,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522548,558100,558270,21008A02-,SIPPELBERG,558270,17,0,male,child,310141,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522549,558101,558271,21008A02-,SIPPELBERG,558271,16,1,female,child,310141,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522612,558164,558334,21008A02-,SIPPELBERG,558334,17,0,male,child,310164,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522668,558220,558390,21008A02-,SIPPELBERG,558390,17,1,female,child,310184,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522749,558301,558471,21008A02-,SIPPELBERG,558471,17,1,female,child,310219,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522766,558318,558488,21008A02-,SIPPELBERG,558488,16,1,female,child,310224,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522779,558331,558501,21008A02-,SIPPELBERG,558501,16,1,female,child,310227,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522789,558341,558511,21008A02-,SIPPELBERG,558511,17,0,male,child,310230,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522806,558358,558528,21008A02-,SIPPELBERG,558528,17,0,male,child,310241,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522825,558377,558547,21008A02-,SIPPELBERG,558547,17,1,female,child,310246,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522857,558409,558579,21008A02-,SIPPELBERG,558579,17,1,female,child,310259,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522858,558410,558580,21008A02-,SIPPELBERG,558580,17,1,female,child,310259,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522872,558424,558594,21008A02-,SIPPELBERG,558594,16,1,female,child,310263,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522873,558425,558595,21008A02-,SIPPELBERG,558595,17,1,female,child,310263,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522912,558464,558634,21008A02-,SIPPELBERG,558634,16,0,male,child,310279,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
522932,558484,558654,21008A02-,SIPPELBERG,558654,16,0,male,child,310286,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
522933,558485,558655,21008A02-,SIPPELBERG,558655,16,0,male,child,310286,1,couple_with_child,3,Secondaires,21008A02-,Ganshoren
523065,558617,558787,21008A02-,SIPPELBERG,558787,17,0,male,child,310341,4,single_with_child,3,Secondaires,21008A02-,Ganshoren
524956,560704,560874,21008A34-,PARC ALBERT,560874,16,1,female,child,311546,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
524998,560746,560916,21008A34-,PARC ALBERT,560916,16,0,male,child,311559,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
524999,560747,560917,21008A34-,PARC ALBERT,560917,16,1,female,child,311559,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
525008,560756,560926,21008A34-,PARC ALBERT,560926,17,0,male,child,311562,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
525034,560782,560952,21008A34-,PARC ALBERT,560952,17,0,male,child,311571,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
525043,560791,560961,21008A34-,PARC ALBERT,560961,16,0,male,child,311574,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
525047,560795,560965,21008A34-,PARC ALBERT,560965,17,1,female,child,311576,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
525073,560821,560991,21008A34-,PARC ALBERT,560991,17,1,female,child,311583,1,couple_with_child,3,Secondaires,21008A34-,Ganshoren
525543,561383,561553,21008A35-,CHARTE,561553,16,1,female,child,311861,1,couple_with_child,3,Secondaires,21008A35-,Ganshoren
525552,561392,561562,21008A35-,CHARTE,561562,17,0,male,child,311865,1,couple_with_child,3,Secondaires,21008A35-,Ganshoren
525567,561407,561577,21008A35-,CHARTE,561577,17,1,female,child,311871,1,couple_with_child,3,Secondaires,21008A35-,Ganshoren
525591,561431,561601,21008A35-,CHARTE,561601,17,0,male,child,311881,1,couple_with_child,3,Secondaires,21008A35-,Ganshoren
525606,561446,561616,21008A35-,CHARTE,561616,17,0,male,child,311887,1,couple_with_child,3,Secondaires,21008A35-,Ganshoren
526213,562119,562289,21008A240,REFORME,562289,16,0,male,child,312339,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526218,562124,562294,21008A240,REFORME,562294,17,0,male,child,312340,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526242,562148,562318,21008A240,REFORME,562318,16,1,female,child,312353,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526245,562151,562321,21008A240,REFORME,562321,17,0,male,child,312353,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526287,562193,562363,21008A240,REFORME,562363,17,1,female,child,312376,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526305,562211,562381,21008A240,REFORME,562381,17,1,female,child,312386,4,single_with_child,3,Secondaires,21008A240,Ganshoren
526318,562224,562394,21008A240,REFORME,562394,16,0,male,child,312389,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526332,562238,562408,21008A240,REFORME,562408,16,1,female,child,312399,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526337,562243,562413,21008A240,REFORME,562413,17,0,male,child,312400,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526340,562246,562416,21008A240,REFORME,562416,16,0,male,child,312401,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526350,562256,562426,21008A240,REFORME,562426,16,1,female,child,312410,4,single_with_child,3,Secondaires,21008A240,Ganshoren
526358,562264,562434,21008A240,REFORME,562434,16,0,male,child,312412,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526379,562285,562455,21008A240,REFORME,562455,16,0,male,child,312424,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526435,562341,562511,21008A240,REFORME,562511,17,1,female,child,312452,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526436,562342,562512,21008A240,REFORME,562512,17,0,male,child,312452,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526530,562436,562606,21008A240,REFORME,562606,16,1,female,child,312503,1,couple_with_child,3,Secondaires,21008A240,Ganshoren
526546,562452,562622,21008A240,REFORME,562622,16,1,female,child,312514,4,single_with_child,3,Secondaires,21008A240,Ganshoren
527634,563788,563958,21008A23-,DE MESMAEKER,563958,16,1,female,child,313363,1,couple_with_child,3,Secondaires,21008A23-,Ganshoren
528146,564332,564502,21008A20-,CHARLES-QUINT,564502,17,1,female,child,313722,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528244,564430,564600,21008A20-,CHARLES-QUINT,564600,17,0,male,child,313785,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528248,564434,564604,21008A20-,CHARLES-QUINT,564604,17,1,female,child,313786,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528264,564450,564620,21008A20-,CHARLES-QUINT,564620,16,1,female,child,313799,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
528396,564582,564752,21008A20-,CHARLES-QUINT,564752,16,1,female,child,313852,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
528470,564656,564826,21008A20-,CHARLES-QUINT,564826,16,1,female,child,313880,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528479,564665,564835,21008A20-,CHARLES-QUINT,564835,16,0,male,child,313882,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528561,564747,564917,21008A20-,CHARLES-QUINT,564917,17,1,female,child,313912,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528567,564753,564923,21008A20-,CHARLES-QUINT,564923,17,0,male,child,313913,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528575,564761,564931,21008A20-,CHARLES-QUINT,564931,17,1,female,child,313915,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528598,564784,564954,21008A20-,CHARLES-QUINT,564954,17,1,female,child,313930,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
528606,564792,564962,21008A20-,CHARLES-QUINT,564962,17,0,male,child,313932,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528622,564808,564978,21008A20-,CHARLES-QUINT,564978,17,0,male,child,313936,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528623,564809,564979,21008A20-,CHARLES-QUINT,564979,16,1,female,child,313936,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528626,564812,564982,21008A20-,CHARLES-QUINT,564982,16,1,female,child,313937,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528736,564922,565092,21008A20-,CHARLES-QUINT,565092,17,0,male,child,313984,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528758,564944,565114,21008A20-,CHARLES-QUINT,565114,16,1,female,child,313989,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528778,564964,565134,21008A20-,CHARLES-QUINT,565134,17,1,female,child,313994,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528779,564965,565135,21008A20-,CHARLES-QUINT,565135,16,1,female,child,313994,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528780,564966,565136,21008A20-,CHARLES-QUINT,565136,16,1,female,child,313994,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528808,564994,565164,21008A20-,CHARLES-QUINT,565164,17,0,male,child,314010,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528819,565005,565175,21008A20-,CHARLES-QUINT,565175,16,1,female,child,314013,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528862,565048,565218,21008A20-,CHARLES-QUINT,565218,16,1,female,child,314033,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
528865,565051,565221,21008A20-,CHARLES-QUINT,565221,17,0,male,child,314034,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
528888,565074,565244,21008A20-,CHARLES-QUINT,565244,16,1,female,child,314041,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528890,565076,565246,21008A20-,CHARLES-QUINT,565246,16,0,male,child,314041,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528910,565096,565266,21008A20-,CHARLES-QUINT,565266,17,1,female,child,314046,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528930,565116,565286,21008A20-,CHARLES-QUINT,565286,16,0,male,child,314061,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528954,565140,565310,21008A20-,CHARLES-QUINT,565310,16,1,female,child,314068,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528969,565155,565325,21008A20-,CHARLES-QUINT,565325,17,1,female,child,314071,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
528970,565156,565326,21008A20-,CHARLES-QUINT,565326,17,0,male,child,314071,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529000,565186,565356,21008A20-,CHARLES-QUINT,565356,17,1,female,child,314089,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529023,565209,565379,21008A20-,CHARLES-QUINT,565379,16,0,male,child,314095,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529027,565213,565383,21008A20-,CHARLES-QUINT,565383,17,1,female,child,314096,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529073,565259,565429,21008A20-,CHARLES-QUINT,565429,16,1,female,child,314118,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529075,565261,565431,21008A20-,CHARLES-QUINT,565431,16,0,male,child,314119,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529097,565283,565453,21008A20-,CHARLES-QUINT,565453,16,1,female,child,314126,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529100,565286,565456,21008A20-,CHARLES-QUINT,565456,17,1,female,child,314127,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529115,565301,565471,21008A20-,CHARLES-QUINT,565471,17,0,male,child,314131,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529152,565338,565508,21008A20-,CHARLES-QUINT,565508,17,1,female,child,314151,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529154,565340,565510,21008A20-,CHARLES-QUINT,565510,17,0,male,child,314152,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529156,565342,565512,21008A20-,CHARLES-QUINT,565512,17,1,female,child,314153,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529159,565345,565515,21008A20-,CHARLES-QUINT,565515,16,0,male,child,314154,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529190,565376,565546,21008A20-,CHARLES-QUINT,565546,16,0,male,child,314162,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529194,565380,565550,21008A20-,CHARLES-QUINT,565550,16,0,male,child,314163,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529239,565425,565595,21008A20-,CHARLES-QUINT,565595,16,0,male,child,314186,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529260,565446,565616,21008A20-,CHARLES-QUINT,565616,16,0,male,child,314191,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529306,565492,565662,21008A20-,CHARLES-QUINT,565662,16,1,female,child,314214,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529332,565518,565688,21008A20-,CHARLES-QUINT,565688,16,1,female,child,314221,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529353,565539,565709,21008A20-,CHARLES-QUINT,565709,16,1,female,child,314227,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529381,565567,565737,21008A20-,CHARLES-QUINT,565737,16,0,male,child,314245,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529384,565570,565740,21008A20-,CHARLES-QUINT,565740,16,0,male,child,314246,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529457,565643,565813,21008A20-,CHARLES-QUINT,565813,17,0,male,child,314275,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529478,565664,565834,21008A20-,CHARLES-QUINT,565834,17,0,male,child,314281,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529506,565692,565862,21008A20-,CHARLES-QUINT,565862,17,0,male,child,314289,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529574,565760,565930,21008A20-,CHARLES-QUINT,565930,16,0,male,child,314318,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529575,565761,565931,21008A20-,CHARLES-QUINT,565931,16,0,male,child,314318,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529582,565768,565938,21008A20-,CHARLES-QUINT,565938,16,0,male,child,314320,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529607,565793,565963,21008A20-,CHARLES-QUINT,565963,16,0,male,child,314336,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529690,565876,566046,21008A20-,CHARLES-QUINT,566046,16,0,male,child,314367,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529699,565885,566055,21008A20-,CHARLES-QUINT,566055,17,0,male,child,314370,4,single_with_child,3,Secondaires,21008A20-,Ganshoren
529704,565890,566060,21008A20-,CHARLES-QUINT,566060,16,0,male,child,314371,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
529883,566069,566239,21008A20-,CHARLES-QUINT,566239,16,0,male,child,314440,1,couple_with_child,3,Secondaires,21008A20-,Ganshoren
532286,568789,568960,21008A01-,VAN PAGE-SUD,568960,17,1,female,child,316012,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532292,568795,568966,21008A01-,VAN PAGE-SUD,568966,16,1,female,child,316013,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532306,568809,568980,21008A01-,VAN PAGE-SUD,568980,16,1,female,child,316017,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532317,568820,568991,21008A01-,VAN PAGE-SUD,568991,17,1,female,child,316019,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532356,568859,569030,21008A01-,VAN PAGE-SUD,569030,16,1,female,child,316029,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532370,568873,569044,21008A01-,VAN PAGE-SUD,569044,17,1,female,child,316032,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532415,568918,569089,21008A01-,VAN PAGE-SUD,569089,17,1,female,child,316042,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
532466,568969,569140,21008A01-,VAN PAGE-SUD,569140,17,0,male,child,316055,1,couple_with_child,3,Secondaires,21008A01-,Ganshoren
533037,569608,569779,21008A33-,VAN PAGE-NORD,569779,16,1,female,child,316410,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533040,569611,569782,21008A33-,VAN PAGE-NORD,569782,17,1,female,child,316411,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533058,569629,569800,21008A33-,VAN PAGE-NORD,569800,17,1,female,child,316418,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533073,569644,569815,21008A33-,VAN PAGE-NORD,569815,17,1,female,child,316425,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533100,569671,569842,21008A33-,VAN PAGE-NORD,569842,17,1,female,child,316437,4,single_with_child,3,Secondaires,21008A33-,Ganshoren
533128,569699,569870,21008A33-,VAN PAGE-NORD,569870,16,0,male,child,316447,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533143,569714,569885,21008A33-,VAN PAGE-NORD,569885,16,1,female,child,316453,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533146,569717,569888,21008A33-,VAN PAGE-NORD,569888,16,0,male,child,316454,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533179,569750,569921,21008A33-,VAN PAGE-NORD,569921,16,1,female,child,316469,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533233,569804,569975,21008A33-,VAN PAGE-NORD,569975,17,0,male,child,316491,4,single_with_child,3,Secondaires,21008A33-,Ganshoren
533241,569812,569983,21008A33-,VAN PAGE-NORD,569983,17,0,male,child,316493,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533264,569835,570006,21008A33-,VAN PAGE-NORD,570006,16,0,male,child,316502,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533325,569896,570067,21008A33-,VAN PAGE-NORD,570067,17,0,male,child,316526,1,couple_with_child,3,Secondaires,21008A33-,Ganshoren
533332,569903,570074,21008A33-,VAN PAGE-NORD,570074,16,1,female,child,316531,4,single_with_child,3,Secondaires,21008A33-,Ganshoren
534224,570923,571096,21008A32-,HEIDEKEN,571096,17,0,male,child,317139,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534236,570935,571108,21008A32-,HEIDEKEN,571108,17,1,female,child,317146,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534439,571138,571311,21008A32-,HEIDEKEN,571311,17,1,female,child,317236,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534459,571158,571331,21008A32-,HEIDEKEN,571331,16,1,female,child,317245,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534515,571214,571387,21008A32-,HEIDEKEN,571387,17,0,male,child,317268,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534612,571311,571484,21008A32-,HEIDEKEN,571484,17,0,male,child,317312,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534623,571322,571495,21008A32-,HEIDEKEN,571495,16,1,female,child,317319,4,single_with_child,3,Secondaires,21008A32-,Ganshoren
534637,571336,571509,21008A32-,HEIDEKEN,571509,16,1,female,child,317323,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534659,571358,571531,21008A32-,HEIDEKEN,571531,16,1,female,child,317334,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534758,571457,571630,21008A32-,HEIDEKEN,571630,17,1,female,child,317377,1,couple_with_child,3,Secondaires,21008A32-,Ganshoren
534791,571490,571663,21008A32-,HEIDEKEN,571663,16,0,male,child,317396,4,single_with_child,3,Secondaires,21008A32-,Ganshoren
534896,571595,571768,21008A32-,HEIDEKEN,571768,17,1,female,child,317440,4,single_with_child,3,Secondaires,21008A32-,Ganshoren
535915,572778,572951,21008A10-,PLATEAU,572951,16,1,female,child,318183,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536002,572865,573038,21008A10-,PLATEAU,573038,17,1,female,child,318218,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536038,572901,573074,21008A10-,PLATEAU,573074,16,0,male,child,318234,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536079,572942,573115,21008A10-,PLATEAU,573115,17,1,female,child,318251,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536142,573005,573178,21008A10-,PLATEAU,573178,17,1,female,child,318274,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536172,573035,573208,21008A10-,PLATEAU,573208,16,0,male,child,318288,4,single_with_child,3,Secondaires,21008A10-,Ganshoren
536197,573060,573233,21008A10-,PLATEAU,573233,16,0,male,child,318293,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536207,573070,573243,21008A10-,PLATEAU,573243,17,0,male,child,318295,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536210,573073,573246,21008A10-,PLATEAU,573246,17,1,female,child,318296,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536261,573124,573297,21008A10-,PLATEAU,573297,16,0,male,child,318315,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536281,573144,573317,21008A10-,PLATEAU,573317,16,1,female,child,318327,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536314,573177,573350,21008A10-,PLATEAU,573350,17,1,female,child,318334,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536334,573197,573370,21008A10-,PLATEAU,573370,17,0,male,child,318346,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536371,573234,573407,21008A10-,PLATEAU,573407,16,0,male,child,318363,4,single_with_child,3,Secondaires,21008A10-,Ganshoren
536387,573250,573423,21008A10-,PLATEAU,573423,16,1,female,child,318368,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536421,573284,573457,21008A10-,PLATEAU,573457,17,1,female,child,318382,4,single_with_child,3,Secondaires,21008A10-,Ganshoren
536438,573301,573474,21008A10-,PLATEAU,573474,17,1,female,child,318386,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536460,573323,573496,21008A10-,PLATEAU,573496,16,0,male,child,318392,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536489,573352,573525,21008A10-,PLATEAU,573525,17,1,female,child,318408,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536490,573353,573526,21008A10-,PLATEAU,573526,16,1,female,child,318408,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536507,573370,573543,21008A10-,PLATEAU,573543,17,0,male,child,318413,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536538,573401,573574,21008A10-,PLATEAU,573574,16,0,male,child,318429,4,single_with_child,3,Secondaires,21008A10-,Ganshoren
536552,573415,573588,21008A10-,PLATEAU,573588,17,1,female,child,318433,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536558,573421,573594,21008A10-,PLATEAU,573594,17,1,female,child,318434,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536598,573461,573634,21008A10-,PLATEAU,573634,16,0,male,child,318453,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536615,573478,573651,21008A10-,PLATEAU,573651,17,1,female,child,318458,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536650,573513,573686,21008A10-,PLATEAU,573686,16,0,male,child,318476,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536669,573532,573705,21008A10-,PLATEAU,573705,16,1,female,child,318481,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536769,573632,573805,21008A10-,PLATEAU,573805,16,0,male,child,318523,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536775,573638,573811,21008A10-,PLATEAU,573811,17,1,female,child,318525,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
536823,573686,573859,21008A10-,PLATEAU,573859,16,1,female,child,318546,1,couple_with_child,3,Secondaires,21008A10-,Ganshoren
